0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.7704,0.0018,0.2596,0.803,0.6243,0.4269,0.949,0.6801,0.7155,0.0281,0.9993,0.5135,0.6959,0.6972,0.2081,0.904,0.081,0.1009,0.2579,0.6338,0.0076,0.624,0.0031,0.8292,0.0257,0.1364,0.8064,0.0,0.1575,0.2145,0.1233,0.0728,0.1569,0.1213,0.0224,0.5322,0.0001,0.1714,0.0553,0.249,0.1698,0.2688,0.4181,0.2922,0.3292,0.3774,0.2072,0.1948,0.5377,0.7054,0.1616,0.9171,0.5062,0.3971,0.02,0.1713,0.6956,0.5973,0.0006,0.2035,0.611,0.018,0.1881,0.3039,0.8777,0.5182,0.6624,0.3014,0.5496,0.0985,0.9991,0.3214,0.008,0.0806,0.011,0.6275,0.5457,0.8269,0.5944,0.7569,0.1249,0.6694,0.71,0.5624,0.7732,0.0936,0.0014,0.0044,0.9543,0.1043,0.72,0.3602,0.0049,0.1633,0.2498,0.4554,0.4137,0.4787,0.8169,0.2852
0.2216,0.2266,0.0059,0.1949,0.0221,0.7308,0.8132,0.0223,0.0102,0.3007,0.2665,0.3018,0.1261,0.8881,0.6649,0.9092,0.2994,0.1618,0.0858,0.1931,0.0156,0.9518,0.2183,0.2356,0.9264,0.0107,0.1195,0.8351,0.0,0.6887,0.2839,0.9388,0.0335,0.7166,0.7905,0.7212,0.2689,0.911,0.6835,0.74,0.2264,0.018,0.4172,0.1645,0.9481,0.1676,0.0365,0.0565,0.4625,0.2036,0.6322,0.5008,0.6017,0.3114,0.5492,0.1176,0.246,0.1206,0.0005,0.416,0.9511,0.2983,0.7388,0.4822,0.2814,0.461,0.0749,0.5119,0.7108,0.7094,0.4414,0.4668,0.5761,0.468,0.4266,0.2409,0.7169,0.2912,0.2553,0.1281,0.0529,0.1286,0.3137,0.7642,0.1372,0.0588,0.06,0.1732,0.4754,0.1373,0.7126,0.8633,0.4208,0.6688,0.3927,0.1107,0.0224,0.4344,0.0668,0.0325
0.8921,0.0041,0.0892,0.0047,0.0245,0.7887,0.2866,0.0538,0.0096,0.0001,0.2098,0.0238,0.0029,0.0081,0.2425,0.4042,0.116,0.9552,0.0192,0.439,0.0912,0.1061,0.0492,0.3891,0.4401,0.0178,0.1396,0.0732,0.9765,0.0,0.7106,0.0469,0.2999,0.8615,0.8292,0.2615,0.9332,0.0244,0.2574,0.3521,0.3658,0.6432,0.2231,0.0409,0.2701,0.2284,0.5041,0.0412,0.9297,0.2872,0.1709,0.1922,0.0052,0.0027,0.3397,0.0595,0.2103,0.1273,0.0005,0.6683,0.7031,0.0002,0.2098,0.0895,0.2153,0.028,0.6923,0.0376,0.0684,0.7855,0.0674,0.4237,0.0254,0.9891,0.3047,0.9748,0.0394,0.024,0.0917,0.0553,0.7604,0.1983,0.6932,0.9606,0.3793,0.7305,0.1577,0.8159,0.6084,0.9835,0.0966,0.6302,0.5418,0.3566,0.3535,0.0359,0.9622,0.0016,0.5156,0.7349
0.7066,0.1945,0.2182,0.7683,0.0364,0.0596,0.8579,0.7831,0.465,0.0068,0.0026,0.0076,0.4998,0.7053,0.2333,0.6653,0.9375,0.3868,0.2275,0.7965,0.1488,0.2607,0.9242,0.1054,0.1974,0.0002,0.6203,0.1475,0.0015,0.0586,0.0,0.4792,0.0852,0.9758,0.3247,0.8935,0.2566,0.718,0.6754,0.4328,0.1817,0.0105,0.3142,0.9267,0.5467,0.2645,0.961,0.4203,0.898,0.4875,0.0657,0.6911,0.2486,0.3468,0.0055,0.0237,0.4068,0.6279,0.0,0.0006,0.0566,0.0455,0.0442,0.5741,0.8886,0.758,0.2389,0.4662,0.1154,0.2322,0.6137,0.0875,0.6006,0.336,0.1869,0.0653,0.1026,0.0339,0.2399,0.4307,0.0309,0.5384,0.6016,0.8881,0.4232,0.1872,0.2749,0.3076,0.9867,0.3314,0.7527,0.5422,0.8169,0.0186,0.0423,0.1554,0.3912,0.0298,0.3705,0.3747
0.0826,0.2495,0.7007,0.0059,0.0698,0.808,0.0058,0.0005,0.0103,0.7689,0.6178,0.4103,0.5725,0.0294,0.0957,0.1465,0.6025,0.1898,0.3426,0.7393,0.3595,0.0018,0.0285,0.7924,0.6337,0.1329,0.4962,0.0011,0.5455,0.2061,0.2506,0.0,0.093,0.0861,0.4765,0.0023,0.1442,0.9317,0.0962,0.1879,0.1098,0.0064,0.0296,0.0166,0.3925,0.8608,0.0815,0.9025,0.0337,0.77,0.0013,0.048,0.1277,0.0097,0.6552,0.9156,0.0055,0.0042,0.9121,0.308,0.7032,0.3734,0.6109,0.0647,0.5575,0.1422,0.8952,0.8351,0.9013,0.4809,0.0283,0.994,0.0846,0.0667,0.3789,0.0143,0.6837,0.3119,0.0,0.4756,0.4973,0.8604,0.2801,0.8248,0.5978,0.9828,0.0667,0.098,0.0132,0.596,0.6253,0.8287,0.8118,0.0002,0.8223,0.0014,0.5231,0.3094,0.0196,0.5734
0.8113,0.1791,0.0356,0.5975,0.0783,0.0774,0.597,0.0728,0.1849,0.2109,0.9757,0.0044,0.0044,0.352,0.0024,0.0204,0.0,0.0052,0.0683,0.2015,0.4421,0.6416,0.0216,0.5798,0.1425,0.0025,0.0761,0.25,0.0295,0.1797,0.0166,0.1253,0.0,0.031,0.0021,0.0001,0.0001,0.5288,0.0024,0.0665,0.0,0.0097,0.3221,0.4286,0.0251,0.0074,0.0007,0.0217,0.414,0.0,0.0287,0.0941,0.0158,0.4288,0.1503,0.19,0.0419,0.2134,0.8799,0.4081,0.2845,0.9127,0.0363,0.489,0.0206,0.0301,0.0984,0.2369,0.2918,0.0479,0.0113,0.2989,0.0204,0.0916,0.008,0.0917,0.0616,0.0025,0.4199,0.5738,0.7907,0.0193,0.3941,0.7886,0.7049,0.0,0.003,0.1,0.0013,0.0075,0.0958,0.6972,0.0073,0.3152,0.836,0.8044,0.0145,0.5568,0.5639,0.0005
0.5498,0.0419,0.0041,0.8277,0.5098,0.0586,0.9044,0.0633,0.1785,0.2459,0.0439,0.0138,0.0222,0.1195,0.0352,0.735,0.8533,0.3434,0.8942,0.3186,0.1768,0.3048,0.1986,0.0174,0.6881,0.0473,0.4582,0.5514,0.8096,0.8984,0.7272,0.7612,0.0006,0.0,0.6541,0.4411,0.1476,0.1482,0.8776,0.786,0.183,0.7676,0.4642,0.135,0.917,0.2417,0.2463,0.063,0.1078,0.0688,0.7431,0.2298,0.5509,0.4236,0.2421,0.3255,0.1327,0.083,0.6789,0.5402,0.0336,0.0764,0.2041,0.1756,0.0773,0.0378,0.4178,0.4696,0.0814,0.7189,0.9574,0.0305,0.5851,0.7844,0.0502,0.7675,0.7986,0.9872,0.4985,0.7935,0.0234,0.2835,0.1791,0.0845,0.0367,0.8024,0.4176,0.1933,0.4267,0.1285,0.5874,0.5303,0.8077,0.0512,0.3097,0.1394,0.1364,0.1194,0.019,0.0211
0.7454,0.2549,0.5397,0.0527,1.0,0.0157,0.526,0.8191,0.1462,0.3002,0.977,0.2843,0.528,0.2551,0.0268,0.678,0.3102,0.5287,0.0072,0.5736,0.2689,0.4107,0.0055,0.3133,0.9655,0.0142,0.9742,0.6601,0.7115,0.8119,0.0064,0.3379,0.2263,0.1463,0.0,0.6297,0.0947,0.3242,0.9955,0.8851,0.4877,0.4176,0.0953,0.0163,0.2003,0.1239,0.7264,0.8221,0.8431,0.5174,0.9257,0.7356,0.1538,0.4843,0.0448,0.393,0.8457,0.8581,0.023,0.4622,0.105,0.566,0.0426,0.0757,0.8311,0.1843,0.7213,0.1672,0.9444,0.3181,0.4855,0.765,0.0017,0.1478,0.9851,0.2963,0.9101,0.5525,0.75,0.8972,0.8283,0.4404,0.3854,0.2411,0.2728,0.5153,0.3644,0.5584,0.7701,0.2331,0.1337,0.149,0.0859,0.8258,0.1601,0.255,0.0957,0.6664,0.148,0.3623
0.0038,0.8338,0.0081,0.9028,0.2969,0.8044,0.107,0.6295,0.4953,0.684,0.7245,0.7759,0.9253,0.8,0.6088,0.6992,0.8716,0.4439,0.5283,0.0045,0.3303,0.0565,0.4513,0.0271,0.8395,0.4907,0.0055,0.8967,0.3999,0.3208,0.164,0.2594,0.0091,0.798,0.5638,0.0,0.8036,0.0085,0.0562,0.0007,0.0879,0.1707,0.0,0.007,0.0504,0.1924,0.4051,0.5289,0.2206,0.29,0.1411,0.6272,0.839,0.8001,0.9919,0.485,0.416,0.7582,0.7064,0.0612,0.7027,0.7215,0.075,0.7773,0.7712,0.542,0.9451,0.6221,0.135,0.1835,0.2293,0.0873,0.9706,0.1689,0.8764,0.7827,0.0944,0.2828,0.0055,0.6517,0.1358,0.016,0.3822,0.0662,0.8643,0.6312,0.0732,0.948,0.5749,0.3974,0.1256,0.3599,0.0011,0.0133,0.2657,0.0027,0.4304,0.0855,0.366,0.2192
0.0002,0.0752,0.0,0.2082,0.4273,0.9449,0.2865,0.0413,0.0101,0.0322,0.5833,0.4179,0.2221,0.4873,0.0867,0.182,0.3562,0.0005,0.4854,0.168,0.5463,0.7544,0.8244,0.0753,0.3102,0.5501,0.6395,0.0097,0.0718,0.1966,0.5823,0.9371,0.0449,0.138,0.3295,0.1159,0.0,0.0078,0.9165,0.0682,0.6884,0.2721,0.6955,0.8711,0.1505,0.0023,0.0292,0.0018,0.0522,0.0481,0.0283,0.4638,0.4601,0.7121,0.6803,0.0351,0.7066,0.0351,0.0721,0.2327,0.7956,0.1236,0.0843,0.6442,0.4462,0.0309,0.6562,0.1418,0.8276,0.0087,0.0684,0.4748,0.9807,0.3615,0.1647,0.7725,0.003,0.021,0.8313,0.4762,0.1363,0.0304,0.2668,0.2917,0.8102,0.0076,0.2445,0.1365,0.9486,0.2047,0.0974,0.868,0.2395,0.0272,0.6316,0.4315,0.0014,0.0032,0.0454,0.0085
0.6379,0.5065,0.0113,0.9944,0.8581,0.7969,0.8656,0.431,0.7123,0.1925,0.0417,0.0073,0.4254,0.8449,0.8767,0.8289,0.1092,0.5133,0.506,0.4972,0.6007,0.0691,0.7974,0.7521,0.152,0.0069,0.056,0.2959,0.294,0.0089,0.1335,0.6547,0.2571,0.9285,0.0122,0.6664,0.7093,0.0,0.2204,0.4459,0.1526,0.0288,0.2639,0.2318,0.7671,0.1399,0.034,0.7274,0.0829,0.7633,0.0188,0.6447,0.8618,0.3426,0.6194,0.0331,0.4339,0.3653,0.118,0.0665,0.2589,0.9281,0.9608,0.7087,0.6188,0.9587,0.0781,0.5934,0.6409,0.9373,0.7081,0.6324,0.7488,0.1114,0.3605,0.0216,0.4594,0.0881,0.0206,0.299,0.7709,0.7743,0.8818,0.897,0.4795,0.8068,0.6083,0.6143,0.3762,0.3579,0.1615,0.9442,0.2962,0.0117,0.8644,0.1127,0.7099,0.0625,0.0709,0.5421
0.3359,0.0404,0.0181,0.0568,0.0764,0.2721,0.0095,0.1057,0.036,0.1888,0.9768,0.9304,0.2759,0.01,0.1286,0.0219,0.2808,0.2937,0.0055,0.0303,0.1191,0.2079,0.0003,0.1235,0.6114,0.4475,0.908,0.0941,0.8476,0.4189,0.0068,0.4226,0.0,0.0256,0.1276,0.1177,0.5892,0.0755,0.0,0.7363,0.0083,0.3938,0.03,0.1636,0.0543,0.7339,0.028,0.6814,0.1422,0.0949,0.1557,0.0004,0.0004,0.0038,0.402,0.0561,0.0534,0.0456,0.4707,0.7397,0.7713,0.148,0.3215,0.2119,0.0428,0.0024,0.0071,0.5647,0.2883,0.4233,0.0029,0.6067,0.0027,0.3434,0.5658,0.3443,0.0136,0.1684,0.1212,0.6827,0.0999,0.0632,0.6101,0.9933,0.0984,0.3007,0.779,0.3297,0.8791,0.9104,0.021,0.8833,0.8188,0.9424,0.5151,0.3684,0.0446,0.1315,0.0383,0.0949
0.7547,0.0717,0.1225,0.0056,0.0006,0.0937,0.0051,0.0422,0.0472,0.0151,0.213,0.5667,0.7864,0.2836,0.6867,0.013,0.5287,0.8486,0.2447,0.4224,0.3587,0.2196,0.0081,0.5594,0.2892,0.1107,0.2835,0.7541,0.636,0.3784,0.0166,0.875,0.0401,0.0244,0.113,0.0721,0.9754,0.2792,0.1728,0.0,0.0339,0.5152,0.5848,0.1403,0.3984,0.9278,0.3214,0.7534,0.0643,0.1298,0.3537,0.1041,0.0023,0.0002,0.2813,0.0408,0.0786,0.1718,0.1513,0.7972,0.9402,0.5949,0.902,0.7587,0.3617,0.0039,0.0082,0.6257,0.4404,0.8772,0.0511,0.3676,0.0258,0.0266,0.9487,0.4248,0.19,0.8119,0.4327,0.1342,0.6828,0.1822,0.5195,0.2884,0.8804,0.1191,0.8688,0.2829,0.4107,0.327,0.0619,0.0286,0.4668,0.5998,0.2231,0.8588,0.7524,0.0274,0.0309,0.4147
0.4589,0.2739,0.0114,0.3592,0.0929,0.0257,0.1172,0.1115,0.0113,0.0947,0.3203,0.0036,0.0006,0.0063,0.0004,0.1343,0.0359,0.031,0.0708,0.0811,0.1973,0.9914,0.0107,0.7816,0.1085,0.4642,0.3518,0.4801,0.4807,0.6991,0.0116,0.0105,0.0024,0.3182,0.0898,0.0051,0.0283,0.0044,0.6237,0.6806,0.0,0.1181,0.2973,0.4796,0.0,0.8382,0.4011,0.0179,0.6345,0.0274,0.4731,0.0506,0.0015,0.0692,0.0308,0.0434,0.2084,0.083,0.4292,0.0708,0.9955,0.129,0.0265,0.1757,0.047,0.0015,0.4868,0.1845,0.9045,0.5363,0.018,0.4788,0.054,0.1053,0.7383,0.2891,0.191,0.0831,0.6864,0.0864,0.1415,0.1501,0.6733,0.8411,0.1185,0.0021,0.0447,0.5042,0.0318,0.0833,0.0053,0.3158,0.1597,0.061,0.6459,0.9975,0.6297,0.0428,0.8276,0.0962
0.0582,0.5077,0.4334,0.4006,0.1438,0.3377,0.1225,0.2144,0.2895,0.381,0.5818,0.2139,0.0721,0.0064,0.0015,0.329,0.1354,0.6249,0.0062,0.875,0.3776,0.3008,0.0432,0.6086,0.5511,0.1839,0.1656,0.0345,0.7895,0.4193,0.0789,0.013,0.9865,0.5123,0.096,0.0185,0.0499,0.4194,0.3144,0.0062,0.6227,0.0,0.6772,0.4212,0.0727,0.7194,0.7865,0.381,0.3884,0.5589,0.8085,0.9237,0.2913,0.4218,0.2909,0.3456,0.1574,0.2209,0.0,0.0404,0.8995,0.8911,0.0125,0.0049,0.0155,0.2865,0.3738,0.0112,0.8314,0.6712,0.8144,0.3247,0.0212,0.0072,0.969,0.2346,0.509,0.2143,0.9893,0.2989,0.6587,0.6416,0.8064,0.065,0.3139,0.4693,0.0026,0.0961,0.0022,0.8904,0.0606,0.3577,0.0009,0.0016,0.3837,0.6042,0.8357,0.3687,0.2569,0.2264
0.2893,0.0389,0.059,0.6696,0.0199,0.0011,0.4627,0.489,0.5296,0.0003,0.0202,0.0005,0.0254,0.0233,0.1311,0.2756,0.2452,0.5121,0.3514,0.1558,0.0057,0.2546,0.0167,0.9036,0.0179,0.0047,0.2082,0.3831,0.0759,0.7345,0.631,0.3043,0.1542,0.3274,0.0086,0.2717,0.6607,0.2151,0.1172,0.4752,0.4966,0.7215,0.0,0.969,0.4322,0.7881,0.276,0.51,0.0333,0.7848,0.0043,0.0169,0.0007,0.0053,0.0001,0.124,0.4097,0.6284,0.0004,0.0182,0.2011,0.0186,0.6206,0.5657,0.0082,0.0154,0.0009,0.6105,0.1351,0.8671,0.05,0.151,0.1102,0.868,0.398,0.1179,0.0765,0.0122,0.0793,0.8378,0.3229,0.0819,0.4514,0.8657,0.4585,0.7777,0.4663,0.6075,0.601,0.4368,0.2402,0.8096,0.6318,0.0511,0.3835,0.5663,0.0331,0.0058,0.0053,0.3542
0.0837,0.4807,0.0803,0.7595,0.3313,0.0371,0.4606,0.8159,0.5209,0.0965,0.0779,0.0009,0.0519,0.5029,0.2843,0.3694,0.0766,0.1209,0.7529,0.28,0.4617,0.484,0.3949,0.0793,0.0619,0.0015,0.6732,0.0645,0.1072,0.1612,0.5547,0.9357,0.8763,0.9437,0.0218,0.8561,0.8576,0.2517,0.2449,0.5352,0.1151,0.0003,0.0773,0.0,0.1706,0.2989,0.5225,0.4723,0.584,0.0319,0.3447,0.9726,0.3549,0.6026,0.0008,0.0418,0.5772,0.9739,0.0001,0.3311,0.9129,0.3356,0.0187,0.435,0.842,0.7309,0.9142,0.4965,0.7211,0.3144,0.5157,0.2425,0.1791,0.3035,0.6981,0.0046,0.2828,0.0022,0.8102,0.7088,0.3034,0.1771,0.8036,0.9523,0.6634,0.048,0.4373,0.2375,0.9629,0.8928,0.1128,0.5504,0.205,0.0011,0.0514,0.0962,0.1873,0.728,0.6594,0.0648
0.7507,0.8693,0.6293,0.0407,0.0015,0.2214,0.8484,0.6577,0.8483,0.0117,0.4413,0.0007,0.0016,0.5036,0.6924,0.742,0.1017,0.6907,0.0927,0.8758,0.641,0.2419,0.8741,0.0466,0.0256,0.0021,0.8656,0.2315,0.6912,0.598,0.214,0.7964,0.0471,0.0917,0.9905,0.2942,0.0939,0.0861,0.5463,0.0997,0.0008,0.0117,0.545,0.1123,0.0,0.2901,0.0178,0.3895,0.2752,0.0192,0.0842,0.9774,0.5284,0.1997,0.1631,0.1387,0.8517,0.8001,0.0006,0.4952,0.3086,0.6048,0.7849,0.353,0.8173,0.553,0.303,0.194,0.1587,0.5585,0.6338,0.8797,0.2359,0.7917,0.2357,0.0366,0.822,0.0142,0.9495,0.9657,0.9614,0.0007,0.2942,0.0309,0.0295,0.0003,0.36,0.0086,0.2967,0.1197,0.5966,0.0208,0.5723,0.0132,0.1044,0.5527,0.2879,0.1348,0.9847,0.1801
0.9122,0.2407,0.072,0.358,0.239,0.2472,0.1665,0.7293,0.1089,0.0041,0.8129,0.0258,0.005,0.0092,0.0369,0.1456,0.0896,0.1477,0.0801,0.0288,0.0879,0.5677,0.0053,0.6316,0.6093,0.0512,0.8938,0.9862,0.2196,0.4536,0.9082,0.0626,0.0183,0.5322,0.1127,0.2012,0.6635,0.0003,0.2263,0.1097,0.64,0.536,0.221,0.3378,0.1144,0.0,0.8725,0.7926,0.866,0.2477,0.2039,0.0667,0.0016,0.1255,0.0285,0.0287,0.7584,0.3876,0.0086,0.3921,0.5321,0.0989,0.0544,0.4622,0.0549,0.0207,0.1808,0.3805,0.6738,0.5255,0.0101,0.8649,0.0741,0.7443,0.7579,0.5968,0.004,0.0,0.8738,0.3389,0.0085,0.113,0.1404,0.3462,0.4033,0.0932,0.6273,0.2095,0.9802,0.0636,0.0142,0.255,0.2628,0.8014,0.6621,0.5984,0.0371,0.6889,0.1258,0.5875
0.8169,0.0503,0.0262,0.2709,0.1978,0.02,0.2052,0.1498,0.0081,0.012,0.4482,0.0397,0.0028,0.004,0.0012,0.2043,0.0363,0.0332,0.0001,0.0769,0.0038,0.5863,0.0001,0.6898,0.4539,0.0726,0.7622,0.2977,0.3621,0.7322,0.1987,0.013,0.0316,0.2897,0.1629,0.0341,0.2748,0.0412,0.1811,0.3746,0.5299,0.7398,0.5987,0.7252,0.0032,0.3363,0.0,0.0301,0.8331,0.0575,0.2113,0.0143,0.0002,0.019,0.0242,0.0437,0.0766,0.0688,0.4117,0.2841,0.8207,0.0135,0.0053,0.0542,0.0031,0.0001,0.1187,0.0393,0.0473,0.1378,0.0003,0.5168,0.0004,0.1793,0.8737,0.2502,0.0082,0.0358,0.3396,0.5588,0.1816,0.7365,0.889,0.9821,0.0243,0.0879,0.63,0.348,0.4545,0.3147,0.1267,0.785,0.1673,0.0342,0.5225,0.8393,0.4662,0.3484,0.221,0.5311
0.8479,0.0268,0.0004,0.5744,0.3729,0.0241,0.0242,0.0609,0.0041,0.0062,0.4469,0.314,0.0001,0.0475,0.1032,0.018,0.101,0.0151,0.1371,0.0268,0.1076,0.7822,0.192,0.6682,0.804,0.0603,0.6547,0.3767,0.0626,0.5247,0.3001,0.3886,0.0526,0.1207,0.3115,0.0485,0.8497,0.0346,0.5141,0.4945,0.9869,0.1468,0.5231,0.5471,0.0142,0.8472,0.4118,0.0,0.6052,0.1372,0.1207,0.0276,0.0156,0.288,0.0202,0.0019,0.1247,0.0213,0.3155,0.8375,0.2182,0.0033,0.0641,0.2655,0.02,0.4434,0.4286,0.0081,0.7556,0.2729,0.0557,0.6875,0.3752,0.3737,0.9774,0.951,0.2041,0.0926,0.0282,0.443,0.3297,0.7153,0.2665,0.2204,0.2284,0.9939,0.6128,0.2843,0.3387,0.8541,0.4792,0.808,0.4043,0.9261,0.6361,0.6623,0.2816,0.4465,0.4124,0.4179
0.0152,0.9059,0.0098,0.2021,0.4251,0.4388,0.0834,0.428,0.904,0.8756,0.4845,0.1223,0.9226,0.2647,0.1772,0.4146,0.8102,0.1292,0.0224,0.1116,0.1077,0.0281,0.0522,0.0207,0.167,0.2343,0.886,0.6828,0.6327,0.2522,0.7944,0.7468,0.511,0.5648,0.9306,0.015,0.401,0.21,0.1833,0.1821,0.2228,0.0003,0.765,0.8379,0.3077,0.9639,0.0639,0.1579,0.0,0.0872,0.4617,0.1894,0.9149,0.2167,0.1548,0.1528,0.1231,0.5809,0.0455,0.3881,0.5085,0.5994,0.1971,0.1653,0.1721,0.2664,0.6175,0.9235,0.6002,0.2283,0.9569,0.5855,0.9202,0.107,0.5388,0.3159,0.4973,0.5708,0.6664,0.0181,0.1874,0.042,0.9471,0.6197,0.8164,0.076,0.9847,0.8463,0.0785,0.9363,0.0116,0.1518,0.01,0.0572,0.9568,0.1554,0.7847,0.2781,0.8419,0.0171
0.7589,0.626,0.0017,0.5303,0.6439,0.0119,0.3055,0.5175,0.1497,0.2228,0.2455,0.0267,0.037,0.108,0.1742,0.1794,0.079,0.0319,0.6196,0.031,0.9923,0.2756,0.297,0.7163,0.2876,0.1516,0.7312,0.3395,0.2732,0.9141,0.0676,0.0301,0.0161,0.5595,0.0949,0.5847,0.9606,0.002,0.9242,0.8998,0.7073,0.0011,0.053,0.027,0.0008,0.2678,0.7663,0.8816,0.1492,0.0,0.2865,0.4872,0.0896,0.7418,0.0455,0.037,0.9942,0.435,0.3352,0.6076,0.8374,0.1943,0.0035,0.6729,0.3729,0.4863,0.1573,0.0256,0.93,0.1551,0.1727,0.6356,0.1661,0.4047,0.7766,0.512,0.2616,0.1578,0.0117,0.0444,0.8181,0.3236,0.4717,0.8393,0.5377,0.1356,0.3018,0.8999,0.9036,0.8325,0.0208,0.5088,0.4108,0.0877,0.6601,0.0128,0.0173,0.7822,0.0774,0.2797
0.4152,0.9466,0.0492,0.8786,0.8605,0.2322,0.3303,0.911,0.706,0.1498,0.7969,0.7868,0.5213,0.3943,0.6364,0.2757,0.5799,0.1473,0.3853,0.0567,0.9475,0.9739,0.5005,0.0207,0.0933,0.9443,0.2871,0.2973,0.0068,0.6049,0.8305,0.2621,0.3155,0.1155,0.2331,0.0181,0.0087,0.5329,0.8398,0.2979,0.425,0.6839,0.9281,0.4255,0.4043,0.4881,0.5776,0.1131,0.8637,0.8457,0.0,0.1071,0.1692,0.1719,0.3659,0.4331,0.2392,0.4159,0.6384,0.1835,0.6193,0.963,0.3087,0.5124,0.3336,0.1193,0.3028,0.8497,0.1592,0.9145,0.283,0.4365,0.1545,0.3773,0.5459,0.4983,0.4837,0.0028,0.2912,0.9112,0.4958,0.4092,0.5282,0.4836,0.1365,0.2122,0.0035,0.1336,0.0004,0.8818,0.0878,0.6682,0.0655,0.3592,0.8121,0.3491,0.3733,0.1479,0.2076,0.574
0.0094,0.0971,0.526,0.1699,0.0563,0.7227,0.8716,0.8907,0.9729,0.0032,0.0006,0.0,0.011,0.0344,0.5745,0.2849,0.0103,0.305,0.4299,0.6809,0.7073,0.0919,0.7914,0.1695,0.0004,0.0081,0.0221,0.2559,0.1592,0.0166,0.0803,0.1191,0.0158,0.1581,0.108,0.8664,0.0088,0.5131,0.0136,0.915,0.0008,0.4469,0.0217,0.4395,0.4598,0.0027,0.0008,0.075,0.0953,0.2801,0.0002,0.0,0.0645,0.236,0.9296,0.9612,0.5861,0.6362,0.094,0.0545,0.0247,0.7523,0.2745,0.6365,0.2983,0.2539,0.1127,0.7902,0.2452,0.1405,0.9826,0.3249,0.4969,0.1434,0.002,0.1663,0.0923,0.1405,0.0509,0.3252,0.1227,0.0942,0.4136,0.5277,0.0862,0.0207,0.2062,0.0768,0.7023,0.0445,0.64,0.0137,0.4611,0.3433,0.0229,0.7964,0.0334,0.3234,0.1624,0.8432
0.0553,0.1353,0.2244,0.8499,0.5072,0.0993,0.1075,0.8766,0.608,0.6635,0.1921,0.2526,0.4411,0.1022,0.0717,0.9338,0.0451,0.6845,0.7832,0.4873,0.0119,0.0919,0.7077,0.1377,0.339,0.4005,0.0016,0.1102,0.7568,0.2119,0.9486,0.497,0.0002,0.5488,0.0544,0.9839,0.1517,0.3439,0.0249,0.0404,0.0019,0.3414,0.0016,0.3317,0.0258,0.042,0.0063,0.3775,0.7335,0.1161,0.0021,0.0007,0.0,0.5039,0.0267,0.2628,0.2204,0.0789,0.9373,0.6736,0.2168,0.4734,0.5502,0.3153,0.6851,0.1324,0.5565,0.4818,0.7676,0.5591,0.0461,0.904,0.8717,0.023,0.3246,0.6736,0.613,0.0658,0.7384,0.8079,0.5503,0.0316,0.0533,0.2636,0.0036,0.0154,0.4134,0.6494,0.8184,0.0112,0.5926,0.2782,0.279,0.7329,0.0506,0.6968,0.0198,0.9156,0.6803,0.4485
0.3458,0.0223,0.9232,0.8531,0.9946,0.5667,0.0006,0.6665,0.9985,0.866,0.1206,0.0158,0.2175,0.1168,0.2772,0.0957,0.057,0.8618,0.4405,0.1715,0.0504,0.6871,0.5525,0.1845,0.2314,0.7695,0.003,0.4357,0.5779,0.0002,0.9909,0.0772,0.0049,0.1447,0.0426,0.9639,0.0547,0.1691,0.0108,0.0004,0.0014,0.3408,0.0,0.0672,0.0687,0.0263,0.0006,0.0499,0.5309,0.0388,0.0097,0.0003,0.4583,0.0,0.3649,0.0874,0.0728,0.0579,0.6746,0.9468,0.1007,0.5627,0.7937,0.2713,0.8992,0.9385,0.7335,0.8357,0.622,0.4631,0.3406,0.4462,0.6546,0.0247,0.1403,0.5225,0.9415,0.3414,0.3495,0.1134,0.3904,0.7528,0.9175,0.9869,0.4285,0.0549,0.5907,0.7154,0.7787,0.1864,0.5114,0.5351,0.2709,0.2638,0.0498,0.652,0.1107,0.6069,0.9725,0.4339
0.4147,0.0593,0.1143,0.2857,0.3201,0.0094,0.1952,0.7441,0.894,0.3986,0.4926,0.0307,0.4098,0.7552,0.3661,0.882,0.1453,0.4949,0.3934,0.2444,0.5751,0.4767,0.4344,0.0994,0.0633,0.2985,0.4457,0.0492,0.4537,0.0794,0.4709,0.1499,0.2996,0.3501,0.3876,0.8393,0.1925,0.1315,0.8459,0.2917,0.0259,0.4784,0.0016,0.0044,0.198,0.0063,0.0127,0.0667,0.7753,0.1126,0.0008,0.8372,0.0013,0.2784,0.0,0.9185,0.9343,0.6506,0.0043,0.6763,0.5474,0.1913,0.9821,0.5947,0.3653,0.0259,0.0309,0.8736,0.615,0.5391,0.0371,0.9138,0.5222,0.34,0.014,0.1102,0.0039,0.0248,0.163,0.0038,0.9204,0.1176,0.4724,0.0133,0.8554,0.0329,0.902,0.0938,0.865,0.1806,0.0023,0.0367,0.2855,0.2317,0.0543,0.1083,0.0045,0.6309,0.8763,0.2737
