2.771561219606866633e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-1.310241325608589857e-01,-0.000000000000000000e+00.3,0.000000000000000000e+00.2,-0.000000000000000000e+00.4,-9.719479316971832081e-03,-0.000000000000000000e+00.5,7.764703557621702168e-02,0.000000000000000000e+00.3,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,0.000000000000000000e+00.4,-0.000000000000000000e+00.8,0.000000000000000000e+00.5,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.13,0.000000000000000000e+00.11,-2.898734262663760775e-01,-0.000000000000000000e+00.14,-1.573558292162177963e-01,1.793270995343885787e-01,0.000000000000000000e+00.12,0.000000000000000000e+00.13,2.430199332628028008e-01,-0.000000000000000000e+00.15,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.16,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.17,-1.136187293996642061e-01,-0.000000000000000000e+00.18,-1.017791266327495503e+00,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-1.692367000532385146e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.24,1.822011438963276955e-02,0.000000000000000000e+00.25,1.165303097275115392e-02,0.000000000000000000e+00.26,-0.000000000000000000e+00.25,-8.345976053097822756e-02,0.000000000000000000e+00.27,1.236917843375465592e-01,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.29,6.497295570745814652e-02,-2.865224561323901353e-01,0.000000000000000000e+00.30,-1.611248912479323336e-01,-0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,1.592056475316792064e-01,-0.000000000000000000e+00.33,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.35,0.000000000000000000e+00.36,0.000000000000000000e+00.37,-3.223393131753219537e-02,-0.000000000000000000e+00.36,-1.840080070416887370e-01,0.000000000000000000e+00.38,-0.000000000000000000e+00.37,-7.496016444738162754e-01,-0.000000000000000000e+00.38
-0.0,-0.21321218091279728,-0.0,-0.17461524944524673,-0.0,0.0,-0.04079505748987768,-0.0,-0.0,-0.0,0.0,-0.23074486195374247,-0.0,-0.0,0.0,-0.11640969865463392,-0.8105280975468204,-0.0,-0.0,0.0,-0.0,3.22415724650493,-0.3809203209198769,-0.1707262026449151,0.0,-0.22989043017098532,0.0,0.0,-0.0,-0.0,-0.0,-0.11237886042336848,0.0,0.0,-0.335523635504379,0.24859332307993628,0.0,-0.5654951547909318,-0.02652315066901864,-0.0,0.0,-0.0,-0.1402310757450056,-0.0,0.0,0.0,0.0,-0.0,0.03038742294321462,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.24555217797660409,0.0,0.0,-0.0,0.0,0.06705078661784594,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.9278371147082083,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.09299456803418116,0.0,-0.17552379449215583,0.0,-0.0,-0.0,0.0,0.0,0.32658724998346567,-0.0,0.0,-0.0,-0.0,-0.19466081520705528,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.11778310892227475,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.43379246013171135,-0.0,-0.0,-0.0,-0.4684837649491973,-0.560309067611651,-0.0,-0.7231623903536358,-0.3809203209198769,4.657394902148273,-0.034163159882225694,-0.0,0.0,-0.003908651975549812,-0.0,-0.17881020960096927,-0.309191406975524,-0.0,-0.0,-0.0,0.0,-0.11787555271616938,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.09911081305926682,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.04251424402398604,-0.10176592048964173,0.0,0.0,-0.0,-0.01581712011828039,-0.06069870816727946,-0.0,-1.389304788925496,-0.0,-0.0,-0.0,-0.14028217554430691,-0.014472627739352859,-0.0,-0.0,-0.0,0.0,-0.0,-0.002683208123296495,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6146972317582353,-0.0,-0.0,-0.0,-0.4127672729169695,-0.0,-0.0,-0.0,-0.0,-0.8350631652308782,-0.1707262026449151,-0.034163159882225694,3.13293619652716,-0.0,-0.10194819877891316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.466290310413317,0.0,0.0,-0.0,-0.09238014964882182,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.008493486377188487,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.37812466604661055,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.39525463958048024,-0.5502407052155129,-0.0,-0.0,-0.0,-0.0,0.0,-0.1910076701416444,0.0,-0.0,-0.0,-0.10221234426754335,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.016569243542686844,0.2942066473709672,0.0,0.0,0.0,0.1293486709385649
0.0,0.0,0.0,-0.0,0.0,0.0,0.009245273639870825,0.0,0.0,-0.1349211500974436,-0.1397529804618657,-0.06139550812708666,-0.0,0.0,-0.0,0.0,0.09584746518117629,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.4516190372110322,-0.07348186306337413,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.033179240987263346,0.0,0.0,0.0,0.07243156722210285,0.0,0.0,0.0,-0.0,0.0565510176802076,0.058032213483044166,0.09273295135401155,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20730250470980097,-0.10117470726128631,-0.07254898910911475,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.17774309589459725,0.21491901067677033,0.0,-0.0,0.0,-0.0,-0.13110023079347197,-0.0,-0.18234605479105087,-0.05377618480816925,-0.0,-0.044098715926614594,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.02886971622346343,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.2419411288109526,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.03122766133006331,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20387857615967564,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.22989043017098532,0.0,-0.10194819877891316,-0.07348186306337413,1.6955345768417325,-0.0,-0.0,-0.0,-0.10720783068430352,0.0,0.06439929110651274,0.0,0.0,-0.19726567611126364,0.0,-0.0,-0.0,-0.0,-0.0,0.008620454283969016,-0.05303745254348946,-0.23585992059735855,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.106825023156804,-0.0,0.0,0.0,-0.0,-0.07545197045186099,-0.0,-0.0,0.0,-0.0,0.0,0.01904245645637824,0.0,0.0,-0.0,-0.0,0.0,0.09214731467980031,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.5366245262462176,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.014161004791610612,-0.017515999958344766,0.0,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.003908651975549812,-0.0,0.0,-0.0,4.786268185263574,-0.013986263829244491,-0.0,-0.3539224750948637,-0.0,0.0,0.0,-0.0,-0.0,-0.07698510093731534,-0.0015498702353681662,0.0,0.0,0.0,-0.0,-0.5886759356960173,-0.0,-0.41059622305122007,-0.8964992705225144,-0.8419293834187894,-0.0,-1.0140388822470707,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05831314146913737,0.0,-0.0,-0.0,-0.006346189382945587,-0.0,0.0,-0.0,-0.1518484099810176,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11037774270965466,0.0,-0.0,-0.0,-0.0,-0.0,-0.6170383239978695,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.010748859583647614,0.0,-0.0,0.0,-0.0,-0.3851197395288808,-0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,-0.0005637230432433468,-0.0,0.0,0.0,-0.0,-0.007461772714650322,-0.0,0.07166219944871248,0.0,-0.0,-0.0,0.06139032885752398,0.17989749547275688,0.0,0.03143090411771947,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.013986263829244491,3.0870725523581566,-0.0,-0.30489031648944925,-0.0,-0.0,0.19570533816321128,0.0,-0.29172797080567087,-0.0,0.0,0.0,-0.0,0.0,0.11301152376667484,-0.15575827494777056,0.0,-0.26031993419787913,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.15422441065490863,0.0,-0.259003165750848,-0.0,0.1535688726781464,-0.0,-0.21309430938661167,0.04504251771216743,-0.0,0.0,-0.27927036655211807,-0.0,-0.0,-0.0,0.019695846057190283,0.00385461530937422,0.0,0.05002172923396035,0.0,0.0,0.0,0.0,0.0,-0.1844520667312411,-0.0,-0.13486683665063923,-0.0,0.0,0.0,0.0,0.0,0.0,-0.3642526098639795,0.0,0.0,-1.4431460403231675,0.0,0.0,-0.0,-0.0,-0.07467661262672237,0.050898644315767405,0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019026758349449727,-0.09144879453612959,-0.0,0.0,-0.2508398266667334,0.0,-0.0,-0.0,-0.7119509515203408,-0.0,0.0,-0.0,0.0,-0.21296393663792104,-0.0,-0.0,-0.17881020960096927,-0.0,-0.0,-0.0,-0.0,-0.0,4.866944187622897,-0.04874967942711674,0.0,0.0,-0.037011113078413455,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3999989581999132,0.0,-0.0,-0.0,-0.3066923517686293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10690708146377492,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.17919638273227675,-0.0,0.0,0.0,-0.0,-1.1012581385170792,0.0,-0.0,-0.0,0.0,-0.0,-1.424953785416299,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.007491161737959303,-0.0,0.0,-0.0,-0.1565794868245259,-0.0,-0.0,0.14609534243410652,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.0,-0.0,0.0,-0.0,-0.0005335618782817378,0.0,0.0,-0.03950839248192752,-0.0001006619559290471,-0.0,-0.0,-0.0,-0.3583301800530116,-0.0,0.05694954065460385,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.309191406975524,-0.0,-0.0,-0.10720783068430352,-0.3539224750948637,-0.30489031648944925,-0.04874967942711674,3.432098073448985,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.054710275758462455,-0.0,-0.18614133609340025,-0.0,-0.216940287411913,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0022448045897984444,-0.0,-0.04400370802047179,-0.10100120643103631,0.0,-0.0,-0.10467694305996211,-0.0,-0.0,0.0,-0.3110567829958917,-0.07040121809847394,-0.05311175453762646,-0.0,0.07400823455696785,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.17498258335958017,-0.0,-1.1851248900627007,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.028427081826573497,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.2898734262663761,0.0,0.0,0.28271195760158047,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0824304965294343,0.13879954325823277,0.0,-0.11762492127783868,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2.054923930274823,-0.06831832330569838,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.19012307513976232,-0.141028360374106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2115128816518532,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13527950946629788,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.1445201098824357,0.0,0.0,-0.7866471049416601,-0.24460629495204908,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766113670912912,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,0.0,0.0,-0.03482740591172381,0.0,0.0,0.0,0.0,-0.05781868294549792,-0.0,-0.09540323838066476,0.0,-0.09218417391201149,-0.0,-0.0,-0.0,0.0,-0.031205544278821804,-0.0,-0.0,-0.11237886042336848,-0.0,-0.0,0.0,0.06439929110651274,0.0,-0.0,0.0,0.0,-0.06831832330569838,2.1810599781423914,0.0,0.0,-0.0,0.014204510005941471,0.14674364089439207,-0.4113528994727239,-0.07335690660290047,-0.0,0.0,0.03861392901067558,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07479043586769478,0.0,0.1072374729201151,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054988795860646714,0.0,0.0,0.10356151613926194,0.0,-0.0,-1.2360034047399227,-0.0,-0.0,-0.0,-0.04583852762419828,0.1252488949566648,0.0,0.0,-0.0058558797805057065,0.0,0.0,0.0,-0.09450875776101926,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
-0.1573558292162178,0.0,0.0,0.17351716357355035,0.0,-0.0,-0.04552257490489777,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10335686339219248,-0.0,-0.2955567955657595,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19570533816321128,-0.037011113078413455,-0.0,-0.0,0.0,2.0273560996560724,-0.008942383948660223,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15730299351987104,-0.0,-0.0,-0.4159887690893908,-0.0,-0.0,0.0,-0.0,0.0,-0.027004029626182653,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.37205523668695967,0.0,-0.0,0.0,-0.0,0.014877559766121096,-0.17685689838767854,-0.10920602863231116,-0.26762952790657607,-0.0,-0.0,-0.14240146070663026,-0.0,0.0,-0.0,-0.05935746243169332,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
0.17932709953438855,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.0215580613703852,-0.0,-0.40819767412848146,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.008942383948660223,3.6585749645577654,-0.533123103946936,-0.48255721246608346,-0.16555456444248143,0.0,-0.0,-0.0,-0.11573832949415508,-0.0,-0.0,0.0,-0.0,0.0,-0.7767596670531822,-0.0,0.0,-0.0,0.08711585476934422,0.0,-0.0,-0.0,-0.0,0.0,0.06291167689306841,-0.0,0.0,-0.038416802339976575,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.3417886750460523,-0.0,-0.0,0.20786780201289015,0.0,0.19218972059749004,0.0,0.0,0.27447859315304174,-0.0,-0.0,-0.0,-0.0,-0.6009993743005799,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.04764921872894408,0.0,0.006519717573403346,0.0,0.29679553945775167,0.0,0.0,-0.0,0.0060396206461529964,0.0
0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.05512276946835142,-0.00015718893943058397,-0.0,-0.0,-0.0,-0.335523635504379,-0.11787555271616938,-0.466290310413317,-0.0,-0.19726567611126364,-0.0,-0.29172797080567087,-0.0,-0.0,-0.0,-0.0,0.0,-0.533123103946936,3.081700962589319,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.29692601508181726,-0.0,-0.0,0.0,-0.32790192542956675,-0.023582648345309223,0.06192703467588462,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.292154231085523,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.9020664580543412,-0.0,-0.0,-0.0,-0.31940955668322546,0.0,0.0,0.0,0.0786841901270563,0.016953965047179206,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2119506408939661
0.0,0.0,-0.0,0.0,-0.0,-0.26925925540383167,0.0,-0.0,-0.8398009966874375,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.4196032925578144,-0.0,0.24859332307993628,-0.0,0.0,0.0,0.0,-0.07698510093731534,-0.0,-0.0,-0.0,0.0,0.014204510005941471,-0.0,-0.48255721246608346,-0.0,4.062809765570149,-1.1679045364072091,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.25035214046405996,-0.0,-0.0,-0.0,-0.25223695952628383,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.21793965813375551,-0.0,-0.12847615689812397,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.062171961825425226,0.0,-0.0,-0.0,-0.5372756039526771,0.0,0.0,0.0,0.0,-0.0,0.06450009064091594,-0.0,-0.0,-0.0,-0.0,-0.0
0.2430199332628028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.01819792405811881,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0015498702353681662,0.0,-0.0,-0.0,0.0,0.14674364089439207,0.0,-0.16555456444248143,-0.0,-1.1679045364072091,3.041102134928531,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.20796220847311772,-0.17515862978430743,-0.0,-0.0,-0.0,0.0,-0.14146543274620796,0.1228563671621246,0.0,0.1361627863685566,0.0,0.0,0.0,0.1142795268907338,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.07678285724771158,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.00822741427356783,0.0,0.23107810528967737,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04149245758939933,-0.007191504827847481,-0.0,-0.0,-0.0,-1.21559880014497,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.21864296011263923,-0.0,0.0,-0.0,0.0,0.0,-0.2255654055666568,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5654951547909318,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.4113528994727239,0.0,0.0,0.0,0.0,-0.0,4.030444190615245,-1.6288849222189787,-0.7343808055830882,-0.07985998954831955,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.20937799164119367,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.049783997820892656,0.0,0.1870039291104998,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.05015552936693296,0.0,-0.0,0.0,0.0,0.0,0.0,0.0820812867099274,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6500394670987497,-0.0,-0.109170600722192,-0.015619708596624147,0.0,0.0,0.0,0.0,-0.0
0.0,-0.07136600045599285,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5220146435060631,0.05653510164424506,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02652315066901864,-0.0,-0.09238014964882182,0.033179240987263346,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.07335690660290047,-0.0,-0.0,-0.0,0.0,0.0,-1.6288849222189787,3.884286731766607,-0.4925430806179313,-0.0,-0.0,-0.34961977960566054,-0.0,0.0,-0.03620045854349143,-0.23782535946818287,0.0,0.004476657741995571,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02662309118494695,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.789161303378336,0.0,-0.19548434411951765,0.0,0.0,0.19865940496796436,0.03517914698409742,0.0
0.0,-0.0,0.0,-0.0,0.0,0.0,-0.9421912776145264,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.08509494866325804,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.7343808055830882,-0.4925430806179313,4.136711426585445,-0.001957433444606123,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.4876447444077888,0.0,-0.0,-0.05441474832182733,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.18322504707231949,-0.0,0.0,0.0,0.2432493386118768,0.006335766389032291,-0.25675759026647665,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.3837113491548025,-0.0,-0.0,0.40912373608064806,0.0,0.0,-0.0,0.0,0.0,0.0,0.1007553520565341,0.0,0.0,0.0,0.10315773951479064,0.0,-0.0,-0.0,-0.6435899974442926,-0.30800371901464524,-0.0,-0.15980056623708833,0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.10721892453334989,0.0,0.0,0.0,0.0,0.14931756969318005,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.008620454283969016,-0.0,0.11301152376667484,-0.0,-0.0,-0.0,0.0,-0.0,-0.11573832949415508,0.0,-0.0,-0.0,-0.07985998954831955,-0.0,-0.001957433444606123,3.5404466735584035,-0.0,-0.0,-0.0,-0.0,-0.10808550270382844,-1.3508253647266255,-0.7561160225233827,-0.0,-1.1348153997336208,0.0,0.0,-0.0,-0.0,0.0,0.11154270436870745,0.11025595747303724,0.0,-0.0,-0.36966861095085457,0.0,0.0,0.06458425244965971,-0.0,-0.0,0.0,-0.002517847354121383,-0.2583959945798472,-0.0,-0.0,-0.0,0.2111901024995771,0.0,0.0050656274039866875,0.0,0.18843605131161864,0.0,0.0,-0.0,-0.1816612587165821,0.0,-0.03758005672354823,0.0,0.4371843107680146,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.006683786308615343,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0015647590050694331,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.05303745254348946,-0.5886759356960173,-0.15575827494777056,-0.0,-0.054710275758462455,-0.0,0.03861392901067558,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5453246105413028,-0.34613483264652606,-0.0,-0.2623822609903309,-0.19760402301015648,-0.0,-0.0,-0.0,-0.2837460309957591,-0.0,-0.0,-0.0,-0.23567842615902396,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03433380875208519,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.16692885589935588,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4580709165904784,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0373979016525633,-0.1402310757450056,0.0,-0.0,0.07243156722210285,-0.23585992059735855,-0.0,0.0,-0.0,-0.0,-0.19012307513976232,-0.0,-0.0,-0.0,-0.29692601508181726,0.0,-0.0,-0.0,-0.34961977960566054,-0.0,-0.0,-0.34613483264652606,3.350847490096067,-0.0,-0.0,-0.998727940566585,-1.2135782212968729,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004649377312126843,0.11601792085676726,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1463773334882336,0.0,-0.0,0.0,0.0,-0.05581567573352015,-0.0,-0.003813778068391856,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.3122501876344422,0.0,-0.0,-0.0,0.0,0.0
