1.919584402309808091e+00,-0.000000000000000000e+00,-5.770281590998603549e-02,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,-1.382846463109832676e-02,-0.000000000000000000e+00.3,-9.686375704950817012e-02,0.000000000000000000e+00.4,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.5,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-2.202297712031914545e-01,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.9,0.000000000000000000e+00.8,-4.253975280020047545e-02,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,8.838913251487761497e-03,-4.444166275794202842e-02,-1.054444846861377350e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.14,0.000000000000000000e+00.12,-1.065938374687007834e-01,0.000000000000000000e+00.13,-0.000000000000000000e+00.15,-1.277254245543287259e-01,-1.124470516196350578e-01,2.340754387411817239e-01,-0.000000000000000000e+00.16,0.000000000000000000e+00.14,1.766387346234209827e-03,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-3.708736672909446197e-01,-0.000000000000000000e+00.19,-3.089802806803443325e-01,-0.000000000000000000e+00.20,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.21,0.000000000000000000e+00.18,0.000000000000000000e+00.19,-5.164342442850861081e-02,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-4.028614858604767646e-02,0.000000000000000000e+00.20,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.21,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.22,-0.000000000000000000e+00.31,-1.013279523572600538e-01,0.000000000000000000e+00.23,-0.000000000000000000e+00.32,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,2.319256765239220419e-01,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,5.340176898872411176e-02,0.000000000000000000e+00.26,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,-1.250857101942053629e-01,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,-1.163456294370054794e-01,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.44,-3.251199628538753439e-01,-5.695165395959183446e-02
0.0,-0.06492268792202345,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.3052575296231823,0.011381290003249448,-0.0,0.0,0.0,0.0,-0.1728342886824673,0.0,0.0,-0.0,0.08862949052822412,-0.012632052051207626,-0.0,0.11567322260973098,-0.1130105249005618,-0.0582160160933403,-0.0891455681539883,1.6953714770377306,-0.0,-0.001078757788363231,-0.0,0.0,-0.04048047588682922,-0.4245469820432554,-0.0,-0.0,-0.04579946845988856,-0.0,0.0,-0.0,-0.09921453094086423,-0.19921580095706176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09804783145881056,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.023412464255807237,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.04997466735001642,-0.0,-0.0,-0.0,0.07651263300222598,0.06001236945097412,0.005975835117705726,0.11328593064341806,-0.19561405225501763,-0.012403947367211891,-0.0,-0.18203907953566,-0.0,0.0,0.0,0.0,0.07676452895421318,0.0
0.0,0.0,0.0,-0.0,0.009910473505465698,0.0,0.10891012686076008,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3361200610487648,-0.0,-0.7890301039186263,-0.07449045975637827,-0.09552925306386723,-0.0,-0.299058514886188,-0.0,0.0,0.0334233628651282,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,3.28644698978032,-1.1061247073012603,-0.2988314303731972,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.11472232026151875,-0.0,0.0,-0.0011540572851798827,-0.14341009981039554,-0.0,-0.0,0.0,0.18328977684621056,0.0,0.0,0.0,0.05819004527451032,0.0,0.0,0.0847079948561242,0.0,0.0,-0.08952788908133678,-0.0,-0.041413958880089446,-0.0,-0.0,0.0,-0.0,-0.05829057231126577,-0.0,0.0,-0.0,-0.027562506902816204,0.1071673615663878,0.0,0.09800273557027228,0.0,0.0,-0.0,0.0,-0.0,-0.3639921327875859,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.14397673422350984,0.07435245930900902,0.21577378461455368,0.0,0.0,0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.3421121162349843,0.0,0.0,0.0,-0.0677898301306088,0.0,-0.0,-0.0,-0.0,-0.0,-0.8826817245760266,-0.0,0.0,0.0,-0.1160816134793286,-0.2705243002840352,-0.25548574323073386,0.0,0.0,0.0,0.0,-0.001078757788363231,-1.1061247073012603,3.8814374320105776,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.17005991282510116,0.13447788270130864,-0.0,0.0,-0.6607925498709336,-0.5883030691935028,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.03085526024010701,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.11613054633459202,0.0,0.0,0.0,-0.0,-0.0,0.13814826834792832,0.0,-0.0,-0.0,-0.40189734033751545,0.11464168746297428,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.19767634452162744,0.0,0.0,0.017554233984305914
-0.0,-0.0,-0.0,0.01834987697493089,0.0,-0.029185584894418568,0.056689727070402506,-0.0,-0.1105186548975486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2756519586731066,0.0,0.0,0.21133341993922536,0.0,0.0,0.09418865160502637,0.1162548577323444,-0.0,0.0,-0.019535933830163964,0.0,0.0,-0.0,0.0,-0.0,-0.2988314303731972,-0.0,2.9045730636453104,-0.5078236909942833,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5499767520048598,0.0,-0.0,-0.0,-0.4725011451783993,-0.15122758152379395,0.04067595034620856,0.0,0.01662238318423254,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04599812884004636,0.0,0.0,0.0,0.19929166092747108,0.0,0.0,-0.0,0.07356667552113953,0.0,-0.0,0.0,0.0059924109543943935,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05905238209163066,0.0,-0.0,-0.0,-1.0764164625955204,0.0,0.0,-0.0,-0.0,-0.08251988505173498,0.0295330496469778,0.0,0.25558588043385727,0.11497767814771816,-0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0592269477519955,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08825890557028168,0.0,0.0,0.0,0.17645101075493583,0.06720418623562997,0.0,0.0,0.0,0.0,0.0,-0.0,-0.10570964412537816,-0.0,0.0,0.07654552052211785,0.05814129075642978,0.0,0.0,-0.0,-0.5078236909942833,2.1791428424477646,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05885379265781981,-0.0,0.0,-0.0,-0.10230907099326828,0.4634333598642243,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.229452009324078,0.0688888950350479,0.0,-0.0,0.0,0.0,0.029858525329347806,0.0,0.0,0.0,0.06057466875853668,-0.0,0.0,0.0,-0.04359945249563792,-0.0,0.010454908638197452,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.9064572022132179,-0.0,-0.06893583707445088,0.0,0.0,0.0,0.0,-0.10170132092861751,-0.0,0.0,-0.0,0.0,0.0,-0.0
-0.10659383746870078,-0.0,0.0,0.0,0.024114966750114583,0.0,0.0,0.00031215321498255185,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.10543826415906966,0.19418771624037393,0.0,0.0,0.06529101610965961,0.0,0.10410290587258549,0.04921748125378244,-0.0,0.05312521606559095,-0.1571615697999025,-0.0,0.0,-0.0,-0.0,-0.26757953059537537,-0.04048047588682922,0.0,0.0,-0.0,0.0,2.8733437279997287,-0.530434442534492,-0.008034395088751678,-0.0,-0.11585096692116052,-0.0,-0.19177658721467747,-0.0,-0.16200766967474203,-0.0,0.0,-0.0,-0.279153902325413,-0.012017679084328057,-0.19335883871945872,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.014866037742360559,-0.06447988216069023,-0.0,-0.1427379493181276,-0.21503810120314787,-0.09039385581696835,-0.0,-0.0,-0.32973619238923807,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1486802783362831,0.11343771048952749,0.004600160547233697,-0.0,0.15152035998032387,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.6637067338253547,-0.1970597010675569,-0.14120329010648738,0.036744809544135726,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,0.04281305958213324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10728096939667511,-0.0003155557687279605,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0170290400237989,0.0,0.0,0.0,0.0,-0.057101109998440765,-0.08764868375953017,0.0,-0.09039097473815567,0.0,0.0,-0.4245469820432554,-0.0,-0.0,-0.0,0.0,-0.530434442534492,2.748583451144707,-0.5891841215118289,-0.0,-0.0,-0.4703389284243213,0.0,-0.0,-0.0,-0.4980332163100108,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.009228827413681374,-0.0,0.0,0.0,-0.1333457774428984,-0.0,-0.0,-0.0,-0.0,-0.29672135455474413,0.0,0.0,-0.13608422210021115,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.002010034553790358,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.1265787259695378,0.0,0.0,-0.0,-0.44097986422699326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04726994467124123,-0.06741172873941936,0.09200400837785504,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.08127139881799272,-0.0,0.0,-0.0,0.0,-0.17424221540844703,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.10196187251531345,-0.0,0.0,-0.0,0.0,0.0,-0.008034395088751678,-0.5891841215118289,2.3321275965884687,-0.2697839837084173,0.0,-6.8205971617711275e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.01521358707667552,-0.0,-0.0,0.0,-0.03748288128746273,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08184949554445901,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.23760544024146563,0.0,-0.8060166261549113,-0.0,-0.1505152529538586,-0.06472623424613534,-0.0,-0.08625884036308942,0.0,-0.2635319275238063,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.056215670718265005,-0.017435658294103974,-0.2223635622387958,0.0,-0.0,0.0,0.0,0.0
-0.12772542455432873,0.0,0.0,0.0,0.0,0.05065473902806435,0.0,0.07971781828427926,0.0,-0.0,0.0,0.04552859771282596,0.0,0.0,0.0,0.0,0.11654944360526769,-0.0,0.0,-0.26769635379263046,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.5050571321723921,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2697839837084173,3.259511042247647,0.0,-0.0,0.0,-0.31001138775770526,-0.0,-1.2070183632972369,-0.36337581688724374,-0.04587824914601958,-0.6879294586826873,-0.038043840369447086,-0.0,-0.0,-0.0,0.09201021821537635,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.02750365113426901,0.0,0.0,-0.4220187526474324,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.08159196811449713,-0.028491336501025286,-0.0,0.03699124403645241,-0.0,-0.08383224952932675,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.11244705161963504,-0.03147875004287514,0.0,0.00919092947779506,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.24603387867119855,-0.0,-0.11402677295051832,-0.01166483015723267,-0.0,0.10452038555640591,-0.0,0.0,0.07174708299914842,0.0,-0.0,0.0,0.0,-0.0,-0.15984977835934824,0.0,-0.22342135272506808,0.0,-0.1640140518996158,-0.12582594809768635,-0.06364650963548876,-0.04579946845988856,0.0,0.0,-0.0,-0.0,-0.11585096692116052,-0.0,0.0,0.0,1.6480341735627395,-0.0,-0.11011370523205315,0.0,-0.08703882910796391,0.0,0.0,0.0,0.0,-0.07110021548439324,-0.08107430740320688,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04750782249850121,0.0,0.0,-0.0,0.0,0.0,-0.0,0.02067366655998884,-0.0,0.0,-0.0,0.063886638299761,-0.1320879924287484,0.0,0.0,0.0,-0.07835228812898283,0.0,-0.15574129274579762,-0.0,-0.19360642000528544,0.0,0.0,0.09741319813569854,0.0561421516082342,-0.0,0.0,0.0,-0.0,0.0,0.07339480458891591,0.0,-0.037922420717603655,-0.11909642387178283,-0.12944106592948856,-0.0,0.0,-0.0,0.22848010459052293,0.0,0.0
0.23407543874118167,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0637133545751963,-0.0,0.0,0.0,0.0,0.17255490449087219,0.0,0.0,0.08368151236695241,0.0,-0.0,0.11768854463821862,-0.0,-0.0,-0.0,0.0,-0.0,0.11849619109311307,-0.0,0.00321384321562463,0.0,-0.0,-0.0,-0.17005991282510116,0.0,-0.0,-0.0,-0.4703389284243213,-6.8205971617711275e-06,-0.0,-0.0,1.762073739472126,0.0,-0.23068041917870324,-0.3110725756871163,-0.22784272096467,0.0,0.11348421220837916,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.164609432187443,0.02602797947630928,-0.06962198504558503,0.0,0.0,0.0,-0.0,0.0,-0.11574551039365524,-0.0,0.0,0.0,-0.0,-0.1267186647246187,-0.04735849281335376,-0.0,-0.0,0.0,-0.0029979656588368644,0.0,0.0,-0.0,-0.0,-0.0,-0.2818233463498049,-0.0706495349908734,0.0,-0.0,0.0059288289540941,0.0,0.1811402426289388
-0.0,-0.09571312400188275,0.0,0.0,-0.0,-0.0,-0.07631036906093273,-0.0,-0.04087249219496943,-0.0,-0.0,-0.0060913963032970765,-0.0,-0.0,-0.0,0.1405653215961545,-0.0,0.0,0.0,0.0,-0.0,0.002213609641885309,0.0,0.08352352741298005,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08970104507499502,-0.0,0.0,0.11472232026151875,0.13447788270130864,-0.0,-0.0,-0.19177658721467747,0.0,-0.0,0.0,-0.11011370523205315,0.0,1.7410936729853688,-0.0,-0.0,0.026116554301337875,0.00834766415332331,-0.0,-0.0,0.0,-0.013730341384649158,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.14913307530220923,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.12186870519401916,-0.13385403957490183,0.0,-0.015390428453658423,-0.032418911797153595,-0.0,0.17677301988407193,-0.06210469420697436,0.0,-0.0,0.04675478726817099,-0.0,-0.08919091677766315,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.7103269692170419,-0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,0.18964971301810285,0.014651477406861997,-0.0,0.08397503210829754,0.0,-0.0,-0.0,0.0,0.0,0.06260357465124246,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.271220562399318,-0.12084522533990429,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5499767520048598,-0.0,-0.0,-0.0,-0.0,-0.31001138775770526,0.0,-0.23068041917870324,-0.0,1.9496605724124056,0.0,-0.0,-0.0,-0.15057600756588027,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.06745529571468546,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.25303998568408903,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2951423053549469,-0.0,-0.0,0.07401389564147616,-0.1450119949793341,0.0,0.0,-0.0,0.0
0.0017663873462342098,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.11139848499284476,0.0,-0.05027402506488364,-0.03323777275983885,-0.0,0.0,-0.0,0.05116176100913258,0.0,0.16937166505852122,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05629117351039247,-0.0,0.16100284738054965,-0.20632163230967487,0.0,0.0,-0.09921453094086423,0.0,0.0,0.0,-0.05885379265781981,-0.16200766967474203,-0.0,-0.0,-0.0,-0.08703882910796391,-0.3110725756871163,-0.0,0.0,2.359846772335737,-0.5234182840557341,0.0,0.0,-0.0,-0.0,-0.02763225165251684,-0.0,-0.0,-0.009701763778934088,-0.0,0.0,-0.0,0.0,0.23153788163727188,0.0,0.0,-0.056045173296701514,-0.0,-0.003294394307546152,-0.0049708507340395554,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0313027544993954,0.0,0.0,0.0,-0.04896186365825313,0.10726347914078932,-0.0,0.08415482657288412,0.14126308358749842,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.2960832936906604,0.27330366061969846,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.123044208559694,0.0,0.098367212185536,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.08635254872876179,0.0,-0.0,0.0,0.0,0.011895338070813955,-0.0,0.0,-0.0,0.0,-0.4552047040741673,0.0,0.14981724006659733,0.0,0.0,-0.0,-0.0,0.0,0.0,0.11740497277135808,0.11495132398909212,-0.19921580095706176,-0.0011540572851798827,-0.6607925498709336,-0.0,-0.0,-0.0,-0.4980332163100108,-0.0,-1.2070183632972369,0.0,-0.22784272096467,0.026116554301337875,-0.0,-0.5234182840557341,3.668337134130639,-0.5064129585143068,-0.12372919120074356,-0.3430556540909907,-0.0,-0.021683757931293342,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.002366218596652689,0.0,0.1782829374949554,-0.0,0.0,0.0,0.06888647482854922,0.0,0.0,0.0,0.0,-0.06842938692767421,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0023784611169009023,0.0,0.0,0.18873050712585235,0.0,0.06015644290389277,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.17316747270514812,-0.0,-0.0,-0.22907492593041773,0.0,0.0,-0.012280836608887263,-0.6089005856384356,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.14341009981039554,-0.5883030691935028,-0.0,0.0,0.0,0.0,0.0,-0.36337581688724374,0.0,0.0,0.00834766415332331,-0.0,0.0,-0.5064129585143068,2.9408511568104223,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.05549778395622608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0717395468159815,0.0,0.015175113715347655,-0.2270295663088256,0.07713157218017219,0.1771561451367704,0.0,0.20562135531435732,0.0,-0.0,0.05229383473229637,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1039428148848808,-0.0,-0.0,0.0,0.0,0.06597876179620775,0.0,0.05771446406239081,-0.0,0.0,-0.419979550559982,-0.0,0.0
-0.3708736672909446,-0.002708406554263172,-0.2152629787819191,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1540922232598451,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.49921007819791774,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4725011451783993,-0.0,-0.0,-0.0,0.0,-0.04587824914601958,0.0,0.11348421220837916,-0.0,-0.15057600756588027,0.0,-0.12372919120074356,-0.0,3.7408318757582295,-0.5708406043756824,-0.2202038117285968,-0.0,0.0,-0.0,-0.0,-0.22581396068623935,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.18043391461879665,0.0,0.0,0.0,0.0,0.0,0.018031336095475047,-0.0,0.0,-0.0,0.0,0.0,0.06430165139002286,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.15913380230225088,0.0,0.07296113416538978,-0.0,-1.6954582301903203,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0207743754546575,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.049123161724544936,0.38457736908876206,-0.0,-0.0,-0.0,0.11048089552696108,0.0,0.0,-0.0,-0.0,0.0,-0.15122758152379395,-0.10230907099326828,-0.279153902325413,-0.0,-0.0,-0.6879294586826873,0.0,0.0,-0.0,-0.0,-0.0,-0.3430556540909907,-0.0,-0.5708406043756824,3.185259359665919,0.0,-0.0,-0.0,-0.0,0.0,-0.12237598080387865,-0.0,0.0,-0.0,0.0,-0.004666243168425637,-0.0,-0.1167484244493518,-0.0,-0.17908154333058557,-0.0,-0.0,-0.14123659012028103,0.0,0.0,-0.007475726916152629,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0013157414432767543,0.0,-0.0,0.3085777338547457,0.0,-0.0,-0.0,0.0,-0.11341394814927294,0.0,0.0,-0.0,0.0,-0.0,0.3383066137426319,-0.0,-0.0,-0.0,-0.0,-0.912976128916654
-0.30898028068034433,-0.0,0.0,-0.0,-0.0,-0.0,-0.06411812681232529,0.0,0.10857648293843183,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.3666642147940499,0.13633445857380147,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1777789946224702,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.08248044616647839,-0.0,0.0,0.0,0.04067595034620856,0.4634333598642243,-0.012017679084328057,-0.0,0.0,-0.038043840369447086,-0.07110021548439324,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2202038117285968,0.0,1.9304427686540877,-0.0,-0.23194819712553705,-0.0,-0.0,0.0,-0.0,0.0,-0.0853289113279145,-0.0,-0.0,-0.0,0.11020356390665371,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.15561906568319095,-0.0,-0.0,-0.11815443973433644,0.0,-0.051515064642999514,0.0,0.0811630502945054,0.0,-0.0,-0.0,0.10819921722165105,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.1069097562742414,-0.08518749967672473,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.6810994130096419,-0.0,-0.0,-0.17476926543806623,-0.0,-0.0005291617380726032,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.007479264039256189,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0046221810698127514,0.0,-0.0,-0.0,-0.0,-0.0,0.18328977684621056,0.0,0.0,0.0,-0.19335883871945872,-0.0,-0.01521358707667552,-0.0,-0.08107430740320688,0.0,-0.013730341384649158,0.0,-0.02763225165251684,-0.021683757931293342,0.0,-0.0,-0.0,-0.0,2.7726733487391657,-0.087720102285187,-0.34428035644488814,-0.1842110838157887,-0.06665562087141527,-0.7548545909663846,-0.3467609963370869,-0.0,-0.0,0.18762309497136995,0.012019750276903978,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08795169725586821,-0.0,-0.013577520122978326,0.0,-0.0,0.0,0.0,-0.0,-0.08969609878885652,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04834721571838586,-0.02432183549645284,-0.000350831616576221,-0.051249299625947695,-0.0,-0.0,-0.0
0.0,0.0,0.16875522096000486,-0.11868051219762941,-0.0,0.06767522808674965,-0.8579057821962572,0.0,0.0,-0.07258443152596011,0.0,-0.0,0.0,0.0,-0.0,-0.4680162445836933,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.043337502120027835,-0.0,0.12321403197094512,-0.0,0.31862190804536045,0.0,-0.0,-0.0,-0.0,-0.09804783145881056,0.0,0.0,0.01662238318423254,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.23194819712553705,-0.087720102285187,2.667980472276701,-0.5228400736311571,0.0,0.0,-0.08884919786803058,0.0,-0.0,0.0,0.019828855980460323,0.0,0.1989521068853212,0.0,0.0,0.0,-0.13885908820537657,0.0,-0.0,-0.03944913011081934,-0.0,-0.05568939767292093,-0.0,-0.0,-0.1681460560592352,0.0442189828053144,0.0,0.10653962858548283,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0770720472559827,0.0,0.0,-0.0,-0.0709950340512458,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
