3.033513942627463322e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.4,-0.000000000000000000e+00.6,0.000000000000000000e+00.5,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,1.545616150439604042e-01,-2.694018855382305233e-01,0.000000000000000000e+00.6,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-3.669183923146933368e-02,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,1.414114638896974904e-02,-3.981522853401693318e-01,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.14,4.852647293920678284e-02,5.271308763787115048e-02,-0.000000000000000000e+00.17,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.20,-3.927614545120589051e-01,0.000000000000000000e+00.19,-1.497776032081570285e+00,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.20,-0.000000000000000000e+00.24,-5.748364700160177830e-03,-0.000000000000000000e+00.25,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.26,0.000000000000000000e+00.25,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-1.584837495758385228e-01,0.000000000000000000e+00.26,-0.000000000000000000e+00.29,-1.862476500186582840e-01,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.27,0.000000000000000000e+00.28,9.574085957106302780e-02,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-1.019080678028801978e-01,0.000000000000000000e+00.34,6.245917933995970978e-03,0.000000000000000000e+00.35,4.626088490317566138e-02,-0.000000000000000000e+00.35,2.045528803836521581e-02,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.36,-0.000000000000000000e+00.38,0.000000000000000000e+00.37,-0.000000000000000000e+00.39,0.000000000000000000e+00.38,-0.000000000000000000e+00.40,-1.402433327760781445e-01,0.000000000000000000e+00.39
-0.0,-0.0,-0.0,0.0015653348843325788,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03033393474223389,-0.0,0.0,-0.003664445479940077,-0.16888642969173714,-0.17408384487249504,-0.07832694348582457,-0.0,0.0,1.9614098428835591,-0.09940651993967725,0.0,-0.0,-0.12012072115899788,-0.0,-0.13646581621845294,0.0,-0.24500648399310532,0.0,0.0,0.0,-0.37267196620545007,-0.4698676962095428,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.034472756080008125,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.08339411684957587,-0.028138112377634004,-0.0,0.0,-0.3782577230507203,-0.0,0.014630660019911436,0.0,0.0,0.20607394718730096,-0.0,0.03065621674481288,-0.1060977039160286,0.042183465469468925,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.21825733054234847,0.06927945530668045,-0.04806229186480225,0.010325374172933943,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032503881979786134,0.0,0.0,0.016944163929461933,-0.0,0.0,-0.0,-0.0,-0.0238099022710242,-0.17552518543774706,-0.389176396782068,-0.36154920133356766,-0.09940651993967725,2.3692142354747783,-0.07020832011930853,0.009122424063163109,-0.005223568905292192,-0.012158680017640328,-0.0,-0.0,-0.24917520219279396,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2218749094296972,-0.0115128779500203,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.7329071847705411,-0.0,-0.0,-0.0,-0.0,-0.2386549478663741,-0.0,-0.03650475944745482,0.0,0.07468428188545087,0.0,0.0,-0.1898925434980286,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.026604274763160407,0.0,-0.0,-0.0,0.0,0.2549731134732045
0.0,-0.0,-0.0,0.0,-0.08122729494931237,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.16910966129522997,0.0,0.0,-0.0,-0.0,0.0,-0.07020832011930853,2.7860885053036633,0.0,-0.28455732020535024,0.0,-0.0,-0.014084811046160342,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5395008477859685,-0.0,0.0,-0.0,0.0,0.06321826175212328,-0.0,0.0,0.13300750658591323,0.0634928654242808,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.002984903832352061,0.0,0.3427590537468175,-0.0,0.0004322520695976853,-0.0,-0.0,-0.0,0.0,-0.1799321653094041,0.0,0.0,-0.21684415192534315,-1.2098159464630964,-0.0,-0.20858892268651075,-0.0,-0.0,-0.0544797527086528,-0.263800451711738,0.0,0.046735975434104245,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.15710553633306473,-0.0,0.09172922128623634,-0.0809611302005211,0.043709446890753935,-0.0,0.06227829555301711,0.0,0.0
-0.03669183923146933,-0.0,-0.0,-0.0,0.02740824022867588,-0.0,-0.0,0.0,0.0,-0.4007793142863656,-0.21506682759395157,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.06183323416087338,0.0,-0.0,0.009122424063163109,0.0,1.6758777073097355,-0.0,0.016194169956947824,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.01853847874195529,0.0,0.0,0.04559143674830657,0.0,0.04700709665347892,-0.10210971471568128,-0.0,-0.0,0.0,0.0,0.15030836606865774,0.10946320786273823,0.0,0.1168177489495402,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.043045115678520575,0.060083900096130086,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1056891664953418,0.0,0.0,-0.0,-0.33870294058938505,0.0,0.0,0.0,-0.09125925423868701,0.0,0.0,0.0,-0.04315458816896339,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.03489355822512879,-0.32958239544701534,-0.08349670775038971,-0.1768488451687796,0.0,0.03391466844875043,-0.0,0.0
0.0,-0.0,-0.0,0.08386627932614708,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.1673477052569755,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12012072115899788,-0.005223568905292192,-0.28455732020535024,-0.0,2.4246817031416787,0.0,-0.1830467142409876,-0.0,-0.03669628755965629,0.02264034813475159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22373099683157144,0.0,-0.0,0.0,0.0,-0.0,0.0,0.010316391402669864,0.0,-0.0,0.0,-0.0,0.08082811965315835,0.09970680144227768,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.05248378505902759,0.0,-0.0,0.0,0.0,0.09727249729384797,0.0,0.0,0.011873438876817213,0.1009592458444489,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.19782763094752756,-0.5188985069625993,-0.0,-0.32143884549314483,0.0,0.0,-0.36091262970893184,0.0,-0.0,-0.0,-0.2350336820201076,-0.0,-0.0,-0.3031548511040385,0.0,0.0,0.09031342416281625,0.0,-0.0,0.0,-0.0,0.07025327078404037,0.05893361555050352,0.0,0.0,0.11306802460955714
0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.12237637109469247,0.0,0.0,0.0,0.0,0.0,0.0,0.016785049077501408,0.0,-0.0,-0.0,-0.0,-0.0,-0.012158680017640328,0.0,0.016194169956947824,0.0,2.534364790020317,-0.4842354298840629,-0.3669369245594933,-0.30317844931357546,0.07800197635465529,0.0,0.0,0.0,0.0,-0.0,-0.012278443584361394,-0.35147755735972086,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.49061469985002687,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04743880619283904,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.07873507274020754,0.0,0.0,0.0,-0.0,-0.0,0.0471323160119901,0.0,-0.0,-0.2867575079514076,0.0,-0.0,0.05683282945395614,0.0,0.0,0.05720532364365045,-0.7245582156114758,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.14992892289790025,-0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.11008284193240596,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.13646581621845294,-0.0,-0.0,0.0,-0.1830467142409876,-0.4842354298840629,2.523040807639591,-0.0,-0.258854199943822,0.05877564500052539,-0.0,-0.0,-0.010537219554174797,-0.31119157262258806,-0.0,-0.40746794620996496,-0.0,-0.0,-0.0,-0.0,-0.02620509125671321,-0.0,-0.0,-0.0,-0.21627987324914136,-0.0,-0.0,-0.08937946879074236,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.05104654565037027,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.13281918857269512,0.01813785352351572,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.7054087490737113,-0.0,0.0,0.14125245232741715,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.22638982985442152,0.0,-0.0,-0.014084811046160342,0.0,-0.0,-0.3669369245594933,-0.0,2.8060239405186325,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.13686684191125056,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0020144899392626294,0.0,0.0,-0.0,0.0,0.0,0.0,0.2449812452147521,0.0,0.0,0.179512764337828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13691652588592787,-0.0,-0.0,-0.0,0.0,-0.6153201569462262,-0.0,-0.0,-0.0,-0.032086300215525075,-0.0,-1.3848174385479295,-0.006023268567587539,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.049086142674332096,0.0,0.0,-0.0,-0.013510810276546404,-0.0,-0.0,-0.0,-0.0774573516013694
0.014141146388969747,-0.0,-0.0,0.0,-0.0,-0.0,0.011072354340078867,0.0,-0.14328994152598756,0.0,-0.0,-0.0,-0.07810191151355203,-0.023126777545399813,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.24500648399310532,-0.24917520219279396,-0.0,0.0,-0.03669628755965629,-0.30317844931357546,-0.258854199943822,0.0,1.8313296603617657,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.00190828679422055,-0.10803017602003556,-0.023843392395305515,-0.0,-0.14713943898438167,-0.22109130552268233,-0.0,-0.0,-0.20555643003375143,-0.06688844391875559,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15162150400856386,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2617551100566938,0.0,0.0,0.0683382874309025,-0.0,0.0,0.0,0.0,0.0031939590394425466,-0.1773235680637555,0.0,-0.0,0.0,0.05041150415695205,0.0,0.07435654217905667,0.0,-0.0,0.0,0.0,0.0,0.0,0.11191890353073337,-0.0,-0.0,0.0970495038786911,-0.1051376121590796,0.29288850744795447,0.0,0.05381034516638882,0.0,0.011457300585929696
-0.3981522853401693,-0.06673895140481724,-0.0,-0.0,-0.08593507876688873,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.11508003905874697,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.02264034813475159,0.07800197635465529,0.05877564500052539,0.0,0.0,3.0294235799886375,-0.4295287559199815,-0.5084086737744145,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.034499523704841786,-0.16110464726190743,-0.0,-0.0,-0.0,0.0,0.0,-0.05332411977895479,-0.0,-0.17448978778469756,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.14200614174947307,0.0,0.0,0.0,-0.0,0.0,0.0,-1.3811874327781126,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.036635022253091856,0.0,0.0,-0.18388501167204196,-0.0,-0.0,-0.22312027412073904,-0.0,-0.027686953819688172,0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.10029931457915488,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.4295287559199815,1.5357581867233123,-0.1901179733203602,0.0,-0.0,0.0,-0.0,-0.03221934125347384,-0.0,-0.0,-0.0,-0.0,-0.1798148140861927,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.03025784601396154,0.0,0.009523606281655293,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.09953597640782336,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019842629295927748,-0.3630117081100285,-0.0,0.0,-0.0,-0.0,0.009131256706708729,0.0,0.0,0.0,0.019118170991434588,0.0,-0.0,0.0,-0.0,-0.0,-0.051483768857486095,-0.0,0.0,0.19462157577551817,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.08638162866375279,-0.0,-0.0,-0.23085037698646607,-0.0,-0.0,-0.1590750236675886,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.5084086737744145,-0.1901179733203602,2.0060388936464366,-0.28260483680929793,-0.1437943893201263,0.0,-0.0,0.0,-0.0,0.0,-0.22341327767776767,0.0,-0.3165041795374493,0.0,-0.0,-0.0,-0.006910456576830883,-0.0,0.0,0.1489485916867493,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0777992388543343,-0.0,-0.0,0.11688471407820356,-0.04901963091326765,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.25185102533933407,-0.0,-0.13084038681153795,-0.21270835365216748,-0.0,-0.012035535618039417,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.06810992343395067,0.0,-0.0,-0.11727346592754184,0.0,0.0,0.0,-0.0,0.0,0.08395544523220534
0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.10153571772365144,-0.04899902830983164,-0.0,0.0,-0.37267196620545007,-0.0,0.0,0.0,-0.0,0.0,-0.010537219554174797,0.0,-0.0,0.0,0.0,-0.28260483680929793,2.1918132083047963,-0.5937021180034984,-0.21413686695029968,-0.05615314848774528,0.07320428774671518,-0.30948276702387933,-0.0,-0.0,0.0,-0.0,0.11765986457108968,0.0,0.0,-0.13489901294743406,-0.0,0.0,-0.0,0.0,0.1329367195297047,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0524059289311986,-0.0,0.0,0.0,0.0,0.14093098162269535,0.0,-0.4961308016042957,-0.0,0.0,-0.0,-0.0,0.20537830261238607,0.018495896222176976,0.0,0.0,0.03013865741296862,0.24324614389999355,0.03197313245216722,-0.0,-0.19062661079294405,-0.0,-0.006044162316410514,0.0,-0.0,-0.26110761244114694,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1652443335829631,0.05592870791179559,0.0049422327870759925,-0.0,0.0,-0.0
-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.10624571435298417,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4698676962095428,-0.0,-0.0,0.0,-0.0,0.0,-0.31119157262258806,0.0,-0.0,0.0,-0.0,-0.1437943893201263,-0.5937021180034984,3.091474396902037,-0.0,-0.22383413983219588,0.0,-0.0,-0.0,-0.18171155560418387,0.0,-0.5371774431761213,0.0,-0.0,-0.0,-0.5871722869750428,-0.32831422968743984,-0.2611303127838411,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08298722992463843,0.0,-0.0,-0.0,-0.0,-0.0,-0.3792602335738068,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.129830371397821,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8485375439667762,0.0,0.0,-0.0,-0.0,-0.1094899842425688,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.01853847874195529,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.21413686695029968,-0.0,3.169815261237459,-0.2852985125285348,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.013074883769183651,0.0,-0.0,-0.334708534351628,-0.48782327453977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.05766148088253342,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.1022850283914974,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2248210749012108,-0.0,-0.9507965111084472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.11348969385265296
-0.0,0.0,0.0,0.0,0.0,0.0,0.015527543552086787,0.0,-0.0,0.0,0.0,0.01568652750729446,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.14683052430317217,0.0,-0.0,-0.0,0.0,-0.0,-0.012278443584361394,-0.40746794620996496,-0.13686684191125056,-0.0,-0.0,-0.0,-0.0,-0.05615314848774528,-0.22383413983219588,-0.2852985125285348,2.998994435618715,-0.0,-0.0,-0.0,-0.13470841780366102,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.293619769495224,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.37470145753983414,-0.0,0.0,-0.0,-0.05192001492815946,-0.0,-0.0,-0.0,-0.0,-0.0,-1.352798279382082,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.02581544217781845
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.22373099683157144,-0.35147755735972086,-0.0,-0.0,-0.00190828679422055,-0.0,-0.03221934125347384,0.0,0.07320428774671518,0.0,0.0,-0.0,2.8049255772075457,-0.23994270643641843,-0.4789220416149261,-0.3346314473523004,-0.13992510731491423,-0.0,-0.0,-0.19334337310648497,-0.7657398985701733,-0.0,-0.0,0.0,-0.04943533819636048,-0.0,0.0,-0.0,-0.0,0.0,0.03233763238610017,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.06049612299756041,-0.0,-0.0,-0.0,-0.0,0.05457061141838458,0.11724504318355568,-0.0,0.05712396439328762,-0.0,-0.0,0.0,0.06874511392907041,-0.0,-0.0,-0.0,-0.18431270083815304,0.0,0.0,0.0,0.1755622922770667,0.0,-0.0,0.0,0.03890163664229256,0.0,-0.08431465841592048,-0.09318994910047775,-0.0,-0.21721641233642097,-0.0,-0.0,-0.0,-0.08062369963189642,0.0,0.0,-0.0
0.04852647293920678,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3832887953813392,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.04559143674830657,0.0,0.0,-0.0,0.0,-0.10803017602003556,-0.0,-0.0,-0.0,-0.30948276702387933,-0.0,-0.0,-0.0,-0.23994270643641843,2.7716857927435767,-0.8316448695185072,-0.0,-0.0,-0.5812544060196733,0.0,-0.0,-0.0,-0.34801784407501885,0.0,0.1644535298385514,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.23585881923826912,0.0,0.0,0.0,0.08873123632839804,0.11349611969407408,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.3162063784448507,-0.0,0.0,0.0,0.04138180649781738,-0.0,-0.02618427029721228,-0.0,-0.45297685766285006,0.0,0.0,0.0,0.0,0.008097341172559742,0.17249106088459026,-0.0
0.05271308763787115,-0.0,-0.0,-0.0314181462917388,-0.1468093060397981,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.5395008477859685,0.0,-0.0,0.0,-0.0,-0.0,-0.023843392395305515,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4789220416149261,-0.8316448695185072,2.594172625876172,-0.0,-0.0,-0.09511356875788488,0.0,0.01140468794372209,-0.0,-0.0,0.16131729340246684,0.0,-0.3445712676525213,0.0,0.0,-0.0,0.0,-0.0,0.0,0.08857691974988625,-0.0,-0.06568424840386368,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.5083355524175217,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1570137550131701,-0.0,-0.3078310452659158,0.0,-0.0,0.0,-0.0,0.212406968221724,0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.09595359085826637,-0.0,0.11572711937292604,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.10383154399436571,0.0,0.0,-0.0,-0.0,0.04700709665347892,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.22341327767776767,-0.0,-0.18171155560418387,-0.0,-0.13470841780366102,-0.3346314473523004,-0.0,-0.0,3.741396310865493,-0.0,-0.0,-0.0,-0.0,-0.4879308672579796,-0.8005096784040917,-0.8652908259812777,-0.0,-0.6357537919181774,-0.0,0.0,0.0,-0.0,0.0,0.21888931352300564,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.35327380947449377,-0.0,-0.0,0.032187465980784875,0.12707957304563233,0.0,0.0,0.0,0.0,0.0,-0.26174310249923366,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.13469989011543307,-0.08103675549453343,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.05063517261251719,0.0,-0.20588318138949288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.07136993268429287,-0.0,-0.0,0.0,-0.0,0.0,-0.10210971471568128,0.0,-0.0,-0.02620509125671321,-0.0,-0.14713943898438167,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.13992510731491423,-0.0,-0.0,-0.0,1.8803473424808297,-0.0,-0.0,-0.20397645161163944,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.030881831879666928,0.23793066396333168,0.0,0.0,0.0,-0.0,0.0,0.06698424944524203,0.0,0.0,0.057671092847950474,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.07219922515929827,-0.0,0.0,0.0,0.0,0.01966975219986613,-0.0,-0.0,0.0,-0.0,0.0,-0.0684782892685182,0.0,0.0,-0.0,-0.41202400377947473,-0.42118624682430816,-0.08061213317778688,-0.23361188920578643,0.0,0.0,0.0
0.0,-0.01983824010612765,-0.0,-0.0,-0.0,-0.02834894890802273,-0.0,-0.0,-0.0,-0.0,-0.24924907593300527,-0.0,-0.17575597866241816,-0.0,-0.0,-0.035407331383277,-0.10142835149833032,-0.021413482661568655,-0.0,-0.0,0.10788381973386311,-0.034472756080008125,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.22109130552268233,-0.0,-0.1798148140861927,-0.3165041795374493,-0.0,-0.5371774431761213,0.0,0.0,-0.0,-0.5812544060196733,-0.09511356875788488,-0.0,-0.0,2.507339438079964,0.0,-0.0,-0.21385910830320767,-0.1883347797565081,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06389907137942315,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.19484644972003012,0.18026950829688587,0.0,-0.0,-0.0,0.0,-0.0,-0.15287004011709146,0.007734323612252035,-0.0,0.06061788909442439,0.0,0.0,0.0,0.0,0.0,-0.003929544638526798,-0.0,-0.3934562920641377,0.0,0.0,0.0,0.0,0.04151257710200364
