2.023439892532204354e+00,-0.000000000000000000e+00,-5.522501201096205459e-02,-0.000000000000000000e+00.1,0.000000000000000000e+00,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,-0.000000000000000000e+00.3,2.511801786999624461e-02,0.000000000000000000e+00.2,0.000000000000000000e+00.3,9.194426718550388622e-02,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-4.181255671844784638e-01,0.000000000000000000e+00.7,-5.647754577871032244e-02,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.8,-7.582116858552097327e-02,-0.000000000000000000e+00.6,1.865181649222621973e-01,-1.090344092338867699e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.7,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-1.263824941035812666e-01,-5.152314262357491348e-01,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.14,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.15,-0.000000000000000000e+00.13,9.311977491099869553e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-7.097812092497804426e-02,-1.415921753572489672e-01,-0.000000000000000000e+00.18,-5.135002103293558884e-01,-0.000000000000000000e+00.19,2.285322735466976118e-01,0.000000000000000000e+00.17,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.18,1.007900416348584405e-01,5.840843231095055321e-02,-0.000000000000000000e+00.22,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-5.915739885365580569e-02,-0.000000000000000000e+00.23,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,1.607351063059330731e-01,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.24,1.894243234609989113e-01,0.000000000000000000e+00.28,-1.142223420000424428e-01,-0.000000000000000000e+00.25,0.000000000000000000e+00.29,0.000000000000000000e+00.30,1.713903143765545256e-01,0.000000000000000000e+00.31,1.542221716131526033e-01,2.027546194346851460e-01,0.000000000000000000e+00.32,-0.000000000000000000e+00.26,-1.915927592615686015e-01,-0.000000000000000000e+00.27,0.000000000000000000e+00.33,6.870060474993719413e-02,5.118578962375112257e-02,1.379974799820153919e-01,-0.000000000000000000e+00.28,0.000000000000000000e+00.34,-0.000000000000000000e+00.29,0.000000000000000000e+00.35,0.000000000000000000e+00.36,0.000000000000000000e+00.37,-0.000000000000000000e+00.30,-8.453314634319691878e-02,-0.000000000000000000e+00.31
-0.07582116858552097,0.11377887479614925,0.0,0.0,0.06049504778412897,-0.0,0.0,0.08689939683084373,0.0,0.0,0.0,0.0,-0.0,-0.26672299695645446,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.350872082856017,-0.2913019175141975,0.0,0.16888148559009536,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.48890939405865136,-0.9140016261920627,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.38855481011109544,-0.2979494300397197,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.08306273291922958,-0.05945450736338639,-0.0,0.0,0.0,0.11513385058085791,0.0,0.0,-0.0,0.1372105252109554,-0.2148253200506744,-0.0,0.0,0.1150191288303478,0.0,0.0,-0.0,0.0,0.0,0.2227935078270428,0.0,0.0883197401211582,0.0,0.0,-0.0,0.10999396328414696,-0.11025423059066228,0.0,0.22933830367742483,0.0,-0.0,-0.0,0.0,0.10937059833116472,0.0,0.0,0.0,-0.0,0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.006303366072458178,-0.0,-0.0,-0.0,-0.0,-0.3114227649553544,-0.25688256616761473,-0.0,-0.04276695328744436,-0.2913019175141975,2.0650490643887585,-0.01376061487430742,0.0,-0.03977098272126532,-0.0,-0.004114207563691746,-0.0,-0.41945009308435777,0.0,0.0,0.226759233743238,-0.0,-0.03355153536262186,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.21318697288336108,-0.0,-0.0,-0.0,-0.041615639792529815,-0.130580449649007,-0.0,-0.0,-0.013326632978682112,0.0,0.07533134687540087,-0.09501825390969923,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.45216034459810206,0.0,-0.0,0.0,-0.08585484137257177,-0.0,0.14970482946122343,0.0,0.0,0.34730223416853206,0.3331065866472489,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.03098459445250378,0.0,0.0,0.0,-0.0,-0.0,0.0
0.18651816492226217,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.12646750177001423,-0.10824242105199133,-0.0,-0.0,-0.06014808465115601,-0.0,0.0,-0.01376061487430742,3.2692292132242255,0.0,-0.3204419512983526,-0.4439043065811541,-0.0,-0.02128081303767534,-0.0,-0.0,0.0,0.01936017975835071,0.0,-0.0,0.0,0.0,0.0,0.5104981124633294,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2727368147447835,-0.048152644301343694,0.0,0.0,-0.09011395467431527,-0.268667788289668,-0.0,-0.0,0.0,0.0,-0.0,0.0545751659536977,0.0,0.0,-0.0,0.0,-0.09601485588569,0.0,-0.0,-0.0,-0.0,-0.0,-0.8371975644577285,-0.0,-0.0,-0.0,-0.0,-0.00477202138757663,-1.1191644345484724,0.0,-0.05581603770868096,-0.04925043610171023,-0.0007041848446011137,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.02391857629789308,-0.0,0.0,-0.0,-0.0,0.0,0.0
-0.10903440923388676,-0.008047166654351685,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.3406964537057493,-0.0021237948960395967,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.030490243074662055,-0.0,-0.0,0.16888148559009536,0.0,0.0,2.1396029754945367,-0.05290853542766792,-0.11825304238015716,-0.0,-0.4833002801832106,0.0,-0.2410746434417025,-0.2791114927029422,-0.0,0.0,0.0,0.0,-0.23392723528703227,-0.0,0.0,0.25666008283374014,0.0,-0.13686417507176854,0.12482336530343252,-0.0,-0.0,-0.0,0.03856302968783481,-0.0,-0.0,-0.0,-0.10269760712007305,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.05427799248626072,-0.09417240815104595,0.0,0.19935251037119908,0.0,0.0,-0.0,0.0,0.0,0.09714063069709548,0.0,-0.0,0.0,-0.09792874452576569,0.0,-0.0,-0.2652163504079036,-0.10003354883468892,-0.0,-0.2463030996431974,0.04172654396050357,0.0,0.1210387614585212,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.109262760544361,-0.0,-0.0159775609191638,-0.0,-0.0
0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.05250570837404845,0.0,-0.15180119632133143,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.03977098272126532,-0.3204419512983526,-0.05290853542766792,1.6724427782142823,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.22450163088466557,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.13042063459819767,-0.38700345505082107,0.0,-0.0,-0.0,0.0,0.0,0.0036672755643241705,0.0741198569840623,0.1686937433430221,0.0,-0.01237805111498242,-0.06026090455784707,0.0,-0.0,-0.39828436347772406,-0.0,-0.0,0.0,0.0,0.18558660821373993,-0.0,-0.0,0.10079519812856746,0.026905258058663513,-0.0,0.0,0.05294675549521746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2106349867990114,-0.0,-0.0,-0.0,-0.0,0.04487285064735372,-0.0,0.12399178606831825,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.004206698266506827,-0.0,0.39399385815173144
0.0,-0.14379482781884903,0.0,-0.0,-0.0,0.13676766389760922,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0489863829378534,-0.0,-0.01367730755005082,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.4439043065811541,-0.11825304238015716,-0.0,3.234364377684374,-0.7310247776111685,-0.0,-0.402230362159448,0.0,0.0,0.0,0.0,-0.4635408492383209,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.12005969126312636,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.03331884432386012,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.024267016900465933,-0.0,-0.056719834423150976,-0.0,-0.07382068418355704,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.20682405932660752,-0.0,-0.5472077560745148,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.25716957161907095,0.0,-0.0,-0.0,-0.5662747241432944,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.020004086439124397,-0.15495946955200737,0.0,-0.0,-0.0,0.0,-0.0,-0.004114207563691746,-0.0,-0.0,-0.0,-0.7310247776111685,3.5123478025893298,-0.0,-0.0,-0.0,0.07294589773121042,0.0,-0.0,-0.0,-0.0,-0.3306333367288793,0.0,0.0,-0.0,0.0,-0.24136778586193988,0.0,-0.10267039074864207,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.10472334828501947,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5270513126384586,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.17913522492731748,-1.2595060436766257,-0.2019667781943408,-0.0,0.0,0.0,0.0,0.01643914137988962,0.0,-0.0,-0.0,-0.4975629714373332,-0.09726788210212887,-0.054680321905952886
-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.7458089455955171,0.0,0.0,0.0,-0.10381244084034176,-0.0,0.0,-0.0,0.0,-0.1977556265142232,-0.0,0.0,-0.0,-0.02128081303767534,-0.4833002801832106,-0.0,-0.0,-0.0,4.031134159477696,0.0,0.0,-0.0,-0.0,0.35715299683806667,0.0,0.0,-0.0,-0.0,0.0,0.0006326887401592656,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.06826838913339142,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.11127094144024656,-0.11836161805804322,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.04986290651227005,0.0,0.0,-0.0,0.10016955974565717,-0.0,0.0,-0.2746767726600443,-0.0,-2.05161328280777,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.3783861912683975,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.06735712817807976,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.006370843796520178,-0.0,-0.6641241143973229,-0.0,-0.0,0.1549901773246798,0.0,-0.0,-0.0,0.0,-0.41945009308435777,-0.0,0.0,-0.0,-0.402230362159448,-0.0,0.0,2.6299169439023156,0.11733113890498371,0.0,0.0,0.0,-0.0,-0.0,-0.30224712398256787,-0.0,-0.39517397255595166,-0.008861906352797055,-0.0,-0.0,-0.08891281236923061,-0.0,-0.0,-0.2623047505010723,-0.08151777126341767,-0.0,0.0,-0.0,-0.0,-0.0,-0.18836717769779812,-0.06489929123262121,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.2485544635037892,0.06205209050107821,-0.03017349106814345,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16685679245993798,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11290847943844178,0.0,-0.0,-0.1270104646739151,-0.1610129123427495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11687295716929028,-0.0,-0.0,-0.0
0.0,0.0,0.0,0.04575599461267981,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.026454025627727674,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2410746434417025,-0.0,0.0,-0.0,0.0,0.11733113890498371,2.2332279239671142,0.0,-0.0,-0.0,0.10929683932878444,-0.0,0.0,-0.0,0.2267213823829037,0.0,0.0,-0.10544704748646132,0.0,-0.2258136571895592,-0.0,0.0,-0.0,-0.0,-0.3774161044369518,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.4811325728881376,-0.0,-0.013935171259462285,-0.0,0.003216035565418272,0.0,0.0,0.010626353535957018,-0.0,-0.23841967206864356,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0651336164552108,0.0,-0.9319875400068721,-0.0,0.0,0.04993832029939928,0.0,0.2654999582802234,0.038161546684617326,0.35264812616058727,0.0,0.0,-0.009397123903699896,0.005217803963276798,-0.0,-0.0,0.0,-0.0,-0.0,-0.06206377517538406,0.0,0.0,-0.0,-0.0
-0.12638249410358127,0.0,0.0,-0.05410191271077992,0.0,0.0,-0.0,-0.0,0.0,-0.2388966810771388,-0.0,0.13012776619693883,-0.32204159933953835,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2791114927029422,0.0,0.0,0.07294589773121042,-0.0,0.0,0.0,2.0495326142791073,-0.2784707664644994,-0.0,-0.0,-0.0,-0.0,-0.9412457522197761,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18709934832656733,0.0,0.0,0.0,-0.0,0.155159428736188,0.0,-0.0,-0.03589256069015329,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0006170398640748801,-0.0,0.0,0.02236491797918696,-0.0,0.0,-0.10603105671964648,-0.06600759536498026,0.008059802762844603,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.11030681891040973,0.0,-0.0,0.06301698726912594,0.0,0.0,0.0,-0.0,0.0,0.13182317105315108,0.0
-0.5152314262357491,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01263329678379344,-0.0,-0.028137279765094704,0.0,0.0,-0.0,0.0,0.0,-0.3801092037300629,0.0,0.0,0.0,-0.0,0.014911119996705914,-0.0,0.226759233743238,0.01936017975835071,-0.0,0.22450163088466557,0.0,0.0,-0.0,0.0,-0.0,-0.2784707664644994,2.660470287499307,-0.07349805881449649,0.0,-0.0,-0.015336568217390732,-0.7213259820823436,-0.0,-0.11820678987785722,-0.31437214117527484,0.00011082975262631266,-0.12077095034644264,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15493246290055673,0.0,0.0,0.0,0.0,-0.0,-0.0,0.162527529649461,0.0,0.03929174122647022,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.26068234103199084,0.13222506962339758,-0.0,-0.18612520069442165,-0.0,0.0,-0.0,-0.04743852725993383,-0.0,0.0,0.0,-0.0,0.0,0.15027767479273835,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.051809493215413525,0.0,-0.0,-0.48582440090241685,-0.0,-0.0,0.0,-0.48890939405865136,-0.0,0.0,0.0,0.0,0.0,-0.0,0.35715299683806667,0.0,-0.0,-0.0,-0.07349805881449649,2.65818916068548,-0.3001491156149683,-0.22329209478065723,0.0,0.0,-0.0,-0.47428951340966746,-0.0,-0.0,0.0,0.13617780738433066,-0.0,0.0,-0.2049674971546711,-0.0,-0.19671167997259908,-0.0,0.0051470985842910315,0.05053308120095648,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.515949188135698,0.0,-0.023803474447914245,-0.0,-0.0,0.0,0.10979057135179936,0.0288166209003251,0.0,0.1109237916585846,0.0036753653394390727,-0.0,-0.22847474017644684,0.0,-0.0,0.0071257396875593,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2935129498123681,0.0,-0.29027636901261417,-0.0
-0.0,-0.0,0.00015344572740949643,0.0,0.0,0.0,0.0,0.0,0.06911837694172515,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.9140016261920627,-0.03355153536262186,-0.0,0.0,-0.0,-0.4635408492383209,-0.0,0.0,-0.0,0.10929683932878444,-0.0,0.0,-0.3001491156149683,2.9462055092312096,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.4806863574136513,0.0,-0.17412047088520272,-0.0,0.0,0.006605883574407709,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.17486407408745258,-0.0,0.0,0.0,-0.3278069279326531,-0.15671850482392502,-0.0,-0.0,0.0,0.0,-0.0,0.011963870944199448,0.0,-0.0,-0.0,-0.0,-0.619566274068205,-0.0,-0.1744093756089011,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.23955055109267012,-0.0,0.006084055117001582
0.0,0.0,-0.0,0.0,-0.0,-0.015575383561608935,-0.30058408163083306,-0.0,-0.05374663987201398,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2625275494702484,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.22329209478065723,0.0,4.457329069811844,-0.0,-0.0,-0.0,-0.0,-0.09401336496610505,-0.30503161512592414,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6370568163077217,-0.8796745532119189,0.1549099024901459,0.0,0.0,0.0,-0.05684664802932458,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04164242600062284,0.0,-0.05294324166782944,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.21851685913955665,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.9139443463505098,0.0,0.0,0.0,0.0,-0.0,0.07709151457752796,-0.0,0.0,0.0,-0.150664760707378,-0.9595082671466122
-0.0,-0.0,0.0,-0.0,-0.20640546692324632,-0.0,0.0,0.0,-0.0,-0.0,-0.17333521630564674,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.017222046066138003,-0.0,0.0,0.0,0.0,0.0,-0.23392723528703227,0.0,-0.0,-0.3306333367288793,-0.0,-0.30224712398256787,0.0,-0.0,-0.015336568217390732,0.0,0.0,-0.0,4.948733104170287,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1367882078396127,0.0,-0.0,0.0,-0.0,-0.0,-0.27434035383832794,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.14569743332872964,0.0,-0.0,-0.0,-0.0,0.13802995231862092,0.0,0.0,0.0,-0.06362576784241343,-0.0,0.0,0.016939749147567698,0.0,-0.0,0.061783788137640586,-0.0,-0.0,-0.0,-0.0,-0.6700950259712477,-0.04867914768681282,-0.0,0.07078703091165985,0.0,-0.0,-0.0,0.0,-0.0,0.0,-2.579716113293298,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.661176636520318
-0.0,0.0,-0.0,-0.11775404465559094,0.0,-0.0,-0.3224162591694949,-0.0,-0.0,-0.1453203523621832,-0.08593119966808864,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.9412457522197761,-0.7213259820823436,0.0,0.0,-0.0,-0.0,3.606382207277592,-1.1053891263732871,-0.0,-0.0,0.0,-0.1985952061918639,-0.0,-0.0,-0.06286713864852761,0.0,-0.037280203858011535,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.07476683220540982,0.0,-0.0,-0.0,-0.2015683802854844,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.3847101757969774,0.0,0.0,0.0,0.006015822149573712,-0.0,0.0,-0.0,0.0,0.3521830928649931,0.08305591973209661,0.0,0.02721929298543866,-0.0,0.0,-0.0,0.0015225488707635963,0.0,0.0,0.12183569376721715,0.0,-0.0,0.0,0.0,-0.0,0.0,0.08976013199390928,0.0,0.0
-0.0,0.11331210120467997,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.020840222319929148,-0.0,0.0,0.0,-0.0,0.06187821022397896,-0.14297984121995963,0.0,0.0,-0.0,-0.0,0.5104981124633294,0.0,0.0,0.0,0.0,0.0,-0.39517397255595166,0.2267213823829037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1053891263732871,3.5122900861203794,-0.9723975991256278,-0.4403446339844422,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2569045640098897,0.0,0.00785154058177157,-0.0,0.18356675396192473,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.09176470626907107,-0.0,-0.9231802642184042,-0.0,0.0,0.0,0.0,0.05806792396708166,-0.0,-0.0
0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2691992283824126,-0.0,-0.0,-0.10844551552682315,-0.0,-0.28115576975923334,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.25666008283374014,0.0,0.0,-0.0,0.0006326887401592656,-0.008861906352797055,0.0,-0.0,-0.11820678987785722,-0.47428951340966746,0.0,-0.0,-0.0,-0.0,-0.9723975991256278,3.354469808638272,-0.3593089296750828,-0.0,-0.19198969070850952,0.0,0.027225746730183607,-0.0,-0.0,-0.0,-0.0,-0.0,0.16054912158273385,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.12231184437052894,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0022897312884127,-0.0,0.0,0.0,-0.0,0.0,0.02387870225245968,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.37059896122257086,-0.0,-0.0,0.0,-0.0,0.12195624186821936,-0.0,-0.0
-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.9494081458062682,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.18323384760244155,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.13042063459819767,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.31437214117527484,-0.0,0.0,-0.09401336496610505,-0.0,-0.0,-0.4403446339844422,-0.3593089296750828,4.890170409571336,-0.0,-0.432278007386662,-0.0,-0.0,-0.04187101332319623,-0.30249482009142503,-0.43648399940460264,-0.31882570221610423,-1.1323194280907243,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.2831727935795833,0.0,0.0,-0.0,0.17206166783076657,0.0,0.5994010359867363,0.0,0.0,0.3412781635869197,0.0,0.04798265879598313,0.0,0.0,0.0,-0.1995327267168507,0.0,0.0,0.22045110903452944,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.11912632693855962,0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.09311977491099868,0.0,0.0,0.0,0.0,-0.006846307306819188,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02538791913816379,0.0,-0.0,-0.0,-0.0,-0.0016872219569644463,-0.0,-0.0,0.0,-0.13686417507176854,-0.38700345505082107,-0.0,-0.24136778586193988,0.0,-0.0,-0.10544704748646132,-0.0,0.00011082975262631266,-0.0,-0.0,-0.30503161512592414,0.0,0.0,0.0,-0.0,-0.0,1.8327332663251472,0.0,-0.354916465913952,-0.0,-0.07127986867508879,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.04438236963670741,-0.0,-0.0,-0.0,0.0,-0.0,0.17739349741211016,-0.001784627258634856,-0.03984429125122805,0.04351136412239236,0.07283215833537937,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004711644370526486,-0.0,-0.0,0.0,0.011497475788643135,-0.0,-0.0,0.0,0.22317579269972132,0.0,-0.0,0.0008567080848199635,0.016769038872514682,0.0,0.0,-0.1189132601399276,-0.023973358787811785,0.0,0.0,-0.1966537752547972,0.0,-0.3341290010227796,-0.0,-0.01927534582845333,-0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.12482336530343252,0.0,-0.0,0.0,-0.0,-0.08891281236923061,0.0,0.0,-0.12077095034644264,0.0,-0.0,0.0,-0.0,-0.1985952061918639,-0.0,-0.19198969070850952,-0.432278007386662,0.0,2.9849579469124774,-0.0,-0.31049508132937825,-0.8268090638666211,-0.38451359902733784,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.12203723291394623,0.0,0.0,0.0,0.020606783537140513,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.00585924792388215,-0.0,-0.0,-0.0,-0.3196872650108916,-0.0,-0.0,0.12893575149317363,-0.0,0.0,0.0,-0.0,-0.2931930062460751,-0.0,-0.0,-0.28432077661054594,0.0,0.0,0.0
