2.242257003132585247e+00,-1.220006623063521305e-02,-1.957500085168242532e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,-2.122820633444709795e-02,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.5,0.000000000000000000e+00.3,-0.000000000000000000e+00.6,-9.210926160094538850e-02,0.000000000000000000e+00.4,-0.000000000000000000e+00.7,0.000000000000000000e+00.5,-0.000000000000000000e+00.8,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,1.704922807259497408e-01,-0.000000000000000000e+00.9,2.112941077152312719e-01,-0.000000000000000000e+00.10,0.000000000000000000e+00.9,-0.000000000000000000e+00.11,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,3.929047633052739491e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,1.509380459471217628e-01,0.000000000000000000e+00.13,-2.459930054298421487e-01,0.000000000000000000e+00.14,9.231588644314465963e-02,-0.000000000000000000e+00.17,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-3.434344568887836013e-01,-9.374287206965252472e-02,-7.035549296214232973e-02,-0.000000000000000000e+00.19,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.21,-5.012547537720508234e-02,-5.538410205483856180e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.25,-5.072846813330063320e-02,-0.000000000000000000e+00.26,1.289052999909115760e-01,-0.000000000000000000e+00.27,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.28,3.569063464939244423e-01,-0.000000000000000000e+00.32,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,0.000000000000000000e+00.31,-8.648468114105838100e-02,-1.447978953444320205e-01,5.372812783570456857e-02,0.000000000000000000e+00.32,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,4.332847304532232158e-02,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-3.271565557167453453e-01,-0.000000000000000000e+00.42
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.07079661231750084,-0.06352166715369192,-0.0,-0.021459190219054833,0.0,0.13615280828170348,0.05090562950287288,0.0,-0.1869652869751811,-0.2028982719671672,0.0,0.0,0.0341960672747165,-0.0,-0.0738004491023643,0.0,0.0,0.03433230559066323,-0.0,0.44513698131784135,-0.0,-0.0,-0.0,0.0,-0.0,-0.44874829245776127,1.89114830612702,-0.03582710872196872,0.0,0.0,0.0,-0.0,-0.0,-0.2799680861887793,-0.0,-0.0,-0.1166096603134813,-0.0,-0.0,-0.0,-0.08374445870736691,-0.09557673783827705,-0.0,-0.0,0.14964682769553825,0.0,0.022465631202797577,-0.0,0.0,-0.0,0.0,-0.0,0.3486766383066345,0.0,-0.0,0.0,0.0,-0.0,-0.10153692547689816,-0.0,-0.11389056431456708,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.12893096970990925,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03424062991659151,-0.0,-0.03347959680370101,-0.0,-0.0,-0.0,0.0,0.22259422189064015,0.0,0.2831413498855247,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.06152413740059556,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.08292133454297838,-0.0,-0.8053492595584985,-0.0,-0.1435834037957928,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03582710872196872,2.634308547165997,-0.6459998935097413,0.0,0.02941795434570508,0.0,-0.052782972524135434,-0.0,-0.16555186714946227,-0.0,-0.06426954898087217,-0.0,-0.0,0.0,-0.1494461272938863,-0.4106139714353472,-0.0,-0.0,0.147506467730266,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.03751730703470581,-0.0,-0.050958150155754216,-0.3247167671522513,-0.017422296776411193,0.0,-0.0,0.0,0.0,0.0,0.0,0.0544555409493692,0.020917706899320793,0.0,0.0,0.0,-0.0,-0.0,-0.10667810534432268,0.0,0.0,0.026303167311591588,-0.0,0.0,0.17808389348109563,-0.0,0.0,0.0,0.0,0.021100869999224336,0.0,0.5119424179172676,0.0,0.0,-0.0
0.039290476330527395,-0.0,0.0,-0.18539934170511344,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.022201260933523197,-0.0,-0.0,-0.1991530230248052,-0.032094449464018265,-0.0,-0.0,-0.7100050367909158,-0.0,-0.0,-0.0,-0.34560994431303144,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.6459998935097413,2.702962679074309,-0.0,-0.0,0.0,-0.18739136585750893,0.0,0.0,-0.34425818323802304,-0.2826601397130446,-0.0,-0.0,-0.0,-0.2341318446191485,-0.0,0.0,0.1999841903042613,0.06704126721795191,-0.0,-0.1121524439918156,-0.1754214085583932,-0.0,0.0,-0.07339404322965697,-0.0,-0.0,0.0,0.0,-0.039309129075031375,0.0,0.0,0.0,0.050249468832623566,0.0,-0.0,-0.0,-0.01928575314510339,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.2673822565198142,0.14763502991385435,0.0,-0.0,-0.0,-0.0,-0.0,-0.32151118098010534,-0.0,-0.006344184903372619,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.09794383878502995,0.0,0.0,0.16711009236027943
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0747270424961902,-0.0,-0.0,-0.30213388321998425,0.0,-0.0,-0.0,-0.0,-0.04312138260061813,0.0,0.0,0.0,-0.183485045860359,0.15491549236594593,-0.0,0.0,0.0,0.0,-0.0,2.8916650259607635,-0.8814399453189745,-0.07773266501655807,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.1504922558263846,-0.0,-0.17483643121793857,0.0,-0.0,-0.0,0.0,-0.4257230848107743,-0.0,-0.0,-0.06592194304231055,0.0,-0.0,-0.0,-0.0,-0.0,0.02340841532482292,0.0,0.0,0.0,-0.03510371304621495,-0.0,-0.15257690105272956,0.0,0.0,-0.0,-0.006218377760637399,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8654853648732173,-0.0276669096824581,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.32732729267193306,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.08603088661372227,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.05986528736316511,-0.0317332403445055,-0.13375316224760583,0.0,0.0,0.0,0.0,0.02941795434570508,-0.0,-0.8814399453189745,3.410526742329447,-0.0,0.1186242570126316,0.0,0.0,-0.0,0.0,-0.1256684445145832,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02865116585908842,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.08956155535084907,0.0,-0.07085666902777271,-0.0,0.0,0.0,0.0,-0.09411721796745555,-0.0,-0.0,-0.0,-0.0,-0.0,-1.663075721589075,-0.0,-0.05753774193633829,-0.20151586087367485,0.0,0.0,-0.08959376306215917,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.08601101366462988,0.0,-0.0,0.0,0.0,0.0,-0.3596649981612941,0.47102234237835405,-0.0,-0.0,-0.03533081486691567,-0.0699258470155435,0.17473415361525696,0.0,0.0,0.0,0.0,-0.2961272041570512,-0.09813846659480288,0.18193933449124447,-0.025549868346198403,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.07773266501655807,-0.0,2.0732245212773126,-0.0,-0.5331552381034388,0.0,0.0,-0.19203428531764985,-0.0,-0.1586833791847044,-0.08326597953151316,-0.20758595985938455,0.0471616965950221,-0.0,-0.010801701577539007,0.07655895956960444,-0.0,0.0,0.12129003551341476,-0.0,0.0,-0.0,0.0,-0.0,-0.022740119847162708,-0.0,-0.0,-0.07264007877151644,0.0,-0.01165272645516136,-0.0,0.0,-0.0,0.0,-0.0,0.01712442271883748,0.0,0.0,-0.4011309698923153,-0.0,0.0,-0.0,-0.0,-0.0019437359941166664,0.0,0.0,0.0,0.0,0.22009461042628015,0.0,-0.0,-0.0,0.020347808106743907,-0.0,-0.0,0.0,-0.0036493845494116766,-0.0,0.0,-0.0,-0.0,-0.0255712356249411,0.0,-0.0,-0.0
0.15093804594712176,-0.0,0.0,-0.05350297306327082,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.061483912357246574,-0.19933931750911,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04321894909126994,-0.0,-0.0,-0.0,0.0,-0.1628907601936068,-0.0,-0.0,0.0,-0.24311658549738469,-0.0,-0.0,-0.0,-0.052782972524135434,-0.18739136585750893,0.0,0.1186242570126316,-0.0,2.5528295557760528,-0.6938591283214173,-0.0,-0.1252124423554223,-0.1009578243422002,0.0,-0.0,0.0,-0.4653553905972605,-0.0,0.039181558376834576,0.0,0.03906070136219698,-0.0,-0.029617451289591035,-0.11876495962402207,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.159057374845822,0.0,-0.0,0.0,0.14321675468421363,0.0,0.1675992999318891,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.4248501615866034,0.0,-0.0,-0.16800278741395225,-0.2315998718195108,-0.0,-0.0,0.44032218665062406,0.0,0.0,0.025524218584334325,0.0
0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.14804503706813707,-0.0,0.0,-0.0,-0.0,0.0,0.2881017004170359,-0.0,-0.0,0.0,0.12106613188392164,-0.0,0.171057189971654,0.0,0.0,-0.0,0.0,-0.2799680861887793,-0.0,0.0,-0.0,0.0,-0.5331552381034388,-0.6938591283214173,2.805613351315662,-0.4807522724977421,0.0,-0.016240853248266417,0.0,-0.11390885982574996,-0.0,-0.8965016359928649,0.0,0.0,-0.43389979105054616,0.012898103299658991,0.0,-0.0,0.0,0.0,0.04676453467618018,0.0,0.0,-0.0,-0.0,-0.07041438384232128,-0.024095142238766583,0.12016894523320316,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.007393618293572533,-0.03496116569991403,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.060651098981209295,0.0,0.0,-0.0,-0.0,-0.019951271080328896,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.14997437242093317,-0.0
-0.24599300542984212,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.08240777578233693,0.0,-0.0,-0.0,-0.0,0.1260275510091259,-0.5964677812216943,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.2921988289043552,0.0415921650889856,0.0,0.07056872403533493,0.0,0.08409734657069447,-0.0,-0.16555186714946227,0.0,-0.0,0.0,0.0,-0.0,-0.4807522724977421,3.168842912157217,0.0,0.0,-0.0,-0.198989237194664,-0.0,-0.0,-0.26283930426611635,-0.0,-0.44424806300450936,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.022892713871527987,0.0,0.0,0.0,-0.962480779712434,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.16721953190608407,0.09247642714180616,0.1072552786921975,0.0,0.010276443090296416,-0.0,-0.02408037982330276,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.012665620280164236,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.03473401986914068,-0.0,0.3829905978829984,0.0,-0.0,0.041473899206958376,0.0,0.0,-0.026329705765253175,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.03251538603936997,0.0,-0.0,0.0,-0.0,-0.0,-0.09271574728199057,-0.06904215655099245,-0.0,0.0,0.0,-0.0,-0.40355797339215654,-0.0,-0.0,-0.34425818323802304,-0.0,-0.0,0.0,-0.1252124423554223,0.0,0.0,2.087471463411904,-0.15916226271490663,-0.0,-0.16565518981531746,-0.36275982098255527,-0.030907660955503263,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13638371923394896,-0.0,-0.0,0.0,0.0003733021777350732,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.10488870613459784,-0.0,0.0,0.23083990042303443,0.0,0.0,0.07968015108223031,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.15132833362284884,-0.0,-0.039764645085906575,0.0,0.0,-0.0,-0.08523960690185553,-0.0,-0.2722977308293055,-0.2847265183683213,0.0,-0.0,0.0,0.0,0.11731082307265175
0.09231588644314466,0.0,0.0,-0.0,0.092194032307686,0.0,0.0,-0.0,0.0,-0.0,0.0,0.06630957573583071,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.16479785027783445,-0.0,-0.0965279931934691,-0.055730512468842405,0.0,-0.05451145839994309,0.0,0.17175251665458371,0.0,0.0,-0.0,-0.13043728605516777,-0.06568211665109343,-0.1166096603134813,-0.06426954898087217,-0.2826601397130446,0.0,0.0,-0.19203428531764985,-0.1009578243422002,-0.016240853248266417,0.0,-0.15916226271490663,2.5818112218765035,0.0,-0.31249683666253814,-0.14281971105420607,-0.03045214623905056,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14636152617164072,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0005504973717358621,0.0,0.008158319133014322,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.025600309494721914,0.0,-0.0,-0.0,0.0,0.0,-0.4334474959820234,-0.0,0.15438133599267206,-0.0,0.1221780471216444,0.0,0.2957187303917237,0.0,0.0,-0.0,0.0,-0.0,-0.5711041217761854,-0.0,0.0,0.12501314737700983,0.07012167037091502,0.0
-0.0,-0.0016108884826685152,0.0,-0.1294031501765406,-0.0751604511035766,0.0,0.0,0.0,-0.0,-0.0,-0.05774793576018704,-0.0,-0.01672547870946744,0.0,0.0,-0.0,-0.0,0.0,0.024162255469471903,-0.0,0.0,0.0,0.3592215920060652,0.0373147039751648,-0.0,0.0,-0.3171868020109483,-0.07583621105028748,-0.0,0.015086488952527684,-0.49444064012056393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1256684445145832,-0.0,0.0,0.0,-0.0,-0.0,0.0,2.710278171199955,-0.0,-0.0,-0.0,-0.0,-0.0,-0.42769380553981967,0.0,0.0,-0.0,-0.0354741407572187,-0.0,-0.0,0.1496639922707775,-0.0,0.0,-0.13873498357662184,-0.16672986082588642,-0.0821370964278722,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.04459924032966248,0.0,0.0,0.3458813704787967,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10640502453105743,-0.0,-0.0,-0.025112786388794644,-0.0,-0.0,0.0,0.0,0.0860894939555241,-0.0,-0.0,0.03794440815687458,-1.1451905553886303,-0.0,0.0,0.0,-0.0
0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.03216918876926997,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.07732089282579546,-0.0,-0.0,0.0,-0.2416435590326421,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1586833791847044,-0.0,-0.11390885982574996,-0.198989237194664,-0.16565518981531746,-0.31249683666253814,-0.0,2.0388214541773952,-0.5921743046184226,-0.0006075816221310499,-0.460644281395406,-0.0,-0.0,0.1194333491735116,0.0,0.15811385580448795,0.0,0.0,0.0,0.1416883074515611,0.0,-0.0,0.0,0.0,-0.11257722617636952,-0.0,0.0,-0.22327267221524297,-0.0,0.0,-0.0,0.0,0.0,0.046989835537281005,-0.0,0.12159497516252415,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.03626012475175765,0.0028822878278901036,0.011025112301087076,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08112309902739186,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.24165979230899848,0.0,0.04363797217392025,0.0,0.1587355495624594,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.06303294339323492,0.0,0.0,-0.0,0.09385204804195207,-0.07050869491853387,-0.14459774927421867,0.0,-0.0,-0.07144149990491498,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08326597953151316,0.0,-0.0,-0.0,-0.36275982098255527,-0.14281971105420607,-0.0,-0.5921743046184226,3.024331370724606,-0.361474613374018,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.052461155027965646,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.011815320386006595,0.0,0.0,-0.048356291533102606,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.13122583576155852,0.0,0.0,-0.20378881966993936,-0.0,-0.0,-0.0,-0.0,0.015629410387472148,0.2315854074881428,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08927978559104077,-0.048788155609658296,-0.0,-1.4204116213636184,-0.0,-0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.009649062715232705,0.0,0.0,-0.23531294908384487,0.0,0.0,0.0,-0.14860790414486144,-0.0,-0.08374445870736691,-0.1494461272938863,-0.2341318446191485,-0.0,0.0,-0.20758595985938455,-0.4653553905972605,-0.8965016359928649,-0.0,-0.030907660955503263,-0.03045214623905056,-0.0,-0.0006075816221310499,-0.361474613374018,2.799152186307756,-0.0,-0.0,-0.09298698353764166,0.0,-0.18197544137237057,-0.05031442740127962,-0.009586863973122925,-0.11795985437949937,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0241734367202738,0.0,0.0,0.035866904030463165,0.0,-0.0,0.20734499669113957,0.0,0.03496893624205592,-0.0,-0.06799777859015739,0.3982707905471033,-0.0,0.0,0.0,0.10340584613661236,-0.0,0.0515089613188089,0.0,0.0,0.08586105584108797,-0.10454578050517686,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06454913703044131,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05356134334470722,-0.44857284200598146,0.0,0.0,0.0,-0.0,-0.08314661364757853,0.0,-0.0,-0.0,0.0,-0.09557673783827705,-0.4106139714353472,-0.0,0.1504922558263846,0.0,0.0471616965950221,-0.0,0.0,-0.26283930426611635,-0.0,-0.0,-0.0,-0.460644281395406,-0.0,-0.0,1.888498371763477,-0.0,0.0,0.03826251873548728,0.06700494432518636,0.04766285859364697,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03226680509645152,0.0,0.15035892518051805,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.034928203381231954,-0.1690134230581007,-0.0,0.06551811808541333,0.16463756041058558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07245393280197401,-0.0,-0.0,0.005378034324770393,-0.0,-0.1525476361637793,-0.0,0.08230181079572332,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2674351631548463,-0.43296182068079,0.0
-0.3434344568887836,-0.0026883120938537976,-0.0,0.0,-0.0646900525697715,-0.4849268239518409,-0.0,0.0,-0.0,-0.0,-0.08212716528587545,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.1487676388584062,-0.0,0.0,0.2949905646686524,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.039181558376834576,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.62572361107252,-0.5806400749621322,-0.2316417331874944,-0.0,-0.0,0.0,-0.0,-0.6139460471587189,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.03366834516303751,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.02311773742127987,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.9091684680206569,-0.699162865618706
-0.09374287206965251,-0.07858156542557233,-0.0,0.0,-0.003850175892790229,-0.0,0.0,0.014075193160313453,0.0,-0.0,-0.0,-0.0,-0.124318452780042,0.0,-0.0,-0.0,-0.0,0.0,0.1027408655311004,-0.027118386246432195,0.04245122883691875,0.0,0.0,0.0,-0.0,0.16254763419650217,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1999841903042613,-0.17483643121793857,-0.0,-0.010801701577539007,0.0,-0.43389979105054616,-0.44424806300450936,-0.0,0.0,-0.42769380553981967,-0.0,-0.0,-0.09298698353764166,0.0,-0.5806400749621322,3.2881565624473015,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0049377306195626585,-0.0,-0.0,-0.0,-0.17842613918154956,-0.0,-0.0,0.0,-0.03219968246238059,-0.0,-0.0,-0.0,-1.2872769198110763
-0.07035549296214233,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07168778705365386,-0.0,-0.0,-0.0,-0.10467613110368164,-0.0,-0.0,-0.0,0.0,0.0,0.14964682769553825,0.147506467730266,0.06704126721795191,0.0,-0.0,0.07655895956960444,0.03906070136219698,0.012898103299658991,0.0,-0.0,0.0,0.0,0.1194333491735116,-0.0,0.0,0.03826251873548728,-0.2316417331874944,-0.0,1.7758917351933772,-0.12847416043080748,-0.19174368553885585,0.0,-0.0,-0.0,0.0,0.223873702252025,-0.0,0.0,0.1511488049913268,0.0,-0.0,0.1469873906546584,-0.0,-0.0,0.0,0.03152808523172157,-0.0,-0.0,-0.18086449485134337,0.0,-0.07475318798158974,0.0,0.0,0.0,-0.0,-0.0013109128410341347,0.0,-0.13700796731652906,0.0,0.0,0.0,0.12079874724830254,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.27853752197308246,-0.02341005981752742,-0.0,-0.0,-0.0,-0.0,-0.09467447075920381,-0.3600265624893951,-0.0,-0.14663576547304985
-0.0,-0.4838932425368259,-0.27320198885178393,-0.0,-0.0,-0.1472182859439865,-0.0,-0.07424032951329897,-0.08071703567810364,0.01122508275173689,-0.0032642214555472873,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012556581570576328,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.18197544137237057,0.06700494432518636,-0.0,-0.0,-0.12847416043080748,3.3967518158089796,-0.44801194001474015,-0.0,-1.0265496168633683,-0.0,-0.8524698040421338,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.07177713091995055,-0.0,0.0,0.0,-0.0,-0.02229250948103309,0.0,-0.0,0.0,0.20623014188673,0.30368640080386616,0.0,0.033572344972007534,0.0,0.0,-0.0,0.0,0.0,0.0,-0.060473392468376894,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,0.0,-0.18741845065847884,-0.0,0.0,-0.0,-0.4024906101831218,0.0,-0.036071821574788894,-0.005765161102568899,-0.05442429243335381,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16133117932504767,-0.0,-0.0,-0.0,0.22587506557429704,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.022465631202797577,-0.0,-0.1121524439918156,-0.0,-0.0,0.0,-0.029617451289591035,-0.0,0.0,-0.0,0.0,-0.0,0.15811385580448795,0.0,-0.05031442740127962,0.04766285859364697,-0.0,-0.0,-0.19174368553885585,-0.44801194001474015,2.5311009528211934,-0.43588301466126406,-0.06080210515692869,-0.0,-0.3823748435285357,-0.0,-0.2959646312784705,0.0,0.0,-0.0,0.0,0.18801399823671047,-0.0,-0.0,-0.0,0.0,-0.15895638571366974,-0.20710343526129427,-0.02511075643779844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.35818207837654814,-0.19235737684522647,-0.14229978035567323,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0
