1.767304140088616027e+00,-0.000000000000000000e+00,-9.089955165482220545e-02,-1.523876754568620762e-01,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-3.134309563756513400e-02,1.457053000248838825e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.6,-4.408018989050718067e-02,-2.029446492845147360e-03,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-1.018740663203695218e-01,-0.000000000000000000e+00.9,0.000000000000000000e+00.3,-3.701772830685038512e-02,0.000000000000000000e+00.4,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-6.473011606172519861e-02,0.000000000000000000e+00.5,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.6,-0.000000000000000000e+00.14,-2.052958526666056882e-01,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.17,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.18,0.000000000000000000e+00.11,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-2.584179258990003114e-01,0.000000000000000000e+00.16,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-7.044019783794967793e-02,0.000000000000000000e+00.17,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-1.021885222894931972e-01,0.000000000000000000e+00.18,-2.067929992063689271e-01,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,0.000000000000000000e+00.19,-0.000000000000000000e+00.44,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.45,-0.000000000000000000e+00.46,-1.845285012601457775e-01,-0.000000000000000000e+00.47,-0.000000000000000000e+00.48,-0.000000000000000000e+00.49,-0.000000000000000000e+00.50,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.51,-0.000000000000000000e+00.52,0.000000000000000000e+00.24,-0.000000000000000000e+00.53,-0.000000000000000000e+00.54,0.000000000000000000e+00.25,-0.000000000000000000e+00.55,-2.089367889907897957e-01,-0.000000000000000000e+00.56
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.062425234118256304,-0.0677645199917866,0.0,-0.02708828914275632,0.0,1.687588695954152,-0.0,-0.14438199293950688,0.10105495025816108,-0.0,-0.0,-0.0,-0.0,-0.29326384920854404,-0.0,-0.0,-0.0,-0.08644756560902636,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.10149892107808033,-0.0,-0.2726765166629152,-0.0,-0.0,-0.0,-0.07742883519421283,-0.3137820205632991,0.0,0.0,-0.04600597313508483,0.0,0.0,0.0,0.0,0.0,0.0,0.027010583361996247,0.06661223576964108,0.0,0.0,0.0,-0.0,0.0,0.04062155870083386,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.24765032309885487,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.34251251225497165,-0.0,-0.0,-0.09349509989811967,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.05486532192688028,0.0,0.0
-0.03701772830685039,-0.0,-0.0,0.0,0.0,-0.0,-0.11728796143865358,-0.0,-0.0,-0.1115661115676779,-0.0,-0.01970192515616672,-0.0,-0.0,-0.0,-0.0,-0.5231030705023288,-0.20618647228258025,-0.2720779292915363,-0.5660763863730212,-0.6993021519091107,-0.0,4.059830320134158,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15004650405972356,-1.0752108614288904,0.0,0.0,0.0,-0.0,-0.03454160792705885,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03809510107071004,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07022390357334118,-0.0,-0.0,-0.06365560956421985,-0.01699953278699756,-0.0,-0.0,-0.18864481617681725,-0.0,-0.4360650872788184,-0.0,0.0,-0.0,-0.0,-0.009380773478640499,0.13473276135206438,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1351991583832404,0.0,-0.0,-0.0,0.0,0.04260060949411901,0.0,-0.0,-0.4796621018545255,0.0,0.0,0.0,0.0,-0.14438199293950688,-0.0,2.148210589730144,0.0,-0.0808777160425514,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.14338018024402943,0.02167326266738711,0.0,-0.0,-0.0,-0.11302031086042516,-0.0805421280418915,-0.0,-0.12716342308243545,0.0,0.0,-0.0,-0.31986294201093807,-0.0,0.08436419404860929,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.07289233528395805,0.0,-0.0,-0.0,-0.0,0.12761152483042054,-0.0,0.0,0.008034724843665695,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.11980433117084129,-0.7121870356581557,-0.2108510420898664,-0.0,-0.0,0.0,0.0,-0.0,0.07362056478102302,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.15428508267559263,0.0,0.0,-0.0,0.0,-0.02177108149907343,0.0,0.0,0.0,0.0,0.12092973142227824
-0.0,-0.0,-0.0,-0.0,0.06657270030826679,-0.0,-0.0,-0.0,-0.0,-0.09408702122692808,-0.0,0.0,0.12565541968170027,0.0,-0.0,-0.1237601269317874,-0.0,0.0,0.0,0.0,-0.0,0.10105495025816108,-0.0,0.0,1.4136200453108763,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08151362604674973,-0.07266569951856248,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.15297321231706135,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.055716774629350235,-0.05632935499363013,-0.3165398343731853,0.0,-0.0,-0.0,-0.0,-0.0011625876436802095,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05256311082298628,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.007951414814538845,0.0,-0.0,0.0,-0.501765325763329,0.0,0.0,-0.0,0.0,0.0,0.0,0.2234071934480115,-0.0,0.07142091016997425,0.0,0.0,0.0,0.18474059586149136,0.0,-0.13598853077280315,-0.0,0.0,-0.2137178241246492,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.409400410317336,-0.15313824370872656,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0808777160425514,0.0,2.6812933481330687,-0.3671688186683472,-0.0,-0.0,-0.0,0.027115581565016037,-0.0,0.0,-0.0,-0.04907116206681671,-0.0,-0.0,0.0,0.0,-0.12218718891839246,0.0,0.0,0.5757111589132834,-0.0,0.13131789080960168,0.05250497962513634,0.0,-0.0,0.0,0.09658272986545917,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.16230925524925732,-0.0,0.0,-0.0,-0.0,-0.007750541644903173,-0.005392381620713673,-0.0,-0.0,-0.3186023674137284,-0.13378484681752115,0.0,-0.18177976735381052,-0.0,-0.10808266942475014,-0.0,-0.0,0.0,-0.26766108366776487,0.0,0.0,-0.31344638895586024,-0.0,-0.0,-0.0,-0.0,-0.04763774183774011,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.05338393294307633
-0.0647301160617252,-0.0,-0.0,-0.0,0.004615403332618249,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.1481529427141673,0.0,0.015632423778494345,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.3671688186683472,2.255594470066561,-0.23500678867475797,-0.0,-0.3350488390520302,0.0,0.0,-0.0,-0.0,-0.3620988825129028,-0.0,-0.0,0.05587133476910416,0.0,-0.0,0.231168161708284,0.0,0.0,-0.10410780116076504,-0.0,0.0,0.0,-0.5479318043526034,-0.0,0.0,0.0,0.0,0.056659274315556944,-0.0,-0.0,0.004823998441254848,-0.0,-0.0,0.010286677529545924,-0.0,0.09847423058784707,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15819268387379512,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0030211982376796534,-0.0,0.0,0.30736891180854536,-0.0,-0.4984006858951124,0.0,0.0,0.0,-0.0,0.0,0.008966406424666201,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.10478783139556812,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0559868159705,0.045155249793594435,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.23500678867475797,3.0904954498661894,-0.2612210817479432,-0.2693485854587328,0.0,0.0,0.0,0.0,0.0,-0.0,-0.4643067419506948,-0.0,-0.0,-0.0,0.0,-0.25974198247997754,-0.0,-0.0,0.0,-0.0,-0.0,-0.25200272567706805,0.0,-0.0,0.014909174325388023,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4364405517227496,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.591032401017788,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14285895665587664,-0.556856806603056,0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0,0.0,-0.021467288265194083,-0.0,-0.0,-0.37479161741131606,-0.0,-0.0,-0.06105497465938658,-0.08659545280266111,-0.7152000850623398,-0.0,-0.0,0.0,-0.3732772901733448,-0.3422299863401721,-0.0,-0.0,-0.15004650405972356,0.0,-0.0,-0.0,-0.0,-0.2612210817479432,4.019470656537096,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6859535271997996,-0.0,-0.0,0.0,0.0,-0.4602804071585024,0.0,-0.0,-0.0,0.0,-0.0,-0.540464936883108,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.24812701602097303,-0.12912236999555612,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.04074198508567822,-0.054297236387261104,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.32239601167628795,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.29326384920854404,-1.0752108614288904,0.0,-0.0,-0.0,-0.3350488390520302,-0.2693485854587328,-0.0,3.7295761581367017,0.0,0.0,-0.0,-0.0,-0.28018134720794263,0.0,-0.0,-0.045851310164334365,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.30980806726230703,-0.23555781174060192,-0.21793241899478036,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.009118296119768332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21605684618770224,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.7828305822661653,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.034113299238619686,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.027115581565016037,0.0,0.0,0.0,0.0,3.8104143674812954,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.34558316894568814,-0.0,-0.5302863811209769,-1.1995710596868867,0.0,0.0,0.0,-0.09048856743712448,-0.0,-0.1021047800900257,0.0,-0.0,-0.051318200943078894,-0.0,0.0,0.0,-0.0,-0.1604518524484007,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01586822726055438,0.0,0.0,0.0,0.4108457261657217,-0.0,-0.0,0.0,0.02859738569569407,0.0,-1.6796887747080118,-0.0,0.0,-0.0,-0.0,0.015640641486411193,0.0,0.041856159652703846,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.2281568461315496,-0.0,-0.13241145564459217,-0.0,-0.17385825222496692,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.14284685552571505,0.0,0.0,-0.30343911281302544,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.08151362604674973,-0.0,0.0,0.0,-0.0,0.0,-0.0,2.4189332917017485,0.0,-0.0,0.0,-0.0,-0.04531604650916488,-0.11550719404368778,-0.0,-0.0,-0.0,-0.06260921536758986,0.1437727595239791,0.0,0.0,-0.0,-0.0,0.07500337953723953,0.0,-0.0,-0.0,-0.0,-0.0,-0.12495064928815576,-0.0,-0.040845563352289914,-0.0,-0.011353402789816976,0.0,0.04290570104783042,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.08302367995979734,-0.0,-0.0,-0.2594307174517631,-1.0820722300220535,-0.0,-0.04961476817494397,-0.0,-0.0,-0.0,0.0,-0.12003148084420602,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
-0.2052958526666057,0.0,0.0,0.0,0.0,-0.0,0.0,0.32890100431249497,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2323644300830032,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.07266569951856248,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.7995551953595839,-0.5212492126837721,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4073473338560876,-0.0,0.0,0.0,0.0,-0.0,-0.05036793738013576,-0.0,-0.04335006582236262,-0.1199363583806773,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.00112239812354036,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1405883664452559,-0.0,0.0,-0.0,-0.0,-0.0,0.0320929605553226,-0.0,-0.0,0.0,-0.0,-0.0,-0.10145213145667242,-0.0,-0.02003645792904732
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.9013405422036048,-0.0,-0.0,0.0,-0.08644756560902636,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5212492126837721,3.0249624195804623,-0.38966270475160375,-0.20967104185952107,-0.0,0.0,0.0,0.0,-0.14476368311232765,-0.0,0.0,0.04002515992620993,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.01335157321238896,0.0,-0.0,0.0,0.0,0.0,-0.3213406623269192,-0.0,-0.10709188223439768,-0.0,0.0,-0.060568236850037954,-0.314825122592672,0.0,0.06805640462038781,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08672104516554853,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2768700872550203,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.15550876866581528,0.0,-0.4306949510310489,-0.3836206854535502,-0.0,0.0,0.0,0.0,-0.0,-0.03454160792705885,-0.14338018024402943,-0.0,-0.04907116206681671,-0.3620988825129028,0.0,0.0,-0.28018134720794263,0.0,0.0,-0.0,-0.38966270475160375,3.380797936015371,0.0,0.0,0.0,-0.0,-0.24763917786912568,0.0,-0.0,0.0,0.0,0.0,0.0,-0.8587365449652475,-0.517969398322939,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.04863556630407548,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.06160144834362993,-0.2565515812103267,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.3063999819097595,-0.0,-0.0,0.0964875157553067,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.15694461324362416
0.0,0.0,-0.0,0.0,-0.0,-0.1250849493127617,0.0,0.2887612844918547,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0012822531566204433,0.0,-0.0,-0.0,0.02167326266738711,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.20967104185952107,0.0,3.6834598398951166,-0.09407487413981565,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08711863925869603,-0.0,-0.5843318865098064,-0.0,0.0,0.0,0.0,0.0,-0.23735403921943407,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.13111226107802879,0.0,0.0,0.0,-0.0,-0.1681915557504791,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.058586598786080905,0.0,-2.092987937494113,0.0,0.0,0.06109403453590935,0.09499607854305901,-0.3637602416999948,0.0,-0.0,0.0,-0.0,-0.1023534375444894,-0.038127526108471824
0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.041671689794351215,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4643067419506948,-0.0,-0.0,-0.0,-0.04531604650916488,-0.0,-0.0,0.0,-0.09407487413981565,3.174645703763985,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0698399387395083,0.0,-0.017630885752506986,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.2872716410916007e-05,0.0,0.0,0.0,0.0,0.03883386151957713,0.0,0.0,0.0,0.0,0.0,0.08300033003404576,0.31512505008521297,0.0,0.04916965133279799,0.0,-0.0,0.0,0.09848996941677779,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.7002908683723594,-0.0,-0.0,-0.0,-0.0,-0.0,0.04399882808213842,-0.0,-0.0,-0.3352983544129826,-0.3221176056151961,-0.0,0.0,-0.12895730016039078
-0.0,0.0,-0.0,-0.1946670734644509,-0.0,0.0,-0.0,-0.0800725086687456,-0.0,-0.0,0.0,-0.0,-0.3620305733050506,-0.0,-0.02819903499428805,-0.0,-0.0,0.0,-0.0,-0.0,-0.031106230862446255,-0.0,-0.0,-0.0,0.0,0.0,0.05587133476910416,-0.0,-0.0,-0.045851310164334365,0.0,-0.11550719404368778,-0.0,0.0,0.0,0.0,-0.0,3.7392949077406215,-0.8537160863553744,-0.0,-0.2426607695538993,-0.0007854659099568161,-0.0,-0.0,0.0,-0.721597625932468,-0.04231788612907101,0.0,0.0,-0.4129346373720116,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12526405942634047,-0.0,-0.0,-0.0,-0.0,0.0,0.02122915601475233,-0.30252139974982056,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.004772998273378552,0.0,-0.0,-0.006535196768128308,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5168193850509187,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.3064597111600545,0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.03096878481962381,-0.0,0.0,-0.1659493944940781,-0.1408810304503154,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.8537160863553744,3.274994765915906,-0.6193424071122046,-0.010224609211590208,-0.0,0.0,0.0,0.048439605698309594,-0.20095942229684025,-0.6310938873524273,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07399731170798368,0.1647286867040745,0.0,0.0,0.22605314520438097,-0.20306707106842675,0.0,0.0,0.0,-0.0,0.0,-0.041454226458842766,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.21750030911150325,-0.028012794698565383,-0.2783887164048386,-0.3407662684484911,0.0,-0.05986329468633932,0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,-0.19935708807299593,-0.0,-0.0,-0.24667616146298607,-0.08252503908269967,-0.387362942832622,-0.0,-0.0,-0.0,-0.017964806818996957,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.11302031086042516,-0.15297321231706135,-0.12218718891839246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.24763917786912568,0.0,0.0,-0.0,-0.6193424071122046,2.522923972701573,-0.0,-0.0,0.0,-0.0,0.003354514252196745,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.10572281350122564,0.05468330656065485,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.060104505723678474,0.13650478740989924,0.0,0.0,0.0,-0.45148043014704015,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.20793624627517232,-0.0,0.0,0.0,0.0,0.0,0.08283791270438554,-0.25864620431710367,-0.0,-0.0,-0.0630371982013011,-0.0,-0.0,0.0,0.0,0.0002819175179117208,0.0,0.0
-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.13859213505829432,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.10149892107808033,0.0,-0.0805421280418915,0.0,0.0,0.231168161708284,0.0,0.0,0.0,-0.0,-0.0,-0.4073473338560876,-0.14476368311232765,0.0,0.0,-0.0,-0.2426607695538993,-0.010224609211590208,-0.0,3.331826841578761,-0.0,-0.0,0.0,-0.0,-0.5602964751082595,-0.5070470515383437,-0.0,0.0,-0.9085171090657564,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.15326815577162275,0.0,0.0,-0.0,0.0,-0.4498099372381239,-0.06825581321308552,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.30025877973456006,-0.19504574914746167,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,-0.14886224796471503,-0.08018228992066269,-0.0,-0.15961994965877693,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.25974198247997754,0.0,-0.0,-0.34558316894568814,-0.06260921536758986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0007854659099568161,-0.0,-0.0,-0.0,2.7110351754913906,-0.15146992439678963,-0.0,-0.0,-0.6125653236640656,-0.17525970491086929,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09142261999384707,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09703494163167448,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4146638302516275,0.0,0.0,-0.36845134093416015,-0.14981366246574887,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.2726765166629152,-0.0,-0.12716342308243545,0.0,0.5757111589132834,0.0,-0.0,-0.0,-0.0,-0.0,0.1437727595239791,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.15146992439678963,2.9778071148425047,-0.0,-1.1497477635268056,-0.189390988261452,0.0,-0.031758693200189356,-0.0,-0.0,-0.05882844500224419,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.1726964368331003,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.007775260416902909,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.08542361610067782,0.0,0.0,0.0,-0.9783839515340659,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08316600766118558,-0.0,-0.0,-0.0,0.0
