2.081045493967661031e+00,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.3,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-1.290145336960090150e-01,0.000000000000000000e+00.10,-0.000000000000000000e+00.4,0.000000000000000000e+00.11,-0.000000000000000000e+00.5,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.6,0.000000000000000000e+00.14,-1.590748008523821255e-01,2.216616708781658784e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.15,5.513464342427132694e-03,-0.000000000000000000e+00.8,-3.928350280207130660e-03,0.000000000000000000e+00.16,-8.784857913343624425e-01,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,-0.000000000000000000e+00.9,-1.873762708057746806e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.22,-0.000000000000000000e+00.17,-7.363564213300395969e-03,-1.733315695149796609e-01,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.18,0.000000000000000000e+00.25,-0.000000000000000000e+00.19,0.000000000000000000e+00.26,6.029500723175098414e-02,0.000000000000000000e+00.27,-0.000000000000000000e+00.20,0.000000000000000000e+00.28,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-2.312531972371525621e-02,-5.027081472525618544e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,1.779859536726318206e-02,0.000000000000000000e+00.29,0.000000000000000000e+00.30,6.650786026425414832e-02,1.191094773053957834e-01,7.571867365212128775e-02,0.000000000000000000e+00.31,4.446352399628539925e-02,4.179699867101024924e-02,0.000000000000000000e+00.32,-5.103136390228827507e-02,-3.522123425912624950e-01,0.000000000000000000e+00.33,-0.000000000000000000e+00.26,0.000000000000000000e+00.34,0.000000000000000000e+00.35,1.049599810417724439e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.36,1.109274917390211945e-01,0.000000000000000000e+00.37,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.38,-0.000000000000000000e+00.30,0.000000000000000000e+00.39,0.000000000000000000e+00.40,0.000000000000000000e+00.41,0.000000000000000000e+00.42,0.000000000000000000e+00.43,-1.156919896714369775e-02,-0.000000000000000000e+00.31
0.0,-0.12072090165683214,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.07255745054307544,-0.0,0.015267137164450526,-0.0,0.0,-0.035803252617320695,0.0,-0.060159146501215593,-0.00948316807953871,-0.6705768539821397,-0.39752951983517304,-0.0,-0.0,-0.4933172684970554,-0.13459669074495542,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.3954115614784675,-0.19340304441444456,-0.0,0.0,0.0,0.0,-0.14713231453615946,-0.0,0.0,-0.0,0.21381520607224389,0.0,0.017869670522042837,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.06456370587222017,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.10097031430056363,-0.0,0.0,-0.21461892181151468,-0.0,-0.055213994893109394,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.034522440694073155,0.08196917265717335,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.08399349037196806,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.11190607052775868,0.0,-0.0,-0.0,0.0,0.0,-0.7740591890282922,-0.0,0.0,0.0,-0.37736079121895744,0.0,-0.03764223279378789,-0.0,-0.0,0.0,-0.0,-0.0,-0.19340304441444456,3.2519400649819583,-0.0,-0.0,0.0,-0.0,-0.09881849442673327,0.0,-0.0,-0.8263602255637484,0.0,-0.22464776322078864,-0.0,-0.7928989869137507,-0.0,-0.0,0.0,0.03308177022211995,-0.0,0.0,0.0,-0.0,-0.08470693395004067,0.14021820596633608,-0.0,-0.0,-0.009734114349069178,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.18266369175637587,-0.0,-0.0,-0.0,0.015238052522467706,-0.0,0.22576912708497796,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.24096652297823656,0.0,-0.0,-0.0,-0.18529788170838105,0.0,0.229279979330382,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
0.0,-0.20572382849171644,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.029430552726223046,0.0,0.0,-0.0,0.0,-0.5077421037060553,0.0,-0.0,-0.0,0.0,0.0,-0.01686570801993976,0.0,-0.0,0.0,-0.0,-0.0024598343407814297,0.0,0.1656825288608452,-0.0,0.0,-0.0,-0.0,2.438377744552684,-0.2631326883517944,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0411736024240535,-0.043861824303662256,0.022334437374640515,0.0,0.0,0.0,-0.0,-0.09187174537813472,0.0,-0.0,-0.0,-0.0,-0.11834224259723204,0.0,0.0,0.02587282998041552,0.025653504014771903,0.0,-0.03384977539937284,0.1696395348570998,0.0795377871310479,-0.0,-0.0,0.0,0.041305144503310014,-0.22078905204159968,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.005865352031779713,-0.0,-1.09554523368451,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.08607632039710465,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.06166404723979554,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03864598454259557,0.0,-0.0,-0.0,-0.003380622492903801,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2631326883517944,1.8922079771233713,-0.03657534591235964,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.21013341476137337,-0.04662100359869117,-0.0,-0.0,-0.3917284189838885,-0.4653868440816142,-0.0,-0.0,-0.0,0.0,0.0,0.1695450143250068,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.002134929131505513,-0.0,-0.0,-0.0,0.12964714285847448,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.42046682119364065,-0.3662878927345138,-0.0,0.0,-0.0,0.0,0.0,-0.026850173911849805,0.0,-0.07548531563328517,-0.00019929034792230864,-0.0,0.0,-0.0
-0.18737627080577468,-0.0,0.0,0.1067688677441399,0.036022932475874056,-0.0,-0.15366933567784652,0.0,0.0,-0.09168823358188441,0.0,-0.0,-0.08685426428860336,0.0,-0.0,-0.2797974851284836,-0.0,0.0,-0.0,-0.058698403540054817,-0.038585802260558286,0.0,-0.0,-0.0,-0.0,0.2387718175490804,-0.010629916860809014,-0.0,-0.0,-0.004129552914318919,0.0,-0.8586710306934994,-0.042433395971262174,0.0,0.0,0.0,-0.03657534591235964,2.058872386250987,-0.0,-0.0,0.0,-0.2321837012983571,-0.0,0.0,-0.0,-0.0,0.0,-0.02322812640325524,-0.0,-0.0,-0.06840335527717148,-0.0,-0.0,0.0,0.0,0.17018297696310872,-0.0,0.0,0.0,0.0,0.07595108242370446,0.0,0.0,-0.0,-0.04022090201025366,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.08512794587831266,0.0,0.0,0.07795926842981321,0.0,0.0,-0.0,-0.0,-0.12220844262426944,0.021045457081081888,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,0.14717363013079263,-0.07710272151452718,-0.0,-0.0,0.0,-0.0,-0.0,0.03974959080009619,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.04462146300604539,0.0,0.0,0.0,0.0,0.002683715973675183,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.147090532478338,-0.0,-0.0,-0.2583329184923851,0.0,-0.0,0.0,0.0,-0.0,2.3400743573719693,-0.44498825659090574,-0.6036528604677577,0.0,-0.5472410429935496,0.0,-0.0,-0.08126263926795142,-0.13547510645083463,0.0,0.0,-0.05016929764942155,0.0,0.0,-0.0,-0.13180478687917865,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.04350838825921279,-0.0,-0.0,-0.0,0.0,0.0,0.09982651088904126,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.09798323617314957,-0.0010165657358945505,-0.037162200965900734,-0.0,0.0,-0.3260801365798244,0.0,0.18573568900471005,0.0,-0.0,-0.1354472561349561,-0.0,-0.01626248464773564,-0.00506793659496337,-0.0,0.0,0.0,-0.0,-0.1472972580683838,-0.0
-0.0,-0.1920891301327724,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.09828695481480189,-0.15021407725469052,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06428894823922454,-0.0,0.0,0.0,-0.36527937402055377,0.08206739240461863,-0.0,-0.0,-0.14713231453615946,-0.09881849442673327,0.0,0.0,-0.0,-0.44498825659090574,2.0526740408760733,-0.12452445905096408,-0.2705562332371218,-0.2216526720307918,0.1807840650935684,-0.0,-0.0,-0.0,0.1050322143291208,0.16970721438841346,-0.0,0.0,-0.1557594165898995,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.10082113216690727,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1689083982263996,-0.0,0.0,-0.0,0.0,-0.0,0.26740406746584333,-0.0,0.0,0.0,0.027856392992817294,-0.0,0.0,-0.0,-0.0,0.022691321983070636,-0.0,0.0,0.0,0.04912720263330221,0.0,0.08927426558799904
-0.0,-0.4339719370601224,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.06654894891998134,-0.0,0.0,-0.0,0.0,0.0,-0.6036528604677577,-0.12452445905096408,2.724889081225311,0.0,-0.0,-0.0,0.0,-0.05214041518196712,-0.0,-0.0,0.0,-0.7097919440354468,0.0,0.0,0.0,-0.0,-0.0,-0.1268816439208995,-0.0,-0.0,-0.0,-0.10255494123637827,-0.018032021118787215,-0.022336075761058977,0.0,0.0,0.0,0.0,-0.20010149156796728,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1042561843072522,0.08313720355366083,-0.0,0.0,-0.13076273540795763,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.22525148260595984,-0.0,0.0,-0.24753039676927688,-0.0,-0.10388226517098816,-0.0,-0.0,-0.0,-0.0,-0.3167877691843623
-0.0,-0.07005406616725457,-0.12190732856679228,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1007979777950928,0.0,-0.0,-0.0,-0.0,0.0,-0.020756765716851797,0.0,-0.0,-0.0,-0.0,-0.0,-0.11579504522538259,-0.0840240698710273,-0.15804117149776667,-0.0,-0.0,-0.0,-0.0,-0.0743228566297192,-0.07035241138378188,0.0,-0.0,0.0,-0.0,-0.2321837012983571,0.0,-0.2705562332371218,0.0,2.282150136141079,-0.38312930541547574,-0.0,-0.41107275577946367,-0.0,0.0,0.0,0.135201496251532,0.0,-0.0,-0.0,0.0,0.1394537413195499,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.012704186628726043,0.0,0.0,-0.0,0.0,-0.0,0.11821078487739561,-0.0,0.0,-0.06406549824284141,0.0,0.0,-0.06430579243418315,-0.3230307246806626,0.0,0.07814941475389926,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.13030619672377666,-0.07255907808060921,-0.30284945434586114,0.0,0.0442450463033106,0.009661284007276916,0.01684032755794246
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.21333635641819876,-0.0,-0.0,-0.0,0.0,-0.0,-0.3668776877678496,0.0,0.0,0.0,-0.0,-0.12611511929980798,-0.0,-0.0,-0.0,-0.8263602255637484,0.0,0.0,-0.0,-0.5472410429935496,-0.2216526720307918,-0.0,-0.38312930541547574,3.0899697027939808,0.0,-0.20035953312174296,-0.07224498709664633,-0.3701197398281304,0.014204683646478316,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.019728277528061233,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07875358703410329,0.0,0.0,0.0,0.05540024574376247,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.018646216709496947,0.015114913610931634,-0.0,-0.0,0.23219180822110036,0.0072915664260854544,-0.1206404471536212,-0.0,0.0,-0.0,0.0,0.0,0.019897183890664277,0.2267973730738272,0.0,-0.06642234147506358,0.0,-0.3533328250840063,-0.0,-0.0,0.0,0.0,0.0,0.12779147415000075
0.0,-0.0,0.0,-0.157707210252938,0.0,0.1323590104680794,0.0,0.0,0.0,-0.0,-0.14295442563063046,0.0,-0.0,-0.0,-0.0,0.11954931050445435,-0.0,0.46615493254484247,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1554388810935766,-0.0,-0.0,-0.026227625014961425,-0.0,0.0,-0.19756874725720872,0.04710146511517591,0.0,0.21381520607224389,0.0,0.0,-0.0,0.0,0.0,0.1807840650935684,-0.0,-0.0,0.0,3.396185764991024,-0.24630665119733103,-0.26230707253160146,0.0,0.0,-0.0,-0.013608125613938675,0.0,0.0,0.0,-0.0,0.10765732034517744,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0603359731901626,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0638613792873574,-0.0,0.0,-0.10457066679662952,0.0,0.0,0.0,-0.0,0.01016034478912778,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2985931927241861,-0.0,-1.3269528269936834,-0.4986781119320992,-0.0,-0.0,-0.3042622112234712
-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.28302013822620914,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.037539629199405615,-0.0,-0.0,-0.26475359513382113,-0.0,0.0,-0.01733136717594909,-0.0,-0.0,-0.0,0.0,-0.22464776322078864,0.0,-0.21013341476137337,-0.0,-0.0,-0.0,0.0,-0.41107275577946367,-0.20035953312174296,-0.24630665119733103,2.518012514205199,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08692572403631174,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.13780999384934095,-0.0,0.0,0.11371207674043622,0.0,0.0,0.0,-0.0,0.0,0.15482624611802015,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.10270252314650904,-0.08069399454313593,0.07323276616672131,0.03487053998057205,-0.8656249627094331,-0.0,-0.0,0.0,0.030565951516369486,-0.036785301886282394,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.10534703124097095,-0.0,0.0,-0.0,0.0
-0.0,-0.0,0.016287246242843934,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0031489294015263057,-0.0,-0.0,-0.0,-0.0,-0.01262736266220267,-0.0,-0.0,0.0,-0.0,0.02581233677116022,0.0,0.0,0.0,0.029050747925296244,0.0,-0.0,-0.0945556363883904,-0.0385577924601524,0.0,-0.0,0.0,0.0,-0.10142706783316709,0.017869670522042837,-0.0,0.0,-0.04662100359869117,-0.0,-0.08126263926795142,-0.0,-0.05214041518196712,-0.0,-0.07224498709664633,-0.26230707253160146,-0.0,1.9725571911513995,-0.10525658657439904,-0.1667494438135175,-0.0,-0.06784585504612643,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0227015517259775,-0.0,-0.0,0.0460676624609995,-0.01421698069791452,-0.0,-0.0,0.07086793171026617,0.04264346381004924,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.012947101526971507,-0.0,0.10407768207603396,-0.0,-0.12088146189900344,0.0,-0.0,-0.0,-0.0,-0.14102623315015475,0.0,0.0,-0.17511255130053088,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7301723199374666,-0.0,-0.048376407759413376,-0.0
-0.0,0.0,0.06322875545013981,0.0,-0.004199558116828518,-0.02371135853919856,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.08407816419130544,-0.0,-0.0,0.15441671669197723,-0.4213786169803515,0.0,0.09855360369699592,0.0,-0.0,-0.0,0.38962552129642314,0.0,-0.0,0.06733415751369563,-0.0,0.0,-0.5902192945174317,-0.0,0.017655834249251535,-0.00998972876614901,-0.0,-0.7928989869137507,0.0,-0.0,0.0,-0.13547510645083463,-0.0,-0.0,0.0,-0.3701197398281304,0.0,0.0,-0.10525658657439904,3.0422539758378315,-0.3365461097312147,-0.38533499272145766,0.0,0.0,0.0,0.0,-0.024722642638965113,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.12648031570348253,-0.0,-0.0,0.0,0.0,0.004066178306015267,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.01294913184631961,0.3037358600589265,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.34738998295588364,-0.0,-0.0,0.06704711941583646,0.4830164938397563,0.0,0.0,0.0,0.0,0.019628949611654595,0.2621360043466841,0.0,-0.0,-0.0,0.0
0.0,-0.0,0.0,0.03771674731810565,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.01044822996343172,-0.0,-0.0024631261579120974,-0.0,-0.10624598973057316,-0.0,-0.21408607373108365,-0.0,-0.0,-0.1919427983768671,0.1483349450019362,0.0,0.0,-0.04676288749104032,-0.02894561946342352,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.02322812640325524,0.0,0.1050322143291208,-0.0,0.0,0.014204683646478316,0.0,-0.0,-0.1667494438135175,-0.3365461097312147,1.5510669077647412,-0.0,0.0,-0.030826643492469743,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.10126647148370686,0.03357637114425758,0.07294788281141734,0.0,-0.0,-0.07547527859668436,0.0,0.04253572757350428,-0.0,0.0,0.0,-0.0,-0.027765015462645933,-0.0,-0.027859237675200856,-0.1092290252930357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.42151891494270527,-0.014221381141563011,0.0
-0.0,-0.0,0.0,-0.0,-0.585339775161045,-0.24965346049792028,0.0,-0.0,-0.0,-0.06987879698554285,-0.0,-0.0,0.0,-0.0,-0.2556519518082796,-0.0,0.12083804663088143,-0.0,0.24608162769019248,0.0,-0.0,0.20214791575659063,0.0,0.0,0.0,0.0,0.0,-0.0,0.05368263477598535,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0411736024240535,-0.3917284189838885,-0.0,0.0,0.16970721438841346,0.0,0.135201496251532,0.0,-0.0,-0.0,-0.0,-0.38533499272145766,-0.0,2.011965853576539,-0.008142160172727222,0.0,0.0,-0.0,-0.012096074006421764,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.03247195880814822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013244094745628519,0.0,-0.0,0.0,0.0,-0.0,0.060639030523648337,0.0,-0.0,0.0,-0.0,-0.0,0.15731583582134392,-0.0,0.0,0.0,-0.0,0.009133774119209603,0.0,0.0,-0.047870099620898665,-0.38891320130044765,-0.0
-0.007363564213300397,-0.05237722673383452,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.03314703756955283,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.021659483533609247,0.0,0.0,0.18614127866449837,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.043861824303662256,-0.4653868440816142,-0.0,-0.05016929764942155,-0.0,-0.7097919440354468,0.0,0.0,-0.013608125613938675,-0.0,-0.06784585504612643,0.0,0.0,-0.008142160172727222,3.234269351827357,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.010671044066110464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03628367144216214,-0.16820118185911487,-0.0,0.0,0.07486458070263578,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.29525350421607693,-0.0,0.2226487038519384,0.0,-0.0,-0.2937273228359819,0.0,-0.10633701730078736,-0.0,-0.0,0.0,-0.12161013997956632,-0.03918707618175185,-0.0,-0.0,-0.24060969110564548,-0.0,-0.0,-1.0961114442969413
-0.17333156951497966,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.17563295649430155,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.03651573829503148,0.0,0.0,-0.0,0.0,-0.0,0.029612514563453807,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.31540016047747094,0.0,0.03308177022211995,0.022334437374640515,-0.0,-0.06840335527717148,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.030826643492469743,0.0,0.0,1.9310502515845416,0.0,-0.13702732713449384,-0.0,-0.0,-0.0,-0.0,0.0,0.08252336789831577,0.1138862398110284,0.05006560692676765,-0.0,-0.07311318653664485,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6260509505911506,-0.07722448579048426,-0.0,-0.0,-0.0,0.0,-0.0,-0.01475897425354414,-0.0,0.006653219334637635,0.15800000746172468,0.0,-0.2709962799413784,-0.17190364397782662,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12197306260417128
0.0,-0.25240543044055014,-0.12408316818264598,0.0,0.0,-0.0,-0.1486692067798342,-0.25343741495051875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.06834445472127451,-0.011217398991511892,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.32052507466898034,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1557594165898995,0.0,-0.0,-0.0,0.0,-0.08692572403631174,-0.0,0.0,0.0,0.0,-0.0,0.0,1.95811598728414,-0.3918422092414013,-0.0,-0.0,0.0,-0.32733193461224075,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.047456207331745645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.028866851351006795,0.0,0.043439029789161206,-0.0,0.03199391847554168,-0.0,-0.0,0.11073659834649204,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.03905863412667932,0.0,-0.17240986733500835,-0.15661566387104764,-0.0,-0.0,-0.0,-0.1095637854512036,-0.1301502130162498,-0.0,-0.09544306626558434,-0.0,0.0,-0.0,-0.10486515521831503,-0.15413782478988966,-0.06620461970122904,0.0,-0.0,-0.0,-0.0,0.021349781602988567,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.13702732713449384,-0.3918422092414013,2.4753685944452655,-0.5420691527583271,-0.0,0.0,-0.0,-0.0,0.0,0.1783299469125541,0.0,-0.0,-0.0,0.0,0.0,-0.1861764898038361,-0.0,0.03042707173604501,-0.0,-0.0,-0.0,0.01294718530583688,-0.0,0.0,0.0,0.0,-0.03634664492087106,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.6653066270564256,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.059656216020420795,-0.0,0.0
-0.0,0.0,0.0,-0.5072400137063607,-0.2987952589592437,0.0,-0.0,-0.0,0.0,0.017436812754157312,-0.0,0.0,0.0,-0.0,-0.0,-0.04290986896370116,0.25684850634034406,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0813056676227334,0.0,0.0,0.1894626865579406,0.0,-0.0,-0.05849460993633192,0.04542623227124983,-0.34887529278128365,0.0,0.0,0.0,0.0,0.0,-0.13180478687917865,-0.0,-0.0,0.1394537413195499,-0.0,-0.0,-0.0,-0.0,-0.024722642638965113,-0.0,-0.012096074006421764,-0.0,-0.0,-0.0,-0.5420691527583271,2.239975895794261,-0.0,-0.0,0.0,0.0,0.0,0.09449133665963463,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3606446119718952,-0.034701503605496294,-0.0,-0.0,0.0,-0.0,0.0,-0.013509618380294368,0.0016125832345478663,0.0,0.12889717773410403,-0.0,-0.011352944415267964,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.054737038788597696,0.07615389652741136,0.0,0.0,-0.055039714810713694,0.0,-0.0,0.0,-0.0,0.03473526450643498,0.0,-0.0,-0.09380088180505139,0.0
0.0,-0.47839293544127787,-0.5445355609699996,-0.0,-0.2223727946941896,-0.39967826747549545,-0.22801678797869665,-0.001454589860200837,-0.27063752293551424,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01188291424780791,-0.0,0.03729381131861888,0.0,0.0,-0.0,-0.0,0.0,0.14907890173844504,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.10765732034517744,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.392213163468565,-0.15923352294280063,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.015065422389121508,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.07246328461378714,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.14166394835892598,-0.0,-0.0,-0.0,0.021833242022793072,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
