2.055946556254483415e+00,-5.998216062775189872e-02,-4.936121727698349754e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.1,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-1.305355113461434402e-01,-0.000000000000000000e+00.2,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.3,0.000000000000000000e+00.6,-5.714908536938185790e-01,1.540447017347048586e-01,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-5.824340841990020834e-02,2.540119352638346428e-01,-6.068927123357908959e-02,0.000000000000000000e+00.9,1.490861822050721652e-01,0.000000000000000000e+00.10,-0.000000000000000000e+00.9,0.000000000000000000e+00.11,-7.078013422783573094e-02,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.10,0.000000000000000000e+00.14,-2.225328539607862588e-01,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-2.440972290107638054e-01,0.000000000000000000e+00.22,-4.649930603929861572e-01,-0.000000000000000000e+00.14,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-9.558229344259207283e-02,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.15,0.000000000000000000e+00.32,8.725276256326604252e-02,0.000000000000000000e+00.33,0.000000000000000000e+00.34,1.623300385907458510e-01,0.000000000000000000e+00.35,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.36,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.37,-0.000000000000000000e+00.20,0.000000000000000000e+00.38,0.000000000000000000e+00.39,0.000000000000000000e+00.40,3.383567646947733404e-02,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-5.944603828528609302e-02,0.000000000000000000e+00.41,-0.000000000000000000e+00.24,0.000000000000000000e+00.42,0.000000000000000000e+00.43,-0.000000000000000000e+00.25,0.000000000000000000e+00.44,0.000000000000000000e+00.45,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,0.000000000000000000e+00.46,0.000000000000000000e+00.47,2.774265987379056012e-02,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.48
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.1924589918069598,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.050519720187487835,-0.4577832960848755,-0.1874401097266453,-0.0,-0.0,-0.48985107545296225,0.0,-0.0,0.13224569191817273,-0.0,-0.0,0.0,-0.14743420470821147,0.0,0.0,0.0,-0.0,3.034115345326766,-0.4836978633828815,-0.0,0.0,-0.0,-0.0,-0.0,-0.8347281219136486,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.059690740529145345,-0.0,0.0,0.0,-0.0887015157105496,-0.0,-0.0,0.17791422668152476,0.24546129560297264,0.0,0.0716725080536361,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2016143718016201,-0.09325596934750528,0.0,-0.22476224418550156,-0.0,0.029256952810421438,-0.0,0.0,-0.0,0.0,0.30856666600269606,0.0,-0.0,-0.02483307022681041,0.0,-0.0,0.0,-0.0,-0.0,0.13121754519522483,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.11314410795256212,-0.0,-0.0,0.019884153805463597,-0.0
0.0,-0.0,0.0,0.0,-0.0,-0.22382367830934569,0.0,0.0,-0.0,0.17125120165349889,0.021583075479222526,-0.0,-0.0,0.0,-0.0,-0.0,-0.37823660318965274,-0.10608612117307988,-0.0,0.02410928495035228,0.0,-0.5157563031172337,0.0,-0.0,-0.0,-0.28513241168974207,-0.3512125627901682,-0.18219852563849512,-0.0,0.0,-0.0,0.0,-0.0,-0.4836978633828815,2.465673842784952,-0.30617023456992704,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.053020117037033,-0.03937613193989244,-0.6259606636299703,-0.0,-0.0,-0.0,-0.0,0.0,-0.03798336709475015,-0.0,-0.0,0.0,-0.07592806026568366,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.15205304109122356,-0.0,0.1180220389393416,0.0,-0.0,-0.0,-0.0,0.0,-0.17898205106925208,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.010161872761177748,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03404548086201139
-0.0,-0.0,0.0,0.07113369858982249,0.19910675163263064,-0.0,0.17009969895489851,0.16890580394503205,-0.3185132988027528,0.0,0.025761861148141368,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.09128716325032064,-0.0,-0.0,0.0,0.0,-0.2584077351545736,-0.0557279699786693,-0.0,-0.30617023456992704,2.3331652876306177,-0.1155686917566996,-0.06822752617063609,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.03331290257820696,0.0,-0.7574859373129023,-0.18379645264359007,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.19181282731385,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.095464942885766,0.0,0.18179356114908177,0.0,-0.0,0.0,-0.34352737740606504,0.0,-0.0,-0.0,-0.0,0.06100207413834629,0.02470306479944708,0.0032209219999424486,0.0,0.0,-0.1876037687055484,-0.0
0.0,0.0,0.04250961639397354,0.0,0.0,-0.0,0.0,0.08990650372146625,-0.0,0.0,0.029016725964582234,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06587646608841004,-0.06658088776920608,0.0,0.0,0.0,0.1777913357013222,0.0,0.0,0.0,0.0,-0.24428406764033567,0.0,0.0,0.17320470349261052,-0.0,0.0,0.0,-0.0,-0.1155686917566996,2.071521933868905,-0.0,0.0,0.0,0.10419243933152018,0.0,0.0,0.0,-0.18106490700499253,-0.0,0.0,0.0,-0.4982946520563625,-0.6483789011824163,-0.0,-0.25352420972252127,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.10852434049141332,-0.0,-0.0,-0.0,-0.16453537861335027,-0.0,-0.0,0.0,0.0,-0.1298424494573492,-0.0,0.0,0.13425444908345857,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.027507613427121273,-0.0,0.0,0.0,0.0,-0.0,-0.5595285961126942,-0.0,0.0,0.0,0.0,0.01191731751920302,-0.0,0.0,0.2117802569763702,-0.0,-0.0,0.0,0.0,-0.0
-0.22253285396078623,-0.13739707025628448,0.0,-0.0,0.030781048979714055,0.0,-0.0,0.0,0.0,-0.5427443022340823,-0.0,-0.0,0.0,-0.0,0.0,-0.055143378630223526,0.0,0.0,-0.0036511691474666336,-0.0,0.0,0.0,0.0,0.0,0.0,0.5345212457642103,-0.006642931479225273,0.0,0.27135725651406606,0.0,0.1813274958351175,-0.2524567964242871,-1.0917483407395747,-0.0,0.0,-0.06822752617063609,-0.0,3.6370186981069033,-0.2522835734944613,-0.5471063946477708,-0.0,-0.0,-0.1584092407687799,0.0,0.0,-0.3165227766471419,-0.14019652624147252,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.06550795455866508,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.018003390843192843,0.0,0.0,0.013691187484202252,0.0,0.0,0.0,0.0,0.28128946523126314,0.0,0.0,0.0,0.0,0.2331113338532667,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.22366522184366405,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,-0.14990898189087007,-0.0,0.0,-0.0,-0.0646034711997507,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.008289676302337201,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.019643373394267527,0.0,-0.0,-0.0,0.0,-0.06069665483059924,0.0,-0.04806356984921591,-0.0,-0.0,-0.0,-0.212641980432902,-0.0,0.0,-0.0,0.0,-0.2522835734944613,2.015053199728044,-0.3750938186051491,0.0,-0.16708359804089007,-0.0,0.0,0.0,-0.01059379461310562,-0.19894703003665504,0.189283280431472,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1715388640319439,0.0,0.0,0.24658515019981048,0.0,0.0,0.0,0.0,0.06889117975250836,-0.0,0.04408846740043368,0.24640091456513524,0.0973937108562054,-0.0,-0.0,0.0,-0.061872058848624185,0.0,-0.002222518998006244,-0.0,-0.16453891080784175,0.0,0.0,0.4050053007639575,0.0,0.10183980049926222,0.0,-0.0
0.0,-0.02159793470154428,0.0,-0.0,-0.0,-0.0,-0.2239917167768661,-0.0,-0.0,-0.23363409017167783,-0.16407435146339447,-0.0,0.0,0.0,0.0,-0.0,0.008140337695729822,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1397564211826929,0.0,-0.0,0.02331874145383677,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.5471063946477708,-0.3750938186051491,2.16135503823768,-0.05518469629514369,-0.2147818455880264,-0.03145851786342424,0.0,0.07941362917980438,-0.0,-0.0,-0.0,-0.0,-0.17462176662294862,0.0,-0.0,0.0,-0.19384382479478696,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2615653232942905,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15578254223555935,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.14624257799889911,0.0,0.0,0.0,0.0,0.0,0.005759204777750153,0.08675809621751006,0.0,-0.0,0.0,0.0,-0.0
0.0,-0.06784101894991046,0.0,-0.0,-0.0,0.0,-0.0,-0.07326918674181096,-0.15468945165547357,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.22956455441593032,-0.0,-0.29626872663152687,-0.0,-0.2397872669592224,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1651793459336326,-0.26117543861485165,-0.0,-0.8347281219136486,-0.0,-0.0,0.10419243933152018,-0.0,0.0,-0.05518469629514369,2.5166869589774445,0.0,-0.3641045303043923,0.0,0.0,-0.0,-0.05999462247117648,-0.19513855276233505,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.21485101715672147,0.0,0.27736756768412596,0.0,0.0,-0.0,-0.09043388429499868,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.15692327110421603,0.09207333653207392,0.017375300472380173,-0.0,0.0,0.0,-0.019145500346140078,-0.0,-0.20805361405583048,0.0,-0.0,-0.0,-0.0,0.0,0.05828889866497127,-0.0,-0.19955261677923733,-0.0,-0.0,0.0,0.1187464515094026,-0.0,0.0,-0.0,-0.12128121852166598,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,-0.05929317182900249,0.0,0.0008253134393241885,0.0,-0.0,-0.242111087006412,0.0,0.18508234575330623,-0.07312256541012206,-0.0,0.0,0.009301280213834558,0.01594042760765535,0.0,-0.012755898447697311,0.0,-0.0,0.0,0.0,-0.0515193790639582,-0.25469708561703214,-0.10515125765187538,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.16708359804089007,-0.2147818455880264,0.0,1.6555209794251384,-0.5137541757076399,-0.06696186764597596,0.0,-0.031212654300951746,-0.0,0.0,0.0,-0.003246106372660025,0.0,0.0,0.0,-0.0,-0.21947204681419463,0.0,0.0,0.12545545971988667,-0.0,0.0,0.0,0.01588958504359326,-0.0,-0.06641526614192,-0.0,-0.0,0.0,0.0,0.23288221718482305,0.029510935510562226,0.0,-0.0,0.07335968811239825,0.0,0.02947933756249013,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.20939987766694448,-0.0,0.12347705705369,0.0,0.0,-0.0,0.1115132501502478,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.05533271734012381,-0.0,-0.07454361522877571,-0.0,-0.0,-0.09009210497133024,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.006889137352122808,-0.2627557115849877,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.010954700250996707,0.1667809766670404,-0.14369337597417703,-0.02020435839656587,-0.21518578767096225,-0.0,-0.053020117037033,-0.0,0.0,-0.1584092407687799,-0.0,-0.03145851786342424,-0.3641045303043923,-0.5137541757076399,1.9650748523614907,-0.029503691475726637,-0.2229659072747621,-0.061108125069565665,-0.19665948275595643,-0.031151321884200757,-0.0,-0.17144157412022856,0.0,0.0,0.0,-0.0,-0.07978821889828136,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05889448780260098,0.0,-0.0,-0.0,0.0,0.0,0.2086375269548792,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.024046811106077245,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15370601614393828,-0.0,0.0,-0.06095105115999532,-0.0,0.02919412455138493,0.0,0.0,-0.2163105056908372,-0.05095348106457384,-0.0,-0.10681996486532969,-0.0,-0.0,-0.06679888922179417
0.0,0.0,-0.0,0.40777921206209455,0.0,-0.0,-0.0,0.0,0.026900637790466683,0.0,-0.0,-0.0,-0.0,-0.09355024353517827,-0.01932770076128188,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04844534532298715,0.0,-0.0,-0.12624588227505504,-0.0,-0.0,-0.0,-0.0,-0.5695994935009768,0.0,-0.0,0.0,-0.03937613193989244,0.0,0.0,0.0,0.0,0.0,0.0,-0.06696186764597596,-0.029503691475726637,3.480079145423213,-0.591213283463476,-0.0,-0.0,-0.3384372497786076,0.0,0.0,-0.006087873090446756,0.0,0.007311781372950897,0.0,-0.12148420377829544,0.0,0.0,0.0,-0.0,-0.0,-0.04084481068476093,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.14303036302675376,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.055270856729647405,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.5210842489646329,0.0,-0.0,-0.0,0.0,0.0,0.0,0.06290824698788863,0.028438696631539116,0.0,0.0,-1.3127143908423509,0.0,0.0,-0.05723700266454964,-0.0
0.0,0.004910354885395608,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.13231762730786695,0.10092631061976275,0.0,-0.02462394949252641,-0.0,-0.010465748377476675,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.1610078356924632,0.0,-0.0,-0.009473655370127012,-0.0,-0.0,0.0,-0.29849785760318115,-0.0,-0.0,0.0,-0.6259606636299703,-0.0,-0.18106490700499253,0.0,0.0,0.07941362917980438,0.0,0.0,-0.2229659072747621,-0.591213283463476,2.517348401805548,-0.0,-0.0,-0.058169529344885514,-0.0,-0.0,-0.015021787132987399,-0.0,0.0,0.0,-0.0,0.07821695727919782,0.0,-0.0,0.000350392612275015,0.0,-0.0,-0.0,0.0,0.0,0.0,0.11764036374634138,0.0,-0.0,0.02948515994528751,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.06506590201707203,0.0,-0.0,-0.0,0.0,-0.0,-0.37629288390513627,-0.0,0.031228804152561303,0.0,0.0,0.0,0.0,0.0,0.11871395308092732,0.0,0.0,0.0,0.0,-0.5046200891473827,0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.05863748179938372,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.35906803853394,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1027687346876328,0.04813141201053568,0.0,-0.9768201388685607,-0.0,-0.0,-0.47930480083018345,0.0,-0.0,-0.01763733679649143,-0.0,-0.0,-0.0,-0.0,-0.3165227766471419,-0.01059379461310562,-0.0,-0.0,-0.031212654300951746,-0.061108125069565665,-0.0,-0.0,3.4486594189810287,-0.8597896626346537,-0.6629158091604198,-0.0,-0.5307200588199221,0.0,-0.0,0.0,0.08632076214173555,-0.0,0.0,0.015274781777899527,-0.0,0.0,-0.03449669896754738,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.14678096085569492,-0.0,0.0,0.041718958034160175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.1949555687012484,0.3178702734995768,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.04507674536229865,-0.0,0.0,-0.0
-0.0,-0.0,-0.27388048483590294,0.15289245878814392,0.0,-0.0,0.0,0.10469676938642623,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.14164944136056673,0.12176543785742507,-0.0,-0.0,0.0,-0.0,-0.0,0.07666395042701674,-0.0,0.0,-0.16099855214381528,-0.0,0.0,-0.0,0.0,-0.0,-0.3178734185417913,-0.0,-0.0,-0.03331290257820696,0.0,-0.14019652624147252,-0.19894703003665504,-0.0,-0.05999462247117648,-0.0,-0.19665948275595643,-0.0,-0.0,-0.8597896626346537,2.5769202935870426,-0.5781550937155079,0.0,-0.0,0.0,-0.0,0.0,0.1424069710260605,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.4591610263332553,0.0,0.0,-0.0593889874638844,-0.0,-0.02041080866106928,-0.0,-0.15386670417353668,0.0,0.0,0.04659034923650138,-0.0,-0.0,0.0,-0.05189375604112972
-0.0,0.0,-0.02130819259209337,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.19311080642103112,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.4610495464457834,-0.3175555421653248,0.0,0.4071218601761278,0.0,-0.0,-0.0,-0.0,-0.08301034288246129,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.189283280431472,-0.0,-0.19513855276233505,0.0,-0.031151321884200757,-0.3384372497786076,-0.058169529344885514,-0.6629158091604198,-0.5781550937155079,2.953350933104508,0.0,-0.0,0.11043022999817279,0.0,0.23944719457422872,0.028260364728013687,-0.005813610117430422,0.0,0.27037528889628154,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.18189644263680524,-0.0,0.0,0.0,0.0,0.14294382921612728,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1672833814183944,0.0,-0.0,-0.0,0.0,-0.0,0.16400146289149117,0.0,-0.0,0.0,0.0,0.0,0.08713921518437866,0.0,-0.0,0.0,0.0,-0.3748980483423109,-0.0,-0.0
-0.2440972290107638,-0.08782493248275551,0.0,-0.0,-0.0,-0.09180090634916308,-0.0,0.0,-0.11093797941691907,-0.0,0.13683141955372446,0.08810837819382268,-0.0,0.0,0.0,-0.0,0.05529642701705712,-0.0,0.0,-0.0,0.10194482476459192,0.0,0.014040443322482554,0.0,0.0,0.0,-0.0,-0.0,0.0,0.17371865236161743,-0.0,-0.20538582157854832,-0.0,0.0,-0.0,-0.7574859373129023,-0.4982946520563625,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,3.569674895942334,-0.0,-0.0,-0.04372756149234496,-0.0,0.0,-0.0,-0.04076361935889665,0.0,0.0,0.25631541360984134,-0.0,-0.0,-0.0,0.0,0.0,0.2619994761573327,0.07377708624422702,-0.0,0.0,0.0,0.0,0.0,0.0,0.10749585697967996,-0.0,-0.0,0.0,0.0,0.3151710947770209,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.19209192006205927,0.003980921446341752,0.0,-0.0,0.0,-1.3177610436704918,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.017321503278277865,0.01165580469412594,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0077771947832656115,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0938816366602825,-0.24168766934560723,-0.0,-0.0,0.0,-0.18379645264359007,-0.6483789011824163,-0.0,-0.0,-0.17462176662294862,-0.0,-0.003246106372660025,-0.17144157412022856,0.0,-0.0,-0.5307200588199221,-0.0,-0.0,-0.0,2.902382958412073,0.08234141000279965,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2618334475611264,0.0,-0.0,0.0,0.0,-0.0,-0.10665075577887048,0.0,-0.0,0.0,-0.0,-0.0,0.29815705374881074,0.0,0.19670479743084987,0.12619265914767155,0.20552621370705765,-0.0,0.0,0.0,0.14048516795387064,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3958526739290249,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1101752713997916,0.0,-0.0,0.33004200561012886,-0.0,-0.6443506651656505
-0.46499306039298616,-0.06364895633855844,-0.12691061816830698,0.0,0.07785734430212089,0.0,-0.0,0.0,0.0,0.1505291298441552,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.17979972495603525,-0.0,0.0,0.0,-0.08874053391889868,0.005205313788952024,-0.0,-0.1434637248447964,-0.045886070754482554,-0.0,0.0,0.0,0.0,-0.03289275498785807,0.24199052342725044,0.0,-0.0,-0.03798336709475015,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006087873090446756,-0.015021787132987399,0.0,0.0,0.11043022999817279,-0.0,0.08234141000279965,2.0781543333089725,-0.44938014223582207,-0.20074564966814104,0.0,0.010629191767704767,-0.006798134391341045,-0.022401806452323543,0.0,-0.0,0.0,-0.1532083413137539,-0.0,-0.0,0.03758168555576434,-0.0,0.09169221833384336,-0.12947696462551078,0.0,0.0,-0.0388178384985606,0.0,0.0,-0.0,-0.04559224302413303,0.02903857666554094,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.20785931577691097,-0.0,0.07897467545597042,0.3462465460370849,-0.0,0.0,0.0,0.0,-0.05731953999600611,-0.0,-0.0,0.0,0.0,-0.30985846392135613,0.0,0.0,-0.0,0.0
-0.0,-0.8324062124171523,-0.1943691443100188,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.10622835299279544,0.126574542413047,-0.0,-0.05344209752144024,0.0,0.0,0.07302656644387263,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.25352420972252127,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.04372756149234496,-0.0,-0.44938014223582207,3.215086763702202,-1.1316492834606307,-0.0,0.0,-0.0,-0.31657180003210095,-0.0,-0.0,0.0,-0.13181084562732565,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.03173051933882096,0.0,-0.0,0.2955200126160918,-0.0,-0.02346451100538443,-0.0,0.0,0.016457781576135696,-0.0,0.1523596527112245,0.06594725831505605,0.0,-0.0,-0.0,-0.3035250085048664,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.4088966038975906,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.20480981793329528,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17861568337823155,-0.0,0.0,-0.005188488629520381,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.059690740529145345,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.007311781372950897,0.0,0.0,0.0,0.23944719457422872,-0.0,-0.0,-0.20074564966814104,-1.1316492834606307,4.540384651806839,-0.3836487185826198,0.29273289738952846,-0.0,-0.9540293454953143,-0.0,-0.0,0.0,-0.0,0.04629267521222236,0.0,0.06424338587979651,-0.0,0.0,-0.5240908177843496,-0.0,-0.0,-0.14970494357487557,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2713044420561634,0.010662694744044876,-0.041386573020054086,0.0,-0.0,-0.0,-0.0,0.0,0.01993148531034459,-0.0,0.0,0.0,0.0,-0.5578735436984771,-0.0,-0.288440864619033,0.10318665674853245,0.0,0.0,-0.0,0.0,0.11584786474057102,0.0
0.0,-0.022894275949793208,0.0,-1.427934976708808,-0.8619693588507694,0.0,-0.0,-0.0,-0.6196701211752602,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.04710206755697358,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.084069862463974,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.19384382479478696,-0.0,-0.0,-0.0,0.0,0.0,0.08632076214173555,0.1424069710260605,0.028260364728013687,0.0,-0.0,0.0,-0.0,-0.3836487185826198,4.124112460280895,0.0,0.0,-0.50583991289895,-0.0,-0.0,0.06820313003806772,0.0,0.030700307817535195,0.1319927107521585,0.0,-0.008132502323701593,-0.0,-0.15010903663512715,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.08377403011504075,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03841973425780523,-0.0,-0.0,-0.16322253561166447,-0.24751064847063275,0.0,-0.0,0.0,0.1603521874289857,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.3127679363361613,0.0,0.0,0.0
