1.384538435673128065e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-4.031052148517463851e-02,-9.899699563028404800e-03,0.000000000000000000e+00,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.5,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.6,2.710798242090898050e-03,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-0.000000000000000000e+00.8,5.772666041978161133e-02,-2.860308903338493192e-01,0.000000000000000000e+00.10,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-1.097165597193970055e-01,6.699190864082421593e-02,-0.000000000000000000e+00.11,-3.940253202818962963e-01,-4.262285595425218537e-02,-0.000000000000000000e+00.12,-1.692325689741396577e-01,-0.000000000000000000e+00.13,-1.762619998086850312e-02,-5.710342972899340452e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.11,-7.516884826815012875e-03,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-3.068969423696969040e-02,-9.701261592405644590e-03,-0.000000000000000000e+00.23,1.063007442836055721e-01,0.000000000000000000e+00.12,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.13,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,1.341056140272635644e-01,0.000000000000000000e+00.14,6.876995170044798711e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,3.153844027142066464e-02,-0.000000000000000000e+00.29,0.000000000000000000e+00.17,0.000000000000000000e+00.18,1.982612814574244431e-02,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-4.446328235611268602e-03,-8.615060227602440446e-02,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-1.633618873818508122e-01,0.000000000000000000e+00.24,-0.000000000000000000e+00.35,0.000000000000000000e+00.25,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,0.000000000000000000e+00.26,-0.000000000000000000e+00.39,-1.284062531229914483e-01,-0.000000000000000000e+00.40,-1.361433188702571018e-02,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,0.000000000000000000e+00.27,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45
-0.042622855954252185,-0.0,-0.0,-0.11946421147003354,-0.07222610368028173,0.0,-0.0,-0.0,-0.0,-0.0,0.02168642977960342,0.04252795374681392,-0.007307863438686546,0.0,0.0,-0.19495575070167356,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0047267496395141965,-0.0,-0.0,-0.0,0.11550547331943292,0.0,0.0,1.292359718279598,-0.13184963545884415,-0.10318387390675211,0.0,-0.15526079710008242,0.0,-0.06874701444821182,-0.07541937224774484,-0.0,0.011146715703033138,-0.0,0.1447247688234986,-0.03645671647214553,-0.0,-0.0,0.0,0.00029932307543222014,0.0,0.12927590915851367,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.16967536399212263,0.08812116377125982,0.008668132856793461,-0.0,0.020624743228323777,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.025245041709782503,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0020402141547593727,0.021024234892871148,0.0,0.0,-0.0,-0.02537854788879504,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0201364541634914,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.08549547651139693,-0.0,0.0,0.0,0.0,-0.44626026993776713,-0.7667930363038774,-0.09634771803048368,-0.0,-0.0,-0.19757229171950777,-0.0,-0.05815357188141226,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.13184963545884415,2.841486706377708,-0.12788007524485473,-0.0,-0.2549739587697561,-0.0,-0.0,-0.21473158108783505,-0.3011680833234414,-0.0,-0.0,0.0,0.0,0.0,-0.17150554943226795,-0.08095350587942712,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1807513553834273,-0.0,0.23909740340749583,0.0,-0.0,0.0,-0.0,-0.0,-0.21327482366686165,-0.0,0.0,-0.0,0.0,0.0,0.0,0.12285739660585158,-0.0,0.0,0.0,0.0,-0.0,-0.5713586344201813,-0.0,-0.0,0.12449901167076367,0.0,-0.0,-0.0,-0.0,-0.0,-0.16023126616156536,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.025462221280386183
-0.16923256897413963,-0.0,-0.06513789753808183,-0.0,-0.0,-0.0773431207850824,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09932343139330481,-0.0,-0.0,-0.0,0.0,0.0,-0.345460363612256,-0.0,-0.0,-0.0,-0.14724655208716125,-0.18613108584711105,-0.3086318869996137,-0.0,-0.0,0.0,0.0,-0.10318387390675211,-0.12788007524485473,2.4980534812279958,-0.0,0.0,-0.0,-0.0,-0.14100832470639324,-0.0,-0.0,-0.15721665215734576,-0.08437849623569722,-0.41981113716194024,-0.569545929850095,-0.012835196244354488,-0.04780490340914467,-0.0,-0.0,-0.03836933075317796,-0.0,0.0,-0.0,-0.07590628689245568,-0.0,0.0,-0.0,0.001955700213224784,-0.0,0.07628420066612052,0.0,0.0,0.0,0.04220514411990468,0.04496969469205008,0.0,0.0,0.0,0.0,0.05695653038250958,-0.0,0.0,0.0,0.0,0.0,0.018246692480475057,-0.0,-0.0,0.10758964502856969,0.2925148266001147,0.0,-0.041516752596387776,-0.05870389641070908,-0.0,0.0,0.0,-0.30635966257113784,-0.0,0.0,0.07716340532091509,0.0,-0.0,-0.0,-0.0,-0.15907236370285305,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.030645983570618852,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1113236115715252,0.0,-0.37724942886139695,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.596529286011637,-0.0,-0.0,-0.0,-0.0,-0.101810739930458,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12090250292236288,-0.0,-0.6715242818616025,-0.0,0.1074339295012215,0.0,0.0,-0.0,-0.004671813379651287,0.0,-0.0,0.0,-0.09711967822521378,0.0,0.0,0.0,0.10106608158839228,-0.0,-0.0,-0.0,0.0,0.0,-0.11621299201308515,0.0,0.09447672027910275,0.0,-0.0,0.0,0.0,0.16805674606843227,0.3467745917560087,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.28908151990961756,-0.23376414997939424,-0.36110392191015334,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.3426192076248712,-0.23030219447830153
-0.017626199980868503,0.0,0.0,-0.026884499422439725,-0.06502377258789604,0.0,0.03774219960310952,0.0,-0.0,0.0,0.0,0.07558080529674654,-0.0,0.0,0.0,0.05713680234402436,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.106412029442012,-0.11410436554548212,0.0,0.018899787555222532,0.0,-0.15526079710008242,-0.2549739587697561,0.0,-0.0,2.0591294873098223,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0131519769314364,0.0,0.0,-0.0,-0.0,-0.0,-0.1672521740917851,0.0,0.0,0.09981563431124624,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.04222352544778252,0.0,0.0,-0.0,0.0,0.0,-0.18127037093351356,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.12291188644682743,0.0,-0.22908925263281923,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.06982550107844014,0.0,-0.9660154044280173,-0.0,-0.04571041416013372,-0.0,-0.0,-0.0,-0.0,0.0,0.036374009791419255,0.0,0.0,0.0,-0.0,-0.0
-0.05710342972899341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18144951812020005,0.0,-0.0,-0.0,-0.0,-0.02955046892879151,0.0,-0.0,-0.0,-0.0,-0.017190295911915253,-0.0,0.0,-0.4552901035014291,0.0,-0.0,-0.0,-0.19640603112227928,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.0653363708230974,-0.5564056196174155,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10049035222317285,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.11328384880043724,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0704409094064814,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.057475234762821126,-0.0,-0.5268064589521289,0.14808831704661715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1669641579906263,0.0,0.0,0.0,0.0,0.2265631556396944,0.0,-0.0,0.0
-0.0,-0.12810762658928443,-0.0,-0.03667094920348264,-0.0,-0.0,-0.102346717080834,-0.0,-0.1548765805582142,-0.0,0.24156425078093463,0.0,0.0,-0.0,-0.0,-0.1020370107220125,-0.022311484890011907,-0.0,0.0,-0.0,-0.0,-0.07796618017665467,-0.0,-0.019220297528171292,-0.0,0.0,-0.0,-0.0,-0.11284238790689367,0.0,0.0,-0.05790075722410957,-0.06874701444821182,-0.0,-0.0,-0.0,-0.0,-0.5564056196174155,2.0459396331011024,-0.4548509192629808,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.06047449131452236,-0.0,0.154512685112145,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.01933606942781114,0.0,-0.0,0.0,0.029774841917061767,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.3577928157793486,-0.0,0.0,0.039774381871932336,0.0,0.0,-0.15955593260719367,0.08024902652945277,0.07342684104004077,0.0,0.0,-0.0,-0.0,0.17578362735135258,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.08810279562444781,0.1978354380680136,0.0
-0.0,-0.0,-0.08853797797003608,-0.0,0.0,-0.0,-0.0,-0.0,-0.12807481968919704,-0.2437361822643796,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.09069382413349852,-0.0,-0.0,-0.024077300044316727,-0.0,-0.0,-0.0,-0.4933814768628757,-0.0,-0.0,-0.0,-0.0,-0.06786659992121266,-0.0,-0.0,-0.12890750289472946,-0.07541937224774484,-0.21473158108783505,-0.14100832470639324,-0.0,-0.0,-0.0,-0.4548509192629808,2.120355303926319,-0.2967815668768262,-0.019538041036941768,-0.0,0.0,0.0,-0.0,-0.17227156243296607,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0749667599208843,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.21060111777405144,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.033645844198198806,-0.0,-0.0,0.0,0.1094804609245664,-0.0,-0.0,0.007689466842532496,-0.0,0.0,-0.0,-0.08754318787521471,0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.15167998502550503,0.0,-0.01598782055441921,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.013706862518676454,-0.0,-0.0,-0.3011680833234414,-0.0,-0.101810739930458,-0.0,-0.0,0.0,-0.2967815668768262,2.526747492325913,-0.0,-0.058031401125605925,0.0,-0.006379781158654589,-0.2867597286466437,-0.26727874764387693,-0.0,-0.07177049201178397,-0.6074069424627706,-0.07084703899648356,-0.0,0.0,-0.0,-0.21787742694740436,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.014547342893002184,0.29224004455167574,0.0,0.010102486892333652,0.0,0.0,0.0,-0.2500495099685035,-0.0,0.0,0.2605502428372904,-0.0,-0.0,0.0,-0.0,-0.06119527236567248,-0.0,0.2659979941388567,-0.0,0.040651295961512846,0.05398952248069985,0.0,0.0,0.0,-0.0,-0.2905885058129761
0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07084231918861696,-0.0,-0.0,0.0,-0.0,0.045091377011816675,-0.0,-0.0,-0.029532697850623957,-0.0033593731893190866,-0.20714086415694025,-0.0,-0.0,0.0,-0.35414788259923347,-0.2275004581031788,-0.0,0.011146715703033138,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.019538041036941768,-0.0,1.5978198822040277,-0.2396007486402704,-0.15282913273298687,0.0,-0.0,-0.0,-0.0,-0.11485072461328669,-0.0,0.0,-0.0,0.08234613882007201,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.032913281181563274,0.09267938285455801,0.0,0.0,0.0,0.0,-0.0,0.02439727403257991,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0047018945659396206,0.0,0.056714821404515454,0.1302608928171263,0.1928252382416204,0.07246812416436002,0.0,0.0,0.0,0.0,-0.0,-0.0,0.19757134587427896,-0.2835650777146314,0.0,0.0,0.0,-0.0,-0.0,0.0
-0.007516884826815011,-0.0076148643614932674,-0.0,-0.0,-0.056493863679141366,-0.0,0.0,-0.0018824580212636007,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.011851841414051337,-0.0,0.0,-0.0,-0.0,-0.10185718145555284,-0.0,-0.0,-0.15721665215734576,-0.0,-0.0,0.0,0.0,-0.0,-0.058031401125605925,-0.2396007486402704,1.779379334752759,-0.0,-0.51041695168868,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.11350743742674314,0.0,-0.0,-0.13999097357679552,-0.0,0.0,-0.0,0.009957762037395958,-0.0,0.0010987470700091527,0.14021238613443426,0.0,-0.0,0.0,-0.0,0.181952374589049,0.12452699480009356,0.01442215237191634,0.0,0.0,0.21952074437321353,0.0,0.14815878069001104,0.16410911949939674,0.0,0.0,0.0,0.022720617799683315,0.07443480541832094,0.0,-0.0,-0.38006349584486504,-0.029100351104629288,0.2013617661757177,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.14058199846021954,-0.0,-0.0,0.1409242984215869,0.0,0.0,-0.0
-0.0,0.05589851585049874,0.0,0.007635898173632096,0.0,-0.0,0.0,0.0,0.035416017392582703,-0.017344211467046473,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.006872452909658784,-0.0,-0.0,0.0,-0.09980266131535219,-0.0165512064838511,-0.04419513929380001,-0.0,0.0,0.0,-0.0,0.031420553038156586,0.1447247688234986,0.0,-0.08437849623569722,-0.0,0.0131519769314364,0.0,0.0,0.0,0.0,-0.15282913273298687,-0.0,2.194229783458624,-0.0,-0.0,-0.0,-0.0,-0.3751015629058183,-0.0,-0.048419188203913485,0.0,0.0,0.08203395452550111,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.14744139132250508,0.0,0.23652560036624004,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.18644784594447647,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1245285424013473,-0.23566542777370889,-0.0,-1.034033238862219,0.0,0.0,-0.0,-0.0
-0.0,-0.00828295423466928,-0.0,0.22822198548157677,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.145933037686184,0.0,-0.0,0.45763991683943533,-0.09188647168049624,-0.0,-0.0,-0.0,-0.0,0.062318358734898785,-0.03645671647214553,0.0,-0.41981113716194024,-0.0,0.0,-0.0,0.0,0.0,-0.006379781158654589,0.0,-0.51041695168868,-0.0,1.8814110744708483,-0.0,0.0,-0.0,0.0,-0.0,-0.13786019630763935,-0.0,0.0,0.0,-0.056988449464449434,-0.0,0.0,-0.0,0.0,-0.07122975452663848,0.0,0.06915183571256528,-0.12276728118327199,-0.0,0.0,0.0,-0.0,0.0,0.09118507451689632,0.0,0.0,0.0,0.17722410871091063,0.0,-0.0,0.03749421137728352,0.0,0.0628036388555765,0.03194104359654419,0.06367835376081277,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.20997641211455084,-0.021077852703729492,0.0,0.0,0.0,0.0,-0.0,0.0,-0.1286310759245002,0.0,-0.032054544486446734,-0.23506874558793983,-0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.05979002551438593,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.07568444297139176,-0.0,-0.07805032144727055,0.0,-0.0,-0.9341687638940976,-0.07869693049134428,-0.0,-0.0018231008923680352,-0.0,0.0,-0.0,0.0,-0.569545929850095,-0.0,0.0,-0.0,-0.0,-0.0,-0.2867597286466437,-0.0,-0.0,-0.0,-0.0,3.454172029069004,-0.4600492526347036,-0.4289836030342469,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.11477007340616267,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.05479303953504171,0.4091737186200117,0.09281937022496803,0.03199071133522618,0.0,0.0,-0.0,0.0,0.0,0.02993554497928405,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.024098193462265775,0.0,0.0,0.0,0.0,-0.0,-0.9704298118850672,-0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.05133170622152226,-0.24353060271926447,-0.07750712458411017,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015638773103099527,-0.8561625880456544,-0.0,0.0,-0.0660688284612688,-0.0,-0.0,0.03895173648020639,-0.22148371030210487,0.0,0.0,-0.0,-0.17150554943226795,-0.012835196244354488,-0.0,-0.0,-0.0,0.0,-0.17227156243296607,-0.26727874764387693,-0.0,0.0,-0.0,0.0,-0.4600492526347036,2.7948162964058043,-0.5851189452423448,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.03457648516966554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09661677075539848,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.06754637766104717,0.0,-0.1222626263437844,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.14624934553571572,-0.0,0.0,-0.07670604334018365,-0.0,-0.0,-0.0
-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07759677943170752,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1557680167979718,-0.0978295670701299,-0.0,0.0,-0.0,-0.018277714073185247,-0.0,-0.0,-0.18406271508105973,0.0,-0.0,0.0,-0.08095350587942712,-0.04780490340914467,-0.12090250292236288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4289836030342469,-0.5851189452423448,2.246249911712882,-0.0,-0.23472473552147904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.005778095649547737,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.20512601216566545,0.0,0.1828556564289372,0.0,-0.0,-0.0,0.08686575462899203,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05459939767653632,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.020813243996121215,0.0,-0.0,-0.5248209789175058,-0.0,-0.03441416585067828
-0.0,0.0,-0.08056113827960294,0.0,0.0,-0.03203464445330695,-0.0,0.0,0.0,-0.0,-0.010856480069706098,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.13374405847602192,-0.0,-0.0,-0.0,-0.215723996768254,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.00029932307543222014,-0.0,-0.0,-0.0,-0.0,0.0,0.06047449131452236,-0.0,-0.07177049201178397,-0.11485072461328669,-0.0,-0.3751015629058183,0.0,-0.0,-0.0,-0.0,3.235268574886029,-0.3451565191351484,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.014314378379090891,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.12381676089637177,0.0,0.0,-0.0,0.152933671152649,-0.36653399199596126,0.0,0.0,0.0,0.014497623882825815,-0.0,0.0,-0.0,0.0,0.0,-1.579680810994626,-0.34052671256175865
-0.030689694236969687,-0.0,-0.0,-0.0,-0.0,-0.1981660012915514,-0.0,-0.0,-0.0,0.0463435634168652,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1848678956782528,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11767301380163157,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.6715242818616025,-0.1672521740917851,-0.10049035222317285,-0.0,-0.0,-0.6074069424627706,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.23472473552147904,-0.3451565191351484,3.7060802297373088,-0.0,0.0,0.0,-0.0,-0.0,-0.050123736282925366,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.030591022667550576,0.0,0.0,0.1741713212564927,0.0,0.0,0.02369358806863473,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1784761747601711,-0.0,-0.0,0.0,0.0011306103628547443,0.0,0.24471408385459467,0.0,0.0,-0.0,-0.18494326678033385,-1.2129747282442487
-0.009701261592405645,0.0,-0.0,0.30966551664520886,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.019803137528744345,-0.0,0.0,0.0,-0.0,0.18137362920345276,0.0,-0.11427848665395586,-0.0,-0.0,0.0,-0.07397936401532673,-0.0,0.0,-0.0,0.12927590915851367,0.0,-0.03836933075317796,-0.0,0.0,-0.0,0.154512685112145,-0.0,-0.07084703899648356,0.0,-0.0,-0.048419188203913485,-0.13786019630763935,-0.0,0.0,0.0,-0.0,-0.0,1.6504928093919613,-0.11937304489714037,-0.43985860457687487,0.0,-0.0,-0.1264940813627746,0.0,0.0,-0.3942018158554594,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.14172605681615644,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.042446839770619645,0.0,0.0,0.0,-0.05140113886299766,0.059895340112260366,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2164204395423188,-0.07550904530423148,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.020782982239702086
-0.0,-0.5795290849017689,-0.4117536924647524,-0.0,-0.1478450472216913,-0.0,-0.15330998060681808,-0.06003626043850144,-0.0,-0.08044635240869563,-0.0,-0.004344193266382973,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.028335081320676633,0.0,-0.017528596109309715,-0.0,0.0,-0.0,0.1074339295012215,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11350743742674314,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.11937304489714037,2.3103861478212595,-0.080832552233548,-0.0,-0.2818390088406117,-0.0,-0.07035580491098846,-0.0,-0.16655598065225155,-0.0,-0.1001900110687771,-0.0,-0.15179759744060328,-0.0,0.0,-0.0,0.0,0.12234160795299225,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.08312207163152481,-0.0,-0.1348801262923726,-0.0,-0.0,-0.08050357723679354,0.0,0.03904449291367457,0.0,0.0,0.0
0.10630074428360556,-0.0,-0.0,0.0,-0.0,0.0,-0.450579739889142,-0.0,0.0,-0.0,0.0,-0.0,0.268691126204592,-0.0,-0.0,-0.10185801831941611,0.0,0.0,0.0,0.0,-0.10889948264128554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.09981563431124624,0.0,-0.0,0.0,0.0,0.08234613882007201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43985860457687487,-0.080832552233548,2.132874584277213,-0.0,-0.0,-0.0,-0.27575730332169474,-0.030882531126881028,-0.3469262017063334,0.0,-0.0,0.0,-0.08815416576672977,-0.0,-0.07706577096525502,-0.0,-0.031585365300569254,0.0,-0.0,-0.0,-0.0,-0.0023071508597722447,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.034859235070558756,-0.0,-0.11051740485308977,0.0,0.0,0.0,-0.0,-0.1624054693596201,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.23112277180048169,0.0,-0.0,0.0,0.0,0.0,0.07144396183863,-0.0
0.0,-0.15338305964916427,-0.0,-0.7891649893560446,-1.2914162697601164,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.061698542714984025,-0.0,-0.012381652672518128,0.0,-0.0,-0.0,0.0,-0.14456132306778177,0.0,0.0,0.0,-0.0,-0.0,0.21741098262069816,-0.0,-0.0,0.0,0.05619984503885191,-0.08065483353709361,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.08203395452550111,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.1585225352488475,-0.0,-0.0,-0.21429628770599163,-0.21290420565405,-0.0,0.08554074649126547,0.12379580083263632,-0.0,0.017221643829435362,-0.039184538136411325,0.0,-0.014407637826900415,0.0,0.04353257744579223,0.0,0.03914330537259757,0.0,0.038188706320059086,-0.0,0.044877357805909776,0.0,0.0,0.0,-0.0,0.04213172116407873,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.012294532122053356,0.07453305744401571,-0.0,0.0,0.0,0.0,0.0,-0.0,0.3255586279084918,-0.10301018973766998
