1.936632024754776360e+00,-2.195759873761463088e-01,-1.145513352499119286e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-1.302014062066645383e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.6,0.000000000000000000e+00.2,-0.000000000000000000e+00.7,-1.470585256791121084e-03,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.8,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-1.025438574291676341e-01,-0.000000000000000000e+00.9,0.000000000000000000e+00.10,8.847284478127369345e-02,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.10,-4.224707506617692565e-01,-2.265796156394446204e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-4.808703277366156714e-02,-4.563583158432751863e-02,-0.000000000000000000e+00.16,6.296145084662078083e-03,-0.000000000000000000e+00.17,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.18,-3.532790431999780489e-01,0.000000000000000000e+00.17,-4.598949818603077500e-01,-8.385062716101240876e-02,0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.19,-1.311646909377355563e-01,-0.000000000000000000e+00.24,8.350838740469331001e-03,0.000000000000000000e+00.20,0.000000000000000000e+00.21,1.481236181525535101e-01,-0.000000000000000000e+00.25,0.000000000000000000e+00.22,3.477204610298486598e-01,1.614681464508401767e-03,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,3.589080423741862480e-02,0.000000000000000000e+00.27,-6.760441951053437759e-02,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.26,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,0.000000000000000000e+00.36,-0.000000000000000000e+00.27,0.000000000000000000e+00.37,0.000000000000000000e+00.38,2.573771923081042898e-02,1.246578073109471940e-01,0.000000000000000000e+00.39,0.000000000000000000e+00.40,-0.000000000000000000e+00.28,2.630903284899406558e-02,7.457829054245190825e-02,0.000000000000000000e+00.41,-0.000000000000000000e+00.29,-2.575168635077695889e-01,4.985382753808013934e-02
0.0,0.0,0.05521049921874562,0.0,0.0,0.16660952133228654,0.0,0.09814929845222378,0.05003269945633008,0.0,0.0,-0.0,-0.0591018252173138,-0.0,0.0,-0.1260638174222941,-0.5597107564333197,-0.0,-0.0,-0.0,0.0,2.7638394729875944,-0.11847023200862467,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.11783354753472852,-0.0,-0.0,-0.0,-0.1159151184417388,-0.8701972094601058,-0.0,0.0,-0.0,-0.0,-0.052304532499769935,-0.0,-0.0,-0.2718423199672302,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131899147718516,0.0,0.09147759499294367,0.08273551251738771,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.030434486469554684,-0.0,0.0,-0.36106575598361446,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.10881068461490372,-0.30227318605424924,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.04685564974077992,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.33132732563276995,-0.38126048534436846,-0.0,-0.4555280884655285,-0.0,-0.16908206970074127,-0.5810038359795022,-0.11847023200862467,3.3190624798519694,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.49226187751845135,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.1163937121665049,0.0,0.0,-0.10978779512447678,-0.0,0.0,-0.0,0.0827111732224207,0.0,-0.0,-0.03856797956301541,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.12698570181727142,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0960277200350494,-0.786442407023341,0.0,-0.10587138096250195,0.0,-0.0,-0.25794899325965254,0.0,-0.0,0.0,0.0,0.09775005674431,-0.0,-0.05947358542087092,-0.0,0.14335290688677363,0.0,-0.0,0.0,0.0,0.0,0.2881929691446733,0.0,0.0,0.10592936740618827,-0.0,-0.0,0.0,0.0
0.0,0.0,-0.11758747289658916,-0.0,-0.0,-0.0,-0.0,-0.05393729380639582,-0.0,-0.03385294425548244,-0.10600207451479073,-0.0,-0.0,0.0,0.0,-0.012401536433680683,-0.0,-0.050481597128077656,0.0,-0.0,0.0,-0.0,-0.0,1.8677319875320717,-0.0,-0.21515380486897115,-0.3992532627118816,-0.0,-0.0,0.0972268757029096,0.0,-0.0,-0.0,-0.2016138214341092,-0.14454130726924633,-0.0,0.0,0.0,-0.0,-0.0,-0.013027043887555063,-0.0,-0.14300032794932935,0.0,0.0,0.0,-0.0,0.0,0.11990304399191844,0.05780198818583892,0.0,-0.0,0.0,0.0,-0.13088899723585387,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.15000123324544543,-0.03801613512422378,-0.4968585131841082,-0.0,-0.1298446259858094,-0.0,0.0,0.0,-0.1508242029600666,0.0,-0.0,-0.0,-0.0,0.008203875669299098,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.3169598477358219,0.2660234234460004,0.10189250704950888,0.19693880404694383,0.1503123288839741,0.10602739869530332
-0.10254385742916763,-0.0,-0.07240461132273847,-0.0,-0.0,-0.1729728074918808,-0.0,-0.0,-0.0,-0.5126025074239272,-0.2868624524893556,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.01406554353723476,-0.0,0.0,0.0,-0.0,2.140020658980068,-0.22911387760659063,-0.0,-0.0,0.0,0.0,-0.3267536448655968,-0.1526223686622334,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.12714470450804005,-0.0,-0.0,-0.07303867757137497,-0.0,0.0,-0.0,-0.0,0.0,-0.09751643093145068,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.10491231540715001,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.4257001786176378,-0.0,-0.0,-0.11230520932721624,0.0,-0.0,-0.0,-0.0,0.0,-0.038802829831909046,-0.0,-0.0,-0.0,0.0,0.0,-0.012422968160752204,-0.2617952607672959,0.0,-0.08437449775326764,-0.0,-0.0,-0.0,-0.0,0.0,0.0
-0.0,0.2504376116624804,0.0,0.0,0.0,-0.0,0.01004266939591045,0.0,0.0,-0.0,-0.2566547429741432,-0.4249044846164249,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.21515380486897115,-0.22911387760659063,2.105256649819337,-0.02800024244382012,-0.13434975307728575,0.0,0.0,0.0,0.0,0.162481976706317,0.0,-0.03745841142555665,-0.0,0.0,0.0,0.012111200344425976,0.0,-0.0,-0.5095865291260604,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.008746182214116447,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.05093402501855416,0.0,0.17525700801858415,0.0,0.0,0.0,0.0,0.044136181783043474,0.0,0.0,0.003173262809067257,0.0,0.0,-0.0,-0.4590153993657849,-0.0,-0.0,0.21570348262216613,0.0,0.06361591941947678,0.06967839988376467,0.03193602073296405,0.0,-0.0,0.15286034854108077,0.0,-0.0,0.0982904728489058,0.09442761040345427,0.0,-0.0,0.1781668706602494,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0821655107352979,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.3992532627118816,-0.0,-0.02800024244382012,2.1126596737273093,-0.13269602263320007,0.0,-0.0,-0.0,0.07852190253813124,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.02085856744423976,0.0,0.0,-0.0,-0.0,-0.0,-0.7361357049909795,-0.246548100885481,-0.0,-0.2513666062408933,0.13666694830177467,0.05289999193583735,-0.0,0.0,0.0,0.0,-0.0,0.036199013994795616,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.07053816461953938,0.0,-0.06478801482067977,-0.0,0.0,-0.0,0.0,-0.11261025791604704,-0.0,-0.39912418380132175,-0.0,0.20941830701354497,-0.0,0.0,0.0,0.09162915725375688,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1863201363800057,0.010710966197162773,0.16761971424908886
0.0884728447812737,0.0,0.0,0.0,-0.0,-0.16361934583716903,0.11525045093660125,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1020438328696934,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.13434975307728575,-0.13269602263320007,2.5036442207801786,-0.23260624052086648,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.15484064554478774,-0.0,0.0,0.21827655281075087,0.0,0.0,0.0,-0.2175411064605056,-0.0,-0.0,0.0,-0.023993189477882183,-0.0,0.0,-0.0,0.0,0.0,0.02863830569546482,-0.20805313544075849,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.19388375647883424,0.17818676867656105,0.0,0.16625702878055637,0.02300529671337334,0.0,0.0,0.0,-0.040844981496159706,0.0,0.0,0.0,-0.0,-0.15258534117082914,-0.48892177576551754,-0.22626204057780464,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.0834943733927755,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.05315999643290974,-0.0,0.0,-0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1030880329606544,-0.0,-0.0,-0.0,-0.0,-0.1407031624774676,0.0,0.0,0.0,-0.0,-0.08742768058415273,-0.5242350428732446,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.23260624052086648,2.6677158245965087,-0.0,0.0,0.0,-0.0,0.0,0.13504421919956336,-0.0,-0.1909020674536663,0.0,-0.0,-0.0,-0.02934291649645319,0.08600786916093987,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.022059060742966388,-0.0,0.0,-0.0,-0.0,-0.08607266170042925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10056687916720423,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-1.0024713730782695,-0.4411556831313696,0.0,0.0,0.0,0.0,-0.07692053402070945,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.02613170799134523,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.01163740830409351,0.04120598439898394,0.0,-0.1609896559847752,0.0,-0.027746825496396062,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.11783354753472852,-0.49226187751845135,0.0972268757029096,0.0,0.0,-0.0,-0.0,-0.0,1.832167769361704,-0.0,0.0,0.0,-0.0,0.0,0.0,0.07526544354399405,-0.0,-0.0,-0.0,-0.0,0.08983850075465459,0.0,0.0,0.0,-0.2619713614366789,-0.18983262942813176,-0.0,0.0,-0.0,-0.005986334430467792,0.0,0.0,-0.0,0.0,0.21285757945384323,0.0,0.0,0.06815308718744544,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.5732865895211621,-0.0,0.0,0.06735210439211811,0.0,-0.0,-0.0,0.0,-0.14080860985906282,0.0671300092791071,-0.0,0.0,0.09863104530715971,0.0,0.0,0.0,0.0,0.08705474261791303,0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.12112780571368492,0.0,-0.0,-0.0,-0.02776794905946632,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.3267536448655968,0.0,-0.0,-0.0,0.0,-0.0,2.6948755070939767,-0.30710252825827566,-0.21465031896379608,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.4544377226027048,-0.3153820149196388,-0.0,-0.04365398308361696,-0.0,-0.0,-0.13225454745608428,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.16236076552485584,0.0,0.08526796911491372,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06159142365475173,0.0,0.0,0.0,0.0,-0.03147439177289116,-0.714314568658119,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1925880141564704,-0.0,-0.049582478057120793,-0.0,0.0,-0.0,0.0,0.1552913819172835,-0.20693689505700896,-0.0,0.0,-0.013441845295269636,-0.1754769076939418,-0.0,0.0
-0.42247075066176926,-0.0,-0.0,-0.0,0.0,-0.0,-0.06923589114746591,-0.0578879842379618,-0.020108387404912127,-0.0,0.03997446344969488,0.0,0.0,-0.0,-0.013458755726813695,-0.22224483544196355,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1526223686622334,0.0,0.07852190253813124,0.0,0.0,0.0,-0.30710252825827566,2.373291788347423,-0.15772005771840544,0.0,0.0,-0.0,0.0,-0.31108542928650823,-0.0,-0.06537322376542813,-0.11718669115770336,-0.11437258628124676,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0270807730882943,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
-0.22657961563944465,-0.0,0.0,-0.420530748925541,-0.0,0.0,-0.0,-0.0,0.0,-0.1299715751261777,0.0,0.052820246080748645,0.0,0.0,0.0,-0.45089106156071673,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.162481976706317,-0.0,-0.0,-0.0,0.0,-0.21465031896379608,-0.15772005771840544,2.5414989226383966,-0.0,0.0,0.0,-0.016458350005988456,-0.4304689510832118,-0.1136012930547282,-0.0,-0.29047719539077166,-0.0,-0.3584059321680323,-0.0,-0.11227266768177768,-0.004402451114567333,-0.0,-0.0,-0.0,-0.0,0.0,0.11728185004103396,0.0,-0.0,0.0,0.0,0.059432526794971685,0.0,0.0812678265643523,-0.0,-0.00842810606209148,-0.0,-0.0,-0.0,0.08333514278764383,0.0,0.0,0.0,0.0,0.027849718860253583,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08323025289833885,-0.05913394053592413,-0.0,-0.0,0.0,-0.4056240810675344,-0.0036499413771535353,-0.08923907709811035,-0.0,-0.0,0.2808685565076628,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.019652233437406175,-1.4571077465844529,-0.0,-0.3347053738664528,-0.0,-0.1159151184417388,-0.0,-0.2016138214341092,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,3.643384512206703,-1.0589097131412384,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.26762194932021605,-0.0,0.0,-0.11760161782456573,-0.07507373596545673,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.2642589679378949,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0718647982546594,-0.0,0.03173545440527205,0.0,0.0,-0.0,-0.23415892822776663,0.0,-0.2101984120721005,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.004296536073537833,0.12776794175058204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.03948821942339872,0.0,-0.0,0.0,-0.0,0.0,0.018776658559577435,-0.04240501135959692,-0.0,-0.0,-0.0,0.0,0.02955360776169876,-0.8701972094601058,-0.0,-0.14454130726924633,-0.0,-0.03745841142555665,-0.0,0.0,0.13504421919956336,0.0,-0.0,0.0,0.0,-1.0589097131412384,3.012471281741824,0.0,0.0,0.0,0.0,0.0,-0.0,-0.041323082666482186,-0.6159205549332,0.06841719371851909,-0.0,0.0,-0.23416628796199093,-0.238536796754002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034818413277996965,0.0,0.0,0.04601384146392015,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.20016783620700743,0.1306322698754092,-0.0,0.0,-0.0,0.22067058632412367,-0.29316222019023763,0.10713109828170043,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.061435564021689336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0021542498393415555,0.0,-0.0,-0.1739679547393593,-0.0,-0.0,-0.22801253052995923,-0.050653279145874086,-0.009609710910915153,-0.0,-0.0,-0.0,-0.0,0.07348673107555297,-0.0,-0.0205847171749394,-0.0,-0.8248526696322099,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,3.373922074507845,-0.7125613436837037,0.0,0.0,0.2543799929259809,0.0,0.0,0.0,0.0,-0.0,0.10106150309081552,0.0,-0.0,-0.3259417854073516,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04417928992005592,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0767982480250995,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.6519323199641551,0.0,0.0,0.0867472940726475,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4170134635093796,0.0,0.0,0.0,-0.0,0.16321145324381311,0.0,0.0,0.13236676898328376,-0.0,-0.288726040480651,0.0
-0.0,-0.008325523251850028,-0.0,-0.0,-0.08782343835241622,-0.018677911666367727,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.1163937121665049,0.0,0.0,0.0,0.0,-0.15484064554478774,-0.1909020674536663,0.07526544354399405,0.0,0.0,-0.016458350005988456,-0.0,0.0,-0.7125613436837037,3.732636020122668,0.0,0.0,0.17505897155661526,-0.0,0.0,0.0,-0.0,-0.19616408639437943,-0.0,0.0,-0.0,-0.13793817929728072,-0.5180863141776028,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07989557086650206,0.0,0.0,0.0,0.0,0.0,0.14518810906806953,0.0,0.0,0.0,-0.0,0.0,0.0,0.017175174828751808,-0.010626846764491082,-0.24506756477668964,-0.0,0.0,-0.0,0.0,-1.7838607305150984,-0.1383423747667245,-0.21276894108224473,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.03899681476774684,0.0,-0.11272663283740716,0.027878115485406207,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0570199375533714,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.31108542928650823,-0.4304689510832118,0.0,0.0,0.0,0.0,2.651910737450463,-0.4414801739918092,-0.0,-0.0,-0.3122486040188918,-0.539348962341197,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.20387322402989888,-0.0,0.0,0.01964447842777473,-0.0,-0.2571354455380804,-0.0,-0.0,-0.0,0.003952222845955787,0.0,0.019653670602002616,0.12493403109956996,0.0,0.0,0.4727902884064389,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.05783369895645887,-0.21769091779994684,-0.0,-0.057628430878625216,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.13641493156276885,0.0,0.2862699442322027,-0.19200091591104623,-0.0,-0.03760565949826784,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,0.0,-0.06115302672688143,0.0,0.0,-0.0,-0.0,0.0,-0.08204768194500318,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1279835537420827,-0.0,0.0233009879891722,-0.0,-0.0,0.0,-0.0,0.0,0.012111200344425976,0.02085856744423976,0.0,-0.0,-0.0,0.0,-0.0,-0.1136012930547282,0.0,0.0,0.0,0.0,-0.4414801739918092,3.25324569721666,-1.6535913403498572,-0.4394521386737837,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.23101697071858512,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.24979654800904252,-0.0,0.0,0.0,0.0,-0.0,-0.030909364418504424,-0.0,-0.043641316714198554,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07846586191397664,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.04969393779606745,-0.0,-0.0,-0.0,-0.0,-0.08448049938598365,0.0,-0.036666835235828414,-0.6924332901295844,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0,-0.0,0.0,0.03903300627071058,-0.08640603629884043,0.0,0.0,-0.0,0.0,-0.008264276632601495,-0.0,-0.0,-0.0,-0.9404138931174151,0.0,0.0,-0.0,0.0,-0.0,-0.052304532499769935,-0.10978779512447678,-0.0,0.0,0.0,0.0,0.21827655281075087,-0.0,-0.0,-0.0,-0.06537322376542813,-0.0,0.0,0.0,0.2543799929259809,0.17505897155661526,-0.0,-1.6535913403498572,3.4410208464649887,-0.16456898321486163,0.0,-0.0,0.0,0.101394117827046,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.10445738901123432,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.16242702654977223,-0.0,-0.014735908505920176,-0.005102788931440967,0.0,0.0,0.07977441659794432,0.0,-0.0,-0.0,-0.565978936111411,-0.0,-0.0,0.0,-0.026612116843498297,0.0,-0.0,0.02434111862681314,0.0,0.0,-0.0,0.0,-0.10944323902106685,0.0,0.0,0.0,-0.0,0.08234054266032938,-0.0,0.0,0.0,0.20772428588536063,0.0,0.0,0.0,0.0,-0.0
-0.04808703277366157,0.0,0.0,-0.1008161916190714,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0974324462374055,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013027043887555063,0.0,-0.0,0.0,0.0,-0.02934291649645319,-0.0,0.0,-0.11718669115770336,-0.29047719539077166,-0.0,-0.0,0.0,-0.0,-0.0,-0.4394521386737837,-0.16456898321486163,2.612215932073939,-0.04196390883284348,-0.09450676733690232,-0.0,-0.0,-0.0649225726481848,-0.5202444971504842,-0.0,-0.0,-1.0017025755170235,0.0,0.0,-0.0,-0.1517066755894097,0.0043818592318064144,-0.0,0.0,-0.0,0.0,-0.0024215220930033903,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0005959512128858565,-0.0,0.0,0.0,0.0,0.0,0.13142534056702218,-0.0,-0.0,-0.02829292895066855,0.0,0.0,0.4701656630533604,0.0,0.04590436219594065,-0.0,0.0,0.0,0.34100901789032806,-0.0,-0.0,0.0,-0.0,-0.20614388895639887,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.18913648885348616,-0.0,-0.25345410947686675
-0.04563583158432752,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.12714470450804005,-0.5095865291260604,-0.0,0.0,0.08600786916093987,0.08983850075465459,-0.4544377226027048,-0.11437258628124676,-0.0,-0.0,-0.041323082666482186,0.0,0.0,-0.3122486040188918,0.0,0.0,-0.04196390883284348,2.4203818691426795,-0.7762002322702867,-0.0,-0.0010197121808643592,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.054064266797305846,-0.0,0.0,0.0,0.0,0.12394854522630679,-0.0,-0.0,0.0,-0.0,0.0,0.14194390643923577,0.0,0.0,0.0,0.0,0.0,0.11802911749348673,0.014020477566920151,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.24423242902103773,0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.014105845895280297,0.0,0.0,0.0,0.0,0.0,-0.0,-0.13810698935156285,-0.0,-0.0,0.0,0.0,-0.2718423199672302,-0.0,-0.14300032794932935,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.3153820149196388,-0.0,-0.3584059321680323,-0.0,-0.6159205549332,0.0,0.0,-0.539348962341197,-0.0,-0.0,-0.09450676733690232,-0.7762002322702867,3.027449844070202,0.0,-0.23452439779181591,-0.0,-0.08875386404686304,-0.0,0.0,0.0,0.07979278213574979,0.0,0.0,0.0,0.0,0.0,0.0,0.0873891363681247,0.22953664079074557,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.06396557995779953,0.0,-0.12516559115461545,0.0,-0.0,0.1272580305550343,0.0,0.0600942139363321,-0.0,-0.0,-0.0,-0.1155876164943257,0.04211424174913652,-0.0,0.07608672857915702,0.0,0.0
