1.607345137099573718e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-1.724764922578548090e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-1.577751174535059753e-01,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,8.153074594754249060e-02,-2.513700499343314299e-01,9.603211169540568082e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.10,0.000000000000000000e+00.12,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-2.014659647865678915e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-0.000000000000000000e+00.13,-1.625183578306912124e-01,-2.280211838558536819e-01,-0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-1.566149342527311805e-01,-0.000000000000000000e+00.18,-1.723678543115488571e-01,0.000000000000000000e+00.21,0.000000000000000000e+00.22,1.629904194288872288e-01,0.000000000000000000e+00.23,-0.000000000000000000e+00.19,0.000000000000000000e+00.24,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.25,-0.000000000000000000e+00.23,0.000000000000000000e+00.26,-0.000000000000000000e+00.24,-8.774197401567035426e-02,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-0.000000000000000000e+00.25,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,2.454196013401637733e-01,0.000000000000000000e+00.33,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.34,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,5.140345079948448193e-02,0.000000000000000000e+00.35,0.000000000000000000e+00.36,1.230649214816580683e-01,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,0.000000000000000000e+00.40,1.022633114075398170e-01,-0.000000000000000000e+00.33,0.000000000000000000e+00.41,-0.000000000000000000e+00.34,1.665840482532046640e-01,-3.327138021110987443e-01,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-6.058998875929678257e-02
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07846767107378218,-0.0,-0.0,0.0,-0.0,-0.0,-0.08183110815981008,-0.0,-0.0,0.0,-0.0,2.974301997776287,-0.0,-0.0,0.0,-0.2075484655987161,0.0,-0.0,-0.0,-0.0,0.04628845538271488,0.0,-0.0,-0.4031592511762788,-0.7658049982198366,0.0,0.0,0.0,-0.05302054353377226,-0.11280033442252412,0.0,0.0,-0.07811120443587298,0.0,0.28837901649249403,0.0,0.0,0.0,0.0,0.20582635771586247,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.11192865026527862,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1614478409964071,-0.6197597890106477,-0.0,-0.0,-0.26663535274657607,-0.30823028052311924,-0.03482573664678247,-0.0,-0.0,-0.0,-0.07194856131293323,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.16578899848417303,-0.20621054538365277,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.044467902883047285,0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3112141223335323,-0.017305316585737664,-0.0,-0.0,-0.0,-0.4648534341568059,-0.0,-0.0,-0.0,-0.24788076828676683,-0.0,3.9032508393334298,-0.24759694049970296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.38653139399481673,0.18721883023532665,0.0,0.0,-0.0,-0.0,0.0,0.03638862248031218,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.15292601540109943,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.16144184642115833,-0.011473419999367247,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3805359487169415,-0.0,-0.0,-0.283756717244578,-0.5684401772542574,-0.0,-0.01881120105730887,-0.0,-0.0,-0.789141312143733,-0.0,0.0,-0.18960160593495648,-0.0,-0.0,-0.0,-0.2155833256605764,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.14662946546085592,-0.09326285917539325,-0.0,0.0
0.08153074594754249,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1354272498988139,0.0,0.0,0.0,-0.0,-0.2863059819202119,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24759694049970296,3.103501308132186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6073436620046015,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.19591186517015,-0.013188337263336947,-0.0,0.0,-0.0,0.0,0.11914587835191684,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11026873992809674,-0.0,-0.0,-0.32616908669503014,-0.7003778018878257,-0.0,-0.0,-0.2295268185155504,-0.0,-0.0,-0.6082876750449496,0.0,0.283975100476323,0.0,-0.0,0.07763344968140198,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.14088752085834955,0.5883242919587952,0.0
-0.25137004993433143,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.13750615163082985,-0.0,-0.1617977956786651,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,2.7652249665999222,-0.0,-0.0,-0.0,-0.0,-0.002523391837012887,-0.0,-0.2772469557321491,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.04654281322460535,-0.31240241753467374,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.3102398805073424,0.0,-0.0,0.0,0.0,-0.0,0.12449364609344032,0.0,-0.2954791876786137,-0.0,-0.0,0.0,0.09752898523639507,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05661044741106504,0.0,0.0,0.0,0.0,-0.0,-1.154592284299535,0.0,-0.11542678924438277,-0.0,-0.0,0.0,0.3491417933461968,0.0,0.0,-0.0,0.1173582911343776,0.0,-0.0,0.0,0.0,0.05811934292958061,-0.03192622017025393,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1777750250967356
0.09603211169540568,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.268905585788739,-0.9306438198781197,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2075484655987161,-0.0,-0.0,-0.0,2.6079795986148446,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.36080241359027526,-0.0,-0.0,0.19477794882817376,0.05677110462833984,-0.0,-0.0,-0.0,0.05841907109857325,-0.30257835040231573,-0.0,-0.0,0.0,0.0,-0.0,0.07188898775041815,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10740232944164071,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12027664571244275,-0.4694644924545976,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.08801807091764742,0.0,-0.0,0.0,0.0,-0.019335881605887693,-0.0,-0.0,-0.0,-0.5526857722844805,-0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.05130682024400373,-0.0,-0.0,-0.0,-0.13145653101498228,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,3.2543715179679538,-0.6158213890358315,-0.0,-0.30078485176938713,-0.0,-0.0,0.022239325442332352,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.28235299581001166,-0.0,-0.749944815712008,-0.22942186376867907,-0.358737724621523,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08670664399954162,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17408562811012385,0.0,-0.0,0.0,0.1668544894065578,-0.0,0.15187986563631847,-0.0,0.0,-0.0,-0.0,-0.0,-0.5459386074973016,0.0,0.0,0.0,0.19130524905631596,0.0,0.0,-0.44399808914439454,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.15079814732812544,-0.0,-0.0,-0.3102411476824543,-0.0,-0.0,-0.0
0.0,0.0,0.0,0.2388634334689863,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.005702370561995533,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6158213890358315,3.893429918571633,-0.6225290768096967,-0.38944179698146,0.0,0.0,0.0,-0.0,-0.5127534648803203,-0.0,-0.24161761846710808,0.09145176638197709,-0.0,0.14780543500423118,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1303930589845766,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.4962756144480885,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3833990862264651,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.08501061236733641,-0.0,0.0,-0.016184034754666843,-0.0,-0.3527754494085704,-0.0,-0.0,0.0,0.008440875298252892,-0.0,-0.0,-0.0,0.0,-0.0,-0.9093695672127322,-0.0,0.014774010841144679,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.27700398286785366,0.0,0.0
-0.0,-0.0,-0.0,0.07477110021725651,-0.0,-0.0,-0.0,-0.0,-0.2744697272950876,0.0,0.0,0.0,-0.08138201631389409,-0.0,-0.05078239961341766,-0.011789913832407736,-0.0,-0.19190772013954405,0.0,-0.06287353879664852,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.6225290768096967,4.246281615351377,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3052382021636817,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.03303919700903021,-0.0,0.0,-0.0,-0.0,-0.0,-0.07810290852346659,-0.14652510139662303,-0.0,-0.0,-0.17766421070103255,-0.0276242887786924,-0.0,-0.16453912689854924,-0.2392139523688168,-0.31354096064871784,0.0,0.0,-0.0,-0.49715567164640345,-0.0,-0.0,-0.0,-0.0,-0.0,-1.5817762617320004,-0.0,-0.0,0.0,0.0,0.40842601008773816,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.6563861727280542,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5847465092758479,0.0,-0.0,0.0,-0.3161320667074341,-0.0,-0.0,-0.0,-0.38653139399481673,-0.6073436620046015,-0.002523391837012887,-0.0,-0.30078485176938713,-0.38944179698146,-0.0,3.528696969422764,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0479153704871477,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1198475720279258,0.0,-0.0,-0.0,0.0,-0.21096185118445607,0.0,-0.0,-0.0,-0.0,-0.0,-0.0579323393929236,-0.694952417240396,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.17905463598761712,0.10608571173649428,-0.13634736504173792,0.0,-0.0,-0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,-0.13132416271806313,-0.0,0.06108318410398559,-0.0,-0.0,-0.24314037558814977,-0.0,0.0,0.28508237363325606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04628845538271488,0.18721883023532665,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.569968939377472,-0.26630515728166454,-0.07923172044460196,-0.0,0.0,-0.0,-0.0,-0.3459552269387212,0.0,0.0,0.0,-0.2137564000262708,-0.0,-0.5155604657485845,-0.39550928204046826,0.0,-0.020192412964733276,0.0,-0.0,-0.0,0.0,0.1664706017558578,0.0,-0.07954325976343171,0.0,0.0,0.0,-0.0,-0.2165403941724096,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0886637093127975,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.10920641942562408,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.3533684250925626,0.0,-0.0,-0.0,-0.04315189507888534,0.0,0.0,0.0,0.0
-0.0,-0.07905676035421279,-0.0,-0.1875245888264748,-0.0,0.0,0.0,0.0,-0.0,-0.15436375176830336,0.0,-0.0,0.06923709480414714,-0.0,-0.27774718954546457,-0.0,0.0,0.06602619058902812,-0.0,-0.04729884637487263,-0.0,0.0,0.0,-0.0,-0.2772469557321491,0.0,-0.0,0.0,0.0,-0.0,-0.26630515728166454,2.8893592205405567,-0.05677813459100345,0.0,0.11233643708312568,-0.0,0.0,-1.0075839724281888,-0.05201354445345546,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08444535939407441,-0.0,0.14226185702132743,-0.0,-0.0,0.0,-0.0,-0.0,-0.15841135630677236,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.11666570519809212,-0.0,-0.0,0.21975318922491296,0.0,0.0,0.0,-0.0,0.21287223540879263,0.0,0.0,0.0,-0.0,0.13679254135283675,-0.0,-0.0,-0.3071596377942268,0.0,0.0,0.0,0.0,-0.0,0.0,0.07424143134239346,0.1276091576301094,0.046415099011132506,0.013021645588647513,0.0,-0.6509252363149384,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.2014659647865679,-0.2796705505553179,-0.0,-0.3669516081203472,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0034327845149494944,0.0,0.0,0.0,-0.5790572650344222,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.36080241359027526,0.022239325442332352,0.0,0.0,0.0,-0.07923172044460196,-0.05677813459100345,1.7920440918841607,-0.06345043023031852,0.0,-0.0,-0.0,-0.20651946798052193,-0.11272650194294878,-0.0,-0.0,0.0,-0.05882052068284388,-0.0,0.0,0.0,0.0,0.18876499104662928,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.1441189594668043,0.1060267313715082,-0.0,0.0,0.0,0.01947017976739127,0.0,0.0,-0.07180346985938289,-0.0,0.0,0.2171099846581476,-0.0,-0.35521724964598295,-0.0,0.0,-0.0,0.023009563771344627,0.033781894187801115,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1788396245045934,-0.0,-0.0,-0.0,-0.0,-0.07916789550741468,-0.0,0.0,0.02780816028896042,0.0,0.0,0.22097435401203275,0.1775771459165542,0.04948839496741091,-0.0,-0.12181746153337852,0.1414052497354358,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08166707489004701,-0.0,-0.0,0.12220958018050516,-0.0,-0.0,-0.0,-0.0,0.0,-0.10033315968958915,-0.04853013703551498,0.0,-0.0,0.0,-0.4031592511762788,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.06345043023031852,2.604937629138348,-0.3272633815797496,-0.0,0.0,0.0,-0.0,-0.0,-0.22015294697487048,-0.0,-0.04821743182965109,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.053520356329019365,0.0,-0.0,-0.0036945721223336767,0.0,0.02748919254019334,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3793354883364824,-0.5109857900625636,-0.0,-0.22314261563822327,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1501634648448932,-0.029316892108358267,-0.14281079890214943,0.0,-0.0,-0.0,-0.0,-0.12330703942167633,0.0,-0.1675081872202785,0.0,0.0,-0.0,-0.0,0.0,0.4193525606155117,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.11291498619266388,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.7658049982198366,-0.0,0.0,0.0,-0.0,-0.0,-0.5127534648803203,-0.0,0.0,0.0,0.11233643708312568,0.0,-0.3272633815797496,3.050639127010165,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.23672697772231127,0.0,-0.49179418704791056,0.0,-0.15343752970306979,-0.11890122160431296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.09038528878689414,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.025063108709100362,-0.4586185243395196,0.0,0.0,-0.0,-0.0,-0.0,0.09245366780489567,0.06081526127057332,-0.0,0.0,-0.0,-0.41247462445922634,-0.19288653154076807,-0.0,-0.0,-0.4642443206325847,-0.0,0.48644572916280576,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03637795690730034,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09262095651572928,-0.8088180735332156,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.5442004449399327,0.0,0.0,0.0,0.0,0.0,0.19477794882817376,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.493115064311874,-0.6227327808209572,-0.0,-0.0,-0.0,-0.29603431482115805,-0.0,-0.0,-0.0,-0.18203332728675503,-0.0,-0.07126981058660119,-0.22999378717294852,-0.6762361842069682,-0.6798471251669481,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1793462211217002,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.20846266975760047,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.4951965975079838,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.27000288428506813,-0.0,-0.0,-0.0,-0.0
-0.1625183578306912,0.0,0.0,0.0,-0.0,0.12660744065322116,0.0,0.0,-0.0,0.0,0.0,0.21275595053967927,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03638862248031218,0.0,0.0,0.05677110462833984,-0.0,-0.24161761846710808,-0.3052382021636817,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.6227327808209572,3.914199361263004,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.11574482330498408,-0.1262945536240238,-0.0,0.0,-0.0,-0.0,-0.1953156427530632,0.0,0.0,0.06881926945533584,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.3270015912985275,0.0,0.0,0.09126770582639027,-0.0,-0.3870199525153816,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-1.5718035577541127,-0.22333324654440348,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.41641705127308576,0.0,0.0,0.0,-0.35408914349686654
-0.22802118385585368,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.024677614705227655,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.09145176638197709,0.0,0.0,-0.3459552269387212,-1.0075839724281888,-0.20651946798052193,0.0,0.0,-0.0,-0.0,2.9426466603109565,-0.43948117010749466,-0.0,0.0,-0.2184049039025028,-0.4277560779643752,-0.10663145533353234,-0.0,-0.0,-0.0,0.1549080003990825,-0.09582828398489165,-0.003548727047780316,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.07255094283668213,0.0,0.0,0.0,0.0,0.04785700386875745,0.0,-0.08213762114415275,0.0,0.0,0.09260077100863562,0.0,0.0,0.012076437221377734,0.0,0.32939883069756826,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.4462290507128648,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2394788619840624,-0.0,-0.012889401160194191,-0.0,-0.0,-0.0,-0.0,-0.0,0.03686109777833161,-0.015806623750460706,0.0,-0.0,-0.05302054353377226,-0.0,-0.19591186517015,0.0,-0.0,-0.0,-0.0,-0.0,-0.0479153704871477,0.0,-0.05201354445345546,-0.11272650194294878,-0.0,-0.0,-0.0,-0.0,-0.43948117010749466,2.9338652624645727,-0.8697075275062166,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.14517320241819087,0.0,-0.0,0.0,-0.0,-0.0,-0.012532228969693476,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.08977109255473921,-0.0,0.0,-0.0,-0.0,-0.0,-0.06641851423896535,-0.025009851279052267,-0.0,-0.0,-0.0,-0.0,0.0,-0.08403556477099781,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9242835634217456,0.0,-0.0,-0.0,-0.08224756588744035,0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.020841187463597123,0.0,0.0,-0.3657753422939288,-0.0,0.0,-0.0,0.0,-0.1373164119016231,-0.0,-0.0,-0.0,-0.0,-0.08621747285074545,-0.0,-0.14377913873555803,-0.0,-0.0,-0.11280033442252412,-0.0,-0.013188337263336947,0.0,-0.0,0.0,0.14780543500423118,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.8697075275062166,2.5522979380597315,-0.1634945642419853,-0.0,-0.3458647818860823,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.09905478536759901,-0.0,-0.0,0.0,0.0,-0.002915627424243919,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.04124519597966975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.27198697274263894,0.0,0.0,0.0,0.0,0.0,-0.0,-0.029737286600318588,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.14126659151238227,-0.0,-0.21853475993983285,-0.0,-0.0,-0.21615401654223848,0.0,-0.06823924632881118,0.0855271882840828,-0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.10480841826904608,-0.015241623411585395,0.1162658549076096,-0.0161970026588762,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.5094411953441144,0.0,0.0,0.0,-0.0,0.04654281322460535,0.05841907109857325,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.22015294697487048,0.0,-0.29603431482115805,-0.0,0.0,-0.0,-0.1634945642419853,3.0112746036665743,-0.0,-0.022288713404223465,0.0,-0.11286258381272107,-0.20513994918576084,-0.12724430226745467,-0.35710741086150594,0.0,-0.42308032273475854,0.0,-0.0,0.0,-0.00117994836435583,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.11845253123664888,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182260263844906,0.0,0.0,-0.0,-0.5274675267644956,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.12387087314623844,-0.5547042602626141,-0.0,0.07841190581913926,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.024895441719955433
0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07881475433395181,-0.13004613627264086,-0.0,-0.0,-0.1808303055693552,0.0,-0.0,0.0,0.15779336660900414,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.31240241753467374,-0.30257835040231573,0.0,0.0,0.0,0.0,-0.2137564000262708,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.2184049039025028,0.0,-0.0,-0.0,3.29026471866882,-0.5427730695505065,-0.0,-0.4512534743210339,0.0,-0.12485478158407416,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.014118402151652148,-0.0,-0.0,-0.18330422365820023,-0.0,0.0,0.15079165543277023,0.18174697656714045,0.0,0.0,0.0,0.34224623290577766,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.2014733682846049,0.0,0.0,-0.0,-0.024520691004059986,-0.0,-0.0,-0.0,-0.0,0.0130831185463768,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.9849524203787171,-0.3536760563081656,-0.0,0.0,-0.0,-0.0,0.0
0.0,-0.0,0.0,-0.07369932574748451,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.07811120443587298,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05882052068284388,-0.04821743182965109,-0.23672697772231127,-0.0,0.0,-0.4277560779643752,-0.0,-0.3458647818860823,-0.022288713404223465,-0.5427730695505065,2.596571336478088,-0.0,-0.12070259145745912,-0.2536723222545784,-0.0,0.0,0.0,-0.0,0.1898425799558784,-0.0,0.0,-0.12409110510530016,0.0,0.14940561451418424,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.35966656010373116,0.010041373437145928,-0.0,0.08360499790728462,0.0,-0.06590320838869516,-0.0,-0.0,-0.0,-0.30608460620654376,-0.2781574103942696,-0.0,-0.0034284688307520206,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5480027634970153,-0.0,-0.236472915580902,0.0,0.23897174626359713,0.0
