1.711363449571637441e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-3.311548169694678023e-02,0.000000000000000000e+00.1,6.154538043648188211e-02,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-3.023110037057671895e-01,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-2.251798631075183077e-02,-2.135626446594069971e-01,2.937510284486642524e-03,0.000000000000000000e+00.5,1.963323887761475595e-02,-0.000000000000000000e+00.10,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.11,4.059358272274785073e-02,0.000000000000000000e+00.9,-3.059710618146218031e-01,-2.384556470918177407e-01,-0.000000000000000000e+00.12,0.000000000000000000e+00.10,-0.000000000000000000e+00.13,0.000000000000000000e+00.11,-2.084098865081661645e-01,0.000000000000000000e+00.12,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,6.921596019951456458e-02,1.888144369153179070e-01,-2.148882368975036927e-01,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.13,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-2.995040071002686918e-02,-2.967186896195946888e-01,-0.000000000000000000e+00.20,0.000000000000000000e+00.14,4.718456919172024644e-02,1.874846032596879947e-03,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.21,1.419083734679786601e-02,-0.000000000000000000e+00.22,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,-0.000000000000000000e+00.23,5.206819758943570520e-02,-0.000000000000000000e+00.24,3.313938209714713257e-02,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-2.566252311098694144e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.20,-0.000000000000000000e+00.28,0.000000000000000000e+00.21,5.338736010312186697e-02,0.000000000000000000e+00.22,-3.632847219864572541e-02,-2.018275349063590809e-02,-0.000000000000000000e+00.29,0.000000000000000000e+00.23,8.905337195566176423e-02,0.000000000000000000e+00.24,-1.380845891860061139e-02,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.25,-0.000000000000000000e+00.32,9.846160261124506374e-02,-0.000000000000000000e+00.33,1.585226930105645138e-01,0.000000000000000000e+00.26,-0.000000000000000000e+00.34,0.000000000000000000e+00.27,-3.424054262682633964e-02,1.972030863829498659e-01,-0.000000000000000000e+00.35,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.36,-1.456248008147849049e-01
-0.2384556470918177,-0.0,-0.0,-0.25487834684532334,-0.0,-0.09369267002659248,-0.06336226377356703,-0.0,-0.09918602826644494,-0.01814834244289865,0.0,0.0,0.0,-0.0,-0.0,-0.2508577204620882,0.03407246290422685,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2792353062390086,0.05395186384508632,0.0,-0.0,0.0,0.0,-0.3423186170039974,2.051748165382388,0.0,0.0,-0.0,-0.117391588582733,-0.0,-0.0,0.0,-0.24197048749421596,0.0,0.0,-0.006095701212739217,0.0,-0.21714267037130905,-0.0,-0.0,-0.0,-0.0,0.0,0.14074404590800632,0.0,0.0,-0.0,0.0,0.3226116122887748,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.20351771349109,0.0,0.0,-0.0,0.08357139925442494,0.14998674828953643,0.0,0.0,0.6485010858084015,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.04287483069237594,-0.09593695796531967,-0.03203295794366034,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.1255353714201608,-0.0,-0.0,0.0,0.003966841225293311,-0.0
-0.0,0.0,-0.06525455091440334,0.0,0.0,0.0,0.000793314924026163,0.0,0.0,0.0,0.0,0.0,-0.0,0.18452737977476083,0.0,-0.17321380093168634,-0.007338625023746001,-0.5111989235922356,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.04527087848963014,-0.0,0.24777079104197045,0.10011576164942412,0.0,0.0,2.4269593232648603,-0.6492177520073398,-0.4864786259454792,-0.1950083585862774,-0.0,0.011549725561889424,0.10653487883124828,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.28028354100187686,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.48360514474361144,-0.0,-0.2225721440073896,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.14178445251534252,-0.08108688125621424,-0.03781810181042133,0.0,-0.0,0.0,-0.0,-0.0,-0.07799863659419261,0.0,0.11946533235507727,0.0,0.0,0.0,0.1500528975962154,0.10606472186290132,0.0,0.004953355526463111,0.0,-0.0,0.0
0.0,0.2101022659902012,-0.0,0.0721513689706639,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.12855979243607643,0.0,-0.2769505158742245,-0.0,-0.0,0.0,0.0,0.0,-0.7190704557385713,-0.3581290920141705,0.0,0.0,-0.07390974814273613,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.6492177520073398,2.519189217116921,0.05255246480044752,0.0,0.0,0.04171379154552343,-0.0,-0.0,0.03893249879136288,-0.09357404314606707,0.22370427467324688,-0.0,0.0,-0.3727812306734456,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0680318738021932,-0.0,0.04992954479902619,-0.0,0.0,0.039873059994029215,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1338641440635898,-0.0,0.0,-0.0,0.0,0.0,0.1696687767587845,0.0,0.0,0.0,0.16125260114681375,0.0,0.0,-0.05798175490650173,0.17877288120609827,-0.0,0.0,-0.0,0.22469763560757508,0.2637749218065429,0.0,0.0,0.0,0.08588913934293713,0.0,0.0,0.2065916401819801,0.0,0.0,0.06389389363784094
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.5249766869675873,0.0,0.0,0.07193148368058665,-0.10652871598819846,0.0,0.0,0.0,0.0009418253284316304,-0.0,0.19327671944070185,-0.0,0.06565107388278844,0.1537831574605004,0.0,0.08092292106260712,-0.0,0.0,0.0,-0.0,0.10746054157135938,0.0,0.0,0.0,-0.0,-0.4864786259454792,0.05255246480044752,2.846606241438973,-0.3442611579592867,-0.0,-0.03717449023828477,0.0,-0.0,0.0,0.0,-0.0,-0.0539690426272775,0.0,0.0,-0.0,-0.0,-0.22407783731094927,0.0,-0.0,0.0,0.0,0.032046381369549765,-0.0,-0.0,-0.0,0.0,0.0,-0.2224593617856906,-0.09577649932007336,-0.0,-0.2176802715895585,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06691592429524765,-0.1012800280870098,0.0,-0.0,-0.0,-0.6195201826625071,-0.0,-0.931574163142836,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
0.0,0.0,-0.0,0.0,0.1069197438612827,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.09174316147183753,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.1134947157878976,-0.5137121507509945,0.0,0.0,0.0,-0.117391588582733,-0.1950083585862774,0.0,-0.3442611579592867,3.07213849947263,-0.0,0.06870803792920092,0.0,-0.23633550579118737,0.0,0.0,-0.0,-0.0,0.0,-0.10464031441728563,-0.1275170318518167,-0.0,-0.0,0.0,0.0,0.11355327604261473,0.0,0.0,0.0,0.31986243663223307,0.037766865229585486,0.2266557181042297,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.04559653424856006,0.0,0.009678135604913584,0.21773451695745843,0.0581689344478605,-0.1915899021805157,-0.0,-0.0,-0.0,-0.0,0.0,-0.23757842776683896,-0.0,0.0,0.0,0.0,-0.0,-1.2383510526874864,-0.32024667730169726,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.2296375323242196,0.0,0.07571722751546024,-0.0,-0.16562374411713435
-0.20840988650816616,0.0,0.0,-0.0,0.0,-0.13558492528154337,-0.0,-0.0,-0.09111014295461936,-0.21929997037096935,0.0,-0.0,-0.1631928269345587,-0.07879432463401437,-0.19333386703060731,-0.0,-0.0,0.0,-0.008961121610695141,0.0,-0.0,0.006829838604731557,-0.0,0.0946829340801562,-0.3190801148152904,-0.0,0.0,-0.012094251322176343,-0.0,0.0,0.0,-0.4302465686339805,-0.0,-0.0,0.0,-0.0,-0.0,1.8172551568994513,-0.213700768659277,-0.030728005818110183,-0.2634933458045912,-0.0,-0.036310484076260426,-0.08147062857883261,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.010159375491071352,-0.0,0.006741808626711694,0.0,-0.0,-0.0,-0.0,-0.0,0.021643916047939422,-0.0,-0.0,-0.0,0.0,-0.12236471210537513,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04287542670014131,0.0,-0.0,0.0,0.21183830758405583,-0.0,0.20227295103026344,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.06550213454074942,-0.0,0.0,-0.0,-0.0,0.0,-0.06227777009922224,0.0,-0.036706982212960176,0.0,0.0,-0.0,-0.0,-0.0,-0.04432419371931643
0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.01677520311526306,-0.0,-0.0,0.0,0.0,-0.05959842527158738,-0.0,0.02578381283138321,0.29467351741619413,0.13383278884613292,-0.0,0.23134785322419668,-0.0,-0.0,0.0,-0.0,-0.031906160398407254,0.0,0.0,-0.052687827533004696,0.11822262400656608,-0.1915524873686676,-0.0,0.0,-0.0,0.011549725561889424,0.04171379154552343,-0.03717449023828477,0.06870803792920092,-0.213700768659277,1.821219705998821,-0.4287701028619237,0.0,-0.014607877161418995,-0.029385828400540086,-0.0,-0.17918627002607834,-0.0,0.05367116136452279,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.019620961050700124,-0.0,-0.0,-0.32644397111418894,-0.06960741650789555,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.018004583947395836,-0.0,-0.0,-0.19976284866212923,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.25922182279632205,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.025473586412706466,-0.18191583705203548,-0.5498338007302591,-0.0,-0.05175281428149246,0.0,-0.01080841166302641,-0.0,-0.03397054071675414,-0.0,-0.0,-0.0,0.0,-0.3778369800948219,-0.0,-0.003558351618756412,-0.12953890958977884,-0.0,-0.0,0.09282292198934688,0.0,-0.0,-0.05007202905154125,-0.0,0.0,0.0,0.10653487883124828,-0.0,0.0,0.0,-0.030728005818110183,-0.4287701028619237,2.619736437114148,0.0,-0.0,-0.3603598801230173,-0.0696357639333456,0.0,0.07422153221898227,0.10163541505267427,0.010100687375374702,0.0,0.13635753206267567,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.29214075090123537,0.035458949696624685,0.0,-0.002057633802110563,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.8904073576244923,0.03759586869671244,-0.0,-0.0,-0.0,-0.0,0.019932231393052453,-0.0,0.1335815289569275,-0.0,0.0,0.0,0.0,0.0,0.109481564614215,-0.0,-0.08683706976414389,-0.0,0.03547061805705753,-0.0,-0.05902542812357166,-0.1474562039782207,-0.0,0.0,0.0,-0.0,0.0
-0.0,0.0008227291233955197,-0.1825007409965688,0.0,-0.0,-0.0,0.0,-0.0,-0.12518228169960083,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.196205604901932,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.24197048749421596,-0.0,-0.0,-0.0,-0.23633550579118737,-0.2634933458045912,0.0,0.0,2.977471273671912,-0.0,-0.03124532129374649,-0.0,-0.0,-0.8060880253722041,-0.40877910256107064,-0.3058246016916448,-0.006970467912728897,-0.7280588052416059,0.0,0.0,0.0,-0.0005381205839114675,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.22308438785249116,0.20339595171014077,0.0,0.05429124416790482,0.025651765239775286,-0.0,0.0,0.0921697825122056,0.0,0.0,-0.0,0.0,0.0,-0.43692103443248614,0.0,0.0,0.0,0.0,-0.0,-0.050404320276656096,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.06921596019951456,0.07431578943311865,-0.0,0.15289073381758053,0.0,-0.0,0.0,0.0606204222164349,0.022194035969001175,-0.09176029499484765,-0.0,-0.1317926658802037,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.18817902213328735,-0.0,-0.0,0.0384340665904471,-0.10474236048788511,-0.0,-0.4569426927940795,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03893249879136288,0.0,0.0,-0.0,-0.014607877161418995,-0.0,-0.0,1.7380051128836695,-0.07824457323084019,-0.09020901568646333,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.03086166934582647,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.20079542288238153,0.040604856537094725,-0.06184705309049506,0.0,-0.0,0.18493481820834223,-0.0,-0.0,0.0,-0.0,-0.10088982323021906,0.0,0.0,-0.0,0.18092187326813156,0.0,0.0,0.0,-0.2598448889016463,-0.0,0.0,0.022796577715603943,-0.0,-0.0,0.0,-0.19439337252866673,-0.0,-0.1659638488945372,0.0,0.08559339575437881,-0.0,-0.1249740532330493,-0.3303477870387605,-0.0,-0.0,-0.062289071953645136,-0.0,0.0
0.1888144369153179,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.05052991687954793,-0.0,-0.0,-0.0,-0.062838533202033,0.0,0.057758581521927595,-0.0,0.0,-0.11187431103763228,-0.24273657239863755,-0.0,-0.0,-0.0,-0.1067041956944229,-0.0,-0.048809887945389645,0.0,-0.0,-0.07439152229694486,0.07465548625387453,0.0,0.0,-0.09357404314606707,0.0,0.0,-0.036310484076260426,-0.029385828400540086,-0.3603598801230173,-0.03124532129374649,-0.07824457323084019,1.9016741100686163,-0.0,-0.2170939582700916,-0.0,-0.25411969154693986,0.0,0.0,0.0,0.0,-0.058275294360314006,-0.0,-0.0,-0.0,0.0,0.01996096821140421,0.0,-0.003632859494548592,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.22128554963150876,-0.0,0.028379932700881814,-0.09474158103204072,-0.03781687603806125,0.14012911307474935,-0.0,0.1819961980511061,0.15345430510854843,-0.08397740257437446,0.04087201715863247,-0.0,-0.0,-0.05133735886694261,-0.014999170779131687,0.14304170120053358,-0.09746627341231504,0.1300726141132466,-0.21136162397079997,0.273810128509929,-0.0,-0.0,0.0,0.0,-0.10094815374921136,-0.16092241832261,0.0,0.0,-0.0,0.0,0.0381769265885625
-0.2148882368975037,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.07547911625693188,-0.0,-0.0,-0.0,-0.1672819675692576,0.27956096204609304,-0.0,0.07397751207414177,0.06857074281233118,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.024017456800568285,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.006095701212739217,0.0,0.22370427467324688,-0.0,-0.0,-0.08147062857883261,-0.0,-0.0696357639333456,-0.0,-0.09020901568646333,-0.0,2.0343296038994665,-0.0,-0.32075528013689264,0.1270755825605281,-0.0,-0.0,-0.30877742249729145,-0.0,-0.0,0.008558638029807785,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06897446114454336,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.2251448576692904,-0.0,-0.0,-0.0,-0.0,0.0,0.012256446749257192,-0.18218821038283536,0.03590279767358823,-0.0,0.04440886934397478,0.0,0.0,0.0,0.21796737590541984,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.1888611058412399,0.0,-0.7641126645588427,0.0,0.04772409327362185,-0.0,-0.0
-0.0,0.23912371415203745,0.0,0.0,0.1029368982579632,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.027528383298638943,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.12341151807777535,0.2107373144837896,-0.0,-0.09322287190853729,0.07291970333746096,0.0,-0.0,-0.0,-0.0539690426272775,-0.0,-0.0,-0.17918627002607834,0.0,-0.0,0.0,-0.2170939582700916,-0.0,1.6127711630930273,0.0,-0.01090268787524706,-0.0,-0.22718351962482425,-0.0,-0.13385670137766617,-0.0,0.06260778095718549,-0.0,0.0,0.0,-0.0,-0.0,-0.17764755659210155,-0.0,-0.0,-0.0,-0.042344225745614944,-0.06552718955374913,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.037160641724222336,-0.10484636407446388,-0.06054059640425025,-0.0,-0.0,0.0,-0.0,-0.2821782073287753,0.0,0.0,-0.0,-0.07318037556420649,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09818263931811856,-0.0,0.0,-0.0,0.11099975494506004,0.0,0.0,0.33855018503000933,-0.0,-0.0,0.0
-0.0,0.0,-0.33255911374041874,0.0,-0.0,-0.0,0.008924077633769626,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1309770501121451,-0.0,0.0,0.0,0.1952340792917536,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0913513843235343,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.21714267037130905,0.0,0.0,0.0,0.0,-0.0,-0.0,0.07422153221898227,-0.8060880253722041,-0.0,-0.0,-0.32075528013689264,0.0,3.0820594850951206,-0.0,-0.25706891453473374,-0.0,-0.21302877620227528,-0.015597162517580605,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.05868378242621836,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.04809928676966367,0.09115048406871555,0.09151616437598832,0.0,0.0,0.0,0.0,0.2828632437442051,0.0,0.06089289650326066,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.41196527438394,0.328909633579779,-0.0,-0.44604784305219514,-0.0,-0.0,0.0,-0.0,-0.02703945394007316,-0.9102448769569705,-0.0,0.0,-0.0
0.0,0.0,-0.0,0.1429048320833803,0.0,0.0,0.0,0.0,0.0,0.0,0.010477607920616219,-0.0,-0.0,-0.0,-0.0,-0.21447658098420247,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.005319421485807396,0.0,0.0,0.0,-0.1756064234291425,-0.0,-0.0,0.0,0.0,0.21312611589579675,-0.0,-0.28028354100187686,-0.3727812306734456,0.0,-0.10464031441728563,0.0,0.05367116136452279,0.10163541505267427,-0.40877910256107064,0.0,-0.25411969154693986,0.1270755825605281,-0.01090268787524706,-0.0,2.3735640502757565,-0.7776852743048968,0.0,0.0,0.0,-0.0,-0.0,-0.11370267724567534,0.022390216819462377,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.17271603515302647,0.0,-0.0,0.0,0.1950448725258153,-0.1167557168680866,0.05194157921749988,-0.0,0.0,-0.0,0.10136581216009886,-0.0,-0.1294697801013005,0.0,0.0,0.04449526749166239,-0.0,0.0,-0.0,0.012234241536244198,-0.08221961621220043,-0.0,-0.017172591293827612,0.37266443032462526,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,-0.0,0.027102070856983223,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.08426354368823166,-0.0,-0.01288023862635711,0.0,-0.0,0.0,-0.07196923398324907,-0.0,-0.0,-0.2970247416782498,0.0,0.0,0.02005355200736244,-0.0,-0.1891058813248045,-0.0,-0.0,0.04437020402547793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1275170318518167,0.0,0.0,0.010100687375374702,-0.3058246016916448,0.0,0.0,-0.0,-0.0,-0.25706891453473374,-0.7776852743048968,2.487066535269603,-0.09952111556341087,-0.3976829632419628,-0.0,-0.17153580811681068,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2069213827883868,-0.1280442042830158,0.0,-0.0,-0.07667044647665666,0.0,-0.0,0.0037587197160412087,0.0,-0.059802810268050295,0.0,0.0,-0.0,-0.0,0.16120655970393055,-0.0,-0.0,0.0,-0.0,0.15868138520008707,-0.0,0.0,0.062488418063855446,0.023898606108965745,0.11484889389462875,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.3409369354379219,0.1394003476708582,-0.0,0.0,-0.0,-0.0,-0.0
-0.0,0.17008031245635574,-0.02772447988014769,0.06293356510372437,-0.0,-1.2560827322966428,0.0,0.0,-0.0,-0.0,-0.06811750951258035,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.02611556557060976,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.006970467912728897,-0.0,0.0,-0.0,-0.22718351962482425,-0.0,0.0,-0.09952111556341087,3.438554009098869,-1.012498985815374,-0.0,0.0,0.0,0.09537991399470563,-0.0,-0.0,0.0,0.0,-0.14489640914996743,-0.0,-0.0,-0.03453098335598934,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.24821680484250744,0.0,-0.0,-0.11008171638695077,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0009255845324149432,0.0,0.19273811488979437,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08233872248027738,0.0,-0.26104557428323144,0.06399026158427965,0.0,-0.7347162714752397,-0.05483063730312512
-0.02995040071002687,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.19043826504329137,-0.0,-0.09576929097025616,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.060147299135699,0.0,0.02634398867860868,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.27028004438223646,-0.0,-0.0,-0.0,-0.0,0.0,-0.22407783731094927,-0.0,-0.0,0.0,0.13635753206267567,-0.7280588052416059,0.0,0.0,-0.30877742249729145,-0.0,-0.21302877620227528,0.0,-0.3976829632419628,-1.012498985815374,3.844202681766883,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.12895807207715226,-0.0,0.0,0.0,-0.0,-1.2916576268849222
-0.2967186896195947,-0.0,0.0,0.09222887384362585,0.0,-0.29140819025712167,0.0,-0.0,-0.0,0.015678869381335912,0.0,0.0,-0.0,-0.043681924630228686,0.0,0.0,0.0,-0.0,-0.011605837030511683,-0.0,0.18218601940910228,0.0,0.0,0.05968873052588324,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.010159375491071352,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.13385670137766617,-0.015597162517580605,0.0,-0.0,-0.0,-0.0,2.3761186711443836,-0.7693447197234795,-0.06643303822595886,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11531882358411728,0.014471853763495468,-0.0,-0.01608572216136793,0.0,0.0,-0.0,0.0,-0.0,-0.022485507715850114,-0.0,-0.0,0.0,-0.04603427188114312,0.0749853683191033,0.0,0.02136097746843453,0.0,-0.0,0.0,-0.15176094582468208,0.05485351558882733,-0.0,0.0,-0.0,0.0,0.04587790151125085,0.0,0.0,-0.0,0.24339296548070033,-0.5206200177726811,-0.409547370642299,-0.0,0.0,0.11909853256170216,-0.0,-0.0,-0.10486507228093749,-0.07655918786264201,-0.0
-0.0,-0.29403031480621905,-0.0,-0.0,-0.2340774479089665,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.09668187907070515,-0.0,0.0,-0.0,-0.18760887417921887,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.14074404590800632,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.058275294360314006,-0.0,-0.0,-0.0,-0.0,-0.17153580811681068,0.0,0.0,-0.7693447197234795,2.25445601503985,-0.1519151071732453,-0.1397801040653249,-0.15042157349636215,-0.0,-0.05533107270227048,-0.34619099381827906,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1428483747242287,-0.16355763384299468,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.06499518866328005,-0.0,-0.0,-0.032282172691116204,0.0,-0.0,-0.0,-0.017720177623654278,-0.0,0.0
0.0,-0.4499824210995425,0.0,0.0,-0.2571180388135944,0.0,0.22490962482002935,0.0,0.0,0.09061444809830417,-0.0,-0.0,0.0,0.0,0.0,-0.09755569652037896,-0.0,-0.0,-0.0773844838655455,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0744446250213757,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.11355327604261473,0.006741808626711694,0.0,-0.0,0.0,0.0,-0.0,0.008558638029807785,0.06260778095718549,-0.0,-0.0,0.0,0.0,0.0,-0.06643303822595886,-0.1519151071732453,2.6979933423782847,-0.28787200180023126,-0.17897598729825007,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2141611228017256,0.0,0.0,-0.0,-0.0,-0.5692172126609818,-0.0,-0.0,-0.11705310059072103,-0.0,0.0,0.0,0.0,0.0,0.0,0.002503938662686937,-0.01110013653944579,-0.0,-0.0,-0.0,-0.15705992109947317,0.0,-0.0,0.0,0.0,0.0,0.0,-0.9516515884930393,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.16633157845384028,0.0,0.0
