1.790722382858385142e+00,-0.000000000000000000e+00,-2.130919890751031553e-01,-0.000000000000000000e+00.1,-3.229957744660426084e-03,-3.649358985953767009e-02,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.1,8.537996442497960969e-02,-9.289615198453669842e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,0.000000000000000000e+00.2,-0.000000000000000000e+00.8,-8.350453889946764588e-03,0.000000000000000000e+00.3,-0.000000000000000000e+00.9,0.000000000000000000e+00.4,-0.000000000000000000e+00.10,0.000000000000000000e+00.5,-0.000000000000000000e+00.11,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.12,0.000000000000000000e+00.9,-8.459790172873800362e-03,-1.549049246237799438e-01,-3.383688462091812010e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-5.061437543463319644e-01,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-2.595783936193434838e-01,0.000000000000000000e+00.22,-4.293207252864855716e-01,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,5.014175554165667403e-02,3.944538095111582710e-02,0.000000000000000000e+00.31,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,0.000000000000000000e+00.32,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.33,-0.000000000000000000e+00.23,0.000000000000000000e+00.34,4.784174202039011975e-02,-0.000000000000000000e+00.24,-1.196237532621696603e-01,0.000000000000000000e+00.35,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.36,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.37,-0.000000000000000000e+00.29,0.000000000000000000e+00.38,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,2.702926317547414345e-02,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-5.418556191992274229e-02,-3.375865961744291543e-01,1.834773907408081273e-01,-0.000000000000000000e+00.35,0.000000000000000000e+00.39,-0.000000000000000000e+00.36,-2.127404289129024642e-02,-0.000000000000000000e+00.37
0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.20194071858895496,-0.001041749037593089,0.0,0.0,-0.0,0.0,-0.0,-0.5444320337942873,-0.0,-0.289213196196655,0.0,0.0,-0.0,-0.19499341656178928,-0.008705590045983922,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3743124768803074,3.503203721110973,-0.487637006128906,-0.08285837264446183,-0.0,-0.0,-0.0,-0.0,-0.12220396008631362,-0.017806959015201882,-0.6752036011023904,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.01460511742677974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.22372463837031437,0.0,-0.7682241561909215,-0.0,0.0,-0.04464235165983158,0.0,0.0,-0.0,0.0,0.07875174845916176,0.0,-0.0,0.013354981602612396,-0.052708811590996586,-0.02986869603659832,-0.0,-0.005997695193858428,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.07247604524819376,0.0,-0.0,-0.0,0.4946658914609713,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.3246722338453128,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.5965024003741959,-0.0,-0.9004092478772998,0.0,-0.0,-0.4243053617644529,-0.253677497009736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.487637006128906,4.914318415748198,-0.0,-0.27423596040646764,0.0,-0.034888105350258894,-0.0028134875270238,-0.0,-0.0,-1.2124233580273627,0.0,-0.13718816633929765,-0.0,-0.6065083353187807,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.09948000167736802,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.47990250650756433,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2764084887975952
0.0,0.0,-0.0,0.0,0.5809935433125126,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.07846780180411116,0.0,0.0,0.0,-0.0,-0.4864143532765364,0.0,-0.0,0.0876635506624623,-0.0,-0.0,-0.0,0.0,0.0,-0.3411015127152235,0.0,0.01345906318686754,-0.0917659942860096,-0.0,0.0,-0.0,-0.08285837264446183,-0.0,2.059865289895288,-0.0,-0.0,-0.1616873953912704,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1660567646968402,-0.03259723162397967,-0.30723166519238354,-0.0,-0.033599687974710746,-0.26436738153941974,0.03484816504312104,0.0,0.06978314477450769,0.18250293821397856,0.0,0.0,-0.0,0.005877178839526928,0.0,-0.0,-0.15859336198960447,-0.0,-0.0,0.05870468290603724,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.1244391581408254,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.21864585094051803,0.0,0.005784185588829065,0.0,0.0,-0.0,0.0,0.0,-0.5390255943152712,0.07692464455015559,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
0.0,0.030668820687725848,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15808814472574872,0.0,-0.0,0.0,-0.0,-0.0005020860517379305,-0.0,-0.0,0.0,-0.044953368585602366,-0.0,-0.06508101633413334,-0.14572784061115385,-0.0,0.0,-0.0,-0.0,-0.07611476793827414,-0.3109797509093635,0.0,-0.0,-0.12767042332746045,0.0,-0.0,-0.27423596040646764,-0.0,1.9875967748657672,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01011648525635213,-0.033156529195799284,-0.10436728501012056,-0.2088060294685045,-0.0,0.0,-0.0,-0.00058256452018246,0.0,0.07342901668157117,0.0,0.0,-0.1936003070746481,-0.0,0.0,-0.0,0.22094588662739137,-0.0,-0.0,-0.0,0.0,-0.0,-0.21778804368819127,-0.0,-0.0,0.0,-0.0,0.0,-0.06156281560534977,0.0,-0.09345464486888864,0.0,0.18172386051973127,-0.0,-0.16994108682071016,-0.0,0.0,-0.0,-0.0,0.03403749764345109,-0.5396011205489444,-0.0,-0.03506828459052867,0.0,0.06541369052596835,0.0,0.0040057107799726975,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
-0.506143754346332,-0.0,-0.0,-0.0,-0.0,-0.22533601658638888,-0.0,-0.0,-0.0,-0.5806945069219248,-0.0,0.0,0.0,0.0,0.0,-0.17891282495046548,-0.0,-0.0,-0.0,0.01787271276628529,0.0,-0.0361191301282781,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.11734862785920576,-0.008610027633848305,-0.4615157070622932,-0.040042858021586865,-0.0,0.0,-0.0,-0.0,1.929302424640384,-0.10144470659830612,-0.0,-0.0,-0.0,-0.0,-0.026041865392197647,0.0,-0.0,0.0,-0.0,-0.1338421215077893,-0.0,0.0,0.0,0.03849969185182653,0.0,-0.0,-0.0,0.0,0.04484230413316808,-0.0,-0.09024913466253678,0.0,0.1431372807187466,0.2269852196014212,0.0,0.11458008826993003,0.0,0.0,0.0,0.0,-0.0,0.06450646862446376,-0.0,0.0,0.12324545640709468,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.007236955865876934,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.011808489566947088,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.22689972499339087,-0.0,-0.0,-0.3895903258109422,-0.10609433156784416,0.0,0.0,-0.10402461646689395,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.07322981701465862,-0.0,-0.0,0.0,-0.0,0.0,0.07252649153093885,0.0,-0.0,-0.0,-0.034888105350258894,-0.1616873953912704,-0.0,-0.10144470659830612,1.8256833470446667,-0.44151950521737926,-0.0010404738195481282,-0.0717050858250292,-0.0,-0.08991392381664191,-0.0,-0.045682262843785286,-0.08729937942645152,0.0,-0.0,-0.22819725436737387,0.030814917339845004,-0.0,0.14398148924253823,0.0,-0.18157584006419464,-0.0,-0.0,-0.0,0.0,-0.07143299253377161,-0.0,0.0,0.02361207908292181,-0.0,0.025204313884997248,-0.0,-0.0,0.159706517303104,0.13734341311283596,-0.0,-0.0,0.0,0.2876826200657185,-0.016927153952222967,-0.0,0.0,-0.0,0.0,0.0,0.00501951811523862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.22790777687251523,0.0,-0.247335351392872,-0.0,-0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,0.0,0.0,-0.8465990249627703,0.0,-0.0,-0.2951367924875109,0.0,0.0,0.0,-0.0,-0.0,-0.2595886015228412,0.0,-0.0,0.0,-0.23928439445077687,0.0,-0.0,-0.0,-0.4456179036530496,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0028134875270238,-0.0,-0.0,-0.0,-0.44151950521737926,2.985414309479466,-0.33689019059326614,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03549116697220202,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.027829966489973157,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.128166911473766,-0.0,0.10934877533449272,0.18613007651552196,-0.48137808879034927,-0.0,0.0,0.0,0.0,0.0,0.3515486173171532,-0.0,0.0,0.05164764306184665,0.0,0.0,0.0,0.3063215339137131,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.008242473486609057,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.06368592831597061,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.27692557645101173,-0.12220396008631362,-0.0,-0.0,-0.0,-0.0,-0.0010404738195481282,-0.33689019059326614,2.9697859713344354,0.0,-0.6453432589699809,0.0,-0.0,-0.0,-0.26409059081845926,-0.750763825578525,-0.04355273719700943,-0.4468482662138309,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.15745294471833152,0.0,0.0,0.03501416171157336,0.0,0.0,0.0,-0.0,0.01755367263671927,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.45496057367777715,-0.0,-0.13099315860296287,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4179713518831565,-0.0,0.0,0.0,0.025043220912035154,-0.266609673199611,0.0,0.036194556686134735,-0.0,0.0,-0.0
0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1535977075278867,0.0,-0.0,-0.0,-0.0,0.03523288793844121,-0.0,-0.0,0.0,0.0,-0.0,0.08540174790942724,0.0940002316347036,0.0,-0.0,-0.0,-0.0,-0.0,-0.5098886888561146,-0.0,-0.0,0.0,-0.05958541694248496,-0.0,0.0,-0.0,-0.017806959015201882,-0.0,-0.0,-0.0,-0.0,-0.0717050858250292,-0.0,0.0,2.3768097224905453,-0.760785514088683,0.0,-0.0,0.0,-0.13703403519275736,0.0,0.0,-0.0,0.0,0.18421254599789583,0.0,-0.0,-0.0,-0.041787581712229134,0.0,0.14630202355608563,-0.0,-0.19153429443254533,0.018878542414159167,0.0,0.0,0.08009317865999606,0.08243540169397343,-0.0,0.2345423215642765,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0697582908654734,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.17733620584734275,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3228059202599913,-0.6348595971353033,-0.0,0.0,0.04747826529888914,0.2747640523818905,0.014108379785987656,0.0
0.0,0.0,0.1019458224181858,0.0,0.0,0.0021786863202169836,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08088336328046422,0.0,0.0,-0.0,-0.0,-0.6196060372514561,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.6752036011023904,-1.2124233580273627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6453432589699809,-0.760785514088683,4.197353251103872,0.0,-0.5802264960631209,-0.0,-0.1827190538259616,-0.0,0.0,-0.0,0.0,0.041098304999957855,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.034153983489969085,0.11093284200364796,0.11938068451866372,0.0,0.0182241922502746,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.18264422509050712,0.0,0.0,0.0,-0.11936860428007624,-0.0,-0.0,-0.02162244173202632,0.0,-0.0,0.0,0.0,0.0,-0.008882622667184323,-0.0,-0.0,-0.0,0.0,-0.374977387388347,0.245235304473104,0.0,0.0,0.001894902302000892,0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.04317441349821102,-0.0,-0.0,-0.0,0.00839608394010588,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.23567353017280868,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.026041865392197647,-0.08991392381664191,-0.0,0.0,0.0,0.0,3.188589557206508,-0.243854655608557,-0.8971408512679007,0.0,0.0,-0.0015319535459207055,-0.18795547158208753,0.0,0.0,0.0,0.018703625534470632,-0.0,-0.0,-0.0,-0.0,0.0,-0.4786850670319549,-0.09700536457846401,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.09969031893423536,0.0,0.0,0.021658783682845423,0.0,0.0,0.0,-0.008438220161350034,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.19601499168153705,0.0073223184565768705,-0.0,-0.0,-0.08008325755176755,0.0,0.39099757596351525,-0.0,0.0,-0.0,-0.0,-1.4391446222391675,-0.0,-0.0,-0.0,-0.0
0.0,0.006703860866579113,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.050213751356922326,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.18287270969300737,-0.17537060900509804,0.0,-0.0,-0.11658149784095428,-0.0,0.0,-0.08819504891099056,-0.6177180974921219,-0.1001836945496667,-0.0,-0.0,-0.0,0.254568798740055,0.0,-0.0,-0.13718816633929765,-0.1660567646968402,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5802264960631209,-0.243854655608557,2.6492431660548146,-0.31913016967301344,-0.009901173895803752,-0.06773234355400394,-0.0,-0.0,0.0,0.011106440718280994,0.0,0.0,0.0,-0.0,-0.0,-0.03027683676053089,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04059888017975726,-0.0,0.02425942798393834,-0.0,0.0,-0.0,0.0,-0.5161985673654438,-0.02472198842256616,-0.4565514584549481,0.0,-0.0,0.0,-0.03141011767247104,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,0.5413289685124913,0.0,-0.010387165709667336,0.0,0.0,0.0,-0.0,0.0,-0.1567799031362662,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.1339064759852428,0.0,-0.0,-0.0,0.0,-0.0,-0.016453420866625122,-0.0,-0.018544812079885568,-0.0,-0.0,-0.03259723162397967,-0.0,-0.0,-0.045682262843785286,-0.0,-0.0,0.0,-0.0,-0.8971408512679007,-0.31913016967301344,3.250632858833676,-0.29781105083282167,-0.0,-0.0,-0.12978351204214789,-0.0,0.0,-0.0,0.21765792397682357,-0.13504999968469014,0.0,-0.0,-0.0,0.04572609971106396,-0.0,-0.0,0.024894896225827755,0.0,-0.0,0.08643110750322816,0.0,-0.0,-0.0,0.1227099522264365,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0018376849112238247,-0.0,-0.0,-0.0,-0.0898391849622928,0.0,0.09146991560312169,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06742943147170073,0.0,-0.0,-0.0,-1.4923791584628612,-0.0,-0.0,-0.0
-0.0,0.0,0.0,0.04735375934791888,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0866852534449898,0.0,0.12446304373840845,-0.0,0.0,-0.0,-0.5978905764207326,-0.0,-0.0,0.0,-0.016392262412171475,-0.0,-0.0,-0.0,-0.17927728662906672,-0.0,-0.3946531134617514,-0.0,-0.6065083353187807,-0.30723166519238354,-0.01011648525635213,0.0,-0.08729937942645152,-0.0,-0.26409059081845926,-0.13703403519275736,-0.1827190538259616,0.0,-0.009901173895803752,-0.29781105083282167,2.573985039857981,-0.30974899078569784,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0642331648828626,0.0,0.00225311404210497,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08750241235378657,0.0042966028716377,0.0,-0.0,-0.0,0.022746331328758345,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06327803113375388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,-0.1818275770651708,0.0,-0.0,-0.0,0.0,0.09775982450677692,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.15087638918237922,-0.0,0.0,-0.5636580239491615,0.0,0.0,0.0,-0.0,-0.38919205755914527,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.033156529195799284,-0.0,0.0,0.0,-0.750763825578525,0.0,-0.0,0.0,-0.06773234355400394,-0.0,-0.30974899078569784,3.0170973274143567,-0.20676696642547848,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0544351395368643,0.1054192726206541,0.1274316668215531,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.38110305221882473,0.07346886152683903,0.09432002237170291,0.0,-0.01826284709941768,-0.0,0.06358993995014998,0.0,-0.0,-0.07675117498916063,0.0,-0.0,-0.0,0.0,0.0,-0.31880469835747466,-0.19919261141137115,0.0,0.0,-0.0,0.10550760073900078,0.06101722086927009,0.0,0.0,0.0035654681742981267,-0.0,0.0,0.0
-0.2595783936193435,0.0,-0.0,0.0,0.0,-0.2112943308118128,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0873957275784177,-0.0,0.06192488279888249,-0.0,0.0,0.05200033773116337,0.256109042064154,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.033599687974710746,-0.10436728501012056,-0.1338421215077893,-0.0,-0.0,-0.04355273719700943,0.0,0.0,-0.0015319535459207055,-0.0,-0.0,-0.0,-0.20676696642547848,2.9975917361686535,-0.5433634655398092,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.029566417142488505,0.02823913689542724,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.3255183560542025,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.5704606341268429,0.2600138846013234,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-1.3355737146501743,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.15164877529695892,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1402481383162331,-0.0,-0.07572428177212857,0.0,0.0,0.0,0.0,0.12241044416140776,0.0,0.0,0.07859092951228176,0.0,0.06818289957758501,0.0,0.021734914264913047,-0.05100341129213929,-0.0,0.0,-0.26436738153941974,-0.2088060294685045,-0.0,-0.22819725436737387,-0.03549116697220202,-0.4468482662138309,-0.0,-0.0,-0.18795547158208753,-0.0,-0.12978351204214789,-0.0,0.0,-0.5433634655398092,2.8925560495983214,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17390149838229563,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1611910298364351,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.13632437787186577,-0.0,0.0,0.22249825499702297,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.014561465089871132,-0.0,-0.0,-0.0,-0.02637210753683538,-0.0,-0.0,-0.0,-0.32139237290394534,-1.0518901559036704
-0.4293207252864856,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.06032816767183332,0.04397461883332528,0.0,0.0,0.22035246587555843,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.03791734354935628,0.1464554600904243,0.11847906193941408,0.0,-0.0,0.0,-0.0673309013568007,-0.0,-0.0,0.0,0.0,0.03484816504312104,-0.0,0.0,0.030814917339845004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,2.6880524397945575,0.0,-0.107688334110508,-0.08200649606817126,0.0,-0.0,-0.2400796401038189,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0010242987935123746,-0.0,-0.0,-0.0,-0.0,-0.30306385401675257,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.21276296554408816,-0.0,-1.0445321988538483,-0.0,-0.0,-0.0,-0.12896828991859563,0.0,-0.0,-0.04643521552286464,0.0,0.0,0.0,-0.32365721220829036,-0.4171472141207157,-0.0,-0.0,0.0,-0.047301362756300265,-0.0,-0.02033186777953177,-0.0,-0.0
0.0,-2.0208774461633365,-0.29399310644973403,-0.0,-0.08904590512486096,-0.0,-0.0007946336219986063,-0.28501701553911046,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3539105626623024,-0.0,-0.0,-0.02808562834938816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004965625010940362,-0.0,-0.0,0.03736364089046185,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.18421254599789583,0.041098304999957855,0.0,0.011106440718280994,0.0,0.0,0.0,0.0,0.0,0.0,4.213643786390923,-0.15031345383436964,-0.0,-0.0,0.0,-0.7729290043682294,-0.08261583368369191,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.12180056750839079,-0.11851616833315054,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.23483900521600173,-0.0,0.08138172161767754,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.14872414565120706,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.012840365137576302,-0.04868454847639306,-0.0,0.17774725055876325,0.056882242029634905,0.0813296157623122,0.0,0.19572670239047696,0.0,-0.0,-0.6956156023836969,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.13927105595162145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.06978314477450769,-0.0,0.03849969185182653,0.14398148924253823,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.107688334110508,-0.15031345383436964,2.5182532682540044,-0.43961009545731494,0.0,0.08957410718475865,-0.2153747322135836,-0.0,-0.0,0.024444548857786585,0.0,0.0,0.0,0.0,0.0,0.0,-0.38031310125622647,-0.0,-0.21036332006670305,-0.1983144691402129,-0.1980852810575343,-0.0,-0.07566087990599348,-0.016594306578542987,-0.29968664586636373,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.19588547501926387,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10908146321019556,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,0.0,-1.2405199720642504,-0.5581581357276127,0.0,-0.0,-0.37447133381845593,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.2464988868737652,0.0,-0.0,0.0,0.0,0.0,0.02874870805824179,0.0,0.0,0.18250293821397856,-0.00058256452018246,0.0,0.0,0.0,-0.0,-0.0,0.0,0.018703625534470632,0.0,0.21765792397682357,0.0,0.0,0.0,-0.0,-0.08200649606817126,-0.0,-0.43961009545731494,3.6380951737023906,0.0,0.023123468683831885,-0.09543260487107241,-0.0,-0.39300961377637617,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1958875826680113,-0.0,-0.0,-0.11037772999842646,-0.21359598701258936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.29841957999283647,0.0,-0.2932566499822481,-0.0,0.0,-0.0,-0.06391910725741864,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.07238090115907081,-0.12987149484105992,0.0,-0.5714500276735647,-1.5344191678571597,0.05441357553597914,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11471362780790693,-0.0,0.0,-0.0,-0.0,-0.0,0.06444081526517795,0.0,0.0,0.0,0.0732688694965418,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.18157584006419464,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.13504999968469014,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,3.409753129518033,-0.26310691325669006,-0.0,-0.5925794691929054,0.0,-0.0,0.0,0.0,-0.0,-0.05304941825978685,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.030229472812046205,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1770021710418113,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.10716338391213398,-0.00345250738881695,0.0,-0.16179625833470967,-0.0,-0.0,-0.0,-0.0,-0.019549924637919568,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
