2.259751117053245384e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,-1.922984932564122673e-01,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-1.700364425832557869e-01,-1.709924504125913750e-02,-3.691684673902818209e-02,-5.052888554587307152e-02,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-8.164371824555020918e-02,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-2.620025429712439236e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.10,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,5.650707529058340145e-02,-5.922035337634908025e-02,-2.964476850622281279e-01,-2.535535607536296490e-02,3.281845219334950103e-02,0.000000000000000000e+00.11,-0.000000000000000000e+00.10,1.158355913269860579e-03,-3.202048284136893574e-01,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.14,-0.000000000000000000e+00.13,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-8.494363024658664607e-02,-0.000000000000000000e+00.16,-7.593119443620109932e-01,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.17,-0.000000000000000000e+00.19,-7.856776203510378032e-02,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-9.158534573094566367e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.28,0.000000000000000000e+00.24,-0.000000000000000000e+00.29,2.154431518681298313e-02,0.000000000000000000e+00.25,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-2.281824139359240056e-01,0.000000000000000000e+00.26,8.076999220556639603e-02,1.560978525599856503e-01,0.000000000000000000e+00.27,0.000000000000000000e+00.28,1.528631855796619898e-03,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,0.000000000000000000e+00.31,-0.000000000000000000e+00.34,-1.793976710850118256e-02,0.000000000000000000e+00.32,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39
0.0328184521933495,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.06258492103365851,-0.0,-0.0,0.0,0.0,-0.3279392942423549,-0.08751184933382407,-0.3064798173332891,-0.0,0.0,0.04778140176120978,-0.5033918669582733,0.0,-0.05170386691719019,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,2.3410075674027535,-0.07096357039877793,-0.5297844879687233,-0.2453221137839361,0.0,-0.0,0.0,-0.13556589363401547,-0.0,-0.0,0.2050697522845271,-0.0,0.0,-0.14372784612192552,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.158725678061377,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4150166347855346,-0.12627950084186804,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.022547081400363468,-0.0,-0.22909374060306856,0.0,-0.0,0.0,0.0,-0.12242950678874408,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.28995070585606225,0.25488887234280344,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10985947646560576,0.0,-0.0,0.0,0.0,-0.06278626984859953,-0.0,-0.0,-0.0,0.005714415760891624,0.0,-0.5628468782382201,-0.0,-0.0,0.0,-0.0,-0.19857447851313323,-0.14128144381324043,0.0,-0.028326319111850486,-0.0,0.0,-0.0,-0.07096357039877793,2.3904157662869334,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.612470914798226,-0.0,-0.1614190003633599,-0.0,-0.0,-0.16451081572420825,0.0,0.0,0.0,0.0,-0.0,0.04923662920455113,0.07094863011831974,0.0,-0.0,0.0,0.015594056783012624,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.22764278990266673,-0.12425834097649752,0.0,-0.0,0.0,0.01737708371081903,0.0,-0.0,0.0,-0.0,-0.010909315479595115,-0.04603726674370473,-0.591360793448211,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.2490137427857285,0.0,0.0,-0.0,0.0,-0.0,-0.09463131880887049,0.0,0.0
-0.0,0.0,-0.0,0.15400422149788198,-0.10146375962607285,-0.0,-0.0,-0.0,-0.6408742981176029,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.10732866936380953,0.0,0.0,0.0,0.20824046804939897,0.0,-0.0,0.0,-0.02721996754139276,0.0,-0.0,0.009955619650353256,0.0,-0.0,-0.5297844879687233,0.0,2.8818764426857886,-0.1900476702427633,-0.0,-0.0,-0.0,-0.24511693254326,-0.0,0.0,0.0,0.0,0.0,-0.11781046844605685,-0.05695821584580876,-0.7080899853540455,-0.1815082036789598,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.17779292083216566,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.01679625597850037,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.04596437041388383,-0.0,-0.9160854255482328,0.0,0.0,-0.025918502976985735,0.0,0.0,0.0,0.0,0.26491148642056384,0.0,-0.0,-0.0
0.0011583559132698604,0.0,0.0,0.0,-0.0,0.0,0.025425429451288797,0.003967903577913648,-0.0,0.0020336337011060152,0.11357920558049356,0.0,0.0,0.003457605652023215,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0414320765054408,-0.0,0.0,-0.0,0.0,0.0,-0.2734556962017342,-0.0,-0.0,0.0,-0.0,-0.2453221137839361,0.0,-0.1900476702427633,2.4214355919008153,-0.0,0.0,-0.0,-0.053020326227150985,-0.0,-0.010462751291703477,-0.08499461983776768,-0.0,-0.0,0.0,-0.18909513259173696,-0.0,-0.3920580281592301,0.0,0.0,0.0,0.0,0.0,0.11501993201515676,0.49784579034866455,0.10081797995836798,0.0,0.0,-0.0,0.11051328054196344,0.0,0.0,0.05943056164782792,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.035357617228498235,-0.0016855135817581215,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.000583214036013604,-1.0210101303323542,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.12854025697308102,0.0,-0.0,-0.0,-0.0
-0.3202048284136893,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.239965281672313,-0.0,-0.023779486473493188,-0.0,-0.013909752089093836,-0.0,-0.0,-0.0,0.0,-0.0017041692669692663,0.0,-0.016128557286070367,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08393236949068787,-0.24655127373076957,0.0,0.0,-0.0,-0.0,3.618856787747632,-0.7149033169283192,-1.3149458731709243,-0.051271837430470125,-0.0,-0.0,-0.1926632943825204,0.0,-0.20010116788241336,-0.0,0.0,-0.0,-0.2451385504074338,-0.0,0.0,0.0,0.0,0.06808609953807455,-0.0,0.0,0.0,-0.0,-0.0,-0.044394514983111685,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1355428416404179,0.0,0.006877590311852253,0.0,0.0,0.07755221157969498,0.0,0.0,0.0,-0.0,0.0,-0.0016778765656350863,-0.0,0.0,-0.0,-0.0,0.057958992650972936,0.0,0.005006157186141273,-0.0,0.0,-0.0,0.0,-0.0838601975512168,-0.5196827301065073,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.004652785221700399
0.0,0.0,-0.0,0.0,0.0,0.0,-0.054984048786782536,-0.0,-0.0690729217941176,-0.0,0.0,-0.0,-0.0,0.0,0.059399216388613514,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.06271926006185355,-0.0,-0.04150796791137864,0.0,0.0,-0.3448482694383661,0.007220053585973981,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.7149033169283192,3.228233802521514,-1.467496020540778,-0.0,-0.0,-0.06906083448214488,0.0,0.025805606055406823,-0.12725358844551335,-0.2288511717705926,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.2489643960563356,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.22494919227844576,0.0,0.0,0.0,0.0,0.0,0.020481263969713424,0.0,-0.1572547929333799,0.0,0.0,0.0,0.0,0.0,0.06874306937913088,-0.0,0.0,-0.0,-0.019581607901312928,-0.2668015176424886,0.0,-0.0,0.09411795518296627,0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.3282767364497578,0.0,-0.0,-0.21658193953186408,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.1652428904045833,0.0,-0.0,-0.0,0.0,-0.14074386679502193,0.0,0.0,-0.0,-0.0,-1.3149458731709243,-1.467496020540778,4.034794933312235,-0.07571568358339582,-0.10322939717056384,-0.4219688210343854,0.0,0.0,-0.1171623495700089,-0.12024678806240464,0.0,-0.0,-0.04205535894750849,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.07674888936650563,0.0,-0.17425328815293142,-0.0,0.0,0.0,0.0,-0.0,0.13211067575035262,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0,0.0,0.0,0.0,-0.10897960356928375,0.0,-0.0,0.0,0.12136451818146748,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.44712332575171304,-0.13556589363401547,-0.0,-0.24511693254326,-0.053020326227150985,-0.051271837430470125,-0.0,-0.07571568358339582,3.777452073086968,-0.0,-0.16214671643368858,-0.0,0.0,-0.18859054077583057,-0.09530800471787945,-0.4322166895876359,-0.0,-1.2563320573360663,-0.0,0.0,-0.0,0.09952955320694483,0.0,0.0,0.0,0.02600165129346485,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.438388188616996,0.0,0.0,0.0,0.12590355447723803,0.0,0.09817622405924872,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20718003262163745,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.22422741149172007,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.397779500315872
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.01585081198466346,0.0,0.0,0.0,-0.11662723271127395,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.28991749457219174,-0.02738511163817455,-0.0,0.0,-0.0,-0.1814638979269904,-0.049391379624044975,-0.08033248052656265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10322939717056384,-0.0,2.1395144405949806,-0.20659659658652688,-0.0,0.0,0.0,-0.5565695124346411,0.0,0.0,-0.0,-0.0,0.0,0.0,0.22224252475025416,0.0,-0.0,0.0,0.0,0.22672166847900269,0.0,0.08601179020493967,-0.0,-0.06486379948626451,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.22677634661195337,0.03608891846583407,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0895249516447595,-0.0,-0.0,-0.0,-0.11696496442342356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5318963435443198,-0.18566980751415035,0.0,0.0,0.0,0.0,-0.0
0.0,-0.0,0.1204694314764036,-0.0,-0.0,0.17359862558987224,-0.0,0.25055281553271774,0.0,-0.0,0.006118452431661836,-0.0,-0.0,0.06841580734497689,0.07140270229733209,-0.0,-0.006571514700597164,0.0,0.0,0.0,0.0,-0.20304334668049728,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.02969880054273426,-0.0,-0.612470914798226,0.0,-0.010462751291703477,-0.0,-0.06906083448214488,-0.4219688210343854,-0.16214671643368858,-0.20659659658652688,2.8925089187759374,0.0,-0.0,-0.5125889589025999,-0.6414463578656951,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.024805443574275034,0.0,0.0,0.0,0.0,-0.0,0.0,0.0042990432459071685,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.17485694349298733,-0.09184471623444045,-0.0,0.04104241890415623,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.04847196093398896,0.0,-0.0,0.0,0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0068088152370982535,0.0,0.0,-0.0,-0.0,0.18461749598469712,-0.0,0.0,0.0,-0.2496950153315924,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.013877905421681644,-0.03168776088780244,-0.0,-0.0,-0.0,0.0,-0.0,0.2050697522845271,-0.0,0.0,-0.08499461983776768,-0.1926632943825204,0.0,0.0,-0.0,-0.0,0.0,3.3284230277126094,-0.0,-0.23015449563356655,0.0,-0.0,-0.0,-0.3108036196845748,0.0,0.1374550405107003,-0.0,0.2779900568988655,0.20176841654266853,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.05153122822575604,-0.0,-0.0,-0.0,0.0,-0.1323014501185326,0.0,0.0959191883864193,-0.0,0.0,0.12907686838550114,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.18311887523307485,-0.0,0.0,-0.09896407401017156,0.10026715762776998,-0.0,-0.14533047492696316,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.8667221103963567,-0.10326965586974012,-0.0,-0.0,-0.0
0.0,0.02957614681738187,0.008856127562130662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07270894372910804,-0.0774973420167219,0.03652408821538516,-0.0,0.0,0.03382373440857884,0.0,0.0,-0.0,0.0,0.0,0.0,0.1518444466429862,-0.0,0.0,-0.5027883166435659,-0.144934167044901,-0.2139122288088409,0.0,-0.21849030859588955,-0.0,0.0,-0.0,-0.1614190003633599,0.0,-0.0,0.0,0.025805606055406823,0.0,0.0,0.0,-0.0,-0.0,1.6116364611310652,-0.03755452920032785,0.0,-0.2873078882437764,0.02696036847626856,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.003091848405222308,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.03980919295030667,0.15214376458009948,-0.0,-0.0,-0.0,0.0,0.0,0.053239306244821774,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.17316593651014164,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.20068880525869776,0.2485739061569217,-0.2538992555857914,0.0,-0.0,-0.12569152479969242,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.20010116788241336,-0.12725358844551335,-0.1171623495700089,-0.18859054077583057,0.0,-0.5125889589025999,-0.23015449563356655,-0.03755452920032785,2.929559791391588,-0.0,-0.0790758620377167,0.0,-0.26289853255494666,0.0,0.0,0.0,-0.0,0.17353208726506175,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.2212028661473834,-0.0,0.0,0.0,0.0,0.0,0.14744263772538452,0.0,0.12878683689355003,0.0,0.09873481218867777,0.0,0.0,0.0,0.0,0.008942046578380828,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.054746261575304135,0.10774780544358287,0.0,-0.0,0.0,0.0,0.09859927272573822,0.0,-0.0,-0.9763937178298399,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.16095364217663047,0.0,-0.0,-0.0,0.10888926575640422,0.0,-0.0,0.11117580828375193,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.07661188049816982,-0.3882454284302901,0.0,0.0,0.07691536295197524,-0.0,-0.0,-0.0,0.1702836172960525,-0.5276090513730614,0.0039033808465701496,0.0,-0.0,-0.14372784612192552,-0.0,-0.11781046844605685,0.0,-0.0,-0.2288511717705926,-0.12024678806240464,-0.09530800471787945,-0.5565695124346411,-0.6414463578656951,0.0,0.0,-0.0,3.0214575213797246,-0.3989855901577768,-0.024079073588520582,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.007847201128941139,0.23466644966340408,-0.0,0.0,0.0,0.34296299112498574,0.0,0.04608566754352776,0.07371779645476291,0.0,0.0,0.0,-0.0,0.0,0.0,0.3290492330429009,-0.042823421136783,0.017262887840543594,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.22168896920388803,0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.014791770260199028,0.0,0.015799133578785412,0.0,0.06205389610279421,-0.0,-0.0,0.0,0.0,0.0,-0.2773156974473152,-0.0,-0.0,-0.0,0.014030434922443942,0.0,-0.0,0.0,-0.0,-0.04646757462227207,-0.0,-0.0,0.0,-0.0,-0.0,-0.16451081572420825,-0.05695821584580876,-0.18909513259173696,0.0,0.0,0.0,-0.4322166895876359,0.0,-0.0,-0.0,-0.2873078882437764,-0.0790758620377167,-0.3989855901577768,2.0494462481036884,-0.0,-0.1721713063182616,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.005542582254347215,0.08699017756462046,0.0,0.0,0.0,0.0,0.0,0.0,-0.09578063732450984,-0.05531878536210541,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.01641616512369798,0.02638322498242739,-0.0,0.14097950471493204,-0.0,0.04189318048686298,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.13259968307715075,0.0,0.09290640109492554,-0.0,-0.0,-0.29899081588894916,-0.0026616114176121848,-0.0
-0.08494363024658665,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.013640453581539796,0.0,-0.0,0.0,0.0,0.0,-0.040656732864559605,0.0,-0.08774173704104408,0.0,-0.0,0.0246363550787893,0.0,0.0,0.0,0.0,-0.7080899853540455,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.02696036847626856,0.0,-0.024079073588520582,-0.0,3.0177220758767005,-0.19732976488681797,-0.0,-0.2823376923119671,0.0,0.0,-0.0,-0.05026731024626077,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.20585384987650804,0.06120337987297624,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.13299091017003717,0.0,0.013742399562429104,0.23476250091559303,0.0,0.0,-0.0,-0.0,-0.11555902262426264,0.20363108895390353,0.0,-0.02646340768970368,0.0,0.0,0.07592330486453103,-0.0,0.0,-0.0,-1.4106169192558307,-0.0
-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.25627254770260327,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0801127174925031,-0.0,0.0,-0.1815082036789598,-0.3920580281592301,-0.2451385504074338,-0.0,-0.04205535894750849,-1.2563320573360663,-0.0,-0.0,-0.3108036196845748,-0.0,-0.26289853255494666,-0.0,-0.1721713063182616,-0.19732976488681797,4.347168454798936,0.0,0.0,-0.0,0.05176633364004528,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.23623940712058425,0.09228505879644541,0.0,0.0,0.0,0.0,0.04227584676527981,-0.0,0.0,0.07699442241978285,-0.0,-0.0,0.21881827302682855,0.1687004123480612,0.032045791481691385,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.12928278028918372,0.0,0.0,-0.06851083668324416,-0.0,-0.0,-0.0,-1.2905847749177934
-0.759311944362011,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.23637687331700924,-0.0,-0.0,-0.0,-0.0,-0.03868867160799006,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.4718560797037291,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,2.05220507823926,-0.0,-0.3256368701977303,0.01212418871160042,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11537879841463478,-0.0,-0.0,0.0,0.19634002603486245,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12517459567045616,0.0,0.0256583617187212,0.0,0.0,0.17207150017822165,0.0,-0.0,0.0,-0.11378970928084314,0.0,-0.03835521862147544,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
-0.0,-1.6772724660600076,-0.32353063582317454,-0.0,-0.08456326145158062,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.057403018082429993,0.0,-0.0,-0.0,-0.0,0.0,-0.09743922269503212,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1374550405107003,0.0,0.0,-0.0,-0.0,-0.2823376923119671,0.0,-0.0,3.719136473396192,-0.0,-0.4000806984209141,-0.6424062384948913,-0.0,-0.6237428285277112,-0.0,-0.0,0.0,-0.0,0.0,0.05813916435539011,0.0,0.0,0.0,-0.041620768952091554,0.1589449078020848,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.025116740771610264,-0.0,0.0,0.0,-0.0,0.0,0.024573867849171007,-0.0,0.0,-0.09030541396179208,0.061631039823732525,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,-0.0,0.0,-0.0,0.3700623538845507,0.0,-0.5056114929456154,-0.15492451031742036,0.0,-0.0,-0.05763129587262023,0.0,-0.0,0.0,-0.0,-0.3735158843342857,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.016786576152662686,0.0,0.21663296544667657,-0.0,0.0,-0.0,0.16556055026561445,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.3256368701977303,-0.0,2.5363507846528153,0.0,0.0,0.0,-0.8870674074932766,-0.0,0.0,-0.0,0.0,-0.17243815110635655,0.0,0.0,-0.0,0.0,-0.0,-0.01538624469368606,-0.2088882281922216,-0.0,-0.0,-0.0,-0.0,-0.1500916146838975,-0.0,-0.0,0.0,-0.0,-0.00036024865456790945,-0.0,-0.1885778620350802,0.14165483073316143,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.11961144798033498,-0.0,-0.0,-0.0,0.03110087380404492,-0.0
0.0,-0.05988859546965136,0.3015686629350239,-1.112687505471209,-0.4556414532589788,0.03190809321210413,0.0,0.0,0.1950688923681014,0.0,0.015147350270365631,-0.0,0.0597623643685034,0.12053983505746604,-0.0,0.0,0.0,0.0,0.0,-0.12087715252161627,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.012650602553806716,-0.0,0.016988445832425658,0.0,-0.0,0.0,0.0,0.04923662920455113,0.0,0.0,0.0,0.0,0.0,0.09952955320694483,0.22224252475025416,-0.0,0.2779900568988655,-0.0,-0.0,0.0,0.0,0.0,0.05176633364004528,0.01212418871160042,-0.4000806984209141,0.0,2.5350716568477183,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.15826291176323837,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.12131117610131018,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.06562239120795103,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.08075187401137356,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.3797386667387741,-0.0,-1.1518167381670008,-0.5417802415701002,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0015017275563378365,0.0,0.0,0.0,-0.10766420291291531,0.0,0.0,-0.0,0.0,-0.0,0.0,0.25450422289434727,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.07094863011831974,-0.0,0.0,0.06808609953807455,0.2489643960563356,0.0,0.0,0.0,0.0,0.20176841654266853,0.0,0.17353208726506175,0.0,-0.0,-0.0,0.0,-0.0,-0.6424062384948913,0.0,-0.0,3.677367917177983,-0.16984888383679395,0.0,-0.5575541646705643,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.2786328612342093,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.050297984315164405,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
