2.084879771277040827e+00,0.000000000000000000e+00,-6.644725588571893937e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,-1.696590594242255168e-01,-1.742995949969576575e-01,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.4,0.000000000000000000e+00.5,2.715516837913890119e-02,0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,0.000000000000000000e+00.7,-1.651801683044036850e-01,-0.000000000000000000e+00.9,-2.306387642463795795e-01,-0.000000000000000000e+00.10,0.000000000000000000e+00.8,-0.000000000000000000e+00.11,-2.772907718836649660e-01,1.893214427767618002e-01,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,0.000000000000000000e+00.9,1.420583828776270652e-01,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.14,0.000000000000000000e+00.13,-0.000000000000000000e+00.15,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.17,3.604236151157804574e-02,-8.061021237001152195e-02,-4.226294327157943953e-01,0.000000000000000000e+00.18,-1.841174136408955109e-01,-1.940858748572237003e-01,0.000000000000000000e+00.19,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-2.251370925495489450e-01,-0.000000000000000000e+00.20,0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-4.195326940192556364e-02,-0.000000000000000000e+00.27,2.975146859465894328e-02,0.000000000000000000e+00.23,-0.000000000000000000e+00.28,0.000000000000000000e+00.24,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-9.049069640746384979e-02,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,0.000000000000000000e+00.30,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,0.000000000000000000e+00.31,-0.000000000000000000e+00.40,0.000000000000000000e+00.32,-0.000000000000000000e+00.41,0.000000000000000000e+00.33,-0.000000000000000000e+00.42,0.000000000000000000e+00.34,-2.705440529831703023e-01,-0.000000000000000000e+00.43,-0.000000000000000000e+00.44
0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.14261942827003726,-0.7268873281132192,-0.0,-0.3933504843321914,0.0,-0.0,2.8391894322939053,-0.04080025872351047,-0.05487331306644765,0.0,-0.0,0.0,0.0,0.0,0.0,-0.08721223702077009,0.09741703301194563,0.0,-0.0,-0.14484162369274656,0.010871026047638696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5918834777215697,-0.0,-0.0,-0.0,-0.1571678669517552,0.0,0.0,0.0,0.0,-0.0,-0.0522691689749428,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.03420881268150893,0.0,-0.10934421132436996,-0.12460678566074027,-0.0,0.0,-0.48945017700020343,-0.0,0.0,-0.0,0.0,0.02482229202200152,0.0,-0.0,0.09714759155942208,-0.0,0.0,0.0,-0.21761417672613492,0.11644681242561976,0.0,0.0,0.0,0.08716701870092622,0.10602773586781844,-0.0,0.08083679542035904,-0.0,-0.0,-0.0,-0.0,-0.0,0.051034528857511155,0.0,0.09485521998731136
-0.16518016830440369,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.012149990752983932,-0.0,-0.0,-0.07408722889662922,-0.0,-0.10221838612631516,-0.15998818283883096,-0.5947070390946304,-0.04080025872351047,1.9878021701711828,-0.32793578032622733,-0.0,-0.19155372505762305,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3189861980912927,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.20271623589382123,-0.01318088617956291,0.058318164123656015,-0.0,-0.03659646682676338,0.0,0.06744246737451788,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0013527675453034347,0.0,-0.004183377603906312,-0.0,-0.0,-0.0,-0.0,-0.0,-0.33538004077035755,0.0,-0.0,-0.0,-0.0,-0.3107825288829732,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
-0.0,0.0,-0.0,0.07532521077780918,0.0,-0.2320118167186984,-0.0,0.0,0.0,-0.17095541503132328,-0.0,-0.614428438623313,0.0,0.0,0.0,-0.0,-0.05222986746910747,0.0,0.0,-0.0,-0.0,-0.05487331306644765,-0.32793578032622733,2.486341171087548,-0.0,-0.4350523214467776,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.01598223330723376,-0.19681167249240136,0.0,-0.0,-0.0,0.0,-0.10039649012117453,-0.15117696842259257,-0.0,-0.17566632659316253,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.28441450900445947,-0.09045625252012233,0.0,0.0,0.11228106823433304,0.0,0.0,0.10439247621776691,-0.0,-0.5547626243031426,-0.0,-0.0,-0.0,0.0,-0.0,-0.2850688963203717,0.03602986651086789,0.0,-0.0,-0.0,0.019773703329635208,-0.0,0.0,0.0,-0.0,0.06703406092334806,0.0,0.0,-0.0,-0.006755922175364495,-0.0,-0.0,0.0,0.021054465647357447,0.0
-0.2306387642463796,0.0,-0.0,-0.10504045977264324,0.0,-0.0,-0.0,-0.04347572923141147,-0.0,-0.28797189028807,-0.1612602736385129,-0.4447517187197085,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,2.7838486040283983,-0.0,0.0,-0.0,-0.2681392676968491,-0.0,-0.0,-0.21939466847043068,-0.0,0.00017252304673015252,0.0,0.0,0.0,-0.3212579177360322,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.12481880387212972,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.4406456757165063,-0.20201161618862784,-0.0,0.039282228534635935,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.002177285752644847,0.0,-0.0,0.06840020738348417,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.32350370267972006,0.0,0.049989831103016254,0.017901918722144014,0.31042115747798665,0.0,0.0,0.0,0.0,0.08394739245381537,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.031396540994241766,-0.0357999800288019,0.0,0.0,-0.045868006862758166,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.19155372505762305,-0.4350523214467776,-0.0,2.4327369185034047,-0.0,-0.17807657444588523,-0.2538970248386346,0.0,-0.0,0.0,0.0,-0.0,-0.0049692499387290695,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.4182018976864276,-0.0,0.0,0.0,0.06488005659477403,0.0,0.23738208531904623,0.0,-0.0,0.02476171551983888,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.005033957058884611,-0.0,0.0,0.16400701337893267,0.0,-0.0,0.05174201805503528,-0.0,-0.0,0.0,0.0,0.09216464041740755,0.0,-0.0,-0.5772774164084316,-0.0,-0.22411911477845345,-0.0,0.0,-0.1010618184684456,0.0,0.0,0.0,-0.1285182652923666,0.2043521188961582,-0.1394393265555247,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.007231133155105715,-0.2544670660686023,-0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,2.366293261844224,-0.0,-0.0,-0.14712435997739565,-0.0,-0.0,-0.1715669820195932,0.0,-0.701552660672952,-0.0,-0.0,-0.0,-0.020178478365158063,0.0,0.0,-0.0,-0.0,-0.0,-0.15049903618886515,-0.33687184198758247,-0.0,-0.14037038658920475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01298690138896634,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.20732216287000552,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.18987532189477224,-0.03441658867650678,-0.0,0.0,-0.0,-0.0,-0.8084008093101553,-0.0,0.0,-0.0,-0.0,0.0,-0.019357374479828913,0.0,-0.02126519743326549,-0.0,0.0,-0.0,-0.25915221103960884,-0.02691598010381932,-0.0,0.0
-0.0,-0.0977568505005435,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.02149462465611296,0.0,-0.11328591022010533,0.0,0.0,-0.0,-0.0,-0.0,-0.17807657444588523,-0.0,2.424038476876456,-0.29634989078641777,-0.3817404201561344,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.51453309044817,0.0,0.0,0.0,0.0,-0.06464181586391413,-0.0,-0.34012199629781825,-0.0,-0.0,0.0,-0.009185835375973301,-0.0,-0.0,0.16200536195454815,0.0,0.200411185368256,0.0,-0.0,0.014278695174332409,0.0,0.12749716634282,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.11069086610407931,0.0,0.2748268664725105,0.0,0.0,0.15885959483479395,0.0,0.010500409071311948,0.0,-0.05052858967909036,-0.3030342975873807,0.0,0.3075845936539132,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.32608030140226263,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.27729077188366497,-0.0,-0.26235040292733364,-0.0,0.0343558156915271,-0.0,-0.0,-0.0,-0.0,-0.23072960579058127,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.06025070378983089,-0.4664275426704074,-0.0,0.0,-0.0,-0.0,-0.2681392676968491,-0.2538970248386346,-0.0,-0.29634989078641777,3.64190260601236,0.0,0.0,0.0,0.027230160437172583,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0163949271690926,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.01165474238047774,-0.0,-0.1095280274654862,-0.0,-0.0,-0.0,-0.0,-0.470187056430832,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.752516873462868,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.08580397829939361,-0.0,0.0,-0.0,-0.0,0.018274895315381765,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.1893214427767618,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.14712435997739565,-0.3817404201561344,0.0,1.9973558103728957,0.0,-0.0,-0.029154388016406015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.43290959178911986,-0.3725629501994936,-0.0,-0.09637653098160916,-0.027898589343656528,-0.0,0.0,0.0,-0.0,0.0669718414174818,0.0,0.0,0.0,0.0,0.0,0.04646690206351856,0.0,-0.0,-0.2657079051503689,-0.0,-0.058929563913950475,0.0,-0.0,0.0,-0.1524840726248674,0.09809209899554534,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.17858070875620485,0.13745362879134965,0.0,0.023080458616665828,0.0,-0.0,0.08718327917388365,0.0,0.0,0.0,0.0,0.0,0.0,0.032972549269271074,0.0,0.0,-0.0,-0.2673847895866955,0.0,-0.0,0.0,0.0983321756343351,0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.17724457641506733,-0.0,0.0,0.0,-0.0,0.0,-0.059694215039367754,-0.0,-0.0,0.0,-0.0,-0.0,0.13285174021023555,-0.0,-0.08721223702077009,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,2.118019831668281,-0.0028591027250587445,-0.06097582858233271,0.0,-0.0,0.08097179633584321,0.0,-0.0,-0.0,0.0,0.0,-0.08032928320574349,-0.2757569747256776,-0.0,-0.1719375697662429,-0.1487109923410757,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12908141239667084,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2143546073062776,-0.0,-0.0,0.0,-0.021572670153851108,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.9926881308803122,-0.11503736869334683,0.0,0.08273355815847364,-0.0,-0.0,0.0,0.060993589132041226,0.0,0.0,0.12883554776345577,0.20476436952775523,-0.17828696080943665,-0.0,-0.0,-0.0,0.0,-0.0,-0.04002740952323824,0.0,0.0,0.0
-0.0,-0.0,0.0,-0.1476581528056979,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0879434789011784,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.09741703301194563,-0.0,0.0,-0.21939466847043068,0.0,-0.0,-0.0,0.0,-0.0,-0.0028591027250587445,2.3887604001859124,-0.38582826672649134,0.1761156007901643,0.0,0.0,0.0,-0.3130776575026292,-0.0,0.02737762260370994,0.0,-0.0,0.0,-0.0,-0.0,-0.02295891420130569,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.03902801556957424,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.08433022227229672,0.0,0.0,-0.0,-0.0,0.0,0.08332740524048182,0.13249866476194397,-0.2197072795845108,0.0,-0.0,0.0,0.16084743125191253,-0.0,-0.0,-0.0,-0.0,-1.0086299846665991,0.10808623987826398,0.0,-0.0,0.20957709748323183,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1512991361119879,-0.0,-0.08524866197519958,-0.0,-0.0
0.0,-0.05254212051223429,-0.0,-0.32459174067521684,-0.0,0.0,-0.0,-0.0,0.0,-0.019733772684487,-0.0,-0.0,-0.0,-0.07297026102100433,-0.0,-0.24176038981522743,-0.0,-0.0,0.0,-0.0,-0.07093789603086731,0.0,-0.0,0.0,-0.0,0.0,-0.1715669820195932,-0.0,0.027230160437172583,-0.029154388016406015,-0.06097582858233271,-0.38582826672649134,1.5553631164747523,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08150586997504172,-0.0,0.0,-0.10272883528143976,0.1010342527039144,0.033878041741742304,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0598419386224252,0.0,0.01997353089896677,0.06492223947241305,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.10361150115615964,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1980545749126179,0.0,-0.0,0.0,0.0,0.0,-0.029529369588788087,-0.0,0.1531165014553138,0.0
0.14205838287762707,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.02060084796513355,-0.8526554937091245,-0.0,-0.2637062334271747,-0.0,-0.0,-0.0,-0.01598223330723376,0.00017252304673015252,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1761156007901643,-0.0,2.94653273807644,-0.6997879478614932,-0.0,-0.18966277975980883,0.0,0.0,0.0,-0.18726398788494156,0.0,-0.0,0.0,-0.0,0.1870602947612858,-0.10822833025094776,0.0,0.0,-0.0,0.1413235730277259,0.031537096108346326,-0.0,0.06138428229688588,0.0,0.0,0.22139381414840056,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.02272741347922185,0.0,0.0,-0.5687928168148232,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.19738957951683203,-0.47460087818832736,-0.11352409181057913,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.1697241921128667,0.0,0.0,0.03404189462499429,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-7.859347961316366e-05,0.0,-0.0,-0.0,-0.14484162369274656,-0.3189861980912927,-0.19681167249240136,0.0,-0.0049692499387290695,-0.701552660672952,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.6997879478614932,2.5997806789657205,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.19348908311593768,0.016118241625321703,-0.0,0.0,-0.2535880288828288,-0.05014716204530786,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.07807799910076926,0.24455138715916264,0.0,0.0,0.19788947753948125,0.0,-0.0,-0.0,0.14040232792329027,0.09679472097043353,0.0,0.0,0.09173999339105705,-0.0,-0.0,0.0,0.0,-0.017976936548788933,0.0,0.0,0.0,0.20737173665795525,-0.0,0.0,-0.0,-0.03903500504060008,-0.0,-0.0,-0.49311838705469846,-0.0007088713557158638,-0.03094283730328841,0.0,-0.0,-0.0,0.0,-0.0,0.08220810233797705,-0.0,-0.0,-0.0,0.0,-0.0,-0.06274499261599574,0.0,0.0
0.0,-0.0,-0.08272130278844582,0.0,-0.0,-0.0,-0.0,-0.0,-0.6454657167008712,-0.0,-0.0,-0.0,0.0,0.05102747083790606,-0.0,-0.0,0.0,-0.30301521531397474,0.0,-0.08083799078685923,0.0,0.010871026047638696,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.08097179633584321,0.0,0.0,-0.0,0.0,2.985312651996008,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0302397789766344,0.0,-0.08411357157671374,0.04822290192665919,0.0,0.0073856758541499985,-0.274065462492083,-0.25718168361695987,0.0,0.0,-0.0,-0.0,-0.0,-0.06751888679143944,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.005624548859720076,-0.0,-0.0,0.0,-1.4092639075274032,0.0,0.0,0.059901353414922365,0.0,0.0,-0.0,0.0,0.04694692334018288,0.0,-0.09023197072404866,-0.0
0.0,-0.030057203596543847,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05627708431278182,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.51453309044817,-0.0,-0.0,0.0,0.0,0.0,-0.18966277975980883,-0.0,-0.0,3.0291045794673184,0.0,0.0,0.0,-0.1733074877655657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.046636599566974975,0.0,-0.8384651952252504,0.0,0.0,0.10266871134268964,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.010046669125939954,-0.05595965603582996,-0.06408852598954097,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.032569115772400965,0.0,0.0,-0.0,-0.0,-0.0,0.005562816807423123,-0.0,-0.0,0.0,-0.00973231151347888,-0.0,-0.0,-1.258780034323664,-0.0,-0.0,-0.0,0.0,0.11965926820269925,0.0,0.0,-0.0,-0.04652034582253994,-0.01906599876232099,-0.0,0.02435121390514874,-0.11963145899373737
-0.0,0.0,0.0,-0.19198422208000623,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.164360490059428,-0.0,-0.0,0.10907875820782868,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3212579177360322,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.3130776575026292,-0.0,0.0,0.0,0.0,0.0,2.3887076410279287,-0.6448405506214345,-0.21264401550593945,-0.2962274986780076,-0.20896423869894593,-0.0,-0.0,-0.0,-0.23252026735151352,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.041039188748281136,-0.0,0.0,-0.0,0.0,0.0,-0.12730956114764336,-0.24403386318811857,0.0,0.0,0.0,-0.0,-0.027494795971720543,-0.04549598406065309,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.007334156247980542,-0.0,-0.0,-0.0,-0.0,-0.0,0.03656659980197425,0.0,-0.0,0.0,0.06057441838547513,0.0,0.0,0.0,0.0,0.0,0.0,-0.3131046897931756,-0.1374715418679616,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.11558258814748444,0.0,-0.0,0.0,0.0,0.0,0.0,0.0015307884995271602,-0.11063045178446852,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.07271788759265395,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.020178478365158063,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.6448405506214345,3.4545246885708214,-0.9619051846347216,-0.0,-0.0,-0.0,0.0,0.0,-0.24060230716792916,-0.7184962322552826,-0.0,0.11728231862422404,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.17302646066863064,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.165811596190392,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.06682199434774116,0.0,0.0,0.0,-0.0,0.0,-0.9618476396804077,0.0,-0.0,0.0,-0.0,0.0,0.0,0.14915403532918903
-0.0,0.04530433451737378,-0.0,0.0,0.0,-0.0,-0.3985374301682924,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07074745101968277,-0.04176950605845245,0.0,0.0,0.038014875420178125,0.0,0.05258005092195529,-0.0,0.0,-0.10039649012117453,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.02737762260370994,0.0,0.0,0.0,-0.0,0.0,-0.21264401550593945,-0.9619051846347216,2.8577543354911605,-0.09964165601135025,-0.0,-0.17816326536653979,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.13982017196507532,-0.0,-0.0,-0.0,-0.00510136518313579,-0.0,-0.0,-0.02345390132939578,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1088058290015726,0.0,0.0,0.0,0.0,-0.07795797591906127,0.0,-0.7171731364799873,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1215965486247508,0.0,0.026411260944757587,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.18156392840764024,-0.0,-0.21494082811224155,-0.0,-0.0,0.10650193988512682,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.15117696842259257,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.18726398788494156,-0.0,0.0,-0.1733074877655657,-0.2962274986780076,-0.0,-0.09964165601135025,2.925165459962007,-0.0,-0.37439053740436057,-0.0,-0.0,-0.12567376524020404,-1.1025905460354875,-0.3734221311703708,0.0,-0.25338994939158116,-0.0,0.0,0.0,0.0,0.0,0.04723280227001033,0.006121940393857413,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29368733154093274,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.020080116680965075,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06168856107342462,-0.0,-0.0,-0.19936549623852012,-0.0,-0.3396864124390868,0.0,0.0,-0.0
0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204771581054572,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4182018976864276,-0.0,-0.06464181586391413,-0.0,-0.43290959178911986,-0.08032928320574349,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.20896423869894593,-0.0,-0.0,-0.0,2.4062981308692635,-0.0,-0.0,-0.0,-0.0,-0.0,0.05086506842175604,0.0,-0.06798456551513216,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07574259129076294,0.0,0.0,-0.0,0.0,-0.0,0.0,0.23933125715751188,0.0,0.0,0.0,0.0,0.0,0.0,0.1857245975407709,-0.15778003519693995,-0.0,-0.26153952895919474,-0.0,-0.19359178834204643,0.0,-0.0,-0.0,0.197715987137343,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.17246777787246176,0.0,-0.8330917195849875,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5918834777215697,0.0,-0.17566632659316253,0.0,-0.0,-0.0,-0.0,0.0,-0.3725629501994936,-0.2757569747256776,0.0,-0.0,-0.0,-0.19348908311593768,0.0302397789766344,-0.0,-0.0,-0.0,-0.17816326536653979,-0.37439053740436057,-0.0,3.262147763385558,-0.0,-0.056999610624162395,-0.6037177493131081,-0.4347274005372442,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0201195985908344,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.13514024944766712,-0.0,0.0,0.0,0.0,0.0,0.0861824236909227,0.0,0.0,0.0,0.040424984044355725,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.031237395619526383,0.2110101364855468,0.0,0.02218426772034753,0.2391267690590149,0.0,0.02294848858408032,0.21578458045858,0.0,-0.16264403071199118,-0.7026269412704189,0.0,-0.0,0.0,0.05889259375192692,0.07919422192894157
