1.914520490738333747e+00,0.000000000000000000e+00,-1.670113266341209102e-01,-0.000000000000000000e+00,-6.130495036033658390e-02,-7.126365468177241203e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,0.000000000000000000e+00.3,-0.000000000000000000e+00.2,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.3,0.000000000000000000e+00.6,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.7,-1.622010323399906973e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.8,1.338542868866764157e-01,-3.106146684400204125e-02,-2.949919369886300213e-02,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-3.041255524952134470e-01,0.000000000000000000e+00.11,-1.488700249339043324e-01,-0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.12,0.000000000000000000e+00.13,0.000000000000000000e+00.14,1.728723350072719767e-01,0.000000000000000000e+00.15,-0.000000000000000000e+00.13,5.268700011771348946e-02,3.642179460201771385e-03,0.000000000000000000e+00.16,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,0.000000000000000000e+00.17,-1.202301505334476689e-01,2.951084118268491180e-02,0.000000000000000000e+00.18,-3.347927653619929833e-01,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-1.125752504233305529e-01,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.25,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-5.276668564345347867e-02,0.000000000000000000e+00.29,-3.294828498012070117e-02,0.000000000000000000e+00.30,7.652783908697781412e-02,0.000000000000000000e+00.31,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-6.965489146155420253e-01,-0.000000000000000000e+00.26,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.34,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,0.000000000000000000e+00.35,-0.000000000000000000e+00.33,0.000000000000000000e+00.36,0.000000000000000000e+00.37,-6.904467089696521287e-02,0.000000000000000000e+00.38,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,0.000000000000000000e+00.39,0.000000000000000000e+00.40
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4234409364132893,-0.0,0.0,-0.0,-0.5345130081601924,-0.0,-0.2960222593216977,0.0,0.0,3.1539092172516896,-0.0,-0.0,0.0,-0.2320461510836646,-0.0,-0.0,-0.19949176082282896,-0.0,0.007345313187677749,-0.0,0.0,-0.2196645026428776,-0.8753062891793024,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.07032456404873266,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.4045064135067539,-0.0,-0.0,-0.0,-0.22622001965384653,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0808664502797975,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.03199062242088208,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,0.1287026335798095,0.0,-0.0,0.0,0.032828689364322754,-0.0,0.0,-0.0,-0.0,-0.5275561922361688,-0.5097064861157512,-0.025705226601937498,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.6999391973538978,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9329292898314014,0.0,-0.0,-0.0,-0.0,-0.04543718637745612,0.0999682861612111,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06785207852087205,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.050337721364512894,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.37019388269560993,-0.113114863685355,0.0,-0.07905892244314577,-0.0,-0.0,-0.0,-0.0,-1.0309394203568338,0.0,0.0,0.0,0.0,-0.07730360482701491,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.19569602445327072,0.052986478909053114,-0.0,-0.024921280557856647,0.0,0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.3129831328491616,-0.0,-0.07184069470760891,-0.1770219937549598,-0.0,-0.0,-0.0,-0.0,-0.4885747659239252,-0.02957809282767484,-0.0,-0.0,-0.0,-0.0,0.0,2.4099698542259502,-0.0,-0.20233906349722328,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09939163245338656,-0.0,0.0,0.0,-0.0,-0.48236530699220126,-0.0,-0.014243696175534136,0.0,0.0,0.0,0.0,0.1601002060444248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0960777609440736,0.0,-0.3452120811428874,-0.20131735648386856,-0.34393001848742694,-0.0,-0.0,0.0,-0.0,-0.07723765873983278,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.18284696247562152,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.05650705727040089,-0.0,0.0,0.0,-0.45795520239093407,-0.0,-0.0,0.0,0.0,-0.0,-0.07970875175957907,0.07636144284863834,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.703346127261007,-0.38349959754326624,0.0,0.0,0.0,-0.002777175709334888,-0.033419361502298815,-0.0,-0.058808242232503055,0.0,-0.0,0.0,0.0,-0.023142804722412143,-0.1427787597498046,-0.0,0.0,-0.4669883015121637,-0.0,0.0,-0.0873228554159343,0.10373212013691573,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0006431041064488195,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.05224483414953955,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.000307260546661908,0.0,-0.0,-0.09584800826668025,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.16574587806366442
0.1338542868866764,-0.0,-0.13889335756485732,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12850480825443492,-0.024354402795893737,-0.3357598885092089,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.19507753303169817,0.0,0.0,-0.2320461510836646,-0.0,-0.20233906349722328,-0.38349959754326624,2.6526265770080935,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.22793590997246924,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.012096759155919363,-0.7843560827209521,-0.0,-0.0,0.0,0.0742386833925227,0.07168270698474129,0.0,0.0,0.12258563582546204,0.0,0.006489450003577892,0.0,-0.1064228618273978,-0.0,0.0,-0.040862403727997945,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.19391480828269012,-0.0,0.0,-0.11641866650589607,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.19854936319674396,-0.10388922964222566,-0.0,0.12456394841537168,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.07538219393605612,0.0,0.0,0.0,0.0,-0.0,0.0,0.1397742953173407,0.0,-0.0
-0.03106146684400204,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.16582753134772407,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,3.377972406374864,-0.28279139793881286,0.0,-0.0,-0.0,-0.0,-0.06815926164689287,-0.0,-0.6776401321932577,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5943945583359992,-0.8391529084675098,-0.0,-0.055686373106390234,0.0,0.0,-0.0029168006653300673,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.16408194814998475,-0.0,0.0641656165186235,-0.0,-0.0,-0.0,-0.07851647491503724,0.1074493559233206,-0.0,0.0,0.0,-0.0,0.0,-0.0707180353833858,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.0264680982913974,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.05377751260743253,-0.0,-0.0,0.0,0.0
-0.029499193698863,0.0,-0.0,0.0,-0.0,0.0,0.0,0.03788807896654955,-0.0,0.0,-0.0,0.0,-0.0,-0.047013644267603405,-0.0,0.0,-0.06779445193796725,0.0,-0.19711589972605653,-0.058083403877332254,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.28279139793881286,2.7400710008181783,-0.26229878873534723,-0.3120692017873441,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.5405044730221484,-0.016430871166856872,-0.0,0.0,-0.0,0.0,0.0,0.04562234620787963,-0.0,-0.0,0.0,0.10675565672082568,-0.01868867078857005,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09390208563370826,0.0,-0.0,-0.10901726353917598,-0.405881277937906,0.0,-0.0,0.0,-0.0,0.1984835511330724,0.0,-0.0,-0.0,-0.0,-0.7191385441134676,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.08315778006944506,-0.0,0.0,-0.0,0.0,-0.0,-0.04187061573915303,-0.000976924755301735,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15689040050184047,-0.0,-0.1975085072309916,-0.19949176082282896,-0.0,-0.0,0.0,-0.0,0.0,-0.26229878873534723,3.2298102537452245,-0.0,0.0,0.11704036477789688,-0.0,-0.1028481792418312,-0.0,0.0,-0.5530797475106937,0.061139390864619295,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11459472267323148,-0.003645588635731192,-0.0,-0.0,-0.06090670401201243,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.37657432453310247,-0.0,-0.2985582762671339,-0.0,-0.0,0.0,-0.0,-0.0,-0.9123465051156904,-0.16683385613700033,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.12038410198447907,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.08240378698595677,-0.0,0.0,-0.0,-0.0,0.0,-0.03946315687561221
-0.0,-0.0,-0.06466758513146811,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9329292898314014,-0.0,-0.002777175709334888,-0.0,-0.0,-0.3120692017873441,-0.0,3.214675275753788,-0.0,-0.0,-0.1186690946979611,-0.0,-0.0,0.0,0.0,-0.0,-0.17919402482234265,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.019215856836114164,-0.15629176771178435,-0.0,0.05588508038902208,0.0,-0.0,-0.17111039912168355,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.5387606233071082,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.004327098160932177,0.0,0.0,0.0,-1.023739681113899,-0.0,-0.0,0.0,0.0,0.0,-0.05406553568959188,-0.0,-0.0,0.0,-0.0,0.0,0.12015038257841332,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.08902767199505107,0.0,0.021100697163776147
-0.30412555249521345,0.026199625133333206,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.007345313187677749,0.0,0.0,-0.033419361502298815,0.0,-0.0,-0.0,0.0,-0.0,2.3414962280597664,-0.0,-0.0011245250429332,0.006990781994013085,0.0,0.0,0.0,0.0,0.020180182845437152,-0.0,0.0,-0.1929596259168784,-0.0,-0.08031578343003054,-0.01390569358459307,-0.0,0.0,-0.0,0.11759831557105666,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.15330265761558837,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.03179861522556237,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0191002535220712,0.0,0.05502259508826907,0.16194007567322782,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.11638574734020468,-0.07060593630622905,-0.0,-0.06630735894187077,-0.4382638741266712,0.0,-0.01389731764119805,-0.0,0.0,0.0,0.04640876981617505
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.16284496972386042,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.11704036477789688,-0.0,-0.0,2.487708880907459,0.0,0.0,-0.0,-0.0,0.0,-0.7455551249632641,0.0,-0.0,0.0,-0.1958233363787428,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.031081258655012083,-0.0,-0.0,-0.0,0.04001998373220172,-0.0,0.07954675671313187,-1.166277340103464,-0.06676154204492699,0.0,0.039867242124966576,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.08435343658906438,-0.3891661069971832,0.0,-0.0,0.0,0.0,-0.20800915708750967,0.0,-0.0,0.0
-0.14887002493390433,-0.0,0.0,-0.1405929232390741,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.055852959034293055,-0.0,0.0,-0.027671676725219235,-0.0,-0.0,0.12149371978334948,-0.0,-0.09234985010756334,0.0,-0.0,0.0,-0.058808242232503055,0.0,-0.06815926164689287,-0.0,-0.0,-0.1186690946979611,-0.0011245250429332,0.0,1.7650836038137323,-0.0,0.0,0.0,0.0,-0.0,-0.4772920460266792,-0.0005902920428589839,-0.0021420456650254123,-0.0,0.0,0.0,0.03542357078342779,-0.11798621433068562,-0.26023878194927025,-0.0,0.14686173325153493,0.0,-0.12300850543774965,-0.0,-0.027751201782032768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08110644727636084,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.08618596777710691,0.0,0.0,0.0,-0.4495595027004574,0.08826835264531106,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.015182933934961932,0.0
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09730055692946848,-0.0,-0.03548203871969272,-0.5880434278866954,-1.6069770889012367,-0.45085194572265247,-0.35743786630492447,-0.1583725113454626,-0.2196645026428776,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1028481792418312,-0.0,0.006990781994013085,0.0,-0.0,3.775053772896528,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.010736191215459745,0.0,0.0,0.052669484877738176,0.0,0.0,-0.019601487227608048,-0.09120418188857309,-0.0,-0.0,-0.0,-0.0,-0.03429939686953818,-0.028635206049249372,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0770014434225409,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1968260599874767,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.18821192306520643,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8753062891793024,-0.04543718637745612,-0.0,-0.0,-0.22793590997246924,-0.6776401321932577,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.324471513933615,-0.0,-0.0471054548977566,-0.0,0.0,0.0,-0.0,0.0,-0.6525282813728962,-0.0,-0.38253094640853685,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05200030094993296,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.019166459740922143,-0.0,0.04307101503472908,0.0,-0.0,-0.0,-0.0,0.0059848739985005365,0.0,-0.0,-0.0,-0.0,-0.9237370792930872,-0.0,-0.03936508139523948,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.42921400467860565,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.4835240003206258,0.0,-0.19244126576369047,0.0,0.0,0.0999682861612111,-0.09939163245338656,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.5179154347161066,-0.0,-0.0,0.0,-0.0,-0.5263478160153086,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.22817311091614945,-0.27071840474803965,-0.0,-0.0,-0.0,-0.005928138580788576,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.3057023951592149,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.02929898634691227,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.046801975412456655,-0.0,-0.0,-1.1253748697620976,-0.0,-0.0,-0.0500436620699141,-0.0,-0.0,0.0,-0.10987804079762784,-0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.14681662638939413,0.0,0.10559429719117155,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.5530797475106937,0.0,0.0,0.0,0.0,-0.0,-0.0471054548977566,-0.0,3.3251440823669287,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.42803526542590975,0.0,-0.0,0.0,-0.0,-0.20681073402199368,-0.0,-0.0,-0.011988360068635313,0.0,0.0,0.0,0.16193166286441218,0.0,0.24256376642512653,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.11949801888386084,-0.0,0.0,0.0,-0.1797307935788687,-0.12450301561945663,-0.0,-0.0,-0.0,-0.05569279510682138,-1.3500459270432448,-0.07525577202246297,-0.28897489406287064,-0.21988241894744912,0.0,-0.0,0.0,0.0,-0.0,-0.03291641537190121,-0.0,-0.0,-0.0,-0.07576316369394083
0.0,-0.0,0.0,-0.29668375249864926,-0.1117523385913422,-0.0,-0.0,-0.0,-0.0,-0.0,0.15246440919093834,-0.06461944081869292,0.0,0.0,-0.0,-0.0,0.3193103169296168,0.0,0.030880395890699155,0.0,0.0,0.0,-0.0,0.0,-0.023142804722412143,-0.0,-0.0,0.0,0.061139390864619295,-0.0,0.0,-0.7455551249632641,-0.0,0.0,-0.0,-0.0,-0.0,1.851237735621788,-0.0,-0.05546810706631976,0.0,-0.1497772070660063,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.020296208568153586,0.0,-0.0,0.0,0.0,-0.07767980739765645,-0.12953069293348687,-0.0,-0.0,-0.0,0.13563029472180171,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08401724405444762,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.10096282800348828,-0.1349963195497528,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.17287233500727195,-0.12340129079759592,-0.0,-0.003386022013749388,0.0,-0.13272378092735057,-0.056708096779953046,-0.17719671466707154,0.0,-0.19814977778346768,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.1427787597498046,-0.0,0.0,0.0,0.0,-0.17919402482234265,0.020180182845437152,0.0,-0.4772920460266792,0.0,0.0,0.0,0.0,-0.0,1.772089732586981,-0.1971884403513429,-0.0,-0.11632006168222082,-0.1555691216603288,-0.0,0.0002097791209394933,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.07776300932049204,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.058528502858719925,0.0,0.07310081364916883,0.0,0.0,0.0,0.0,0.08290971464232494,0.05317603247345999,-0.0,0.0,0.0,0.0,0.0,0.1119286705244672,0.0,0.0,0.0,0.0,0.0,0.1949052689287976,-0.0,0.0,0.0739740385845135,-0.2451546367529273,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
0.0,-0.5627154300215366,-0.0,-0.0,0.0,-0.13662157509281683,-0.8207339784527222,-0.0,-0.0,-0.41934032805507593,0.0,-0.0,-0.0,-0.0,-0.2167381471332561,-0.09245781151446412,0.0,-0.0,0.0,-0.0049331862032794965,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0005902920428589839,-0.0,0.0,-0.0,0.0,-0.05546810706631976,-0.1971884403513429,2.761454107105993,-0.36308377469339975,-0.11923987890741052,-0.0,-0.0,0.12735362830941155,-0.0,-0.013337452364703876,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.15783022810438127,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.10955498365653359,0.0,0.0,-0.0,-0.0,-0.0,-0.16554287935059375,-0.0,-0.11055446543402096,0.0,-0.0,-0.0,0.13147259835741268,-0.0
-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0392293350370678,-0.0,-0.0,-0.0,-0.05955368256478149,-0.0468477027702113,0.0,-0.014295588313566388,-0.0,0.0,0.0,-0.48236530699220126,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0021420456650254123,-0.010736191215459745,-0.0,-0.5263478160153086,-0.0,0.0,-0.0,-0.36308377469339975,2.7718799388616437,-0.08114650014343078,-0.0,-0.02870230273624189,0.0751576037773856,-0.0,-0.3366413526485798,-0.0,-0.0,-0.7325872205978922,-0.0,0.031322663200863576,-0.0,-0.0,0.0,0.0,0.0,0.024593568038690544,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.14060703541391195,0.0,0.2521612502880096,0.0,0.0,0.0,0.08830425270677127,-0.0,0.0,0.04684922067518657,0.0,0.0,-0.0,0.06740599853637796,-0.0,-0.0,0.0,-0.0,0.12381233856647052,-0.0,0.0,-0.0,-0.0,-0.49994124990175576,-0.14049948767071924,0.11834092251167248,-0.0,-0.2572873686401834,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.05268700011771349,-0.0,0.0,0.0,0.0,-0.27891604729381825,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4669883015121637,-0.012096759155919363,0.0,-0.0,0.0,-0.0,-0.1929596259168784,-0.1958233363787428,-0.0,0.0,0.0,-0.0,-0.0,-0.1497772070660063,-0.11632006168222082,-0.11923987890741052,-0.08114650014343078,1.906388142602694,-0.3196334855776129,-0.25166341674255105,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.039984856006343314,0.00021234958814247203,-0.0,-0.05573851015708799,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.12949210108491654,-0.0,0.0,-0.0,0.0,0.0,0.0,0.029981074568977976,0.0,0.0,-0.2196819965878493,0.0,0.0,0.03331779511637547,-0.0,0.0,-0.0,0.0,0.0007092846033810696,0.0,0.023061903131201603,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.14353817280765893,-0.0,-0.0,-0.0,-0.0,0.04679924456032573,-0.0,-0.0
0.0036421794602017714,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.12859266716807247,0.0,0.0,0.21007910096094048,-0.0,0.0,-0.014243696175534136,-0.0,-0.7843560827209521,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.6525282813728962,-0.0,-0.0,-0.0,-0.1555691216603288,-0.0,-0.0,-0.3196334855776129,2.3795617982765935,-0.0,-0.3894061349678771,0.0,0.0,0.0,0.0,-0.0,0.2944066618493362,0.0,0.0,0.0,-0.0,0.0,0.053698151939031824,0.0,0.0,0.0,-0.027945270327053583,0.0,0.2163577438737793,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.01400512007426174,0.018326994505814105,0.11492530445568779,0.0,-0.0,0.0,0.0,0.0,0.2250004301606497,0.0,0.0,-0.0,-0.0,0.010973896661092112,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.4338513008673952,-0.0,-0.0,0.0,0.0,-0.0
