1.397195061215334322e+00,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.3,0.000000000000000000e+00.5,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,9.363936567193677230e-02,0.000000000000000000e+00.6,-4.480852065364337999e-01,0.000000000000000000e+00.7,0.000000000000000000e+00.8,3.285324478265226888e-01,-0.000000000000000000e+00.6,2.283844520999737393e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.7,-6.001593574931866210e-02,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,8.726853647879595499e-02,-2.617190610967481262e-02,2.850639861704384881e-02,-4.737543793673665293e-02,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.11,-0.000000000000000000e+00.13,-1.874520800751129992e-02,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.14,-6.536824826947848499e-02,0.000000000000000000e+00.15,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-3.065148721130331322e-01,0.000000000000000000e+00.16,3.133756986933796101e-03,0.000000000000000000e+00.17,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.18,0.000000000000000000e+00.19,1.194281150410902992e-02,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.24,-1.824123234596633503e-01,-0.000000000000000000e+00.25,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,2.192064857956208673e-02,-0.000000000000000000e+00.28,0.000000000000000000e+00.24,-0.000000000000000000e+00.29,0.000000000000000000e+00.25,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,0.000000000000000000e+00.26,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-4.038164658522973294e-02,-1.138808387764437269e-01,-0.000000000000000000e+00.38,-1.125547829988501197e-02,0.000000000000000000e+00.29,-0.000000000000000000e+00.39,0.000000000000000000e+00.30,0.000000000000000000e+00.31,1.423949793556510135e-01,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-3.966133341888861130e-03,-0.000000000000000000e+00.43,-1.264501393155275655e-01,-0.000000000000000000e+00.44
-0.0,-0.27111284087841253,0.0,-0.0,-0.0,0.14835448801318935,-0.22701829088535727,0.0,0.004303062373890918,-0.0,-0.0,0.0,-0.0,-0.0,-0.08804073564872476,-0.00815957373961131,0.0,-0.0,0.0,0.0,-0.03439814998653068,-0.20843936222267265,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.009429571340401484,0.0,-0.0,-0.0,2.075072413556531,-0.13915843390757743,-0.06843714514015402,0.1537548396201488,-0.0,-0.23933583964628172,-0.4558367021053293,-0.0,-0.0,0.0,0.0,0.2165435185658682,-0.15519391872340005,-0.0034749960269929514,-0.0,-0.0,0.026127568338731384,0.0,0.0,0.0,0.0,-0.0,-0.0,0.10794755555490944,0.3472027715244784,0.0,-0.0,0.0,0.06803595791799671,0.0,0.0,-0.0,0.013304097816111917,-0.0,-0.0,0.33738457091994567,0.0,-0.0,0.0,-0.0,0.26910253432505854,0.0,0.0,0.06755406887493037,-0.029450693686009013,0.0,-0.07139526042786597,0.0,-0.09474732770895408,-0.2624703905307012,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.004014716023511102,0.0,-0.0,0.0
-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.14026283725891037,-0.0,-0.04711033911988773,-0.5718476797568061,-0.0,0.0,0.0,-0.15615483700922284,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.13915843390757743,2.789845800224723,-0.5951961834978624,-0.18455348917379383,-0.09159381786447475,-0.0,-0.11940153533189209,-0.09697740235762904,-0.0,-0.0,-0.0,0.24418343672025192,-0.07509899181858011,0.0,-0.5966098141870105,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.09037948224455127,-0.03283886973174527,0.0,0.0,-0.0,-0.0,-0.1306523188051126,-0.0,-0.0,0.06970957640613537,-0.0,-0.0850615297176316,0.06705816012108792,-0.0,0.0,-0.10268638061732074,-0.0,0.11967679423044564,-0.0,0.02780837099740572,-0.029693669053830217,0.0,0.0,0.0,0.0,-0.0,0.07084883049841295,-0.0,-0.11040493749242963,-0.0,-0.03022949083451792,0.0,-0.38589374870156007,-0.1880037318193989,-0.10852227993383484,-0.0,-0.0,-0.0,-0.0,0.0,0.11563647013607836,-0.1253519370558576,-0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.10582938542094213,0.1757307955437829,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5199207437076944,-0.0,0.0,-0.0,-0.16085110113792891,-0.0007495287735995523,-0.0,0.0,0.0,-0.0,-0.0,-0.06843714514015402,-0.5951961834978624,2.3796548571807583,0.0,0.0,0.0,-0.0,-0.01465006340285448,-0.0,0.0,-0.06895434331956168,0.04254097152201754,-0.0,0.0,-0.4682351969587564,-0.34784606753950814,0.0,0.0,0.09525507658995878,0.29415086712439387,0.0,-0.13222032653981805,-0.05146958071555677,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.05620469746424375,0.0,-0.0,0.16205406023394173,0.01627072064133619,0.048400999148426355,-0.07856645152571833,-0.0,0.0,-0.0,0.0,0.1987655857032483,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06978434380516453,-0.0,-0.0,0.0,-0.14461239285990196,0.0,0.0,-0.0,0.04935859832943685,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.20942812840578065
-0.0,0.07208698249222166,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.046546417559789936,-0.13560394560318748,-0.0,0.08360961800366723,0.04546031733594568,-0.0,0.0,-0.0,-0.0,-0.10117540265369976,0.10294786763389421,0.0,0.0,0.0,-0.16392498528687727,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.1537548396201488,-0.18455348917379383,0.0,3.0881841830210455,-0.5757625731969971,-0.0,0.0,-0.19640133118516287,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.025894252099624017,-0.7606650307882886,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.01230578323445838,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.18822592458897128,0.0,-0.4753374686710956,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-1.0258836184791071,-0.0,0.0,-0.0012936928218990871,0.0,-0.0,0.0,-0.0,0.048951345389677194,0.0,-0.0,-0.243013714940916
-0.018745208007511296,0.0,0.08301078736600111,-0.0,0.0,0.04595477715913405,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.22723052992145004,0.0,0.0,-0.025238184281521747,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.09720003711732844,-0.0,-0.0,0.0,-0.0,-0.0,0.16151448587010556,-0.0,0.0,-0.0,-0.09159381786447475,0.0,-0.5757625731969971,3.1298382553297834,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.951946774090069,0.0,0.0,0.0,-0.11948693559385946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10216880872621052,0.0,-0.0,0.0,0.0,0.0,-0.0,0.023816834971807383,0.0,0.0,0.0,0.0,0.0,0.01994414130777965,0.0,0.0,-0.0,0.0,0.005645671887775584,0.0,0.0,-0.0,0.0,0.1354099427797011,0.0,-1.1297801644152543,0.0,0.0,0.0,0.017902179950109894,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,-0.04028048537609154,-0.0,-0.0,-0.0992344925108895,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.2400736066322226,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.21729659208939028,0.0,-0.0,0.0,0.027294642069453107,-0.0,0.0,-0.0,-0.17426746215734232,-0.23933583964628172,-0.0,0.0,-0.0,-0.0,2.385717093863648,-0.09290168909448648,-0.19915467073477136,-0.21121981618986232,-0.0,0.0,0.0,-0.0,-0.31807086543948754,-0.0,0.0,-0.0,-0.36563883084148496,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1917605129566705,0.23365004042945992,-0.0,0.0,-0.0,0.0,-0.059476711854977195,0.0,0.0,-0.0,0.0,-0.0,0.010886452387888997,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06919260818773247,-0.0,-0.0,-0.0,-0.0,0.22683949071376527,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.11494266708744796,-0.34755608766514656,-0.03703237082895933,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.1324026007830715,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.10477635676011383,-0.0,-0.0,0.0,0.0,-0.0,-0.1426233332010375,-0.0,-0.0,0.0,-0.0,-0.4558367021053293,-0.11940153533189209,-0.0,0.0,-0.0,-0.09290168909448648,2.880852154849436,-0.30811152611611914,-0.08457934935750255,-0.0,-0.5011123036379512,0.0,-0.0918435649894804,-0.3823793853276837,-0.07363982872120654,-0.24296429625250457,0.0,-0.0,0.0,-0.0,0.0,-0.18554817516032776,-0.0,0.0,-0.0,-0.07680033070838134,-0.0,-0.0,0.0,-0.0,0.11633164883604744,0.0,0.0,-0.0,-0.0,0.0,0.06918597187984948,0.0,0.07252288409805173,0.0,0.20743003192621431,-0.0,0.41897033999838246,0.15875817752408783,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15162364659373873,-0.0,0.0,0.0,-0.005264280253719857,-0.0,-0.13092277615931783,0.055584871085087625,-0.15016807753346192,-0.0,-0.0,0.0,-0.0,0.0
-0.0,-0.0,0.11677759288892758,-0.0,-0.007663971272358397,0.0,-0.0,-0.0,-0.10632021551149955,-0.1720746402031516,0.2366377939963904,-0.0,0.0,0.0,0.0,-0.2176431409614233,0.0011349315018930287,-0.01044444314564098,0.0,-0.0,-0.0,-0.0,-0.0,-0.06588076559831585,-0.0,0.0,-0.16877911880938873,0.0,0.0,0.0,0.06809833283625029,-0.0,-0.0,-0.09697740235762904,-0.01465006340285448,-0.19640133118516287,0.0,-0.19915467073477136,-0.30811152611611914,1.7885300968088407,-0.015652184199134354,-0.0,-0.0,0.0,-0.06158317416064612,-0.16095901891390052,-0.0,-0.0,0.0,-0.0,0.29768731451464053,0.0,-0.0,-0.0,-0.004622319826257993,0.0,-0.0,-0.0,0.05011166174044632,-0.0,-0.0,0.015594509795489467,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.20346209700613635,-0.0,0.0,0.15514885893041602,0.0,-0.0,-0.0,0.008624580399560896,-0.0,-0.0,0.0,0.0,0.0,0.0,0.1394806408504992,-0.0,-0.0,0.0,-0.18399282358418467,-0.1680402602166291,0.1388797143886022,-0.0,0.3728000236954453,-0.0,0.048885025667654174,-0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,0.01765820997833874,0.0,0.12155818942394447,0.2981020676569115,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.07527587587014967,0.0,0.0,-0.0,0.0,0.21104889155119247,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21121981618986232,-0.08457934935750255,-0.015652184199134354,3.5577201486528525,-0.0,-0.16073084706183144,-0.0,-0.0318999582527314,-0.7284352070538664,-0.9120896163154307,-0.05915525488949684,-0.0,-0.599987802275217,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.012258315017069204,0.0,0.0,0.0,0.0,-0.0,-0.5437112224666291,-0.0,0.0,0.0,-0.0,-0.0,0.07916371454663763,0.0,-0.03409892386108421,-0.0,-0.1953831777794492,-0.0,0.0,-0.0,-0.0,-0.23545089181662335,-0.0,-0.0,-0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.06919720536096498,-0.0,0.0,-0.06502348393363656,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.007692699298979898,0.0,-0.0,0.0,-0.0,-0.0,-0.4623912675653567,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7557619063200058,-0.0,-0.04589456521495595,-0.0,-0.0,-0.034297536799066115,0.0,-0.0,-0.0,-0.07859968413855249,-0.0,0.024046115151870665,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.1395257142700017,0.0,0.0,0.041551958059454566,-0.13323232957933578,-0.0,-0.0,0.0,-0.0,0.0,0.10903671515991656,0.0,0.0,-0.0,-0.05194827831918838,0.0,-0.0,0.0,-0.0,-0.13934839937816773,-0.03567501688913688,0.0,0.13924748354979583,-0.0,0.0,0.016254271385623343,0.0,0.0,-0.2749383285711432,0.0,-0.0,-0.0,-0.0,0.28285377239362974,-0.03221314821275289,-0.665770688920868,-0.0,-0.0,0.0,-0.0,-0.0
0.0,0.05221166057580907,-0.0,0.0,0.0,0.0,0.0,0.0,0.13001945203714435,0.10682587574114616,-0.0,0.0,0.0,-0.0,-0.08095869535190563,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.16135297832310003,-0.06990149355902806,0.0,0.0,-0.12487294056017675,-0.12072175899735976,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.06895434331956168,0.0,0.0,0.0,-0.5011123036379512,-0.0,-0.16073084706183144,-0.0,2.1363998021068213,-0.0,-0.032962939374842966,-0.20205561195917307,-0.3484036279097634,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.03342307588955443,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2349747519615204,0.0,-0.0,-0.0,-0.0,0.0,-0.034137615625078194,-0.0,0.29530015288698214,0.0,0.09487902170343294,0.0,0.018252274754548756,-0.0,-0.0,-0.0,-0.1709121469643901,0.0,-0.3158982598180214,-0.0,-0.0,0.0,0.0,0.0
-0.06536824826947848,0.0,-0.037745515978797994,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.14228274356649162,-0.0,0.1407044725881302,-0.0,0.019347992179957564,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.21246243406167512,0.0,0.0,0.0,-0.0,-0.0,-0.15775996826957067,-0.3756883401014048,0.0,0.11434270845393411,-0.0476143060462409,0.0,0.2165435185658682,0.24418343672025192,0.04254097152201754,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04589456521495595,-0.0,2.664085210117821,0.027592603947976215,-0.29716988129455246,0.0,-0.0,-0.2135248103724497,-0.1784676662235336,-0.0,0.0,0.09506306394699346,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03736547143195716,-0.0,-0.0,-0.0373458048481795,0.0,-0.08910705374139617,-0.0,-0.0,0.0,0.0,0.0,0.034630693799181565,-0.0,0.02466042394810284,0.18226437486214367,0.0,0.27357641318590126,0.0,-0.0,-0.0,0.07674963877910444,0.036012297171777854,0.01209003502993094,0.0,0.0,0.20258593038661568,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.076573099200598,-0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.1946659965468817,-0.0,0.04014141456774441,-0.02198526352538163,-0.11263510641133324,0.0,0.0,0.0,0.0,-0.0,-0.09296754506661645,-0.0,-0.0,0.05335041941223132,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.017158877683736477,0.0,0.015616149731848031,-0.15192719660652115,0.07919542788769579,-0.0,0.0,0.016783804221565883,-0.0,-0.15519391872340005,-0.07509899181858011,-0.0,0.0,-0.0,-0.0,-0.0918435649894804,-0.06158317416064612,-0.0318999582527314,-0.0,-0.032962939374842966,0.027592603947976215,2.383400666281315,-0.14942874307291992,-0.11237004130857924,-0.0,0.0,-0.015921451175649717,0.1942147857399074,0.0,-0.0,-0.11086755665464232,0.0,0.0,-0.0,-0.14517986927484097,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.11128454436741536,-0.0,-0.6685843432651868,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,2.7729529843039592e-05,-0.0,0.0,-0.0,-0.0,-0.0,-0.5341051282075019,0.0,0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08474663921081153,0.0,0.0,0.05228182889193855,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.04065252660060556,-0.0,-0.0,0.0,0.0,-0.0,-0.0034749960269929514,0.0,0.0,0.0,-0.0,-0.31807086543948754,-0.3823793853276837,-0.16095901891390052,-0.7284352070538664,-0.0,-0.20205561195917307,-0.29716988129455246,-0.14942874307291992,3.4457643144964916,-0.019439232790802733,-0.0,0.0,-0.0,0.0,0.0,0.06002686862647851,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.07098014023075548,-0.0,0.0,0.0,0.0,0.0,0.0,0.05507530831493573,0.24062232484545573,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.38753257714175304,0.06222081889300798,0.0,-0.0,-0.20173388809747797,-0.0,0.0,-0.002849014893124847,-0.0,-1.3081422679134855,0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,-0.0908775807825093,0.0,0.21524556963116487,0.0,0.0,0.0,-0.0,0.0,0.0,-0.15063905490797885,0.0,0.0,0.0,0.0,0.0,-0.0,0.11754521880913396,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0373052604367322,-0.0,-0.5966098141870105,-0.4682351969587564,-0.0,0.0,-0.0,-0.07363982872120654,-0.0,-0.9120896163154307,-0.034297536799066115,-0.3484036279097634,0.0,-0.11237004130857924,-0.019439232790802733,3.28038942554481,-0.6598777554860372,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09000607317111475,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.086636383717048,0.0,-0.19350213399306665,0.0,-0.0,-0.0,-0.04089362234113349,-0.0,-0.0,-0.0,0.0,-0.19259454889109345,-0.0,-0.00902661051105987,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.08590888724142966,0.0,0.0221711884853648,-0.0,0.008287502740348519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41277599391592457,0.0,-0.0,-0.0,0.0,0.3001075506940653,0.0001967651989348763,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.34784606753950814,0.0,0.0,0.0,-0.24296429625250457,-0.0,-0.05915525488949684,0.0,-0.0,-0.0,-0.0,-0.0,-0.6598777554860372,2.8878565681376447,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.15032657372213415,0.0,0.0,-0.0,-0.07021722535919103,0.0,-0.0,0.13020497973103787,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.016326010473159704,0.24334837397807235,0.2214248613440331,0.0,0.07545901814613126,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1711152489710754,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.01386308588054214,-0.07015557629386779,-0.6346508181126296,-0.0,0.0
-0.0,0.0,-0.0,0.0,-0.0,-0.5230015489446576,0.0,0.19391405980506168,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.1350680133697059,0.0,0.0,-0.24942230658312864,0.04850777020088978,0.008451281542807238,0.27961657170453047,0.10442636813029436,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.10681111260702704,-0.0,0.026127568338731384,0.0,0.0,-0.025894252099624017,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.2135248103724497,0.0,0.0,0.0,-0.0,3.4380002966631498,-0.6810210009374,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.1099283414471988,0.0,-0.0,-0.0,0.0,-0.0879658341991283,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.053301420153801016,0.0,-0.0,0.14279669937546582,0.0,0.0,0.06606828606246132,0.0,0.0,0.0,0.02134062681216089,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.03568665770462051,-0.08074420014135952,-0.0,-0.0,-1.0906558702249982,-0.5322321353884985
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.19685848108531023,0.0,-0.0,-0.043377004782151424,0.08773865179733539,0.0,-0.0,0.11436779096664049,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.7606650307882886,-0.951946774090069,-0.36563883084148496,-0.0,-0.0,-0.599987802275217,-0.0,-0.0,-0.1784676662235336,-0.015921451175649717,-0.0,-0.0,-0.0,-0.6810210009374,5.124059340370284,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.07953555308719532,0.0,0.0,0.14472075160850195,0.0,0.0048591489666799225,0.0,0.0,0.0,0.5676578663422804,-0.0,-0.0,0.0428570663064491,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.17860446226030485,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.5299141666849303
-0.3065148721130332,-0.0,0.013476212948153836,0.2064517717385067,0.1242328646573937,-0.013755134182265904,0.0,0.0,0.0,0.0,-0.0135576063970456,0.0,0.05451449470133401,0.0,-0.0,-0.0,0.01705158645255439,0.0,0.0,-0.12913163836555547,0.0,0.0,0.20166791252098035,-0.0,0.0,-0.08635873410924813,0.0,-0.0,-0.0,-0.0,-0.07980795082771562,-0.2570451369870703,0.0,0.0,0.09525507658995878,0.0,0.0,-0.0,0.0,0.29768731451464053,-0.0,-0.07859968413855249,0.0,-0.0,0.1942147857399074,0.0,-0.0,0.0,-0.0,0.0,1.9857921951299005,-0.040954592466436,-0.3056455768285938,0.05157677133801465,-0.0,-0.014694156600095432,0.0,0.0,0.0,0.0,0.08784048655743001,0.0,0.0,-0.0,0.0554008047383974,-0.0,-0.019153696428108997,-0.0,0.0,-0.0,-0.07201093669185771,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.43415386975992687,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.03789507963377521,-0.22078278906405557,-0.0,-0.20211565243941024,0.0,-0.0,-0.0,-0.0,-0.013774575563452157,-0.0
0.0,-0.6613066562508055,-0.15601974968646676,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.19152709407469248,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08127070604062038,0.0,-0.0,0.0,-0.0,-0.0,-0.23085073451611207,0.0,0.0,0.0,0.0,0.29415086712439387,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.040954592466436,2.5069027271034665,-0.049532837687191175,-0.030084049974353905,-0.0,-0.11834778017141348,-0.9177972735325368,-0.36074607817917703,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.028223457441415828,0.0,0.0,0.024701028215069677,0.0,0.0,-0.0,-0.0,0.024411707834915565,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04681145469507567,-0.0,0.0,0.0,0.0,0.0,0.0
0.003133756986933796,-0.0,0.120851356591363,0.007287809194642886,0.0,-0.0,-0.05172975495864535,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.05922190142553247,0.0,-0.0,-0.01433558980237936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04264763071586236,0.0,0.06980332271957823,0.0,-0.0,-0.0,-0.0,0.018557671548170895,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.024046115151870665,0.0,0.09506306394699346,-0.0,0.06002686862647851,0.0,0.0,0.0,0.0,-0.3056455768285938,-0.049532837687191175,1.992399534553568,-0.0,-0.23904665935255248,-0.0,-0.1822000725434406,-0.0,-0.020531914994581915,0.01626441524646422,-0.0,0.0,0.0,0.0,-0.0,0.02126045267469075,-0.3718566946233736,-0.0,-0.0,-0.34917048577780674,-0.1795175494617472,-0.2243912272530303,-0.12363987935312958,-0.0,-0.002463461304125312,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.045243903256727606,-0.0014976909754262546,-0.0,-0.3008671322537459,-0.08784100585035248,-0.1039501744387468,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
