4.202311271092830758e+00,-1.841183696290513150e-01,-1.011476767877800054e+00,-4.830810789544477402e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-6.233540715512886354e-01,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.6,0.000000000000000000e+00.9,-0.000000000000000000e+00.7,0.000000000000000000e+00.10,-0.000000000000000000e+00.8,0.000000000000000000e+00.11,0.000000000000000000e+00.12,6.682576972242322555e-02,2.862716631348036223e-01,0.000000000000000000e+00.13,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-1.537736046083937602e-01,0.000000000000000000e+00.14,0.000000000000000000e+00.15,1.999596751737126310e-01,8.324625298110333027e-02,-2.156652919242966759e-01,-0.000000000000000000e+00.11,0.000000000000000000e+00.16,0.000000000000000000e+00.17,1.355586418263849541e-03,0.000000000000000000e+00.18,2.111541322027291057e-01,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.12,0.000000000000000000e+00.23,-0.000000000000000000e+00.13,-4.640335665475271432e-01,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-4.041746543408001324e-01,-0.000000000000000000e+00.17,0.000000000000000000e+00.24,-3.082020172236477409e-02,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,4.673425282424645277e-02,0.000000000000000000e+00.31,0.000000000000000000e+00.32,7.834266995018279722e-02,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.33,-0.000000000000000000e+00.23,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.24,0.000000000000000000e+00.36,0.000000000000000000e+00.37,1.463814592506698375e-01,0.000000000000000000e+00.38,-0.000000000000000000e+00.25,0.000000000000000000e+00.39,0.000000000000000000e+00.40,0.000000000000000000e+00.41,0.000000000000000000e+00.42,0.000000000000000000e+00.43,-0.000000000000000000e+00.26,0.000000000000000000e+00.44,-4.466664694392151469e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.45,0.000000000000000000e+00.46,0.000000000000000000e+00.47,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.48,0.000000000000000000e+00.49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09602164187625753,-0.0,-0.0,-0.0,-0.5752257386001314,-0.0,-0.0,-0.0,-0.805348540355704,-0.0,-0.0,-0.0,0.0,3.727098670484601,-0.0,-0.0,0.0,-0.0,-0.0,-0.44461128064710337,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5275631715867511,-0.0,-0.0,0.0,-0.0,-0.0,-0.23820848822764232,-0.09020973444369443,-0.3048947531027491,-0.0,-0.0,-0.0,-0.009585711397401657,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.33007973911142247,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.3894156230902847,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2798885803595081,-0.0,-0.009867147273876355,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1078130072519343,-0.0,-0.0,0.09262626358195715,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03874904942740516,0.0,-0.0,-0.33583490823253986,-0.0,-0.8717616509768192,-0.1221486974064003,-0.0,-0.0,-0.4605547078303394,-0.028309679240145647,-0.0,-0.0,4.499251241633687,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.6548514435039954,-0.13820277952955243,-0.030146124946570357,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3498484452264329,-0.20492226009630124,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.10192008938173013,-0.0,0.0,-0.0,-0.0,-0.3292249338071794,0.0,-0.15818242468056767,0.0,-0.0,0.0,-0.0,-1.026011245417962,-0.0,-0.05386879876355671,-0.0,0.0,-0.0,0.0,0.028122275482772255,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.28433640162990614,-0.777988878468951,-0.03536640173324632,-0.0,-0.0,-1.4079047061944088,-0.10839530833112503,-0.20753518072243396,-0.0,-0.05125953640069741,-0.0,-0.0,4.0591659134335165,-0.0,-0.0,0.0,-0.0,-0.25895184695109646,-0.0,-0.0,-0.0,-0.0,-0.9898136540510128,0.0,-0.0,-0.0,-0.0,-0.0,-0.01879767101821348,-0.0016329646341779272,-0.0,0.0,0.14367835592503236,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04762582960679781,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.06974537841360512,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06120041516008552,0.03923774994989753,0.0,0.0,0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.06379996444620241,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.7939364005614973,-0.0,0.07783734271883286,0.0,0.0,-0.0,-0.11256334610636767,-0.17029293384509375,0.0,-0.0,0.06417070880371976,0.0,0.0,-0.22874961627868917,-0.24724539783891689,-0.0,0.0,-0.42697249030549467,0.0,0.0,-0.0,0.0,0.05879664086822085,0.0,-0.0,0.0,-0.0,0.1653041667387903,0.0,-0.0,0.0,-0.0,0.0,0.08044773640243731,-0.0,-0.07228445547533406,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3092808956068693,-0.0,0.0,-0.03411514671450153,0.0,0.0,0.04500222750914889,-0.0,0.09087960560587088,0.0,0.16707470123111529,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.40964683333717766,-0.0,-0.0,0.10601788908022096,0.0,0.0,-0.0
0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.41306293179757375,-0.13507357840984272,-0.6528549381517087,-0.0,0.018808694667386747,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.3285452389854986,0.0,0.0,0.0,-0.05295400474881439,-0.0,-0.0,-0.09213529056905363,0.0,0.0,0.0,0.0,-0.0,-0.11708180318322992,-0.02138386600312687,0.0,-0.0,-0.9374660366144916,-0.0,-0.1665646742722902,-0.0,0.0,0.170885616783273,0.0,0.0,0.02383002755716392,-0.0,0.0,0.05945279257308363,-0.0,0.0,-0.0,-0.0,0.1038642395134194,0.0,-0.0,-0.0,0.0,0.0,0.08567641057365585,0.0,0.09099739859938193,0.0,0.14021448499241868,0.006785094576944888,0.0,-0.20532977442733008,0.0,0.0,0.0,-0.0,0.0,0.0,0.0018151671511861351,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.03897371674991501,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.07783734271883286,0.0,4.457274230270194,-0.6242536471408993,-0.0,-0.0,-0.0,0.0,0.0,0.0,-1.1755972548168312,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.43203888105076416,-0.0,-0.49088828721316063,-0.0,-0.3469489387257628,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.07440772767771948,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.5752882352033173,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.05427485657937422,-0.9284977665189929,-0.0,0.0,-0.0
0.06682576972242323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14892520594219455,0.04014889039926171,-0.0,-0.5530502302867932,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.44461128064710337,-0.0,-0.0,0.0,0.0,-0.6242536471408993,3.899326373580608,-0.008435275512283832,-0.0,-0.0,0.0,0.0,-0.0,-0.024555871638464143,-0.0,-0.03797023561414607,0.08092843525305214,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20121178097909675,-0.11511120835858124,-0.08383171072380653,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.2062411275510266,0.0,0.0,0.0,0.0,0.0,-0.0,-0.29922096070699744,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.06037792953015,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.18099007175270393,-0.0,-0.9499676884321344,0.0067369345456101855,0.0,-0.0,0.007351014879135982,0.0,-0.043202498076510304,0.0,-0.0,-0.11466225669472184,-0.0,0.01049900066915842,0.0
0.2862716631348036,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03879341575171544,-0.0,-0.0,0.0,-0.725235800226581,-0.48167268166687544,-0.0,-0.1611857775309103,-0.0,-0.0,-0.0,-0.25895184695109646,0.0,0.0,-0.0,-0.008435275512283832,4.754276365292013,-0.0,-0.0,-0.0,0.0,-0.05462412740000818,0.0,-0.2611149201493272,-0.33455457810143646,0.01883484881589593,0.0,0.0,-0.5326981276641997,-0.0,0.0,-0.0,-0.0,-0.0,-0.06761132553844015,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.2320565947551492,0.0,0.0,0.013268250874122946,0.0,-0.0,-0.0,-0.0,-0.47760031046345386,-0.5839418856141879,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.10332730440706196,-0.25362911302179675,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.32785756532699734,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09240651523249102,-0.0,-1.2349891385196756,-0.0,-0.0,-0.0,-0.0,-0.07299528340695696,-0.0,-0.0,-0.6548514435039954,-0.0,-0.0,-0.05295400474881439,-0.0,-0.0,-0.0,4.323792968897764,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1364335037592612,-0.7531936733727898,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1676700430462278,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.01268046736346812,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.356313243128252,-0.0,0.0,-0.0,-0.0,0.0,-0.45351404436746007,-0.06406353162953804,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.041399859032828314,-0.1384537349580132,-0.0,-0.0,-0.389779654448121,0.32923674388710233,-0.0
-0.0,-0.0,-0.0874602113309251,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.028807078838796008,-0.0,-0.02666081397401311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13820277952955243,-0.0,-0.11256334610636767,-0.0,-0.0,-0.0,-0.0,-0.0,1.733184382738433,-0.0,-0.0,-0.0,-0.011715974042100528,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.10469462923909556,0.0,-0.10974765239085552,-0.0,-0.0,-0.17773913338120603,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.014714364892611452,-0.08535939419152087,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.020336083564139212,0.0,-0.036910318437347926,-0.0,-0.0,-0.0,-0.20312984233634504,-0.0,-0.0,0.0,-0.3655776176079258,-0.00274486229069988,0.0,-0.0,0.0,0.0,0.05076080677731632,0.0,-0.06411337642264474,-0.01542338240473812,0.0,-0.23011655985716525,-0.0,-0.10875769323011975,-0.0,-0.0,0.0,-0.0
-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08240279984073633,-0.12366831817841292,-0.0,-0.0,-0.0,-0.05015202491601502,-0.0,-0.0,-0.030146124946570357,-0.0,-0.17029293384509375,-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.7568673830698351,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1452236742911196,0.0,-0.0,0.0,-0.0,-0.050825622346611754,-0.0,0.0,-0.0,-0.029071002959382093,-0.0,-0.13657846734014992,0.0,-0.15030894198064587,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.06637709857468267,-0.0320103234735465,-0.14868256292465107,0.0,-0.0,-0.1323147638419565,-0.16749322152622875,-0.04103988180627667,0.03302395764814953,-0.1352519653279169,0.0,0.0,0.0,-0.0,0.0,0.0,0.1237535242857307,-0.08613453121078346,-0.5329614983567952,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
-0.15377360460839376,-0.106534245758455,-0.1515138550940043,-0.41114788827340826,-0.0,-0.0,-0.027106387167429448,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.5764241748268468,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.09213529056905363,0.0,0.0,0.0,0.0,-0.0,-0.0,2.7485620577899983,0.0,-0.0,0.0,-0.0,-0.6682636885378506,-0.16269128489894252,-0.025037125646095625,-0.0,0.0,-0.0,0.0,-0.0053159512919133695,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.13581165397893669,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.1412818221531425,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.025681431627511016,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.24247340453081823,-0.16804780059297095,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.058882162096843535
0.0,0.0,0.0,0.0,0.014642775912364903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.403104282400278,-0.6821533878215598,-0.0,-0.0,-0.0,-0.0,-0.9898136540510128,-0.0,0.0,0.0,-0.0,-0.05462412740000818,-0.0,-0.0,-0.0,0.0,5.89956304692038,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.6073774262741616,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1577814690579867,0.0,0.0,0.0,0.0,0.0,0.08652207934413662,-0.0,-0.0,-0.0,-0.485541885598252,-0.0,0.0,-0.04116290212903441,-0.07215204946264743,-0.5445993142353861,-0.8661940185386493,0.0,-0.0,0.0,0.0,0.05318192849351985,-0.21552085454502293,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.01774659156723093,0.0,-0.0,0.0,-0.0,0.10235062056444567,-0.10361988803905396,0.0,0.0,-0.0,0.0,0.23679949799365008,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.5275631715867511,0.0,0.0,0.06417070880371976,0.0,-1.1755972548168312,-0.024555871638464143,0.0,-0.0,-0.011715974042100528,0.0,-0.0,0.0,3.640178935707436,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.789835039752426,-0.37534079971794737,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.09198499134282352,0.0,0.0,0.0,0.08005953102696972,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0833825667228851,-0.8740701810840299,-0.10869645793667876,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.02224396749704457,0.0
0.19995967517371263,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.7045920230361785,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.48193951821905456,-0.0,-0.3714007718453077,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2611149201493272,-0.0,0.0,-0.0,0.0,-0.0,0.0,3.3275465085224254,-0.0,0.0,0.0,-0.011873188987334434,-0.11481919280625062,-0.0,0.0,0.0,-0.012124487698429977,-0.0,-0.0,-0.0,-0.0,-1.0187863561019483,0.0,0.1558373212721647,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.24082360223777413,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.13607600325470556,0.0,-0.0,-0.0,-0.0,-0.4443870465692568,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04905708255248028,0.0,-0.0,0.0,0.0
0.08324625298110333,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4007002719083972,-0.0,-0.3977047902736522,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.03797023561414607,-0.33455457810143646,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.8689485875881666,0.0,-0.0,-0.0,-0.1127322173883308,-0.0695311875232099,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.049194659609702235,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.03006945247319489,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.22251771957187932,-0.0,-0.0,-0.0005220383692076167,-0.0,0.161344836041402,-0.0,-0.0,-0.0,-0.0881480930886403,0.0,-0.0,-0.2519169521591974,-0.0,-0.0,-0.0,-0.0,0.0,-0.56636027653127,-0.0,-0.0,0.0,-0.10318463716329608,0.012017733453068676,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.42538487987707946
-0.21566529192429668,-0.0,-0.0,-0.0,-0.0,-0.012963744507299427,-0.0,0.0,-0.0,-0.1548340238352391,-0.10215747874212172,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.22874961627868917,-0.0,0.0,0.08092843525305214,0.01883484881589593,-0.0,-0.0,-0.0,-0.6682636885378506,0.0,-0.0,0.0,0.0,2.4874057730865093,-0.5525021927776481,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.3041925223641877,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19370918935748568,-0.0,0.2255077623921476,-0.0,-0.0,-0.1163613797076848,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.19646883448237268,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0855173321099573,-0.0,-0.0,-0.37665067838087607,-0.0,-0.0,-0.0,-0.32205950593608274,-0.0,-0.0,-0.0,0.0,-0.0,-0.500992244665102,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.24724539783891689,-0.11708180318322992,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.16269128489894252,0.0,-0.0,0.0,-0.0,-0.5525021927776481,2.919292615300357,-0.4439894735220848,0.0,-0.0,-0.0,0.0,-0.016791241616728732,0.0,0.0,0.0,-0.04075468176217729,0.0,-0.0,-0.0,-0.0,-0.07356989531911784,-0.15505318864110784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14330514235169023,0.0,0.06601825271774074,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.055602885401468544,-0.14616639444539067,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.1555207621088829,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06276477534088477,-0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.289734909244228,-0.0,-0.0,-0.4120193026716505,0.0,-0.48506700652368767,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.16431875054581835,0.0,0.0,-0.0,-0.0,-0.01879767101821348,-0.0,-0.02138386600312687,0.0,0.0,0.0,-0.0,-0.0,-0.1452236742911196,-0.025037125646095625,-0.0,0.0,-0.011873188987334434,-0.0,-0.0,-0.4439894735220848,2.2025842947047525,-0.16975798815472126,-0.27625039832337206,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.3774407154371954,-0.09259449643775648,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.000408108578719647,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.011303409956546528,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.09070063968799906,-0.0,0.0987875556754516,-0.0,-0.04246822010258334,-0.033883018925416425,-0.0,-0.0,0.0,-0.08292865766330323,0.0,0.0,0.0,0.0,-0.12670971240465617
0.0,0.031114517744775215,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.05183084966615322,-0.0741591011547943,-0.0,-0.0,0.0,-0.23820848822764232,-0.0,-0.0016329646341779272,0.0,0.0,-0.0,-0.0,-0.5326981276641997,0.0,0.0,0.0,-0.0,-0.6073774262741616,0.0,-0.11481919280625062,-0.1127322173883308,0.0,0.0,-0.16975798815472126,3.6965998050401288,-0.0,-0.0,-0.0,-0.0,0.0,-0.15198401427487393,-0.0,-0.0,-0.7076478897614976,0.0,0.2979695050396639,0.035045472882038624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.14572134408299325,-0.0,-0.0,0.0006373941519770596,-0.0,0.0,-0.6059426695110922,0.0,0.0,0.0,0.0,-0.0,0.0,-0.430963774509362,0.0,-0.1717868451846485,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
0.0013555864182638495,0.0,0.0,0.039132280434614565,0.0,0.0,0.0,0.0,0.029144990468015088,-0.0,0.08340233606425548,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09020973444369443,0.0,-0.0,-0.42697249030549467,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0695311875232099,0.0,-0.0,-0.27625039832337206,-0.0,1.6647061032831887,-0.2114024012941758,-0.0,-0.19329759041472333,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1218999187192923,-0.0016295364930116424,-0.0,-0.0,0.0,-0.0,0.0,0.04035445305886339,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0940870706848396,0.12258107271371955,-0.32820225699895894,0.0,-0.0,0.0,-0.0,0.010164508828399116,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.09291818128716145,-0.19356780931506887,-0.0,0.0,-0.0,0.14044879074928943,-0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.013349353190990686,-0.03458773195388553,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.3382382967494649,-0.3048947531027491,0.0,0.0,0.0,-0.9374660366144916,-0.0,-0.0,0.0,-0.0,-0.10469462923909556,0.0,-0.0,0.0,-0.789835039752426,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2114024012941758,2.713932561134718,-0.0,-0.18202489767141955,-0.0,-0.0,-0.0,0.0,0.0,0.23004475004377187,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.08050280769753598,0.010452309821843373,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.08975664433339402,-0.0,-0.0,-0.5066392675521528,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.08372885950595349,-0.03560131705415048,-0.0,-0.04322896351315986,0.0,-0.0
