1.825932976273297648e+00,-8.668762663460442830e-02,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-2.829891100167997720e-01,-0.000000000000000000e+00.3,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,3.234938873132285793e-03,0.000000000000000000e+00.2,5.297047260378123790e-02,0.000000000000000000e+00.3,-2.871913921500000577e-01,-0.000000000000000000e+00.6,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.7,0.000000000000000000e+00.11,4.193789931546525185e-02,0.000000000000000000e+00.12,5.574588115211724648e-02,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-1.930019810083848653e-01,-2.674191846422938057e-02,-0.000000000000000000e+00.8,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.9,-1.328866593272823304e-01,0.000000000000000000e+00.17,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.12,0.000000000000000000e+00.25,-7.156742806451851235e-01,-0.000000000000000000e+00.13,0.000000000000000000e+00.26,-0.000000000000000000e+00.14,-1.540642819146551684e-02,-8.585669244873372907e-02,0.000000000000000000e+00.27,1.849743854742944005e-02,0.000000000000000000e+00.28,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,1.488115769468686123e-01,-0.000000000000000000e+00.18,0.000000000000000000e+00.29,3.788775741882968555e-03,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.19,0.000000000000000000e+00.32,5.914527869366053431e-02,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.20,0.000000000000000000e+00.36,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,-0.000000000000000000e+00.21,-1.607019318383677009e-01,-0.000000000000000000e+00.22,0.000000000000000000e+00.40,-9.774469862162080136e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.41,0.000000000000000000e+00.42,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.43,-0.000000000000000000e+00.30,0.000000000000000000e+00.44,-0.000000000000000000e+00.31,0.000000000000000000e+00.45,0.000000000000000000e+00.46,0.000000000000000000e+00.47
-0.02674191846422938,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04947524439835135,0.0048074561518247835,-0.0,-0.0,0.22752266643815436,-0.0,-1.0888375907418744,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2880852787903608,0.0,-0.0,0.0,-0.0,0.0,-0.056791248166414766,-0.0,2.4030773013607094,-0.0071864980020845,-0.0030310503629035097,0.0,0.0,-0.6920246528416684,-0.11367619036245503,-0.0,-0.004315799383506371,-0.0,-0.047261208156774426,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.011959521956301688,-0.0,-0.051755498158948254,0.0,-0.04322538498089959,0.0,0.07163836766811152,0.0,-0.0,-0.0,-0.0,-0.0,-0.08877689611007564,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.028971538818430616,0.0,-0.0,-0.0,0.0,0.0,0.23488415427331563,0.0,-0.0,-0.0,-0.0,-0.0,-0.42546590425326813,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.1008935281045836,-0.0,0.15943275042314087
-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.6274421485209801,-0.0,-0.0398872691200144,-0.0,-1.1058101211798679,-0.13656934753872796,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.04764394624665675,-0.0071864980020845,3.176084506477334,-0.31264408389219744,-0.0,-0.0,0.0,-0.06534945691718819,0.0,-0.5355383123296287,-0.0,-0.0,0.2560581875572707,0.0,0.2139360631294154,-0.03398168936809588,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.11276006882405688,0.06686883164624297,-0.0,0.0,-0.0,0.21137921371803717,0.0,0.0,-0.0,-0.6092650911004492,-0.0,0.0015344635146966876,-0.0,-0.0,0.0,0.06959462456729569,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.3199208564147239,-0.0,-0.0,0.0,-0.1250024743858618,-0.17831378199774556,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.06179929290678171,0.0,0.0,0.0,0.0
0.0,-0.0,0.026241711591072026,0.0,-0.0,-0.0,-0.0,-0.0,0.04734865478848472,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21238454725116593,-1.630978160782174,-0.0,0.0,0.0,-0.0,-0.057432051182482846,-0.0,-0.0,0.0,-0.04794696562699432,0.0,-0.0030310503629035097,-0.31264408389219744,3.0801198492515454,0.15630236646629836,0.0,0.0,-0.0,0.145600418709914,0.0,0.0,-0.04665561981465685,-0.0,-0.34804937510927825,0.0,-0.03553765121763356,-0.3183725433376894,-0.0,0.0,0.0,0.19248667929097407,0.0,0.0,-0.0,-0.0,-0.0,0.20577990357242573,0.0,0.0050411953870170174,0.0,-0.0,0.0,0.0,-0.0,0.05553302091251687,-0.09633828762513387,-0.0,-0.0,0.0,0.0,-0.14004469767383648,-0.0,0.0,0.01551779166789122,0.07947769974457308,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.19087874882540384,-0.24402133796786127,0.0,-0.18945216013515817,-0.0,-0.0,0.06149254441353474,0.16301869972599567,-0.0,-0.0,0.13503046952203043,-0.0,0.0,0.0,0.4353073398019256,0.0,-0.0,0.0
0.0,0.056776654536400926,0.0,0.0,0.0,0.038405466168122605,0.029416677722436415,0.0,-0.30316427615825053,0.2075046907386312,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.2651019977406055,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.15630236646629836,3.225958886089423,-0.40819810668313294,0.0,0.0,-0.0,-0.1990803123802144,0.0,0.0,-0.0,-0.0,0.013378052573064037,-0.0,-0.0,-0.04703735453661365,-0.324230014554849,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.14670220436737194,-0.027200073569322695,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05126937438094949,-0.0,-0.0,-0.0,-0.0,0.0,-0.15657417543073512,-0.0,-0.24878146428197223,-0.0,0.062337948693394075,-0.0,0.0,-0.3324550917262128,-0.0,-1.3256225424789014,-0.04288580608389753,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1071536419861942,-0.0
-0.0,-0.0,-0.0,-0.0,-0.030173667701629964,-0.0,0.0,-0.0,-0.0,-0.0,-0.09853084648368254,0.0,-0.0,0.0059156956332363005,0.0,0.04113237128577303,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.06740305163779071,-0.0,-0.0,-0.02184980340542275,-0.0,-0.0,0.061956258138709024,0.0,0.0,-0.0,0.0,-0.40819810668313294,3.538783168653095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.050777925579266005,-0.2115147974663316,-0.0,-0.23366543001678425,-0.34033523918849173,-0.0,-0.10813247448649987,0.0,-0.0,-0.0017014816151993191,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.22353330192166915,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2474792519751065,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.008220406987522345,0.0,-2.1694943038071584,-0.08241707680505998,-0.0,-0.0,0.04499766404626053,-0.0,-0.0,0.0,-0.0193679125676712,-0.0,-0.0,-0.0,-0.0623944910608011,-0.0
-0.13288665932728233,0.0,0.0,-0.0,-0.004008685555171575,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.00393567134385367,0.0,-0.0,-0.0,0.0,0.0,-0.033800208756491444,-0.0,0.1435680004290004,-0.0,-0.0,-0.0,-0.0,-0.08649903364153155,-0.6212123516531228,-0.6920246528416684,0.0,0.0,0.0,-0.0,3.92156384180758,-0.0,-1.028249716735267,-0.42595297297139534,-0.0,-0.0,-0.290570964592319,-0.0,-0.029704354402425907,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03655494235525149,0.0,-0.0,0.02324427547247391,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07554356695847995,-0.13336486698899896,-0.0,-0.0,0.0,0.179926705200468,0.0,0.0,0.0,0.38231432726999337,-0.2118560808317452,-0.0,0.0,0.0,0.0,-0.0,-0.2891469142429836,0.0,0.0,0.013930908043748252,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.008631894756901891,-0.7344227595695229,-0.10162714447016052,-0.0,-0.0,-0.041950370746483966,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.10511024901036552,-0.040948578410489773,-0.12435195280141736,-0.0,-0.0,-0.13341491888274232,0.0,0.0,-0.056281978995328094,0.0,0.0,0.0,0.0,0.0,0.0,0.3884221042413936,-0.0,-0.06964669189354393,-0.12835259344372807,-0.2768557119517676,0.02785964506793704,0.0,-0.0,-0.0,0.0,-0.16891267525764872,0.0,0.0,-0.11367619036245503,-0.06534945691718819,-0.0,0.0,-0.0,-0.0,2.3357011908721654,-0.7252536814122807,-0.4168863727400896,0.09643954970335673,-0.4286079654942288,0.0,0.0,-0.0,-0.11853302460766216,-0.0,0.0,0.0,0.07657097311302302,-0.0,0.0,-0.04832745300923181,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.02974562756370752,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18981632465427545,0.08151646741197642,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11265918955719915,0.28786690727295844,0.0,0.0,-0.0,-0.10276386295056048,0.0,0.0,0.2710246349783818,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.09219077513680224,-0.11420285191777461,-0.0,-0.20300498712484347,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1065406235974526,0.0,-0.0,-0.2753441281611175,-0.0,0.027100154630930805,-0.0,-0.0,-0.0,-0.027397019080253052,0.0,0.0,-0.0,0.0,0.145600418709914,-0.0,-0.0,-1.028249716735267,-0.7252536814122807,2.89926503441449,-0.33476666861859805,-0.0,-0.0,-0.0,0.0,-0.023289476755514744,0.0,0.0,0.039887005859615104,-0.03278134233776925,0.05298858106112296,0.0,0.0,-0.2745519713191227,0.0,-0.0075581360913588675,-0.0,-0.2185021724760272,-0.0,-0.0,-0.0,0.0,-0.0,-0.06639042094968005,-0.09879814729586116,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.012531527799722912,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.10070121041539253,-0.0,-0.0,-0.0,-0.16829608636799687,-0.0,0.0,-0.038240013660824655
-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0035335931510830938,-0.0,-0.0,0.0799046111577354,0.0,-0.0,0.07298355619620905,-0.0,0.0,-0.0,0.07746249773597225,0.0,-0.0,-0.4059735564038276,0.0,-0.0,0.0,0.0,0.12103711321522868,-0.060683212390617976,-0.0,0.0,-0.004315799383506371,-0.5355383123296287,0.0,-0.1990803123802144,-0.0,-0.42595297297139534,-0.4168863727400896,-0.33476666861859805,2.8984454575964023,-0.0382421596029577,-0.05179861175093562,0.0,0.0,-0.0,-0.44412300338585287,-0.005711953178533765,-0.0,-0.3671429607509733,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05378961621042304,0.06193825802018044,-0.0,0.036083000336337614,0.0,0.03619680960093634,0.0,-0.0,-0.04238572824249667,-0.0,-0.22647375990532537,0.0,0.0,0.0,-0.0,-0.011619017741178248,0.0,-0.0,-0.69416679627793,0.0,-0.0,0.0,-0.0,-0.0,0.03358153156516465,0.0,0.0,0.0,0.0
0.0,0.1707397592718621,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1896976867499208,-0.0,-0.0,0.08683130240012947,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1527060913850122,-0.09907789194314053,-0.25975377065251887,-0.0,-0.3552267558144194,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.09643954970335673,-0.0,-0.0382421596029577,2.095044035858572,-0.48208061384799944,-0.1087147847392922,-0.039593559273182775,-0.28732179437049915,-0.0,-0.0,-0.0,-0.2572542401824733,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0997680071316795,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.13546189060459465,-0.0,0.0,0.0,0.0,-0.0,0.0030670837316954976,0.0,-0.0,-0.12853500405713875,-0.0,-0.0,-0.00015647990115697793,-0.0,-0.0,0.2802907557834073,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.08435421967972356,-0.0,0.0,-0.1919649327161622,-0.16704973965846406,-0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.24098838051137536,0.0,-0.11475162373102787,-0.0,-0.0,0.011877503258001092,0.0,0.0,0.0,-0.0,-0.0019255389662031208,0.0,0.0,-0.4711571216126161,0.0,-0.004693342798235784,0.0,-0.005119689383608713,-0.0,0.0,0.0,-0.04637761081967536,-0.0,0.0,-0.047261208156774426,-0.0,-0.04665561981465685,0.0,-0.0,-0.0,-0.4286079654942288,-0.0,-0.05179861175093562,-0.48208061384799944,2.673339281488651,0.0,-0.19649566769894475,-0.21414956861804796,-0.7675610692926205,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1358917341998252,0.0,0.0,-0.0,0.0,0.04424382119893766,0.0,-0.0,0.0,0.19541636174662347,-0.0,0.0,0.0,0.0,-0.0,0.07712878554780674,0.0,0.0,0.0,0.05964821879406257,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.08681411517000355,0.06152523226454231,-0.0,0.0,-0.09183421186405356,0.0,-0.0,-0.4357267983275595,0.0,0.0,0.28032737316491946,0.23371523321507137,0.0
0.0,0.0,0.17348033400813775,-0.0,-0.09206915915253354,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.030016062835173777,0.0,-0.0,-0.54977752344385,-0.04001789252990052,0.0,-0.0,-0.0,-0.0,0.2560581875572707,-0.0,-0.0,-0.0,-0.290570964592319,0.0,-0.0,0.0,-0.1087147847392922,0.0,3.199528060781411,-0.940858000902691,-0.12503365517391307,-0.0,-0.0,-0.2467973180368326,-0.21875743828799557,-0.0,0.1031621941870208,0.0,-0.0319905404153751,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.04617219509317013,0.060905045967258445,0.07744176985631619,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.18543758327023543,0.07871643528659485,-0.0,-0.0,-0.0,0.29020682626184013,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.1778085905451368,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.005639611313715067,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.06526880532445134,-0.0,-0.0,0.0,-0.15035610480304193,0.0,-0.0,0.0,-0.34804937510927825,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.039593559273182775,-0.19649566769894475,-0.940858000902691,2.164420484620514,-0.1451628944843701,-0.10602671796130282,-0.2376754677350928,-0.08178082934535381,-0.0020483981954432214,-0.0,0.0,0.0,0.0,0.0,0.0,0.13726467279728355,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.05631293766933541,0.0,0.08467881704377422,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.04948964731550494,-0.0,0.0,0.0,-0.14264451328711944,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.02460419493437323,-0.08487871281006572,-0.0,-0.06144842106302195,0.0,0.0,0.0,0.0
0.0,-0.0,-0.023050592936770604,-0.03485573238424484,-0.3332310323917709,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.08258649210192415,0.0,0.04723301699625179,-0.0,0.0,0.11281385158720288,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.27504546247079875,0.0,0.0,-0.0,0.2139360631294154,0.0,0.013378052573064037,-0.050777925579266005,-0.029704354402425907,-0.0,-0.023289476755514744,-0.0,-0.28732179437049915,-0.21414956861804796,-0.12503365517391307,-0.1451628944843701,2.0783637805363906,-0.1319284547186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09510628908083404,-0.0,-0.03327581668622736,-0.0,-0.0,-0.0,0.0,0.0,0.32364146827301765,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.12043926212242796,-0.0,0.0,0.012321614965761715,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.24737736881966693,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.015223726845317026,-0.0,-0.839085104377757,-0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.024706652910749288,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.08299423234844046,-0.0,-0.0,0.0,0.13344104358633965,0.16133568445157587,-0.0,-0.0,0.12511966844675176,0.0,-0.0,-0.48704924335211097,0.0,0.0733185350535388,-0.0,-0.0,-0.0,0.0,-0.46584500453996497,-0.0,0.0,0.0,-0.03398168936809588,-0.03553765121763356,-0.0,-0.2115147974663316,-0.0,-0.11853302460766216,0.0,-0.44412300338585287,-0.0,-0.7675610692926205,-0.0,-0.10602671796130282,-0.1319284547186,2.4731481227281717,-0.0,-0.016991045608359564,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.013418612062308821,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.05219861165898016,0.02945346697849428,0.02977551502941312,0.0,-0.1132609401470696,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.06409569754063285,-0.0,0.0,-0.0,0.0,-0.13180467892065237,0.0,-0.0337688738351803,-0.0,0.0,0.0,0.0,0.0,-0.0
0.0,0.08683374488959777,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.133015977885293,0.0,0.08815444855628023,0.0,0.0,0.0,-0.0,0.0,0.08222771003003107,0.0,0.0,-0.3394451035595832,0.0,-0.0,-0.7783237880163943,-0.0,0.0,-0.0,-0.16646640242984792,-0.1992504790641912,-0.0,-0.0,-0.16064629643235173,0.0,-0.0,-0.0,-0.3183725433376894,-0.0,-0.0,-0.0,-0.0,0.0,-0.005711953178533765,-0.0,0.0,-0.0,-0.2376754677350928,-0.0,-0.0,2.222313557325016,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.09999029175144296,0.0,-0.0,0.0,0.0,0.04800976175907422,0.0,-0.010317772766569077,0.0,0.0,0.18497109111081345,0.45872395768387375,0.0,-0.0,-0.0,0.25773674826674065,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23966952404920455,0.0,-0.0,-0.0,0.0,-0.0,-0.035941575448495224,0.07010535720062619,-0.0,0.0,-0.050535026171236605,-0.0,0.0
-0.0,-0.0,-0.0,0.022213876546173583,-0.0,-0.20399617313566265,0.0,0.1979388689091576,-0.0,0.0011939792717529122,-0.0,-0.0,-0.0,-0.04020560312066127,0.0,0.0,0.028279294409044455,0.0,0.15552362217599003,-0.0,0.0,0.0,0.0,0.07836770066254434,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.04703735453661365,-0.23366543001678425,-0.0,0.0,0.039887005859615104,-0.0,-0.0,0.0,-0.2467973180368326,-0.08178082934535381,-0.0,-0.016991045608359564,-0.0,2.6993736605077414,-0.4194621437852423,-0.13136559624414904,-0.0,-0.01638776656703843,-0.0,-0.1082514539646424,-0.1993074947784614,0.16727625196847232,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.010394448455927508,0.0,0.074076946918859,0.10213639928875076,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.02527970754028759,0.041598926331439495,0.0,-0.0,-0.005642641409656117,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001915282974118893,0.22532203159582112,-0.0,-1.3341311908205744,-0.0
0.0,0.05870243482583704,0.0,0.0,0.0,0.2145804788208108,0.0,0.0,0.0,0.0,-0.0005633719330237817,-0.1490511750465517,0.0,0.0,-0.0,0.19259952616603168,0.0,0.1629242551857708,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.06791298870164102,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.324230014554849,-0.34033523918849173,-0.0,0.0,-0.03278134233776925,-0.3671429607509733,-0.2572542401824733,-0.0,-0.21875743828799557,-0.0020483981954432214,-0.0,-0.0,-0.0,-0.4194621437852423,3.6335745156824184,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.22662481050551725,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.38754476031209134,-0.0,0.07700852305206032,0.014742178616660842,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.1561400122553282,0.0,-0.07355374559832988,-0.0,-0.0,-0.08890308415384741,0.0,-0.0,0.0,-0.023231398738966867,0.0,-0.15811346960786915,0.0,0.0,-0.0,-1.710398572850828
-0.7156742806451851,0.0,0.0665699645591351,-0.0,-0.1421329587178989,-0.0,-0.0,0.0,0.0,0.21080228456448669,-0.43145998925393647,0.0,0.0,0.0,0.0883460708319432,-0.0,-0.0,-0.0,0.0,-0.0,0.07616074443763766,-0.0,0.023398803180003244,0.0,0.06344574885879355,-0.09675172864616623,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.07657097311302302,0.05298858106112296,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13136559624414904,-0.0,2.605667080691342,-0.0,-0.7794633134364221,-0.011657753621617448,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.12548151199113353,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.6675484408582046,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.24783384716564216,-0.0,0.0,-0.0,-0.0,-0.028475464513905143,-0.0,0.0,0.0,-0.0
-0.0,-1.155301778328809,-0.48980267502343255,-0.0,-0.0,-0.021104780179094177,-0.0,-0.0,-0.05021908166557984,0.0,-0.01347213108276951,0.0,-0.13818491127528687,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.04754875796460057,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.042530515391262416,0.0,0.0,0.011959521956301688,0.0,0.19248667929097407,0.0,-0.10813247448649987,0.0,-0.0,0.0,-0.0,0.0,0.0,0.1031621941870208,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,2.343379777254567,-0.4010177900471235,-0.0,-0.038284824714535,-0.15367208498579116,-0.0,-0.0,0.08344556628179922,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.048769892991491245,-0.1716646688495385,-0.11730861167431604,-0.0,-0.0,0.0,-0.0,0.14097565697837097,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.05911820771597709,0.08891765996003001,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.059003632176221954,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0330065661791139,-0.041519289645392,-0.0,-0.0,-0.0,-0.3832086088018068,-0.0,-0.0,-0.0,-0.06918058940807294,-0.0,0.0,0.1766199927387021,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.01638776656703843,-0.0,-0.7794633134364221,-0.4010177900471235,2.3314346907674284,-0.09819647239160212,0.0,0.0,-0.12857777541707588,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4688320924911412,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.006941098775326598,-0.0,-0.043299072811179146,0.0,-0.0,0.0,0.1560383803029222,0.25664917928835845,0.0,0.03464068530498546,0.0,-0.0,-0.0,-0.4226027642686528,-0.0,0.0,-0.23261921472191788,-0.0,0.0,0.0,0.0,0.0,-0.0
