1.832063912410166528e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-1.767512619756495332e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.5,-6.005282091629716990e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,1.583234782499177151e-01,-1.776239687517739210e-02,0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,1.560877278749304709e-01,0.000000000000000000e+00.8,-0.000000000000000000e+00.10,0.000000000000000000e+00.9,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.10,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-6.356171612375300928e-01,-0.000000000000000000e+00.15,-6.444167691622960936e-03,0.000000000000000000e+00.11,-8.162887093677129169e-02,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,7.221361506641613137e-02,0.000000000000000000e+00.12,-1.335464433845200971e-01,0.000000000000000000e+00.13,-2.953403737915073490e-01,-0.000000000000000000e+00.18,9.495642492837198453e-03,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-1.361235518860991200e-01,-0.000000000000000000e+00.21,-2.539372501832120599e-01,-1.418046774419305656e-01,0.000000000000000000e+00.14,-0.000000000000000000e+00.22,0.000000000000000000e+00.15,-1.886759501389641269e-01,1.330379065647020742e-01,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-1.644594457395796294e-01,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-1.241813613978451913e-01,0.000000000000000000e+00.30,9.288316726352800756e-02,-0.000000000000000000e+00.26,0.000000000000000000e+00.31,0.000000000000000000e+00.32,0.000000000000000000e+00.33,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.34,-0.000000000000000000e+00.29,-9.272882582564627441e-02,0.000000000000000000e+00.35,-0.000000000000000000e+00.30,3.598818610632714132e-01,-0.000000000000000000e+00.31,0.000000000000000000e+00.36,-0.000000000000000000e+00.32,0.000000000000000000e+00.37,0.000000000000000000e+00.38,-0.000000000000000000e+00.33,8.228971303074178456e-02,-0.000000000000000000e+00.34,-5.603953773512791205e-04,-0.000000000000000000e+00.35
-0.0,-0.08156683077090203,-0.0,0.09705553610286835,-0.0,-0.0,0.0,0.0,0.110741149954944,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3347590189647964,-0.0,-0.12770958286702655,-0.0,-0.0,-0.0,0.0,2.9319850713572246,-0.22545722938765372,-0.18025624773181112,-0.0,-0.0,-0.0,-0.11019192684597479,-0.0,-1.1561174187025756,-0.03250118473902322,0.0,-0.1379090685699869,-0.0,-0.0,-0.0,0.0,-0.10751028554978316,-0.0,-0.0968884559149704,-0.02126804146174789,-0.0,0.03698136450617964,-0.0,0.0,-0.0,-0.14583025703833463,-0.0,-0.0,0.0,-0.0,-0.30711424432260903,0.0,0.1449315838404076,-0.0,0.0,0.0,0.25171403005514875,-0.0,0.0,0.0,0.18972734994432383,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.6647485919462305,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.03684155444060584,0.0,0.0,-0.0,-0.0,0.1443081687454799,-0.0,0.0,0.07660429066370922,0.0,0.0,0.06986234487501293,0.0,0.0,-0.0,-0.0,0.08455687228577817,-0.0,0.13021079667679356
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16294305362464123,0.0,-0.0,0.0,-0.0,-0.9883528408010888,-0.0,-0.21260291994912667,-0.0,0.0,-0.0,-0.37506588514820527,-0.22545722938765372,2.973812741335939,-0.0,-0.0,-0.0,0.0,-0.0,-0.06473777564929573,-0.33987932376008817,-0.13346376865382653,-0.0,-0.0,-0.0,0.0,0.2175784848836211,0.06941789530748989,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.22414756006097347,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.009172414283163666,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.07802662251335649,-0.0,-0.0,0.0,-0.0,-0.3753217784072553,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.11938981218125644,0.0,0.0,0.0,0.0,0.18331862158533416,0.17170684548022808,0.04589140555848263,0.27896723714546345,0.0,0.0,0.0,-0.0,0.0,0.10930180344725422
0.15608772787493047,0.0,-0.31705388537019,0.48460981290171373,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.7443437880085931,-0.09403810088113984,-0.0,-0.08890788524797089,0.0,-0.2676982451643349,-0.0,-0.02610228620396377,-0.0,0.0,-0.18025624773181112,-0.0,3.587138591926488,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.013511047617684955,-0.0,-0.0,0.04591192045879654,0.0,0.0,-0.47358374129720626,-0.056299770728611136,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.3408571008094555,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03928771767099136,-0.0,-0.0537243483533993,-1.00332264685622,-0.0,-0.0,-0.1920387151073233,0.0,-0.0,-0.5007804400691563,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02909547312073788
0.0,-0.0,-0.0766643526102889,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11595754581727552,-0.5818336722006351,-0.0,-0.0,0.030465500068307883,0.0,-0.0,-0.0,0.0,0.01697336330742188,0.0,0.10408668058720431,0.0,-0.0,-0.0,-0.0,1.714788376558188,-0.3129622458759705,0.0,-0.0,0.0,-0.0,-0.020679203262056564,-0.0,-0.04742713809407139,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.03544289133417644,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.02294672897072548,0.0,-0.0,-0.05393861009543031,0.0,0.0,0.0,-0.0,-0.17712747072156088,-0.23429984716179003,0.15656777687760795,0.0,-0.0,-0.014013041892316388,0.0,0.11347207497603728,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.046167810888382434,-0.15254342732908233,0.11637704370906372,-0.0,-0.20444796200616663,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03310763820920265,-0.0,-0.0,-0.0,0.0,-0.2475668490618452,0.0,-0.0,-0.0,-0.0,-0.0,0.0662488334034735,-0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0605708744358911,-0.17808086841374848,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.3129622458759705,1.9933180409612408,0.0,-0.0,0.0,-0.0,0.0,0.12962345627716032,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.37389411150264257,-0.0,-0.0,0.0,0.20126342793858729,0.0,0.17319075644703247,0.0,0.0,-0.002086237077339493,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.12534176538852784,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.005766399726048337,-0.0,-0.21127636120648316,-0.0,-0.010041074021697878,-0.3578415015730549,-0.0,-0.0,-0.0,-0.0,0.1824548064118016,-0.3484939754107799,0.0,0.0,0.02337167442016543,-0.0,0.0,-0.0,-0.0,-0.0,-0.04699418329810776,-0.0,0.0,0.0,0.0,-0.18704985212266076,-0.07023228514277612,-0.0,0.0,0.0,0.0
0.0,-0.0,-0.1318120231282032,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.11517516505374308,-0.02142235380565448,-0.2326434601048164,-0.032797458883182966,-0.07840831452055495,0.0,-0.0,-0.0,-0.0,-0.17926517995137567,0.0,-0.0,0.0,-0.0,0.0,0.0,2.913680490202984,-0.0,-0.0,-0.2029491557605771,0.2192149066930788,0.0,0.09887085153729305,-0.0,-0.996936729722067,-0.07141581114306575,-0.0,0.0,0.0,-0.0,-0.0,0.19434038845408105,0.0,-0.0,-0.0,-0.7519946173317316,-0.2355537776702576,-0.0,-0.15045337652527066,-0.0,-0.0,-0.0,-0.0,0.0,-0.16191916721836283,0.0,0.0,0.0,-0.08610355770111269,0.0,-0.0,-0.0,-0.11342035833396792,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.16775080478018264,-0.0,-0.0,-0.19135980383094203,-0.19290503275844087,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0669676410574028,-0.0
-0.0,-0.0005167586981605924,-0.0,-0.0,-0.14810077292936688,-0.0,0.0,-0.0,0.0,-0.05457595388592992,0.0,0.0,-0.0,-0.0,-0.10125226488368516,-0.0,-0.0,0.0,0.0,-0.17380605055216927,0.0,-0.11019192684597479,-0.0,0.0,-0.0,-0.0,-0.0,2.0595453415108995,-0.2362876706852172,-0.24348622255594624,0.0,0.0,-0.0479811720804893,-0.0,-0.0,0.0,-0.28911885743615107,-0.0,0.013640516526845827,0.0,0.0028926348628420064,-0.0,0.0,-0.0,0.0,0.0,-0.05917021246023723,-0.0,0.0,-0.0,-0.0,-0.07748046825275784,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.2781986747784562,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0260303525346,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.7641005001017851,0.0,0.11091960873906924,0.0,0.0,0.06455872625275674,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.040369820966865,-0.7533572798229132,0.0,-0.24933622076941167,-0.0,-0.225320032287279,-0.4795615053460914,-0.19207666890220196,-0.0,-0.06473777564929573,-0.0,0.0,0.0,-0.0,-0.2362876706852172,2.9530769287638248,-0.002099756192472027,-0.0,-0.0,-0.23998829145995287,-0.0,0.0,-0.0,-0.04429176525984727,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.17407599429372486,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.019003486043280303,-0.0,-0.03384486559143035,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.6885812581350825,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
0.0,-0.0,-0.0,0.02234737541269108,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09840876826892947,-0.0,-0.24966493802996928,-0.18267638683172183,0.0,-0.0,-0.0,-0.0,-0.002673704511441328,-0.0,-1.1561174187025756,-0.33987932376008817,-0.0,-0.0,-0.0,-0.2029491557605771,-0.24348622255594624,-0.002099756192472027,4.473043289653616,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1434307057256063,-0.0,-0.23121667486316105,-0.0,-0.0,-0.2514051652619585,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.12624765865686563,0.020949453674459207,0.0,-0.0,-0.0,-0.0,-0.7155889444680785,-0.0,0.0,-0.0,-0.0,-0.0,-0.15674297024893843,-0.0,-0.0,-0.0,0.0,-0.0,-1.364927656979976,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.23420584563545785,-0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.03773016946122116,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.03250118473902322,-0.13346376865382653,0.0,-0.020679203262056564,0.0,0.2192149066930788,0.0,-0.0,-0.0,1.6515989198965895,-0.07576088298767272,-0.0354512937072559,0.0,0.00101940963146769,0.0,0.0,-0.4779811825397079,-0.0004075268609715213,-0.0,-0.16831381926235586,-0.05499549762042199,-0.0,0.0,0.0,-0.0,-0.0,-0.13993836929304118,-0.0253026316807482,-0.0,-0.0237770053055664,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0991688959476419,-0.7781793061625304,-0.0,0.0,-0.0,0.08071217454183675,0.07413323511733542,0.0,-0.0,0.0,-0.204981199121532,-0.0,-0.0,-0.21592008266310755,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.03317565259674603,-0.04177829136404233,-0.03852535217477724,-0.047128448438584304,-0.0,-0.0,-0.0,-0.20203547440609412,-0.15517638367137254,0.0,0.0,-0.0,-0.0,0.0,-0.04196590128965306,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.12962345627716032,0.0,0.0,-0.0,-0.0,-0.07576088298767272,2.4008196376393007,-0.6486841195089283,0.0,0.0,-0.0,0.0,-0.44600334351674537,-0.054280555381173955,-0.0,-0.0858984529328081,-0.0,-0.0,0.0,0.0,-0.0,-0.03942028636936074,-0.06282947560301975,-0.06273620237995825,-0.0,0.04954776152795547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.15012719358212298,0.0,0.0,0.11466917236135496,0.0,0.0,0.008597321945731214,0.0,0.0,-0.0,-0.8212785986480268,0.1210154715699777,-0.0,0.0,-0.24387676888281487,-0.0,-0.0,0.0,0.28977445778264865,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06743473428381525,0.0,0.0,-0.0,0.0
-0.6356171612375301,-0.17296276266233093,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.13567797595116543,0.0005531621590963142,0.0,0.0,0.0,-0.0,-0.719352499865391,-0.0,-0.0,0.0,-0.0,-0.0,-0.1379090685699869,-0.0,0.0,-0.04742713809407139,0.0,0.09887085153729305,-0.0479811720804893,-0.23998829145995287,0.0,-0.0354512937072559,-0.6486841195089283,3.1053035659666457,0.0,-0.0,-0.0,-0.0,-0.8419258087869814,-0.0,0.0,-0.0,-0.09563581097651232,-0.191047513799362,-0.0,-0.0,0.0,-0.0,-0.0008049523393761955,-0.0,0.0,0.12644218744752136,-0.0,0.3951760621914204,-0.0,0.0,0.0,0.0,0.0,0.24550065998039564,-0.0,-0.0,0.040904637397692595,0.0,0.0,-0.0,0.04607415009148576,0.18813015461689528,0.10412708026287572,-0.0,0.0,-0.0,0.0,0.013435171973831619,0.10742924046743788,0.0,-0.0,0.05587292343478968,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.01869643073599072,0.0,-0.055768145611921366,0.027676738617646687,0.12826728392962633,0.2685234033761962,0.0,0.2502025103536153,0.11190213228326584,0.0,0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.3160708076589981,-0.0,-0.10982454877561439,-0.0,-0.08067830286581983,0.0,-0.0,-0.15135028445635468,-0.0,-0.0,-0.0,-0.5056632459808511,-1.2799974366123428,-0.0,-0.0,-0.14953715121542682,-0.0,-0.0,-0.013511047617684955,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,3.5674768321641066,-0.40019787483101854,0.0,-0.0,0.0,0.0,-0.0049632655634325295,-0.0,0.0,0.0,0.0,0.0,0.02791293491020452,-0.35844506465532994,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07330399912772992,-0.0,-0.0,-0.2736573496928111,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.22624349107191308,-0.0506691729679012,-0.0,-0.0,0.0,-0.03409474953303994,-0.0,0.0,-0.2037619281197352,0.0,0.0025863216594990664,0.0,-0.0,-0.08418558028203718,0.0,-0.0,-0.0,-0.0,-0.10784170369187668,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.006444167691622961,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05823911445213089,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.02006210930901054,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.996936729722067,-0.0,0.0,-0.0,0.00101940963146769,0.0,-0.0,-0.40019787483101854,2.599931934437086,0.0,-0.06346484853022592,0.030393232274935483,0.12395337147084852,0.0,0.22025235415048236,0.0,-0.0,-0.0,-1.0768231950184943,0.06841010053786693,-0.007669670294662541,0.0,-0.16334901276709393,0.0,-0.2035613031856916,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.15114338097335617,-0.0,0.0,0.1853643515050697,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.04612855549274458,-0.42024075125875826,0.0,0.0,-0.233609391084556,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
0.0,-0.26470518742994054,-0.0,0.04609788380146925,-0.0,-0.0,0.019079132737418368,0.0,-0.0,0.062220541465258274,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.17240573415656307,0.0,-0.0,0.2175784848836211,-0.0,0.0,0.0,-0.07141581114306575,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.7934499101715131,-0.0,-0.0,0.0,0.0,-0.5355271152189334,-0.0,-0.0,-0.0,0.0,-0.04826764582129548,-0.0,-0.0,-0.13667258306978272,-0.013590149151436536,-0.0,-0.012877821641143294,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.006825367201198207,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04685475189118155,0.0,-0.5773359677153075,0.0,-0.0,-0.0,-0.0,-0.0,0.0019168073601429,0.0,0.0,0.0,-0.0,-0.0
-0.08162887093677129,-0.0,0.0,-0.0,-0.20239909269311523,-0.0,0.006997300930486591,-0.0,0.16104812860498763,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019991810628387546,0.0,0.0,0.06941789530748989,0.04591192045879654,0.0,0.0,-0.0,-0.28911885743615107,-0.04429176525984727,0.0,0.0,0.0,-0.0,-0.0,-0.06346484853022592,-0.0,2.932410988553558,0.0,0.0,0.28586254366055247,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.915416341072619,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.4272080764846502,-0.24219262403501868,-0.0,-0.0,-0.0,0.06271379826596042,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.02622026731588662
-0.0,-0.0,-0.0,-0.020890360252010767,-0.0,-0.0,-0.11161068642790596,-0.0,0.0,-0.11753905066593408,0.0,0.0,-0.0,-0.0,-0.0,-0.37255200007569406,-0.0,0.0,-0.0,0.0,-0.0,-0.10751028554978316,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.4779811825397079,-0.44600334351674537,-0.8419258087869814,0.0,0.030393232274935483,-0.0,0.0,2.904081190526268,-0.4495114985816326,-0.0,-0.24285512622045927,-0.07712796950009301,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.038487242672359694,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.35323188207387,-0.1100351503315524,0.11062225636333456,0.0,0.0,0.0,0.08402320059667334,0.0,-0.0,0.6569343025159632,0.0,0.0,0.0,0.0,-0.0,-0.027417215681753863,0.0,0.0,0.0,0.12332757963157992,-0.0,-0.0,-0.06994697136301,0.16266350474160024,-0.0,-0.0,0.0,0.14007482763739834,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
-0.0,-0.0,-0.31424827725644405,-0.0,0.0,-0.0,-0.0,-0.0,-0.15481709861619727,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.03008991835085916,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.013640516526845827,0.0,0.0,-0.0004075268609715213,-0.054280555381173955,-0.0,0.0,0.12395337147084852,0.0,0.0,-0.4495114985816326,2.558137499250664,-0.20616233236364573,-0.34980661399814567,-0.0,-0.12683582750138828,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.17950927022402308,-0.0,-0.0,-0.0,-0.0616707182852932,-0.0,-0.0,-0.10873257289004856,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.010999970894302803,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.15729883450428,-0.0,-0.0,-0.7168403969978365,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
0.07221361506641613,-0.0,-0.03335539567120903,-0.0,-0.0,-0.0,-1.2122996039071836,-0.0,-0.0,-0.08404048232692275,-0.0,-0.0,-0.0,-0.3901657670861013,-0.0,-0.0,-0.10095938703518811,-0.0,-0.03722487573460496,0.0,-0.0,-0.0968884559149704,-0.0,-0.47358374129720626,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0049632655634325295,0.0,0.0,0.28586254366055247,-0.0,-0.20616233236364573,4.380896054918618,-0.4812293020706556,-0.0,0.0,0.0,0.16612643376168576,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.015524886002456759,-0.0,-0.0,-0.0,-0.1823043151885773,-0.0,-0.0,-0.0,-0.06788800597780036,-0.08633200649243346,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.2982705805188275,-0.058810512891276895,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.02461589473315717,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.260805977733953,0.0,0.0
0.0,-0.24944000006758205,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2792277951560307,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3244313933798213,-0.0,-0.0,-0.02126804146174789,0.0,-0.056299770728611136,0.0,0.0,-0.0,0.0028926348628420064,-0.0,-0.0,-0.16831381926235586,-0.0858984529328081,-0.0,-0.0,0.22025235415048236,-0.5355271152189334,0.0,-0.24285512622045927,-0.34980661399814567,-0.4812293020706556,2.927692849172328,-0.0,0.0,0.0,0.05792143936733872,-0.3689755883771564,-0.0,-0.0,-0.0,-0.24847362621347072,0.021772121615879683,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.058389637384604336,-0.0,-0.0,-0.0,-0.06412668335437123,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.004265672185985388,0.0,-0.0,-0.0,-0.0,-0.0,-0.1449763258737446,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.11751964326837273,-0.0,0.0,-0.0,-0.0
-0.13354644338452007,0.0,-0.0,-0.0,0.18592317309499232,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0029336884904962715,-0.0,0.0,-0.0,-0.0,-0.043408189715717846,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.37389411150264257,0.19434038845408105,-0.0,-0.0,-0.0,-0.05499549762042199,-0.0,-0.09563581097651232,0.0,0.0,-0.0,-0.0,-0.07712796950009301,-0.0,-0.0,-0.0,1.478121844579785,-0.1634642714490011,-0.098231653576599,-0.0,0.0,0.10295468707626101,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.08169866689968291,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.058360110484940726,-0.0,-0.0,-0.02471167656897525,-0.019485936555241848,-0.0,-0.01858734256059573,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.006553430876868382,-0.0,0.0,0.0,-0.06833858543851075,0.0,-0.09628926806237031,-0.16570289317918083,-0.0,0.0,0.010623071272015871,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.028664853644693927,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.11804791072959256,0.03698136450617964,0.0,0.0,-0.03544289133417644,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.191047513799362,0.0,-0.0,-0.0,-0.0,-0.0,-0.12683582750138828,0.0,0.0,-0.1634642714490011,1.8207276194484567,-0.0,-0.97980557544904,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.13373964885301134,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.034149748337093444,0.0,0.0,0.0,-0.0,0.07257912436730078,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1631550230641647,-0.0,0.0,-0.0,-0.0,-0.054634898815951245,-0.0,0.0,-0.0,-0.12967422096848397,0.02481752234481139,-0.08174404747008401,0.0,0.0,-0.0,0.04732753470779832,-0.0
