2.245292182722100183e+00,-0.000000000000000000e+00,-3.412114525705284840e-01,-1.321608999896579095e-01,-4.858106297639348814e-02,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,0.000000000000000000e+00.2,-0.000000000000000000e+00.5,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-2.924731393221692288e-01,0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.7,0.000000000000000000e+00.8,-2.221454074936543566e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,0.000000000000000000e+00.12,-0.000000000000000000e+00.15,3.111814003466528006e-02,0.000000000000000000e+00.13,0.000000000000000000e+00.14,8.687359619039136324e-03,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-8.456517215837022761e-02,-9.561065389203460274e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,2.371427870401211432e-02,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.18,0.000000000000000000e+00.19,-3.641098299996599619e-01,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-3.216616221963967265e-02,0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-1.290097488889448141e-01,0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-2.166666530607150483e-03,-0.000000000000000000e+00.23,-2.128096405053298001e-02,2.313674201607714420e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-2.961964270443141062e-02,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.25,-8.497808806672213500e-02,0.000000000000000000e+00.26,-0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.27,0.000000000000000000e+00.30,-0.000000000000000000e+00.28,-1.051204660721829359e-01,0.000000000000000000e+00.31,1.072934871904732690e-01,0.000000000000000000e+00.32,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,1.020170977150135216e-01,0.000000000000000000e+00.33,6.048877884444155140e-02,-0.000000000000000000e+00.31,0.000000000000000000e+00.34,-7.839784292776254271e-02,-3.853744219150480044e-01,0.000000000000000000e+00.35,-0.000000000000000000e+00.32,0.000000000000000000e+00.36,-0.000000000000000000e+00.33,0.000000000000000000e+00.37,0.000000000000000000e+00.38,-5.790997724525713819e-01,0.000000000000000000e+00.39
0.0,0.0,0.0,0.0,0.04869102256653634,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.3671263362840163,-0.2809166731712488,-0.0,-0.19464464717350757,-0.0,-0.3304802033055986,2.328452905549374,-0.34229808573059506,-0.0,-0.0,-0.2048693649057954,0.0,-0.0,-0.000943965125642825,-0.0,0.0,-0.0,-0.0,-0.0,-0.16583288057928067,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.03112889631835985,0.0900747395051355,0.0,-0.05894827091900738,-0.0,-0.0,0.006209569007571213,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.09703757387684991,0.0,-0.0,-0.0,0.02208885758820933,0.0,0.0,-0.03182949327743761,-0.033740260626787734,-0.28161112056432214,-0.0,-0.0,-0.0,-0.46416440256071406,-0.0,-0.0,-0.06292076121437173,-0.0,-0.0,-0.09838474706284092,0.0,0.0,0.0,0.023715259807190085,0.0,-0.0,-0.0,0.0,0.16023069543242524,-0.0,0.0,0.0,0.0,0.047112083851643456,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.07901860887067008
-0.022214540749365436,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.05345213917434461,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.30729002621617496,0.03188412576214169,-0.06281603970317273,-0.0,-0.0,-0.07782977933363806,-0.34229808573059506,2.5539955465300155,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.466362167479943,0.1072150746644986,-0.0,-0.04129540303500846,-0.0,-0.02236039272296146,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.012669987410076966,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09227467660437225,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.011914830222922147,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.19851446364970216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9489595585491496,0.0,0.0,0.0,-0.0,-0.0,0.1464642337242275,0.0,0.1279251122493498,0.0,0.0,-0.058070532564932685,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.19163278132778808,-0.024514102442866864,-0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.17195044688715333,0.0,0.13994373191362489,-0.0,0.0,-0.0,0.0,2.562008700607771,0.0,-0.0,-0.3397135711920189,-0.040071132635976975,-0.17491570532311157,-0.0,0.0,-0.0,-0.0,0.0,-0.3219427830171156,-0.0,-0.0,-0.0,-0.01618874280820009,-0.7140117785786503,-0.0,-0.13087874326838475,-0.07286085897926976,0.0,-0.043041471326752526,-0.0,-0.0,-0.04908809518312431,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00025114978527754594,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.06111335078731976,-0.0,0.0,0.0,-0.0,-0.49786600970892464,-0.0,-0.0,-0.0,0.0,-0.0,-0.5549118265851403,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.10678987613283424,0.08371893475143374,-0.0,-0.0,0.0,0.0,0.1339950887505442,-0.0,0.0,0.0928259248398452,0.047127452396257874
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.18889541127727855,0.05787089858228368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07791291727102338,-0.0,0.0,0.0,1.4118160191325635,-0.0,-0.0,0.0,-0.022117478778305808,0.28102547698243346,-0.0,-0.0006190427364258025,0.0,0.06500309430682687,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.08270089664809045,0.0,-0.0,0.0,0.20376024660256165,0.012376933764712057,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.21606826375992944,-0.12659254906131873,0.0,0.0,0.12746628044909997,0.0,0.0,0.0,0.0,0.013554721655172883,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.2761846970346726,-0.0,0.0,0.0,-0.0,-0.0,0.08333197238380562,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0021417947122433184,-0.18343346663892024,0.0,-0.06022517777822218,0.0,0.0,0.019274247123369077,0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.0,0.053005516811079616,-0.0,-0.0,-0.0,0.0,0.0,-0.06224404171280824,-0.4754379957440104,-0.0,0.1301973562233454,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2048693649057954,-0.0,-0.0,-0.0,2.1713978426084464,-0.0,-0.19557650606066249,-0.0,0.0,0.0,-0.0,0.07919895241138075,0.0,-0.0,-0.0,-0.0,0.0472046172094423,0.0,0.0,0.09521876081102512,-0.005315016398225644,-0.0,-0.0,0.0,0.19568131267416664,0.0,0.0,-0.0,-0.0,-0.02976626993916204,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.08106158190006024,-0.0,-0.0,0.0,0.0,0.0772301616279487,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0012533061862144788,-0.9313584629685496,-0.14938194598690308,-0.06608180278887915,0.0,-0.042668819330705016,-0.0,0.031399050895393646,-0.0,-0.022145173938789873,-0.0,0.0,-0.031372323276875606,-0.0,-0.0557642254748382,0.0,0.0,-0.0,0.0,-0.0,-0.07838287652129246,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.16613646467771437,-0.0,0.0,0.0,0.0,0.0,0.0,0.013050859560837295,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0560452861427776,-0.0,0.0,0.0,-0.0,-0.3397135711920189,-0.0,-0.0,2.9648318995866756,-0.592452615032736,-0.12432745154194204,-0.0,0.0,-0.0,0.0,0.0,-0.08131451127181534,-0.0,-0.14736449457174935,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.4943754310586572,-0.5480869093473726,0.0,-0.3486825949374927,-0.0,-0.2538097239792418,0.0,0.0,0.0,-0.0,-0.0,0.04744819830980121,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.17936933163954497,0.0,0.0,0.2896092085394346,0.0,0.0313044759198202,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.29418048977450434,0.0,-0.0,0.0,-0.0,0.0,-0.3154261890616293,0.0,-0.0,-0.04975976039697329,0.0,-0.0,0.0,0.0,0.07308521440979801,0.0,0.1767377124066657,0.0,0.0,0.0,0.0012565477179751477,0.0
0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.040071132635976975,0.0,-0.19557650606066249,-0.592452615032736,3.569392906334825,-0.04468659101452689,-0.1320908944199534,0.06840861926626611,-0.0,0.0,-0.0,-0.2259788125486358,-0.33441223373186046,-0.21559456549347597,0.0,-0.0,0.0,0.0,-0.029458058444737235,-0.0,-0.09345119272744207,-0.0,-0.0,-0.0,-0.0,-0.2079898555967672,-0.0,0.0,-0.0,0.0,0.0,-0.06128814367594525,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.15386564721816753,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.32897380066973614,-0.12376729286411124,-0.33104700426020506,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.29338707101666167,-0.0,-0.2018715836781056,-1.2260343516070724,-0.006046919262663587,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.27837912778945534,0.04578005165013461,0.0,-0.12088081587358326,-0.0,-0.000943965125642825,-0.0,-0.17491570532311157,-0.022117478778305808,-0.0,-0.12432745154194204,-0.04468659101452689,1.9932951796631209,-0.0,0.0,-0.003951292856540713,0.05941000590886907,0.0,-0.0,-0.0,-0.013258773143375029,-0.0,0.0,-0.21040864189341313,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.09885832654376321,-0.34828370088973964,-0.1485647328699722,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10616225962861284,-0.0,-0.03467237240494009,0.0,0.0,-0.09921830059911088,0.0,-0.0,0.0,-0.0,-0.0,-0.7593713275347593,0.0,0.0,-0.0,-0.0,0.015116948054224647,0.13119999075803998,-0.0,-0.0,0.24512740887234188,-0.0,-0.0,0.0,0.0,0.0,-0.21959291785241447,0.0,0.0,0.004156221768989612,0.0,0.06199224342119787,-0.0,-0.0,0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0754042755992694,-0.14370079362462224,-0.0,-0.05203922697268264,-0.3342353561726104,-0.01632546839848923,0.0,0.0,-0.04503859150138841,0.0,-0.0,-0.0,-0.466362167479943,-0.0,0.28102547698243346,0.0,-0.0,-0.1320908944199534,-0.0,2.576027024570106,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.028302998988043688,-0.05833254439735554,-0.06475691366146169,-0.0,0.0,0.0,-0.0,-0.0,-0.15916520730623046,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16313236128463424,-0.0,-0.0,-0.0,0.0,-1.0438556840419808,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.014903658491133228,0.0,-0.0,-0.0,-0.38726782582610714,-0.0,0.0,-0.0
-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.008966229860635206,-0.1172889624387338,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.1072150746644986,0.0,-0.0,0.0,0.0,0.06840861926626611,0.0,0.0,3.823585064083276,-0.48726710694333825,-0.0,-0.0,0.0,0.0,-0.0,-0.10970473585164724,-0.0,-0.0,-0.06078982779044686,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.20732968686476247,-0.04271643165997899,-0.0,-0.0,-0.016975989988838015,0.07739464896556038,0.007285955368010349,0.0,0.0,0.03277552671826249,0.0,0.0,-2.2690562839191193,-0.4004809666348846,-0.0,-0.0,-0.0,0.0,0.07428423540652682,0.0,-0.0,0.1270194650757673,-0.0,-0.026581299037961206,-0.0,-0.20682898091432564,0.0,-0.487013550469038,0.0,-0.0,-0.0,-0.0,-0.0,-0.03041298764096737
-0.0,-0.0,0.0,-0.0,0.0,-0.16049389872635586,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.03066462349114613,0.0,0.0,-0.0005351394460981113,0.0,-0.011221879183618787,0.0,-0.10299076466325476,-0.0,-0.0,-0.0,-0.0006190427364258025,-0.0,-0.0,-0.0,-0.003951292856540713,-0.0,-0.48726710694333825,1.9310568044531673,0.0,0.0,0.17322278498057014,0.0,-0.0,-0.05631091451519588,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10582260639455753,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.18973011708656037,-0.11769638935941544,0.0,-0.0,-0.0,-0.0,-0.055938224904049344,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.09277960547302269,-0.6255940032933753,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.15872780023006475,-0.17772330080314303,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.08122773527135121,-0.0,-0.0,-0.18536626407028284,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.04129540303500846,-0.0,0.0,0.07919895241138075,0.0,0.0,0.05941000590886907,-0.0,-0.0,0.0,1.9475645463148772,-0.4400526865876321,-0.0,0.0,0.031188211894723268,0.0,-0.0,-0.04448764154598232,-0.3262223272487552,-0.0,-0.058330248305976315,0.08591389463551666,0.0,-0.08178473669944851,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04228714935947336,0.0,0.0,0.0,-0.0,0.0,0.23131261864347613,0.0,-0.0,-0.0,-0.0,-0.04541061112325952,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.02523448686003908,0.0,0.10409879076652288,-0.0,0.0,-0.0,0.0,-0.09740934491245408,0.0,-0.0,-0.0,-0.1887533433133092,0.126905617627194,-0.0,-0.0,-0.0,-0.39098949004792616,0.0,-0.0,0.0,-0.03579851596981687,0.0,-0.07346274609811984,-0.0,-0.0,-0.0
0.0,0.0,0.049743114665723016,0.0,0.0,0.0,0.0,0.070758399861435,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.42825494776350503,-0.4950326599669596,-0.1259939756511379,0.0,-0.0,-0.0,0.0,0.06500309430682687,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4400526865876321,2.6435300436984726,-0.4307955439278756,-0.1429068138434227,-0.0,0.10072657711602843,-0.0,0.0,-0.2180646081007732,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.060171833730519673,0.0,0.001160169459152946,0.0,-0.0,0.0,0.04341307711399597,0.0,0.16614370595004588,0.0,0.015697711158889023,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.1390473307223647,-0.0048689365674630895,-0.0,0.0,0.0,-0.6056163905662707,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.5316178059577845,-0.0,-0.0,0.0,-0.0,-0.003234008438717574,0.0,0.0,0.0,-0.0,-0.220378598688086,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10010568798662443,-0.0,-0.0,0.0,0.12210262895833938,0.0,-0.0,-0.08314077975772032,-0.0,0.0,-0.0,0.16308287540846675,-0.16583288057928067,-0.02236039272296146,-0.3219427830171156,0.0,-0.0,-0.08131451127181534,-0.2259788125486358,-0.0,-0.0,0.0,0.17322278498057014,-0.0,-0.4307955439278756,2.307935775127228,-0.14274262447288033,-0.0,0.03806450323815241,-0.08839674700448753,-0.0,-0.12525708269301783,-0.0,-0.6133022302534086,0.0,-0.0,-0.0,-0.0,-0.18548748438534496,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10857344435850728,0.16001090501054013,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.028701727166386023,0.026368848229700655,-0.0,-0.0,-0.0,-0.205079845118758,0.0,-0.0,0.0,-0.09514211463131128,-0.0,0.0,0.0,0.009420487515842199,-0.0,0.0,-0.0,0.060187567603507595,0.0,-0.0,-0.05861354555692581,0.0
0.03111814003466528,-0.0,0.0,0.0,-0.0,0.0,0.08105486158704987,0.0,-0.4999517830525372,-0.0,0.0,-0.0,0.026838852166290113,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.32552351069427327,0.04709423802630568,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.33441223373186046,-0.0,0.0,0.0,0.0,0.0,-0.1429068138434227,-0.14274262447288033,2.8443407997336836,-0.5238625183342094,0.0,0.0,0.0,0.0,-0.0,0.03567011448022279,-0.0,-0.27083360389821726,0.0,0.21836416408914264,0.0,-0.0,-0.3138151660992491,0.05541577111207017,0.0,0.0,0.0,-0.0,0.0,0.1956304397553556,0.0,-0.0,-0.0,0.0,0.03176522564151175,0.0,0.0,0.0,0.0,0.15686330262180143,0.0,0.0,0.5047154311015322,0.0,0.0,0.0,-0.0,-0.0,-0.20997548214897996,-0.043217879373405245,-0.0,-0.0,0.011417516978580443,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.10459795700322747,-0.0,-0.7698385175703334,0.0,0.0,-0.0,-0.0,0.0,0.0,0.19811756763534755,0.0365724128562598,0.1414538624452386,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05696337737303055,0.0,0.0,0.32199937779899007,-0.0,0.0,0.0,0.0,0.005710584793240553,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.14736449457174935,-0.21559456549347597,-0.013258773143375029,0.0,-0.0,-0.0,0.031188211894723268,-0.0,-0.0,-0.5238625183342094,3.93349362030008,-0.0,0.0,0.0,-0.0,-0.08125809468097657,-0.0,-0.15912834229202855,-0.21731532947479656,-0.002297637618032522,0.0,0.0,-0.0,-0.7638382929695341,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.12004147844941476,-0.0,-0.0,0.0,0.28036248724745205,0.0,0.0,0.0,0.0,0.0,0.07484315493425849,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.04481167656811968,-1.7856384377015824,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2238757878715283,-0.0,0.0,0.0,-0.0
0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2955730144068168,-0.0,0.0,0.0,-0.048622709512803994,-0.0,0.0,0.0,0.05399392875392566,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0472046172094423,0.0,0.0,-0.0,0.0,-0.10970473585164724,-0.05631091451519588,0.0,0.10072657711602843,0.03806450323815241,0.0,-0.0,2.191330238894419,-0.36324149654557614,-0.47305823741216074,-0.0,-0.0,0.0,-0.5089311133116216,0.0,-0.18225185479269748,-0.0,0.0,-0.0,-0.10382806144098222,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.15055260795799155,-0.0,-0.0,0.0,0.0,0.0,0.09935557553476264,0.05430379777737938,0.0,0.0,-0.0,0.15686922605182013,-0.0,-0.27273233029819216,-0.04562393583275758,-0.22199827096657124,-0.0,-0.0,-0.0,-0.04119648140350877,0.0,0.041946490536781,-0.0
0.008687359619039136,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1167680707565652,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.05307063301922903,0.0,0.0,0.0,0.01699959873681566,0.0,0.0,-0.01618874280820009,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08839674700448753,0.0,0.0,-0.36324149654557614,3.0193875516411888,-0.5054601373401005,-0.0,-0.0,-0.2508827252085912,-0.0,-0.0,-0.2758029237623053,-0.972354740122845,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.13870790573021732,-0.008525501745082839,-0.0,0.0,-0.0,-0.08933132568039825,-0.0,-0.0,-0.0,-0.1492177479632772,-0.0,0.0,0.0,0.0,0.1137673880726609,0.0,0.0,0.08830128121758211,-0.0,0.0,-0.0,0.0,0.0,0.19772610562070528,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.044578071700987536,-0.07427160906833016,0.05588464448225319,-0.0,0.0,-0.0,0.0,0.0,-0.5493470290086588,0.0,-0.008650764141390665,0.0,-0.0,0.0,0.0,0.0
-0.0,0.00026930240293092454,0.0,0.0,0.08899297836456077,-0.0,-0.0,0.08236699148397078,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.031177164183434823,-0.0,0.0,0.0,0.0,-0.02799900114745266,0.0,-0.0,-0.0,-0.7140117785786503,0.0,0.0,-0.0,0.0,-0.21040864189341313,-0.0,-0.0,-0.0,-0.04448764154598232,0.0,-0.0,0.0,0.0,-0.47305823741216074,-0.5054601373401005,2.513966553257109,-0.09756873871518423,-0.0,-0.0,0.0,0.0,-0.0,-0.15849076550748004,-0.15470500971343995,-0.0,-0.0,-0.0,0.0,0.0,0.2125582817427172,-0.0,-0.11078218920169149,0.0,0.0,-0.035609998051979765,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.09124995072184032,-0.3003006779107976,0.0,0.06658340149960859,0.14800593684348748,-0.0,-0.0,-0.0,-0.2889780424604857,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.2786658272101288,0.20730657933359,0.011841384095049125,0.0,0.0,0.021104544455377072,-0.0,0.0,-0.0,-0.0,-0.0,-0.09869246524873741,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,0.1573456239179593,0.09008160045069848,0.0,0.0,-0.0,-0.0,0.2180020011729887,0.0,0.0,-0.0,0.023676985357811237,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.2975157707856424,0.0,0.0,-0.0,-0.0,0.0,0.09521876081102512,-0.0,0.0,-0.0,0.0,-0.06078982779044686,0.0,-0.3262223272487552,-0.2180646081007732,-0.12525708269301783,0.0,-0.0,-0.0,-0.0,-0.09756873871518423,3.144442852597409,-0.0,-0.006085823340885746,-0.0,-0.0,-0.19630268069513784,-0.40393463964456783,-0.8514969888795909,-0.192827831092206,-0.0796437114474953,-0.0,0.008528882435714771,0.0,0.0,0.06970275112357574,-0.0,0.0,0.12222564471387833,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.013689612338202884,0.0,0.06629249599131633,0.0,0.0,0.061704387768522,0.0,0.0,0.2576487046861852,0.0,0.0,0.24393041689857048,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04195206677166796,-0.0,0.0,0.0,0.0,-0.18249655709065,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.2634520230377431,-0.22494979456354697,-0.3760734819023065
-0.08456517215837023,-0.0,-0.0,-0.0,0.0,0.0,0.08205332930555202,-0.0,0.0,-0.04197277739235864,-0.27336309908948586,0.0,0.0,0.0,0.1864326566151446,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.13087874326838475,-0.08270089664809045,-0.005315016398225644,-0.0,-0.029458058444737235,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08125809468097657,-0.0,-0.0,-0.0,-0.0,1.634457946337236,-0.23954062223575787,-0.03918402267252696,-0.05085447468362533,0.0,0.0,0.08403825504013,-0.0,-0.05807705951142519,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.132136920719283,-0.0,-0.16736848583798453,-0.03931411491569385,-0.0,-0.0,0.028323929980998832,0.10617777682728852,-0.0,0.0,-0.0,0.0,-0.07912362128071018,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05586668456573585,-0.04542352988770497,-0.0,-0.0,-0.040176501249723134,-0.0,-0.35177483297004386,-0.0,-0.0,0.0,0.010406809566897584,0.0,-0.0
