2.010565618035632607e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.3,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-1.240027008037594830e-01,-9.856754283014640405e-02,-3.136296621794638223e-02,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.4,-0.000000000000000000e+00.12,-2.168160083036048957e-01,0.000000000000000000e+00.5,-9.624606356860829215e-02,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.13,0.000000000000000000e+00.9,-0.000000000000000000e+00.14,-5.211225412534890682e-03,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.10,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-3.296537273443109206e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-4.656109949029873379e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.20,-2.440180082252003113e-01,-0.000000000000000000e+00.21,-3.156092575673270506e-01,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.22,-2.347840900759833732e-02,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-2.095118764172730630e-01,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.24,-5.374520943616585729e-03,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,0.000000000000000000e+00.25,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,2.043008352111711501e-01,0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,2.054863470098634848e-01,-1.945268866601954638e-01,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.32,3.215107642363141532e-02,0.000000000000000000e+00.32,7.423532651306737062e-02,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.33,3.564391171272943137e-02,0.000000000000000000e+00.36,-0.000000000000000000e+00.34,0.000000000000000000e+00.37,-0.000000000000000000e+00.35,6.892711892734883217e-02,-0.000000000000000000e+00.36,0.000000000000000000e+00.38,-1.011324285787417870e-01,-3.796672168588253737e-01,-0.000000000000000000e+00.37
-0.0,-0.014846204157152834,0.02182868429411497,-0.037129123499792874,0.0,0.10097752712479556,-0.0,-0.0,0.0,-0.1549189670262379,0.09855038909256333,0.0,0.02941172103485964,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.12778075433726005,-0.122578832807018,0.009412654227005539,0.0,0.0,0.0,0.010082401372648365,-0.01926741882421604,-0.0,0.0,0.0,-0.006266364658797774,-0.0,1.2508685387891472,-0.0,0.0,-0.0,0.0,-0.28323407454390515,-0.01852019028578281,0.0,0.0,-0.0,-0.0,0.06327247611300196,0.0,-0.0,0.0,-0.13896427941183975,0.14418462259434137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.1260407944975147,-0.009848001864856562,0.0,0.0,-0.0,-0.0,-0.0,0.05257149915459907,-0.0,-0.0,-0.04103670517976594,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.007185426367953036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02286277323546652,0.0,-0.0,0.0,0.0,0.013079250100591492,-0.04990644170538082,0.05522219292082725,0.0,-0.08252895970011195,-0.10416962036872963,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.005644786752949865,-0.0,-0.0,0.0,0.0,0.0,-0.06310370338232821,-0.0,0.0,-0.0,-0.0,-1.0782461646253323,-0.36154741538544266,0.0,-0.0,-0.26605858203710886,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.07909690152934348,0.0,0.0,0.0,-0.0,3.3867349314577377,-0.6688425299165424,-0.0,-0.0,0.1282934668936264,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.27298563533775616,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.3535728806122361,-0.5691972302360527,-0.0,-0.13135596845138964,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19557575007003336,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05155692534520825,-0.0,-0.0,0.0,-0.0163727771696389,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.23830570361192405,-0.0,0.0,-0.02605446067364985,-0.0,-0.1327378338320704,-0.0,0.0,0.0,-0.632491662618628,-0.0,-0.0,0.0,-0.0,-0.18299426465507349,0.0,0.008090070000628273,0.0,0.0,0.0,0.0,-0.6688425299165424,2.642470268938264,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3749206349036615,0.0,-0.0,0.0,-0.0,-0.7868405491268725,-0.0,0.0,-0.0,0.0,-0.0,-0.15111182164387257,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0329746180958083,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.020008500443912676,0.0,0.0,-0.0,-0.19629966940359883,0.0,-0.0,0.0,0.0,0.0,0.14553618678679614,0.0,0.0,0.057761150713557904,-0.0,-0.0,0.08770591715532411,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.028132944648928356,-0.3174072975245715,0.0,0.018455649062553856,0.050367226682355715,-0.0,0.0,0.0,0.0,0.08700349346950453,-0.0,0.009836623582760627,-0.0,0.0,0.0,-0.0,0.029775598359911816,0.0,0.0,-0.16688534128450463,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,3.1406167883608864,-0.14428286644464258,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06914148090622628,-0.10397758317456005,-0.7684174041454147,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.15186854460880525,0.0,0.0,-0.0,0.07513323573195463,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.08671031283845876,-0.0,0.023076714630368637,0.19347185446229095,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.13158620021358122,0.0,0.0,-0.20682005522207209,-0.0,-1.039129194735632,0.0,-0.0,0.0,-0.005207759369302027,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4614396343704084
-0.0,0.023544338848746408,-0.0,0.0,0.0,-0.0,-0.0,0.09266543710308592,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.035204724991471925,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.07833248512809848,-0.0,-0.07663216275552709,-0.24004285031638928,-0.059632449421086406,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.14428286644464258,1.7935685605475709,0.0,0.0,0.0,-0.0,-0.09123924721235561,0.0,0.0,0.0,-0.0,-0.0,-0.07630635931998941,-0.03637394389959966,-0.0,-0.0015798229593524012,0.0,0.002699923178575751,-0.0,-0.0,0.0,0.0,0.0,0.011687475968865808,-0.0,0.060386664675536286,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0740452797291575,-0.0,0.0,0.0,-0.0959459156598512,0.0,0.0,0.0,0.0,0.0,0.023132214705874683,-0.0,0.0,0.0,-0.8339631787178459,-0.08332668745392889,-0.0,0.08407658213750328,-0.0,0.0,0.0,-0.0,0.0035039284325668763,0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.16954882328026272,0.0,0.0,-0.0,-0.0,0.0,-0.15085725534232208,0.0,-0.0,0.0,-0.06084341640464166,-0.0,-0.0970216764454804,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.00229489380423012,-0.0,-0.0,0.0,-0.0,-0.4492120610186268,-0.28323407454390515,0.1282934668936264,0.0,0.0,0.0,2.0506757046753497,-0.12471429354252787,-0.3438627746039679,-0.13530311155164435,-0.12600976861182253,-0.0,-0.0,0.0,-0.291621506145437,-0.1033532559159378,0.0,-0.0,-0.2662244635177145,0.0,0.0,0.05606311815214698,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.04674022950272915,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.19902483398232845,0.0,0.0,0.0,0.32082282021395314,-0.0,-0.0,-0.0,0.044388699642243554,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0971106932465064,-0.0,0.0,0.03731030504703234,0.0,0.0,-0.0,0.0,-0.0,0.07807600918991017,-0.0,-0.0,-0.0,-0.0780580928623391,-0.0,-0.0,-0.0
0.0,-0.0,0.007291964382794982,0.0,0.13343936195713768,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.20642504314227264,-0.0,0.0,0.0,0.05102735306224922,0.0,-0.08363010243084726,0.0,0.0,-0.0,0.14411510644115033,0.010042982252528228,-0.0,0.0,0.0,-0.1249448428405118,-0.0,-0.07004642677517317,-0.01852019028578281,-0.0,0.0,-0.0,0.0,-0.12471429354252787,1.8400456223605703,-0.4392522371318698,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1587663650581901,-0.0,0.4060509267264124,0.0,0.0,0.06156568822947123,0.0,0.0,-0.0,-0.0,0.0,0.09925906683490816,0.0,0.0,0.0,0.0,-0.04835373414182793,-0.0,0.05086841066995158,0.11532552317639592,0.0,0.0,-0.0,0.0,0.0,0.0,0.00614125261914381,0.0,0.1482170942479198,0.0,0.0,0.0,-0.0,-0.0,-0.07864769044870827,0.0,0.0,0.0,-0.0,-0.02646508783568175,-0.0,-0.306521406220455,0.0,-0.0,-0.5643738219395359,0.0,-0.00039032961290085113,0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.11438992829985357,-0.0,-0.08817340474124878,0.0,0.0,-0.0,-0.0,-0.09090689514959582,-0.004764798504244444,-0.07701450234958263,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.150415893105669,-0.33742887457543635,0.0,-0.0,-0.0,0.07128480870630101,-0.0,-0.2728958022955433,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.3438627746039679,-0.4392522371318698,1.9040464640761032,-0.07163979679684188,-0.0156031511869692,-0.21804579158982007,0.0,-0.0,-0.0,-0.1187068426023097,0.0,0.0,-0.0,0.024770803992957748,-0.0,-0.0,-0.0,0.0,-0.0017775947316528375,-0.0,-0.0650708814872627,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.202048069871121,-0.0,0.0,0.0,-0.01733277266291664,0.0,0.00799734649939463,-0.23396015230020992,-0.0,-0.007914109795523254,0.0,-0.0,0.0,-0.01913778073571984,-0.0,0.0,-0.0,0.0,0.0,0.0,0.12064295591299964,0.0,-0.0,-0.1510405951761027,-0.0,-0.01846857848715527,-0.0,0.0,-0.0,0.03652433295448059,0.0,0.09409178643468943,0.0,0.021564121314461268
-0.32965372734431087,0.0,-0.0,-0.0,0.0,0.0,-0.029531318373235048,0.0,-0.0,0.0,-0.0,-0.0,-0.04327058972543401,-0.038192965102759886,-0.0,-0.3169532253238074,-0.024681317967513,-0.010689454272348962,-0.0,-0.0,-0.0,-0.0,-0.09468849220841791,0.0,0.1568788249769878,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.13530311155164435,-0.0,-0.07163979679684188,2.956271273947604,0.0,-0.0,-0.0,-0.0,-0.19979096730716928,-0.5020589091598401,-0.5464876131901666,-0.1598122931159696,-0.8052550203512755,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.03703929684943083,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020403090728301106,0.001605922921580906,0.0,0.02109616512737172,-0.0,-0.0,0.0,-0.4560353320098351,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.09216100528601864,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.07104511924875268,0.0,-0.0,-0.0,0.0,-0.0030844662062414338,-0.08281048626183918,-0.3574869962947122,-0.0,-0.0,-0.12404993801686706,-0.12171936442899384,-0.0,0.0,-0.0,-0.0,-0.09123924721235561,-0.12600976861182253,-0.0,-0.0156031511869692,0.0,1.6121078040311907,-0.15996874277113807,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.04793234602432297,-0.0,0.043071597305444846,-0.0,0.0,-0.0,0.0,-0.0,0.15404489123665568,-0.014803645207044452,-0.0,-0.0,0.020384418806374163,0.1669820930289806,0.0,0.006173198903412503,-0.02165852499888783,-0.07950861360759132,0.0,0.0,0.0,-0.014963790177104124,0.0,-0.0,-0.0,-0.0,-0.08073755417433928,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13382496764474713,-0.142498594788959,0.0,-0.009518009053093971,-0.0,-0.27305619942707293,-0.13491766137709924,-0.07106129854576976,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04937401083870081,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.06894452406996471,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.09236188034506125,0.0,-0.5476098846534564,-0.0,-0.17129499097279377,0.008629370671569488,-0.0,-0.1227943754926999,0.0,0.0,-0.19320270018903596,-0.0,-0.0,-0.0,-0.0,-0.3749206349036615,0.0,0.0,-0.0,-0.0,-0.21804579158982007,-0.0,-0.15996874277113807,1.9314884568009496,0.0,-0.31061414187371417,-0.0,-0.0,-0.0,0.05681216188088381,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.045635728243250295,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.023257838467838167,0.0,-0.0,0.10509630910144596,0.0,-0.0,-0.0,0.0,0.0,-0.03491726036469604,0.0,0.0,0.23283164632305223,0.0,0.0,0.08894846859949061,0.0,0.0,-0.0,0.0,-0.0,-0.28086284109851256,0.0,0.0,0.06534652356524298,0.1044411253756834,0.02597571771276976
-0.04656109949029873,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.039445572584636095,0.2087737959067985,-0.0,0.0,-0.0,-0.058233557407039595,-0.03748550551795338,-0.0,-0.12018120476664156,0.0,0.06327247611300196,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,2.782961715408588,-0.0205854877193062,-0.5534401864886421,-0.0,0.051504131756341394,-0.0,-0.23313661192610252,0.0,0.0,0.0,-0.0,-0.0,-0.00715341377243203,0.0,0.0,0.0,-0.04886513198720853,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.037348139318869045,0.0,-0.0,-0.0,-0.0,-0.0,0.23996862686061232,0.0,0.0,0.0,0.0,0.1960179066146976,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.3207608374385906,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,0.0,0.0029253887819242685,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.07767005469465152,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.026264096259960176,-0.0,0.15094890640103967,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.31061414187371417,-0.0205854877193062,1.9720995696548225,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09703419439338179,-0.04442139068847874,0.0,0.0,-0.09086543696783639,-0.0,-0.0,0.0,-0.0,-0.20424884043923544,-0.11481197945838448,0.0,-0.0,-0.11343022722731746,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0399886370394713,-0.0,0.0,0.0,0.0,-0.0,-0.042632416549602654,-0.29967880551661086,-0.0,0.0,-0.0,-0.5304675942280119,-0.1229326081280138,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14029412944109,0.0,-0.026165993450425185,-0.5937803658498793,-0.024722071336891787,-0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.08690398435458965,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.025414175110804946,-0.0021383929668591446,-0.12128656216069476,-0.002715898332013864,0.0,0.0,-0.0,0.0,-0.11042835812920088,0.0,-0.0,0.0,0.0763247792458423,0.19305016724563828,-0.06610120594170092,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.291621506145437,-0.0,-0.0,-0.19979096730716928,0.0,-0.0,-0.5534401864886421,-0.0,2.905257860028673,-0.02813023619649909,0.0,0.0,-0.6917091058356417,0.032918396812163804,-0.0,-0.0,-0.030616457062232778,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.04136197977477976,-0.0,-0.0,0.0,-0.22003314478708205,0.028767954417508245,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.21417334934618124,0.0,0.0,-0.060960395864732,0.33718956745310646,0.0,0.0,0.0,0.0,0.37597893257327936,0.0,-0.0,0.14073381857912215,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.4970563846759016,-0.0,0.0,-0.0
0.0,-0.0,0.0,-0.020222234099707168,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2238193137702046,-0.0,-0.0,-0.5637850857164778,-0.0,0.0,0.0,-0.28546705835252134,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1033532559159378,-0.0,-0.1187068426023097,-0.5020589091598401,-0.0,-0.0,-0.0,0.0,-0.02813023619649909,2.0701920624960835,-0.0,-0.0,-0.304507525302669,0.0,-0.0,0.054084528099520315,-0.0,0.0,0.0,0.005426794760734264,0.0,0.0846836029518007,0.0,-0.0,-0.0,0.0,0.0,0.003434895262834251,0.0,-0.0,0.0,0.0,0.010730594320819372,0.0,0.0,0.04506214766636474,-0.0,-0.0,0.0,0.0,-0.0,0.2977447948544367,0.0,0.0,-0.0,0.09682605648373348,0.0,-0.14056492925846437,-0.0,0.022198952561395483,-0.0,0.0,-0.05456122557618615,0.003928764801225292,-0.0,0.035599302360902786,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.08779239409839949,-0.4525459328338024,0.0,0.0,0.0,-0.0,0.024309841811479223,0.013683989091837007,0.2327279536150701,0.0,0.0,-0.13896427941183975,-0.27298563533775616,-0.7868405491268725,-0.06914148090622628,-0.07630635931998941,0.0,0.0,0.0,-0.5464876131901666,0.0,-0.0,0.051504131756341394,0.0,0.0,-0.0,2.6694783993557905,-0.0,-0.0,-0.0,0.0,0.1701445285807353,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0035402731597481687,0.1279557031566813,0.0,-0.0,0.0,0.0,-0.0,0.1375770012720473,0.0,0.0,-0.0,0.10851704594187699,0.01825119214514708,0.0,-0.0,-0.0,0.0,-0.014368057474445872,0.0,-0.003927673581374192,-0.0,0.0,0.0,0.010635090870147305,-0.0,0.11545223153596852,0.009285650474894602,-0.0,0.40200254722732154,0.0,-0.0,-0.46796494393994287,0.0,-0.0
-0.2440180082252003,0.0,-0.0,0.0,-0.0,-0.28711525625699647,0.0,0.25169848625063435,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.020384768863656536,-0.0,-0.0,-0.35283268792224365,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.04515068366146063,0.05488265624256928,-0.0,-0.0,0.14418462259434137,0.0,-0.0,-0.10397758317456005,-0.03637394389959966,-0.0,0.1587663650581901,0.0,-0.1598122931159696,-0.0,0.05681216188088381,-0.0,0.0,0.0,-0.0,-0.0,4.075844152112261,-0.23238129726703852,-0.0,0.07503966230073146,0.06001889116651297,0.0,-0.0,-0.16162689102867583,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.3075825379350483,-0.0,0.0,0.0,0.058145573884226094,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.16681746931100416,-0.0,-2.2988759130139846,-0.1467627973999585
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.09930863577883296,-0.0,0.0,-0.0,0.0,0.0,0.5500952129254879,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.7684174041454147,-0.0,-0.2662244635177145,-0.0,-0.0,-0.8052550203512755,0.0,0.0,-0.23313661192610252,0.0,-0.6917091058356417,-0.304507525302669,-0.0,-0.23238129726703852,5.223416458913624,0.0,-0.0,0.0,-0.12159401701658516,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07134456233596541,0.0,0.0,0.12268397092962569,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.002810502881362964,0.16348458324499,-0.0,0.0,0.05493457687198792,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.855387840445396
-0.31560925756732705,0.0,-0.0,0.27748073909102594,-0.0,0.0,0.2060325597291479,0.0,0.0,0.0,-0.09776105286796595,-0.0,-0.0,0.0,0.0,-0.023286507040859408,-0.022598709968343244,-0.10461959121472976,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.04563836682103057,-0.0,0.0,0.0,-0.020003883168299073,-0.19047512375137277,0.0,-0.0,-0.0,-0.0,-0.0015798229593524012,0.0,0.4060509267264124,0.024770803992957748,-0.0,-0.04793234602432297,-0.0,0.0,-0.0,0.032918396812163804,0.0,-0.0,-0.0,0.0,1.822000482263404,-0.041934413363123625,-0.2678402030715808,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.02565720286433036,0.0,-0.0,0.049930629640194,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.02684596054877221,-0.23877709348243212,-0.0,-0.0,-0.008923196195447163,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.2807806668757625,-0.05234600210051736,0.0,-0.07934262200584398,-0.0,-0.0,0.0,-0.0,-0.38400523888246657,-0.0
0.0,-0.6888133350992913,-0.4343945843016114,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.1452161456781884,0.0,-0.0,-0.0,0.03852807186840792,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.11996592614897177,0.0,-0.0422646428221513,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.07503966230073146,-0.0,-0.041934413363123625,2.581263490524805,-0.669390489247599,-0.0358445213277482,-0.1698801024359156,-0.0,-0.3388980075272095,-0.19545557293569396,-0.0,-0.0,-0.14499763880203176,-0.0,-0.0,-0.034164109257579275,-0.0,0.0,-0.0,-0.056827110089926455,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0736876777723629,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.15948206336380835,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
0.0,-0.0,0.018592262979801977,0.0,-0.0,0.1000211255758024,0.0,0.0,0.0,0.31861488339016725,0.0,0.0,0.0,0.0,0.0,-0.20144639977024775,0.0,-0.0,-0.0,0.0,-0.10951090499843688,0.0,0.0010240388985788915,0.0,0.0051278267474635835,-0.0,0.0307414701126794,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.002699923178575751,0.05606311815214698,0.0,-0.0,0.0,0.043071597305444846,-0.0,0.0,-0.09703419439338179,-0.0,0.054084528099520315,0.1701445285807353,0.06001889116651297,0.0,-0.2678402030715808,-0.669390489247599,2.1134994733358305,-0.5815668865826642,0.0,0.0,-0.15264362769988557,-0.0,-0.06970461792550792,0.0,-0.0,0.0,0.0,-0.0,-0.023158622589552945,-0.0,-0.0,-0.22089839908946696,-0.0,-0.2832080176368047,-0.0,-0.024076789649845904,0.0,-0.023684883964527063,-0.0,0.05124391996072516,0.0,0.0,-0.0,-0.09339874199463792,-0.0,-0.0,-0.0,0.0,0.02642199597966727,0.0,-0.0,0.0,0.0,-0.0,-0.2100532810325846,-0.024371102405289776,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.0,-0.054528460454669456,0.0,-0.6487433148729022,-0.786714151693888,0.0,0.013039874845490199,0.0,0.0,0.0,0.028112599192017976,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.04008169791887682,0.0,0.0,-0.0,-0.0,0.0,0.09422393315761826,0.08348109374604201,-0.0,0.0,0.0,-0.0,-0.15111182164387257,-0.0,-0.0,-0.0,0.06156568822947123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04442139068847874,-0.030616457062232778,-0.0,-0.0,0.0,-0.12159401701658516,-0.0,-0.0358445213277482,-0.5815668865826642,2.2718363767211684,0.0,0.0,-0.0,-0.08737044985271718,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.06308114676803392,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.04499814841998777,0.0,0.0,-0.0
