2.069774576515446718e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,0.000000000000000000e+00,-0.000000000000000000e+00.11,0.000000000000000000e+00.1,-3.110953088812931089e-01,0.000000000000000000e+00.2,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.12,7.496199250906054878e-02,0.000000000000000000e+00.6,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,9.367809128125836882e-02,0.000000000000000000e+00.7,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-9.997297169325310151e-02,0.000000000000000000e+00.8,-3.256387851220005070e-02,-0.000000000000000000e+00.17,7.041075779673673651e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-2.748509762484926955e-01,-0.000000000000000000e+00.20,-1.869913126645441903e-01,3.108689277461383904e-01,5.044824105815450682e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-2.346147681031925808e-02,0.000000000000000000e+00.12,-0.000000000000000000e+00.21,0.000000000000000000e+00.13,-0.000000000000000000e+00.22,0.000000000000000000e+00.14,-4.840750446054251088e-01,-0.000000000000000000e+00.23,0.000000000000000000e+00.15,-1.652059824340342074e-03,0.000000000000000000e+00.16,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,2.928885593469304216e-01,0.000000000000000000e+00.17,1.859024203538507392e-01,2.526063455392115742e-01,0.000000000000000000e+00.18,-0.000000000000000000e+00.26,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-1.370567575146823709e-02,1.376741300215655883e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.27,1.436945993333091642e-01,0.000000000000000000e+00.24,-1.205716823869654036e-01,0.000000000000000000e+00.25,8.953535420813334145e-03,-2.217884418849544459e-01,-9.808400181385701355e-02,0.000000000000000000e+00.26,-0.000000000000000000e+00.28,0.000000000000000000e+00.27,-0.000000000000000000e+00.29,-1.684666935709563940e-02,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-9.377845521507989501e-02,-0.000000000000000000e+00.33,-7.840605846833040293e-02,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,6.102116631289122850e-01,0.000000000000000000e+00.30,-3.689006059854069153e-02,-0.000000000000000000e+00.36,0.000000000000000000e+00.31,-1.452236850260858747e-01,-0.000000000000000000e+00.37
0.07041075779673674,-0.0,-0.0,-0.0,0.11032014756911095,0.0,-0.0,-0.031553131359087445,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.8044488306801083,-0.2418079338233432,-0.7669887224828464,-0.0,0.0,-0.25520295238149326,-0.5671137580203848,-0.0,-0.18721215527930143,-0.05969209447098656,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,2.9282547802487446,-0.18446041024014245,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.2980821386100213,0.0,0.0008524679452217045,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.07722245393048895,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.49595392586568526,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.09864078908833518,0.0,0.0,0.332495195764702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.5227718324538366,-0.04992797949233928,-0.0,-0.0,-0.0959008200977779,-0.0570439001944414,-0.9451958467915552,-0.0,-0.0,-0.44574881871027855,0.1601815461683692,-0.0,-0.18446041024014245,4.49967195329545,-0.0,-0.0,0.0,0.0,0.0025615146256271256,-0.0,0.0,-0.28850772233306954,-0.0,-0.0,-0.0,-1.1024491605057467,-0.06354904810915282,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08252124652568538,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.19180572781144392,0.0,-0.09044889795120176,0.0,0.30976477211932374,-0.2613709761498451,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.034196792951164255,0.0,-0.0,0.0,0.033183186415612485,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.042634712048086394,0.0
-0.0,0.0,-0.0,0.05653569445378916,-0.0,-0.0,0.0,-0.0,-0.8772093729360294,-0.0,-0.0,-0.1393615677069731,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.024943514820950575,0.0,0.0,0.0,-0.01177647794327438,-0.0,-0.02612317106581319,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,3.479561405179086,-0.4340868453082351,0.0,-0.0,-0.0,-0.1834068762034256,0.0,0.0,0.0,0.0,0.0,-0.0432931863244412,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.03340704501829992,-0.03573170187019255,-0.0,0.0,-0.0,0.0,0.0,0.6974916032232172,0.0,-0.0,-0.0,0.21167440755715533,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.1252266578031564,-0.3845067863129657,-0.0,-0.0,-0.0,-0.0,-0.010274480086283759,-0.0,-1.1458864319331932,-0.0,-0.0,-0.12646134768861453,-0.0,-0.06200502804179956,-0.0,0.0,-0.0,-0.0,-0.0,-0.14619270191070038
-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.21785172307276776,-0.0,-0.0,0.0,0.0,0.04710962707228649,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.12775023797734364,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.4340868453082351,4.007161798753565,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0238340083917499,-0.0,-0.0,-0.0,-0.23679863313468397,0.0,0.0,0.0,-0.0,0.058317226407527664,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.11079890393396268,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0377995600175323,-0.0,-0.0,-0.045327880796341154,-0.16582819736646445,-0.0,-2.3025610175083018,-0.18783359311295808,-0.0,-0.026308861194545848,-0.0,0.0,-0.0,-0.0,-0.18977599118324728,-0.13063521331810427,-0.19078164186384547,-0.2820069355639123,-0.0,-0.0
-0.2748509762484927,-0.004733496801720616,0.0,-0.3428961061583319,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.12317606570728153,0.0,-0.0,-0.0,-0.0,-0.0,0.3166637847408837,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.21504302396047184,0.0,0.0,0.0,0.0,-0.0,0.03172913025601802,-0.272673936405321,-0.6090562967692945,0.0,0.0,0.0,-0.0,2.9751822867751065,-1.0298476202809657,-0.0,-0.0,-0.08370470106265877,-0.0,-0.0,-0.0,-0.3363593869046164,-0.0,0.0,0.0,-0.0,0.02046843397810825,0.010752771347305852,0.05259695752305766,0.0,0.003832049289292901,0.0,0.0,0.0,0.0,-0.0,-0.0,0.21634525725978607,0.0,-0.0,0.0,-0.0,0.01983436130682932,0.0,-0.0,0.0,-0.0,0.18233997473782665,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.29480219019992987,-0.0,-0.0,-0.0,0.0,-0.42074657470782856,0.13761522433549456,-0.0,-0.0,-0.0,0.0,-0.0,-0.05241291181019762,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.535245744313436,-0.0,0.0,-0.0,-0.3378956549609165,-0.0,-0.0,0.018310050074233288,0.30428733752585607,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-1.0298476202809657,3.0996085877264234,-0.5551257012319584,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10707550257201576,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.24879271288038704,-0.0,0.0,0.24815213507494033,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.39560371171146297,0.0,0.0,-0.0,-0.0,-0.068795195648301,-0.0,-0.0,-0.0,0.0,-0.0,-0.6723399420692077,-0.0,0.0,-0.0,-0.0030032860247373254,-0.0,0.0,-0.07135128400995003
-0.18699131266454416,0.0,0.26145931300457986,0.0,0.0,0.0,-0.49851749607497253,-0.0,-0.0,-0.18910334085642236,0.0,-0.0,0.12799184841861058,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.1534408786243862,0.0,-0.0,-0.17166621059109835,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.23450017628516256,0.0,0.0,0.0025615146256271256,-0.0,0.0,-0.0,-0.5551257012319584,3.132149589529808,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.15986735173329952,-0.0,-0.0,0.0,-0.0,-0.5693342808718262,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.22650915350694537,-0.0,0.0,-0.6368953159240713,-0.605058907460976,-0.0,0.03141125219316613,-0.0,-0.0,0.0,0.0,-0.0
0.3108689277461384,0.02492734170693135,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0015791140381989967,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.1993057045420323,-0.0,0.0,-0.0,-0.0,-0.0,-0.1834068762034256,-0.0,-0.0,-0.0,0.0,3.5443141171571515,-0.0,-0.28938277093471626,-0.0,-0.0,-0.5475124179331056,-1.6405159549814807,-0.1508866957665545,0.0,-0.30060559920294566,0.0,0.0,0.0,0.13904607071610214,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.054605558179066,-0.0,0.0,-0.1938419557987484,-0.028520178736770537,0.09755728034559008,0.0,0.0,-0.0,0.0,0.0,0.0,-0.6414404719221528,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
0.05044824105815451,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.10446842952717159,0.0,-0.0,0.0,0.0,0.0,0.0,0.36705408493883274,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.2042438956114156,-0.26597377983800424,-0.35713100851973767,-0.010864194962389676,-0.0,0.0,-0.0,-0.173435058557342,-0.0743627411671548,0.053949256910557165,0.0,0.0,0.0,0.0,-0.08370470106265877,-0.0,-0.0,-0.0,2.520951929738915,-0.4606711109480012,-0.18592323814664952,-0.0,-0.11947934114359156,0.0,0.0,0.08477085167762845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.05786093594545594,-0.03728389909115877,-0.0,0.011412627550149476,0.013576754249118788,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.008534281972827266,-0.0,-0.04004387137145048,0.0,0.0,-0.12768320426119623,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0896978808059624,0.0,0.0,0.0,-0.0,0.12847131245412355,-0.011063044332945233,-0.0,-0.6166578424722178,-0.0,-0.3667410835881472,-0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0006551241517100999,-0.0051333450187128135,0.0,-0.0,-0.0,-0.0,-0.28989674710008,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.28850772233306954,0.0,-0.0,-0.0,-0.0,0.0,-0.28938277093471626,-0.4606711109480012,3.7786272613020406,-0.0,-0.29094827924708294,-1.5514695516239378,-0.26910834308749537,-0.0,0.0,0.0,-0.0,0.0,0.0,0.17977407946336443,-0.0,0.0,0.11993156463563312,0.2337223708693944,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.07598876039475891,0.05396699573237207,0.0,-0.0,0.0,0.2774234028787019,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.6102009241798376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.28892282636557365,0.0,-0.0,0.0,0.0,0.2688033982659433
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0695554399933697,0.0,0.0,-0.0,-0.11202571778725308,0.0,0.0,-0.0,-0.45913346675036726,0.06377214233895982,0.0,0.15188495303675745,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.009689999338521571,-0.0,-0.0,0.0,-0.31607054923087174,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.18592323814664952,-0.0,3.644654759611272,-0.16630494217280473,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.14152927082229036,0.0,-0.0,-0.0,0.0,-0.25137527074993105,-0.0,-0.1122477240401206,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.20831212101197125,0.0,0.0384289816654204,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.8880508287800569,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.38271451259856737,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-1.8075668761166424,-0.0,-0.0,0.0,0.0
-0.023461476810319255,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.008230825560959193,0.0,-0.1512950924865236,-0.0,0.005778485358093063,-0.0,0.0,0.0,-0.0,0.0,-0.1547899579610927,0.0,-0.0,-0.0,-0.02007490859065657,-0.0,-0.0,-0.0,0.0,-0.0008691387803949561,0.0,-0.0,0.0,0.046597210872372154,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.29094827924708294,-0.16630494217280473,1.9528350252234512,-0.0,-0.0,0.0,0.0,0.012099732618787867,-0.0,-0.0,0.07462918701792584,-0.0219329127793374,0.0,0.04605633178261853,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.052793751711666365,-0.0,-0.024058210324788647,0.07587530342176857,0.0,0.0,0.0,0.0406528078394149,0.033932696229223624,0.0,-0.0,-0.00415758719841703,-0.0,0.2133285472596384,-0.0,-0.0,-0.8708223205733882,-0.00805739108156917,-0.0,0.0,-0.0,-0.12936181366300872,0.0,0.0,0.0,-0.0,0.0,0.0,-0.012111281324713308,-0.2235285760858232,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.14531518757922834,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.18498839207805903,0.0,0.0,-0.0,-0.28299890628681335,-0.0,0.0,-0.2691863739227127,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0238340083917499,-0.3363593869046164,-0.0,0.0,-0.5475124179331056,-0.11947934114359156,-1.5514695516239378,-0.0,-0.0,4.100999672514345,-0.0,-0.34290411780339586,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.16969816388960704,0.0,0.16828562250368506,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.49037597170907,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.005199309795178219,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9829696740207309,-0.0759922045803203,0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5610957303094907,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.11414902202034828,-0.0,-1.1024491605057467,-0.0432931863244412,-0.0,-0.0,-0.0,0.0,-1.6405159549814807,0.0,-0.26910834308749537,0.0,-0.0,-0.0,4.557407667690986,-0.6608807632514061,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.002419564544789447,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.42889961157305057,0.01042765046315981,0.0,0.01964020924761199,-0.385292370886156,-0.0,-0.0,0.0,-0.0,-0.02029849810651384,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.03087227483562809,0.0,-0.0,-0.0,-0.0,0.07553213071353748,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.33906331640332693,-0.0,-0.2880648953508981,-0.2852206593814788,-0.0,0.0,0.0,-0.007344059714309102,-0.0,-0.049396968850881594,0.0,-0.0,0.0,-0.0,-0.0,-0.06354904810915282,-0.0,-0.0,0.0,0.0,0.0,-0.1508866957665545,0.0,-0.0,0.0,0.0,-0.34290411780339586,-0.6608807632514061,2.960345611144172,-0.0,-0.13975359405615423,-0.0,-0.0,-0.0,0.08181332437472974,0.0,0.0,0.0,0.0,0.02741599176777481,0.34252216165163574,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07716919301421701,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.10777680471629032,0.0,0.0,-0.012794440908086,-0.0,-0.0,-0.0,-0.0,-0.1518746596776664,0.0,0.0,0.0,-0.07365140226827278,-0.0,-0.3041119769330269,-0.4220728743094261,-0.0,-0.0
-0.0,0.22512062783848263,-0.0,0.009966901850761411,0.13645484019923787,-0.12415842221754755,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13519676906098957,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.059445138314641446,-0.0,-0.0,0.0,-0.0,0.038765405987078165,0.2980821386100213,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08477085167762845,0.0,0.0,0.0,-0.0,0.0,-0.0,3.7364469212472944,-0.5182228379758621,-0.06439934532109047,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.1105241900855436,0.0,0.0,0.022778011911009772,-0.37405208397023193,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.09174773432789012,-0.0,-0.290354362926038,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.059344779098231,-0.003289179929715464
0.0,0.0,0.0,0.0,0.18628187987496292,-0.0,0.0,-0.0,-0.32477423328620486,0.0,-0.0,-0.0,-0.20093891645247564,-0.0,-0.0,0.05196264404530897,0.0,0.0,-0.0,-0.16175644687460303,-0.0,0.0,0.0,0.1616052456158867,0.0,0.0,0.0,0.0,-0.0,0.06138730499162686,0.0,0.0,0.0,0.0,0.0,-0.0,-0.23679863313468397,-0.0,-0.0,0.0,-0.30060559920294566,0.0,0.0,-0.0,0.012099732618787867,-0.0,-0.0,-0.13975359405615423,-0.5182228379758621,4.084556918483722,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08668964923678739,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.10467198472417628,0.0,0.0,-0.0,0.0,-0.0,-0.08901312394092369,-0.0,-0.0,0.0,-0.0,-0.0,-0.01027750483045572,-0.2749161861048473,-0.08102085808877589,-0.4226169705967108,-1.9845876242300655
-0.4840750446054251,0.0,0.0,0.04323631692484522,0.0,-0.0,0.0,0.0,0.0,0.10862908621960005,-0.05019620169806479,-0.014753176769512544,-0.08028193614873069,0.17740906594038897,0.0,0.0,0.124022528441883,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.11826775918187404,0.0,-0.0,-0.0,-0.0,0.12428628357433276,0.0008524679452217045,-0.0,-0.0,0.0,0.02046843397810825,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06439934532109047,-0.0,2.5829951384779526,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.048997717169769375,-0.0,0.0,0.0,0.0,0.10444489763876498,-0.40178989296741935,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2712478894503719,0.0,0.0,0.0,-0.7164631823677994,0.0,-0.0,-0.0,0.13563426260419165,0.36600604217543914,-0.0,0.0,-0.0,0.0,0.0,-0.5996257697305996,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.822637311557447,-0.0,0.0,-0.0,-0.0,-0.5858666581992973,-0.0,0.0,-0.09838429286761367,-0.028970619600351865,0.0,0.0,0.0,0.0,0.0,-0.0,-0.007160452197206132,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.06255670574159489,-0.0,-0.0,-0.0,0.0,0.0,0.19015118821728635,0.0,-0.0,-0.0,-0.0,0.0,0.010752771347305852,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.010339575856284,-0.5143101138484484,-0.0,-0.07211717788078643,-0.13166870844197406,-0.7178238173061294,-0.2717233269820836,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.08281581931378248,-0.0,-0.0,0.0,0.28604845940302004,-0.0,-0.0,0.0,0.0,-0.0,-0.0
0.0,-0.09978247598005578,-0.0,-0.02503432836956824,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.06833386518013267,-0.0,-0.0,0.0,-0.11524750492079865,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08947229195991878,-0.0,-0.06978277397524524,-0.0,0.0,0.04470549278490071,-0.0,-0.0,-0.0,0.0,0.05259695752305766,-0.0,-0.0,0.0,0.0,0.0,0.14152927082229036,0.07462918701792584,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5143101138484484,2.526897315277582,-0.23073889152402388,-0.0,-0.0,-0.7066519673241534,0.0,-0.0,0.029049355055248544,0.0,-0.0,-0.0,-0.0,-0.16123135747853035,0.0,-0.0,-0.12010087618526875,-0.29916510725189005,-0.0,-0.0,-0.0,-0.05646928900116273,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.5043222560506416,0.30890772536959443,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24445977155939033,-0.41189936211300615,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.001652059824340342,-0.0,0.0,-0.5752510220707122,-0.809257652596648,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.3161714054693995,0.0,0.0,0.0,-0.0,0.0,-0.12504856303221615,0.0,-0.0,0.0,-0.23009680703530144,0.18833752759463404,0.0,0.11834811575687237,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.13904607071610214,0.0,0.17977407946336443,0.0,-0.0219329127793374,0.0,0.0,0.08181332437472974,-0.0,0.0,0.0,-0.0,-0.23073889152402388,2.321398077967273,0.0,0.0,-0.2517372864402904,0.07809603381254643,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.056043624520876016,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.017160073927696237,0.28281140810855776,0.1692727510532646,0.0,-0.0,-0.0,-0.1403648827933366,-0.0,0.0,-0.0575455533020883,0.0,0.0,0.0,-0.0,-0.0,-0.038604388655605,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,-0.5751009656179376,0.12112192049864912,-0.3078375113120396,-1.5193753671918275,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.24925092990904363,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5905877879248204,0.0,0.0,0.0,-0.08252124652568538,-0.0,0.058317226407527664,0.003832049289292901,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.07211717788078643,-0.0,0.0,3.1624151572114414,-0.1678430871119022,-0.0,-0.3110122889126975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185206794715282,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
