2.021711906306130402e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-2.169586087619349013e-01,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-2.741358181890443321e-02,0.000000000000000000e+00.3,-4.840860694282501930e-03,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-4.819901530132483791e-02,2.392787539359141416e-02,0.000000000000000000e+00.8,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,0.000000000000000000e+00.13,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-1.134767912265859935e-01,3.391715224155951169e-01,0.000000000000000000e+00.17,1.775365454719327329e-01,-0.000000000000000000e+00.3,-3.698051577631623066e-01,-2.150391415937445705e-01,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-6.341534355928468703e-02,-7.660615487240019991e-03,0.000000000000000000e+00.21,-3.637472295872067052e-02,-1.190887929734431860e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.24,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-2.071496651902816899e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.25,-0.000000000000000000e+00.13,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.14,-3.996163458726435525e-01,-4.281243995447180789e-02,-8.654208764820396291e-03,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-2.972855489932988426e-01,-1.152415860895534411e-01,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.28,0.000000000000000000e+00.29,1.457033620287240538e-01,-0.000000000000000000e+00.22,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,3.166403205654848008e-01,-9.622254910332164735e-02,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-6.444435572275121482e-02,1.079832427540250855e-01,0.000000000000000000e+00.36,6.627428636017158869e-02,0.000000000000000000e+00.37,-0.000000000000000000e+00.26,1.456173112422808891e-01,0.000000000000000000e+00.38,-0.000000000000000000e+00.27,0.000000000000000000e+00.39,-6.113617777833584011e-02,-0.000000000000000000e+00.28,0.000000000000000000e+00.40,0.000000000000000000e+00.41
0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.054218460011832885,-0.0,-0.0,-0.0,-0.25674453069490777,-1.4070324919518806,-0.0,-0.0,-0.7526716624432419,-0.0,-0.3371885664470833,-0.0,0.0,0.0,-0.0,0.0,-0.014982931099179553,0.0,-0.0,0.01235871707710903,0.0,4.425815938556412,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.06091213510790743,0.0,-0.0,0.0,0.0,-0.0,-0.39883422297368426,0.0,-0.0,0.0,-0.07387900547748377,-0.0,-0.3271821206305627,-0.0,0.0,-0.0,-0.0,-0.0,0.2076143785281444,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.16984058348654477,-0.43251675021942854,-0.3546997633019541,-0.03164126131571628,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304693907720652,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.06918688446618118,0.0,0.033680262287290666,-0.0,0.0,0.2289669475007192,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,0.07206644280411001,0.0,-0.13202481831194207,0.0,-0.0,0.0,0.0,-0.0,-0.006688627549708633,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.053816500875906545,-0.2546526448827688,-0.1873153133930808,-0.10141086016018983,-0.0,0.09094932129832972,0.1590434975164277,0.22279681335998489,-0.0,1.5302491470557018,-0.09847375738683034,-0.0862390059920117,0.0,-0.0,-0.011961803821031484,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.007770375213929443,-0.0,0.3205168108227896,0.02711035728059693,-0.0,-0.021438786040896943,-0.0,-0.0,-0.0,0.02046586571973717,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17206555342595178,0.0,0.0,0.0,-0.12191477182842014,0.0,0.0,0.0,0.0,0.0,-0.0563220333087863,-0.07030288253678611,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1375849213487328,-0.04871958782170629,-0.0,-0.0,-0.0,-0.0,-0.10199155438727792,-0.1330028298973497,-0.0,-0.07807881452466049,-0.0,0.0,0.0,0.0,0.0899975477403732,0.0,0.0
0.0,-0.15179233524383415,-0.0,-0.0,-0.0,-0.153978508940416,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185104628743376,-0.0,-0.0,0.0,-0.11029419463598993,-0.0,0.0,0.1521550876513091,0.0,0.0,-0.0,0.0,0.0,-0.1112795909303819,0.030729731304482647,0.0,0.0035106638634654287,0.0,-0.0,-0.09847375738683034,2.0459164937007723,-0.055076985627307576,0.0,0.3107271262045625,0.0,0.0,0.0,-0.0,0.0,0.0,0.02010542780157133,-0.0,0.0,-0.2421746831423288,-0.23467208254683175,-0.0,-0.48036386401248815,0.0,-0.0,-0.02776148666246339,-0.11245669349348936,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.018019287198975217,0.0,-0.0,0.0,0.36162507656027354,-0.0,0.0,0.0,0.0,-0.06865636893690161,0.0,0.0,0.0,0.19516595703848605,-0.0,-0.0,0.0,-0.10979021160541647,-0.0,0.0,-0.1569104945212679,-0.0,-0.0,-0.0,-0.5736785525139567,-0.0,0.0,0.0,-0.08139747994154872,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.07770359972818577
-0.06341534355928469,0.0,-0.0,-0.0,-0.0,-0.16661512360122818,0.0,0.0,-0.06057823414738949,-0.0,-0.0,0.0,0.0,0.0,-0.0678522161537034,0.0,0.0,0.13868901609740775,-0.0,0.0,0.0,0.10756276605442648,-0.0,0.0,0.0,0.0,-0.0,-0.20034026711326927,-0.27374867278734627,0.0,-0.04662217302029487,0.0,-0.0,0.0,-0.0862390059920117,-0.055076985627307576,2.710641736974205,-0.0,0.0,0.0,0.0,0.0,0.0,-0.6709550954457173,-0.0,-0.0,0.17461892920210123,0.0,0.0,-0.5136353225490261,-0.0,-0.0,0.0,0.0,-0.2660097652407951,0.0,0.0,-0.0,-0.052419845217191605,-0.0,-0.05082036763790917,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2087251660309296,-0.11804913353156037,-0.0,-0.0,-0.0,0.0,-0.8031751461452562,-0.0,-0.0,-0.0,0.03013886330654772,0.0,0.11349966023757012,0.0,0.0,-0.09269248658007213,-0.0,0.0,0.0,-0.20803152114843948
-0.007660615487240021,-0.0,0.0,-0.0,-0.0,-0.0452859443579214,-0.0,0.0,-0.22113158497638008,-0.23179393449607205,-0.0,-0.06917489258416015,-0.0,0.0,-0.0,-0.40872358337037074,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.07467883990154976,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.8726156613450333,-0.04267845210695728,0.0,0.0,0.0,-0.0,3.185353252150431,-0.0,-0.21332417313073992,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1618430519286556,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5588809298903703,-0.0,-0.0,-0.0,-0.1593990517269603,-0.0,0.0,-0.06558260449622398,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0386206280718229,-0.0,-0.17654670489421315,-0.0,-0.0,0.0,-0.13460218943597776,-0.0,0.0,0.0,-0.0,-0.0,-0.4801983624705189,-0.0,0.0,0.0,-0.0,0.08620845687516215,-0.0,-0.0,-0.027580020180898928,-0.0,0.0,-0.0,-0.0,0.0,0.0
0.0,0.021080632848088088,-0.11396055076189689,0.06514957751000841,0.0,-0.106228876361428,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2304205239958809,-0.0,-0.0,-0.0,0.0,-0.0,0.182088234812474,0.0,-0.0,0.0,-0.0,-0.0,-0.08807113874043254,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.3350998056333506,0.0,-0.0,0.3107271262045625,0.0,-0.0,1.7465229941655211,-0.320020593230056,0.02722333224037853,-0.0,0.0,-0.0,0.0,-0.0,-0.1496216741312473,-0.0,0.0,0.11988798408826636,0.0,0.0,0.0,0.19839141395137064,-0.0,-0.2564523443159117,0.0,-0.0,-0.0579386985094299,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.10174440024667541,-0.15479768761256307,-0.0,-0.0,-0.0,-0.0,0.08207912647757355,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.022619467681566776,-0.1082640268253515,-0.0,-0.33404068599232756,-0.08710582336843056,0.0,-0.0,-0.0
-0.03637472295872067,-0.0,-0.0,-0.0,0.0,-0.2458718407246601,-0.0,0.0,-0.17169351782094483,-0.2821249883186096,-0.057985886229985975,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.08650469171578258,0.0,-0.0,-0.13575336325730666,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.011961803821031484,0.0,0.0,-0.21332417313073992,-0.320020593230056,2.341987923717612,-0.0,-0.2307707763249061,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12918398471486853,-0.0,-0.0,-0.017624268188097085,-0.0,-0.03490655460380932,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4328426476772226,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09067592327777221,0.0,-0.0,-0.0,0.0,0.0,-0.357136227086974,-0.02695616948069668,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
-0.11908879297344319,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.02340015162073971,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.7216480561674875,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.2831799023289984,0.010293718169206873,-0.02618616048185861,0.025384531047450604,-0.008863480382546291,0.0,-0.0,0.0,-0.0,-0.06091213510790743,0.0,0.0,0.0,-0.0,0.02722333224037853,-0.0,2.3387678201280044,0.0,-0.19867828167697604,-0.0,-0.22497714724059187,-0.0,-0.0,0.0,-0.43722493642507543,-0.4330570968013169,0.0,-0.0,-0.0,-0.15456933905367315,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.08812616357680203,-0.09116935276943848,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.17852964140380864,-0.0,-0.0,0.0,0.03582439765680155,0.0,0.009237962861833267,0.0,0.0,0.24798352083011976,0.0,0.0,-0.0,0.0,0.41590480922622286,0.0,0.0,0.07176005965671267,0.0,0.13333227361424224,0.0611541374156145,-0.0,0.0,0.0,-0.0,-0.0,0.32332203313721014
0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.08386062797464346,-0.0,0.10916974978986325,0.14717449472652053,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.1474810462623314,0.0,-0.15728767431864762,-0.3214174727905974,-0.3217185014594895,0.0,-0.12777981193983162,0.0,-0.0,-0.5478878963705349,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2307707763249061,0.0,2.4688588183990996,-0.05587525145137297,0.0,0.047910028536951456,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.44590907837018673,-0.0,-0.0,-0.0,-0.004507307683210689,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10642290818291752,-0.0,-0.0,-0.0,0.0989790745701839,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.5501588283641141,0.0,0.07097766954775293,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.020210800858943972,0.0,0.2455041499638224,0.0,-0.0,0.0,0.062270783321085287,-0.02563666033165728,-0.0,-0.0,0.0,0.1298251985228878,-0.0,-0.12765493396811592,-0.0,-0.0,0.0,0.0,-0.5635283334107002,0.0,-0.0,0.0,-0.002498379779045397,-0.0,-0.0,-0.0,0.0,-0.2383739528445252,0.0,-0.09585258804157909,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.19867828167697604,-0.05587525145137297,1.8596711826547276,-0.0,-0.3396683158092042,-0.0,-0.033222098565527436,-0.1598644350349983,-0.0,0.0,0.17532348793847038,0.0,0.0,-0.0,0.09965382071488388,0.0,-0.003492819421187401,0.0,0.0,-0.0,-0.0170636739632504,-0.0,-0.0446086328595424,-0.31800287096284446,0.0,0.04761899553188528,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.4016094020675234,-0.12331496260617492,0.10762081212381124,0.21035627755462763,-0.23205835659832508,-0.04390501029008856,-0.07891662962077857,0.011751431349204878,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09877558457497504
-0.0,0.23869333142092336,-0.0,0.0787689231411351,-0.0,-0.0,0.5981756331214163,0.0,-0.0,-0.0,-0.10168341648572048,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.10329696700420168,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.020903902105358623,-0.2571844890252031,-0.0,0.06927635253550536,-0.20811193120860383,-0.06458605097569259,-0.0,0.0,0.0,0.0,-0.6709550954457173,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.7146143258538338,-0.39094267782587566,-0.4580521456994223,-0.0,-0.01770035043311913,0.0,-0.2776681367460547,0.0,0.0,0.2972154826150715,0.034025263750731685,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04870105876679371,0.0,-0.0,-0.0,0.008697896173305629,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0673376215819685,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1.3384378400956132,-0.049420079375756765,0.0639585116803284,0.0,-0.0
-0.0,0.0049730326401866,0.12871081560682895,0.0,-0.0,0.1689107834096474,0.0,0.0,0.0,0.0,0.0,0.0,0.07772578242893918,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.007361801903985396,-0.0,0.0,0.0,0.052515482927478235,-0.0,-0.4404886383408389,-0.0,0.03812732724497088,-0.0,-0.0,-0.0,-0.06356614126021772,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.22497714724059187,0.047910028536951456,-0.3396683158092042,-0.39094267782587566,2.1968309526707746,-0.0,0.0,-0.0,0.0,-0.16311546375488292,0.01694202326789893,0.0,0.0228492055905456,0.0,0.0,0.2355654541102641,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.043017951923299706,-0.1110800341904568,0.014161424185021464,0.0,0.0,0.3473544569190815,0.1566895637522353,0.026565709157048548,0.0,0.06390617617002073,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.22928787306817913,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0449917527398733,-0.0,-0.0,0.0,0.024345430389711226,-0.0
-0.0,0.0,0.0,0.0,-0.2084809370608725,0.0,0.2204557481943079,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.14637292111412314,0.19546541687834437,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.050412521657427566,-0.3832490579184735,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02010542780157133,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.4580521456994223,-0.0,2.3463130137597417,-0.21213022889838207,-0.03595076998688098,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.4612579887223829,0.0,0.0,-0.0,-0.1584737062475947,-0.0,0.0,-0.0,-0.0,0.006138744513665121,-0.0,0.009800327676539981,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.3266454539891052,-0.0,0.11145338069541096,-0.0,-0.0,0.0,0.14767927631247413,0.0,0.06797235274054533,-0.0,0.035679683001568846,0.6082794139022921,0.20001133500460247,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.3802443190746369,0.0,0.0,0.0
0.0,0.0,0.0,0.036249444459025115,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.35534311105628846,0.0,0.0,-0.0,-0.04064028452798182,0.0,-0.0,-0.0,-0.28810650452459374,-0.18147495956967097,0.0,-0.0,0.0,-0.1345193935612862,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.39883422297368426,-0.007770375213929443,-0.0,0.17461892920210123,-0.0,-0.1496216741312473,-0.0,-0.0,0.0,-0.033222098565527436,-0.0,0.0,-0.21213022889838207,2.839115012122522,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.3068956961255701,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.044308416319338725,0.0,-0.0,-0.0,-0.0,-0.11348150665943088,-0.0,-0.16072678363217013,0.0,-0.0,0.08583642552716848,0.1931193193797061,0.0,0.0,-0.0,-0.2364100898729476,0.03339916752300338,-0.0,0.22225056862018713,0.0,0.5050510816793198,0.0,0.17944172091202415,0.0,0.0,-0.0,-0.4987430085080421,0.0,-0.05709251396998172,0.0,-0.0,0.0,0.0,0.0,-0.0,0.394674905809872
-0.0,0.0,-0.0,-0.0,-0.15927811260142283,0.0,0.0,-0.0,0.0,-0.0,-0.08700997651573911,-0.0,-0.0,-0.0,0.0,0.16554520365563366,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2004505625097676,0.0,0.0,-0.0,-0.13039643621448033,-0.25789655687235047,-0.1645450949140578,-0.07762696640207081,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.1618430519286556,-0.0,0.0,0.0,0.0,-0.1598644350349983,-0.01770035043311913,-0.0,-0.03595076998688098,-0.0,1.44367630518887,0.0,0.0,0.08804068794414874,0.0,0.1279525321462714,0.0,0.0,0.10441721787428108,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0476912131180618,-0.05696745842740337,-0.0,0.0,0.0,0.035927824056595316,-0.0,0.23769239490237656,-0.021731660974092445,0.02076179151865504,-0.0,-0.0,0.0717548652994583,0.04093265749833164,-0.0,0.007347385312118961,0.0,-0.0,-0.0,-0.0,-0.0,0.02505289018593681,0.0,0.0,0.0632358871684966,0.18111198300300443,0.0,0.0,0.03857664192261945,-0.0,-0.0,0.0,-0.0,0.0
-0.0,-0.0,0.0,0.0,0.0604371339484735,-0.36773577031455673,-0.0,0.24255828485471828,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.03613130497917961,-0.0,0.0,-0.02931163300501905,-0.0,0.0,0.0,0.03820177052203696,0.0,-0.23253322231743917,-0.05661623331639763,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.3205168108227896,-0.2421746831423288,0.0,-0.0,0.0,-0.0,-0.43722493642507543,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,3.2478920009799483,-0.2830961257069563,-0.0,-0.0,0.0,-0.0,0.0,-0.23335673905689047,-0.0,0.19822926712403893,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10698271233402137,-0.3571735991401816,-0.14636268885704157,0.0,0.0,-0.0,-0.0,-0.0,-0.036719413466638304,0.18746188663597033,-0.0,0.0,0.0,0.0,-0.0,0.0,0.2842104355176664,-0.003773514457529373,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.28581798140441506,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-1.3594187956323103,0.0
-0.0,0.0,-0.0,-0.0,0.0,-0.1543113677466304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007951901123652428,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.38197650510183745,0.19203391604822684,-0.0,-0.05764653993939424,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.02711035728059693,-0.23467208254683175,-0.5136353225490261,0.0,0.11988798408826636,-0.0,-0.4330570968013169,0.0,0.0,-0.2776681367460547,-0.16311546375488292,0.0,0.0,0.0,-0.2830961257069563,2.902789977918656,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0478508103688729,-0.0,-0.23950909586467575,0.11033479737026516,0.0,0.0,0.0,0.30429571683119727,0.0,0.0,0.0,0.07836855882104735,-0.0,0.0,0.0,-0.0,0.08469800284438399,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.020579413231159537,-0.0,0.2703588294123384,0.08352138427115942,0.0,-0.06028968460082327,-0.0,-0.0,0.0,-0.9659673100468599
-0.2071496651902817,-0.0,0.1623103870128229,0.014793108454342237,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.007322078367443874,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.07978872984682607,-0.0,0.0,-0.09495803713764632,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.07387900547748377,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.17532348793847038,0.0,0.01694202326789893,-0.0,-0.0,0.08804068794414874,-0.0,-0.0,1.7873254151121607,-0.0,-0.5442159510644473,-0.10539636512043005,0.0,-0.0,-0.0,0.0,-0.0,-0.07086295619514192,-0.0,-0.0,-0.0,0.0,-0.14253917644165506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.07777064147066355,-0.3604416645231636,0.0,0.0,0.0,0.0,0.0,0.1440533393047289,-0.0,-0.0,-0.0,-0.0,-0.006983613830156128,0.0,-0.0,-0.0,-0.0,0.0,0.1966713974868988,0.0,-0.19131524322526303,0.0
-0.0,-1.0208965262552343,-0.0,-0.2546006899295238,-0.0,-0.0,-0.6604333555819002,-0.12630620034287643,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.09486464799647673,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.004972642271964632,0.0,-0.0,-0.021438786040896943,-0.48036386401248815,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,3.6528915409671696,-0.1283778037496731,-0.22861955727514385,-0.655312757065369,-0.07417941494970438,-0.07400260309135959,-0.562455505706138,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.04415990207751028,0.09174400066170604,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.005403762032581976,-0.03821733137842589,0.07900021543206225,-0.0,0.0,0.02624694103912084,0.0,-0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11140064701954384,-0.0,0.0,-0.08596205487590029,-0.0,-0.0,-0.47958505028178106,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.05865452361727708,0.0,-0.3271821206305627,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.2972154826150715,0.0228492055905456,-0.0,-0.0,0.1279525321462714,0.0,0.0,-0.5442159510644473,-0.1283778037496731,3.8359969233888895,-0.4319496508619784,-0.0,-0.0,-0.36637295531904346,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.03245514900506947,-0.0,-0.0,-0.12932601811242453,-0.033338994701450325,-0.5081957573902721,-0.45098967702005566,-0.0,0.0,0.0,-0.011657340635241504,-0.0,0.0,0.0,0.0020388364232694204,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.12601234307872525,0.0,0.0,-0.0,-0.0,-0.24914461419591247,-0.0,0.0,0.0,-0.0,0.15976780457431888,0.2592577470336048,-0.0,0.0,0.0
-0.0,-0.413002679117004,0.4304464569377778,-0.5929930969478643,-0.0,0.0,-0.0,-0.0,0.11848205055453,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.10676937623573964,0.0,0.0371796438110527,0.0,0.0452060852104201,-0.0,0.0,0.037670942135196034,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19839141395137064,-0.0,-0.15456933905367315,0.0,-0.0,0.034025263750731685,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10539636512043005,-0.22861955727514385,-0.4319496508619784,2.7142195145535526,0.0,-0.0,-0.8063625425478647,0.0,0.0,0.0,-0.0,0.0,0.2303862684606184,0.15101326877259327,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16362948492297372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06400922922865024,-0.0,0.0,0.03580943731105592,0.04892391394766028,0.0,0.0,0.0,0.0,0.1063506292701562,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.011118078222236016,0.0
0.0,-0.0,-0.6214574705379711,0.0,-0.752636972669327,-0.4478269212062654,0.0,-0.0,-0.4073807496123957,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.1169599265410514,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.3082956062604911,0.0,0.0,-0.0,0.09708569352000905,-0.0,0.0,0.0,0.0,-0.0,-0.02776148666246339,-0.2660097652407951,-0.0,-0.0,-0.0,0.0,0.0,0.09965382071488388,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.655312757065369,-0.0,0.0,4.024032987358499,-0.0,0.0,-0.9774125014435944,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0403083414586834,-0.0,0.0,0.0,-0.0,-0.0,-0.024456456977969592,0.0,-0.0,-0.0,-0.3189071828501148,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.1099259653693704,-0.0
