1.921362115367708512e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-1.010310663689955174e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,0.000000000000000000e+00.2,0.000000000000000000e+00.3,1.519236920642447197e-01,0.000000000000000000e+00.4,-0.000000000000000000e+00.6,-8.242478834977523885e-03,0.000000000000000000e+00.5,-0.000000000000000000e+00.7,0.000000000000000000e+00.6,-1.150564927006757915e-02,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,0.000000000000000000e+00.7,-2.714829010993130218e-03,-0.000000000000000000e+00.11,0.000000000000000000e+00.8,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-8.080156480783700843e-03,-1.399106617219607052e-01,-4.988638892103148398e-02,-3.828687367728711988e-01,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-3.036944642735299113e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.10,-1.192474401657198785e-01,-0.000000000000000000e+00.19,0.000000000000000000e+00.11,-0.000000000000000000e+00.20,0.000000000000000000e+00.12,-2.475596338191763876e-02,-0.000000000000000000e+00.21,-3.877177184223726814e-01,0.000000000000000000e+00.13,-6.214261817989867875e-01,-0.000000000000000000e+00.22,0.000000000000000000e+00.14,2.001327120866643050e-01,-0.000000000000000000e+00.23,-1.244660483088840669e-01,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.15,0.000000000000000000e+00.16,2.168831373797021345e-01,0.000000000000000000e+00.17,-0.000000000000000000e+00.26,0.000000000000000000e+00.18,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.22,-0.000000000000000000e+00.31,1.714587936822866976e-01,7.243118357691138987e-02,0.000000000000000000e+00.23,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.35,0.000000000000000000e+00.26,-2.624992326995139250e-02,1.192986828006459415e-01,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,5.118009413078043746e-02,-0.000000000000000000e+00.38,0.000000000000000000e+00.29,1.801599994996736648e-02,0.000000000000000000e+00.30,2.343498294512846858e-01,0.000000000000000000e+00.31,8.461014936510226347e-02,-0.000000000000000000e+00.39,-5.225766820779476768e-02,0.000000000000000000e+00.32
-0.0,0.0,0.1151041938357182,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03797917613074302,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,3.0044929909217313,-0.0,-0.4946077714054686,0.0,-0.0,-0.0,-0.22341939812856845,-0.0,-0.4967857206061235,-0.0,0.0,0.0,-0.0,-0.6755578914660193,0.0,0.0,0.026792602260820753,-0.0,0.0,-0.0,-0.0,-1.1169632255830346,-0.0071937546310485104,0.0,-0.0,-0.24699778649279328,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008197837082809988,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2153516728721593,-0.0,0.0,0.0,0.0,0.0,0.0,0.10326005188114032,0.13034273132790636,-0.0,0.0,0.0,-0.04364243238875013,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.007854721570977623,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.04721482375056484,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.08201954785326179,-0.0,-0.1255370352835792,-0.18926276395633967,-0.0,-0.0,-0.0,-0.550630629332402,-0.0,2.6241166135969647,-0.5032761640153626,-0.0,-0.0,0.0,-0.0,-0.26395240819370225,-0.15803588119392792,0.0,0.0,-0.0,-0.04578989745606877,-0.0,-0.0,0.0,0.2719807856718575,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.04830042737476398,0.0,-0.3045189140100416,0.0,0.0,-0.0,-0.0,-0.12753141512901459,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.14952951498286837,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.66240533103487,0.0,-0.06085191719363368,0.0,-0.0,-0.16692291730839764,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.17780299345567877,0.05176905843170561,0.0,0.0,0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.06927725190228186,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3631863612963952,-0.0,-0.0,-0.0,-0.0,-0.2680746136082174,0.0,-0.0,-0.0,-0.0,-0.4946077714054686,-0.5032761640153626,2.49745849092058,-0.0,-0.10945422712880562,0.0,-0.004776829238320234,-0.0,-0.12585788776931264,0.0,0.0,-0.0,-0.0,-0.0,0.029143035564647063,0.0,0.0,-0.1153693891034333,-0.3749693255925584,-0.0,-0.0,-0.058933075640318126,0.0,0.0,0.0,0.0,-0.0,0.0,0.26594469828996936,0.03380206945316787,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3703515432954253,-0.05917053967657635,-0.0,-0.027744872371868973,0.0,0.0,-0.03347295762824607,0.0879463264180115,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.058923668226320426,0.0,-0.0,0.0,-0.3290261746369796,0.0,0.0,0.0,0.0,0.0
-0.0027148290109931302,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.42883510076895426,-0.0,-0.31041165878412663,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.6565365487466066,-0.0,-0.0,0.0,-0.0,0.0,-0.00908506062626885,-0.05460855469414858,-0.19467124538104075,0.0,-0.0,0.0,0.0,-0.09841924692428333,-0.032229568643634014,-0.0,0.0,-0.17830217078638844,0.0,0.0,0.0,0.0,0.0,-0.0,0.0789071831451075,0.0,-0.0,-0.0,0.0,-0.0,0.05217008618599117,0.4541872706949403,0.0,0.0,-0.1092687566382305,0.02430026988968849,0.0,-0.0,0.011689497703462441,0.0,0.0,0.0,0.018599810175089777,0.0,0.10002529933048585,0.0,0.0,0.0936300408572168,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.004187958396442621,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.038470197622688856,0.12054248281946242,0.10663129976248846,0.0,0.0,0.13505739589370677,0.15836335201498455
-0.0,-0.0,-0.0009053019020874147,0.0,0.11285219893876151,-0.0,-0.0,0.0,-0.030701732063373025,-0.0,-0.3528925775826052,-0.31706214407852473,-0.0,0.0005279844469123469,-0.0,-0.0,0.0,-0.0,0.0,-0.0013454599262201772,-0.0,-0.0,-0.0,-0.10945422712880562,-0.0,2.229345078315461,-0.06123688954506727,-0.4693612674437816,-0.0,-0.0,0.0,0.07283446918093414,-0.0,0.0,-0.0,-0.0,0.1545037146621061,-0.0,-0.0,-0.0,0.0,-0.023477610395054044,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.14424490235799273,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1868364136161474,0.0,-0.0,-0.0,0.05670671426972001,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5939704635714272,0.0,-0.33681188879388885,0.09029378564488393,0.0,-0.004101847146629267,0.091364462249896,0.0,0.0,-0.08791992176472224,0.008848325307472787,-0.0,-0.028583912356332165,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.06396226077839103,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.014758019458996246,0.0,0.0,0.0,-0.0,-0.0593356747672443,-0.0,-0.0,0.0,0.0,-0.0,-0.06123688954506727,2.6631034678360046,-0.3452293664265478,-0.19328232541113896,-0.0,0.0,0.0,-0.0,0.0,-0.1666034571511869,-0.0,-0.0,-0.0,-0.0,0.0038606386544174265,-0.09039820360328467,-0.0,-0.20071276762997192,-0.0,-0.28546737374782843,-0.6267957346178783,-0.0,-0.8551884212562486,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.11118912739195022,0.0,-0.0,0.0,0.0,0.0,0.11424472885093684,0.0,0.05913083108268682,0.0,0.06146439744498818,0.0,0.0,-0.0,0.0,0.06959267449199096,0.0,0.0,0.0,-0.0,0.0,-0.2245518142907768,0.0,-0.034828282750388365,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.024800323103712725,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,0.0384027801768767,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.25293291520734323,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.22341939812856845,-0.0,-0.004776829238320234,0.0,-0.4693612674437816,-0.3452293664265478,2.4749682821381778,-0.5115621945715415,-0.4909649899524813,0.0,0.0,-0.0,-0.0,-0.0,-0.0032937759909671617,-0.01355663882677004,0.06640128260654825,-0.0,0.0,0.0,-0.22275024902244503,-0.0,-0.017025949873310492,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0045334179006028645,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.03742571723797165,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.07501109172405397,0.0,-0.0,0.0,0.11106895977467594,0.0,-0.0,-0.0,-0.015072149872211407,0.0,0.117084799770632,0.04284398615841509,0.03892694336694474,0.21024352270009555,-0.0,-0.0,0.0,-0.0,-0.3741196844627884,0.0,0.06893507790523415,0.09832384646046512,0.1548075023901057,0.021492034360273856,0.054011796201110816,-0.0,-0.0,0.0,0.0,-0.009144824049331859,0.0
-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.05404505399975229,-0.0,-0.0,0.0,0.0,-0.6389460183131417,-0.0,-0.0,-0.26395240819370225,-0.0,-0.0,-0.0,-0.19328232541113896,-0.5115621945715415,2.4357453366862583,-0.0759880839349394,0.01954906467747208,0.0,-0.0,-0.038285801171845525,-0.0,-0.0,-0.0,0.02629332021527806,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.07757526298851246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.055394854083971115,0.0,0.038718313035878874,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.6519240703878075,-0.1394044895872855,-0.0,-0.07946928951333161,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.12383101870629026,0.0,-0.0,-0.0,0.0,0.02393392442908897,0.13597424025405283,-0.0,-0.0,0.0912041698643343,0.0,-0.0,-0.0,0.0
-0.008080156480783699,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.12318372521264492,0.0,0.0,0.0,0.08395283657623492,-0.0,-0.0,-0.4967857206061235,-0.15803588119392792,-0.12585788776931264,0.0,-0.0,-0.0,-0.4909649899524813,-0.0759880839349394,1.987213185245701,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.13573141392835636,-0.0,-0.0,-0.0,-0.0,-0.029733741802556373,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1229877250128534,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.054821080871964835,0.0,0.0,0.022210828334117968,-0.0,-0.06360425052315787,-0.0,-0.0,0.0,0.0,0.0,-0.34087885459590334,-0.04731285793732396,0.003254223200536714,0.0,-0.0,0.1884992198846676,-0.0,0.0,-0.0,0.0,0.0,0.0,0.031222481800222274,0.0,0.023901621151769425,0.0,-0.0,-0.11489696949360668,0.0,-0.0,-0.0,-0.0,0.0
-0.1399106617219607,-0.0,-0.0,-0.033467040822137584,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.23859294302219555,0.0,0.0,-0.0,0.0,0.0,-0.00908506062626885,0.0,0.0,0.0,0.01954906467747208,-0.0,2.0688876963272236,-0.0,-0.037208069168870886,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02836238619448813,0.0,-0.0,-0.006506476504579256,-0.0,-0.30164181489053915,-0.057342231942296554,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.013863404152925996,-0.0,-0.19755921541276972,-0.0,-0.0,-0.11226159524071452,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.02297072504564909,0.0,0.0,0.09979450345658412,0.0,0.0,0.270734021329283,-0.9260452246583191,0.0,0.25140881167014445,0.0,-0.0,0.0,0.055023690302043606,0.0,0.0,0.0,0.0,0.01838878605831428,-0.0,-0.0351276095152794,0.0,-0.0,0.0,-0.3821973317313752,0.0,0.0,0.0,0.0
-0.04988638892103148,0.01867438895416313,-0.0,0.06030707800858057,-0.0,0.0,0.0,0.13709931121177235,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.06265310099926151,0.0,0.0,0.0,0.0,-0.05460855469414858,0.07283446918093414,0.0,0.0,0.0,0.0,-0.0,2.1090402352944486,0.0,0.0,-0.0,0.0,-0.0,-0.4290109215586999,0.1284177469292231,0.0,0.0492327243325915,-0.24654030602494997,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.31784814740098305,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09116036046654899,-0.0,0.0,0.0,-0.16510777926020975,-0.0,0.0,-0.0,0.0,0.0,0.06757555417600801,-0.0,0.0,-0.0,0.0,-0.0,-1.1166709897981044,-0.0,-0.0,0.0,-0.0,0.0,0.06636939312339657,-0.0,0.0,0.0,0.0,0.0,-0.0,0.050534742117256726,0.0,0.06912771389123118,0.0425407340777737,0.0,0.0,-0.0,0.0
-0.3828687367728712,-0.051500898235628687,-0.0,-0.052427774329789525,-0.0,-0.0,-0.0,0.013853300947466635,0.13832139591724993,-0.0,-0.0,-0.0,0.0,-0.0,-0.06954313774892673,-0.7136720164011382,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.19467124538104075,-0.0,-0.0,-0.0,-0.0,-0.0,-0.037208069168870886,0.0,1.9022674764591068,-0.0,-0.0,-0.0,-0.0,-0.21958489764746325,-0.5093456317613854,-0.08895430804819097,0.0,-0.08790716843919881,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.3229747563307415,0.0,0.19291618188573303,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.048028525491775366,0.0,0.02364139273068122,-0.0,-0.0,-0.0,0.0553670524717565,-0.0,-0.04119609827208081,0.0,-0.0,-0.0,-0.0,0.09056031904541283,0.069754372532396,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.07989734327449034,0.008787915394198981,-0.0,0.07543693820493313,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.0,-0.0,-0.07805843564462826,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.13586123742730846,-0.6685536126778149,-0.0,-0.0,-0.0,-0.0,-0.04578989745606877,-0.0,0.0,0.0,0.0,-0.0,-0.038285801171845525,-0.0,-0.0,0.0,-0.0,2.1439192728841925,-0.6319172633779323,-0.3222348846390692,-0.0852503964062072,0.021955219027101645,0.0,-0.0,-0.17628192540860985,-0.0,-0.0,-0.0,-0.0,0.0908741992691192,-0.0,0.0,-0.0686569422693318,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.09442313923216705,-0.025720385032050395,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.033275846201087735,-0.0,-0.0,-0.031394312020336206,-0.0,-0.19573286405379148,-0.0,-0.0,0.0,-0.0,-0.1150834108244534,0.0,0.0,-0.0,0.0,0.06651851321097278,0.0,0.0,0.20261050690207624,-0.0,-0.0,0.0
-0.0,0.0,0.15236395679805986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0606429407653951,-0.0,0.0,0.0,0.0,-0.6755578914660193,-0.0,-0.0,-0.0,-0.0,-0.1666034571511869,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.6319172633779323,2.596583862403952,-0.12124064340296256,-0.20205135796330365,0.0,-0.0,0.0,-0.0,-0.06723812787669746,-0.07193130399237188,-0.1370972950915972,-0.17610355458182148,-0.0,-0.43552576302839113,-0.05939619809444734,-0.0,-0.0,0.0,0.06416685998818622,0.04603067440699531,0.0,0.0,0.20098193758636024,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.21783632266459776,0.0,0.0,-0.0,-0.0,0.0,0.06375406958033779,-0.0,-0.0,0.2263186841112362,0.0,0.011319762508674999,0.0016296850411211762,0.0,0.08147467260265837,0.0,-0.0,0.0,-0.0,-0.42143012839748634,-0.0,-0.0,-0.0,-0.0,0.0,0.12906945919084156,0.0,0.0,0.01790772007035238,0.16706615886929818,0.08244198595089935,0.0,0.0,-0.0,-0.0,0.0
-0.03036944642735299,0.0,-0.0,0.0,-0.0,-0.07943463626371566,0.06339566156824451,0.0,-0.6565895959480854,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.035846873810683993,-0.2640859197340792,0.0,-0.0,-0.0,0.0,-0.0,0.029143035564647063,0.0,-0.0,-0.0,-0.0032937759909671617,-0.0,0.0,-0.0,0.0,-0.0,-0.3222348846390692,-0.12124064340296256,2.4347834573337668,-0.0,0.0,0.07954667461941257,0.0,-0.0,-0.0,0.0,0.0,-0.3138423655734492,0.0,-0.0,-0.1749777319921132,-0.05708077848962257,-0.18131306118098797,-0.0,0.0,0.052536731118239845,0.18363718488383296,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08096034100207977,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.02224365476796157,-0.23870597826577428,0.0,0.0,-0.0,0.119535877375437,0.0,0.22718612947539615,-0.0,0.0,-0.0,-0.2697799367080383,-0.0
0.0,-0.0,0.0,-0.03294728118792217,-0.11741733422553181,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.017163937473725112,-0.0,-0.0,0.0,-0.0,0.13581937298051855,-0.0,0.01823040724082152,0.0,0.0,0.0,0.0,0.0,0.1545037146621061,-0.0,-0.01355663882677004,-0.0,0.0,-0.0,-0.0,-0.0,-0.0852503964062072,-0.20205135796330365,-0.0,2.2415823080719606,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.212863468539772,-0.0,-0.0,-0.0,0.0,-0.0,-0.5792931758589293,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.06400410407434766,-0.0,-0.09022430412778637,0.0,-0.05563399190208347,-0.026484375340476277,0.0,0.0,0.0,0.0,0.05751427064906876,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.04782399097946233,-0.0,0.0,-0.0,0.0,-0.0,-0.906871395579045,0.0,0.0,0.0,-0.0,0.0,0.0,0.03449265266547591,0.19551409707021383,0.0,-0.0,-0.0,-0.15318606011809563,-0.12180834290637388
-0.0,-0.0,-0.13716416420189292,-0.0,-0.0,0.0,-0.27677379523093887,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.026792602260820753,0.2719807856718575,0.0,-0.09841924692428333,-0.0,-0.0,0.06640128260654825,0.02629332021527806,0.13573141392835636,-0.0,-0.4290109215586999,-0.21958489764746325,0.021955219027101645,0.0,0.0,0.0,1.9282149581463697,-0.49793617576140015,-0.0,-0.03413264094505446,-0.0,-0.0,-0.0,-0.0,-0.2618187379550701,-0.0,-0.0,0.0,-0.3778083184357992,0.0,0.0,0.0,0.020096725162247687,0.0,0.0,-0.0,0.0,-0.0,-0.1765313084486337,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.04284695071776683,-0.0,-0.0,-0.0,-0.1301184664199261,0.0,0.0,0.0,0.0,0.0,0.0,0.11336015765308236,0.0,-0.0,0.0,0.0,-0.0,0.1500518523542879,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.04981196304597968,0.0,0.0,0.061764824962060046,-0.0,-0.0,0.0,0.0,-0.05868447731891639
-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.1549946811373538,-0.0,0.0,-0.3463217628217828,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.003825249799483013,-0.2075978910589568,-0.0,-0.0,0.0,-0.1153693891034333,-0.032229568643634014,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02836238619448813,0.1284177469292231,-0.5093456317613854,0.0,-0.0,0.07954667461941257,0.0,-0.49793617576140015,2.251168509482052,-0.30986104664571995,-0.20901378823057376,-0.0,-0.3876861437564105,-0.0,0.0,-0.0,-0.05514138296452797,-0.0,0.0,-0.0,0.0007916321339039462,0.0,0.20803911868344108,0.06307277695131326,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.18989139747365943,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21381438627257407,-0.011556197407406592,-0.0,-0.002512736155170375,-0.025424406744031926,-0.0,0.20903011232472823,-0.0
-0.0,-0.0,-0.061877625488865474,-0.07008744939788548,0.0,-0.0,-0.5235219746853615,-0.0658703072172405,0.0,-0.5435330272606923,-0.0,-0.0,-0.0,0.0,0.0,-0.6464704513610737,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.3749693255925584,-0.0,-0.0,0.0038606386544174265,0.0,0.0,-0.0,0.0,0.0,-0.08895430804819097,-0.0,0.0,0.0,0.0,-0.0,-0.30986104664571995,2.678268194238495,0.0,-0.0,0.0,0.0,-0.0,0.025701664484975437,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.013865475530446297,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2891579308507292,-0.0,-0.2940604308636628,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.059676538162816095,0.0012266192359475473,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.01899935277885749,-0.0,-0.042246294257892926,-0.0,-0.0,-0.0,0.0,0.037816766239334575,0.0,0.0
0.0,0.03729137901399989,0.0,-0.0,-0.003136932656311004,-0.0,-0.32795696407450126,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.13531338662559048,-0.0,-0.0,-0.004375944010856159,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.09039820360328467,0.0,-0.0,-0.0,-0.0,0.0492327243325915,0.0,-0.17628192540860985,-0.0,-0.0,-0.0,-0.03413264094505446,-0.20901378823057376,0.0,2.7059542782708546,0.0,-0.26562554590252235,-0.0,-0.0,-0.4987651185849059,-0.3611190429506302,-0.0,-0.0,-0.6947801394291413,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05296706479776254,-0.0,0.14054683884871755,-0.0,-0.0,-0.0,0.0,0.0,-0.2783997113463493,-0.02080934598194225,0.0,-0.0,-0.0,-0.0,-0.0,-0.2512832655198505,-0.0,-0.0,-0.0
-0.11924744016571988,0.00789164022129324,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0641812824611433,-0.0,-0.0,0.06513684781750527,0.0,-0.0,0.0,0.0,0.0,0.0,0.18344345925215577,-0.0,0.0,-0.0,-0.17830217078638844,-0.023477610395054044,-0.0,-0.22275024902244503,-0.0,-0.0,-0.006506476504579256,-0.24654030602494997,-0.08790716843919881,-0.0,-0.06723812787669746,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.56986096945255,-0.40793996347882405,-0.012110576265369056,-0.0,-0.0,-0.0,-0.1983300049423056,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09690256194254397,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.05926819406821394,0.010951389114511488,0.0,0.0,0.0,-0.0,-0.17321116830817085,0.0,0.12487109994343427,0.0,-0.0,0.0,-0.22744518462941768,-0.0,-0.0,-0.0,0.05635994575673777,-0.11991827508531971,0.0
-0.0,0.01685920952129888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.005763686745920364,-0.0,0.16595800866283456,0.0,0.0,0.0,0.0,0.0,-1.1169632255830346,0.0,-0.058933075640318126,0.0,-0.0,-0.20071276762997192,-0.0,0.0,-0.029733741802556373,-0.0,0.0,0.0,-0.0,-0.07193130399237188,0.0,0.0,-0.0,-0.3876861437564105,0.0,-0.26562554590252235,-0.40793996347882405,3.0620716859559844,-0.06094246767627701,-0.0,-0.48003393632039104,-0.2467660985052612,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.019123850751047288,0.13409865847861854,0.0,0.1250333503293249,0.0,0.0,0.06216024727480768,0.0,0.03702908072971122,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.05524284267579344,-0.0,0.05523613441471912,0.0,-0.0,0.0,0.0,0.0,-0.4674851216988505,-0.0,-0.0,0.0,0.0,0.0
