2.419456843460343620e+00,-0.000000000000000000e+00,-3.753950484438231538e-02,-0.000000000000000000e+00.1,0.000000000000000000e+00,-1.141218556913103400e-02,-1.759498241972665689e-01,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.1,0.000000000000000000e+00.2,1.240820933085317879e-01,0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.4,5.902506099737413886e-02,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,0.000000000000000000e+00.5,-0.000000000000000000e+00.10,1.033036520863334917e-01,-1.835894622701847445e-01,5.010880997809071674e-02,-0.000000000000000000e+00.11,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.12,0.000000000000000000e+00.8,-2.029416131044446681e-01,-2.442989195877018349e-01,1.568637408828934543e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-2.406125902744997436e-01,-0.000000000000000000e+00.13,0.000000000000000000e+00.12,-0.000000000000000000e+00.14,0.000000000000000000e+00.13,7.127510217835995865e-03,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.14,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-4.236381169496427068e-01,-2.910805804949074815e-01,0.000000000000000000e+00.15,-5.658592265505832386e-02,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.16,4.669912903508183777e-01,-0.000000000000000000e+00.24,0.000000000000000000e+00.17,0.000000000000000000e+00.18,2.971599114973605057e-02,-0.000000000000000000e+00.25,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.26,1.381047432085492910e-01,0.000000000000000000e+00.21,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,3.610646086432273694e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,9.582551202192124418e-02,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.32,0.000000000000000000e+00.28,-2.663342330885866138e-01,-0.000000000000000000e+00.33,0.000000000000000000e+00.29,-0.000000000000000000e+00.34,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.35,0.000000000000000000e+00.32,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.33,-0.000000000000000000e+00.38,-8.171728155128321625e-02,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41
0.15686374088289343,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.12145264985099882,-0.0,0.0,0.0,-0.0,-0.0,-0.7231138003349878,0.0,-0.12671747852186427,-0.0,-0.4942872055073336,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.1247507554979848,-0.0,3.4535064748439126,-0.4372030278928079,-0.007831950919933538,-0.1900405048101048,0.0,-0.0,-0.0,-0.24851113725440116,-0.0,-0.12231626769335815,0.021343396461822314,-0.0,0.0,-0.5877313370824889,-0.0,0.0,0.0,0.019055803194959444,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.4525887317319908,-0.18447387313628305,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.18457715136488104,-0.0,-0.05152692288056104,0.0,-0.0,0.0,-0.0,-0.04566908120024061,-0.0,-0.0,0.0,0.0,0.13299972676581098,-0.0,-0.0,-0.0,0.1532542190332367,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.41255759725856106,-0.0,0.0,-0.0,-0.0,-0.062060332551982754,-0.2812078264876219,0.0,-0.15967397021666152,0.0,0.039420941086686256,0.0,-0.4372030278928079,4.03093841434633,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.2877443190864283,-0.8972460886615095,0.0,-0.0974682340471324,-0.0,-1.6455856169136642,-0.0,0.0,0.0,0.0,0.04684878902158252,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.019846745939796604,0.0,-0.0,0.0,-0.0,0.0012399526368005744,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1287465554513335,0.0,0.0,-0.0,-0.0,0.0,0.0,0.07883271447218225,0.24790903339809303,0.0,-0.0,0.021452842994284977,-0.0,0.0,0.0,-0.0,-0.01309875257644234,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.2986752527514008,0.2785683369985485
0.0,-0.0,-0.0,0.0,-0.005589861689630811,-0.13319628073409312,-0.0,0.0,-0.0,0.0,-0.007714305454076936,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.29670644264461327,-0.0,-0.05906602781748912,0.0,-0.0,0.01476183724319102,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.2121824589759146,-0.007831950919933538,-0.0,2.3412643633988326,-0.0,0.0,-0.10320604942594984,-0.17378076134739057,-0.0,-0.0,-0.0,0.14165544940767247,0.0,0.0,-0.0,0.33288759609857904,-0.0,-0.16886276614290105,0.0,-0.1198642328812958,0.0,0.0,-0.0,-0.0,-0.127417564708289,-0.01572300552477104,-0.0,0.0,-0.0,0.0,-0.03473678398611556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.29083847782029515,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02462657465903756,-1.0365895566025511,0.0,0.03880122440019581,-0.0,0.0,-0.0,0.0,0.0,0.0,0.019375877997204128,-0.36057388970428095,0.0
0.0,-0.0,0.0,-0.0,-0.028902345800168993,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.003735176043861152,0.054164331489642406,0.0,-0.0,-0.5025951528545186,0.0,0.0,0.0,-0.0,-0.1900405048101048,-0.0,-0.0,3.7802791963203894,-0.0,-0.3767736630954624,-0.06845069589313246,-0.0,-0.0,-0.0,-0.0,-0.07484640493063718,-0.0,-0.0,-0.0,-0.0,-0.28214529981671854,0.0,0.0,0.2406116119002924,0.0,-0.07418570848439043,0.0,0.0,-0.0,-0.0,0.0721976802735195,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.06258568041699007,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-2.346802430239342,-0.2617870230861929,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.24061259027449972,-0.2630692114544876,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4530255699808847,0.0,0.09721056127929374,0.0,-0.0,-0.0,-0.4803535064928096,-0.0,0.034397840465381045,-0.0,0.0,-0.0,0.0,-0.0,0.16467655099904532,-0.0,0.33110613170598074,0.0,0.17451563992034083,-0.0,0.0,-0.0,-0.15066404093874244,-0.5054575404425429,0.0,0.0,0.0,-0.0,3.1997246866772526,-0.4036884427656455,0.0,-0.0,0.0,-0.0,-0.06952001995050136,-0.045028666059852715,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.09870554385352323,0.0,-0.0,-0.0,0.17059294248468845,0.0,0.19007816184914575,-0.15319428563033574,-0.0,0.0,0.0,-0.0,0.0,0.0,0.22388534004234367,0.0,0.07529822566615267,0.0,0.0,0.3139315506224817,0.1693168502880761,-0.0,-0.0,0.0,0.0,-0.0,-0.15854930102745907,-0.0,0.0,-0.0,-0.0,-0.0,-0.02035612452852778,-0.017990843214622076,-0.0,-0.0,0.0,0.0,0.0,0.011615463487221513,-0.0,-0.05847276910880998,0.0,-0.0,-0.5909586859970497,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.15195822333175413,-0.0,0.0,-0.0,-0.11977913194898744,0.0,0.0,-0.0,-0.0,0.0,-0.007053206846727998,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.17233769108361469,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.10320604942594984,-0.3767736630954624,-0.4036884427656455,1.6799194517723357,-0.34184026379649846,0.0,-0.0,-0.15425367949696214,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.03400061580516563,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.04813181242402881,0.0,0.0,0.0,-0.0,0.0,0.2640696175703178,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.02998458274695913,-0.0,-0.0,-0.0,0.0,0.1408419354778902,0.0,0.0,-0.008263812955224896,-0.15980392063748866,-0.0,0.1941348478707716,-0.0,0.32592973093344374,0.0,0.005255586281296587
0.0,-0.0,0.0,0.050737282940254064,-0.08859498238973491,-0.0,-0.0,0.0,-0.16734964700475025,-0.39370233985152736,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.13854189022295824,-0.19331548886722483,0.004936695299894071,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.17378076134739057,-0.06845069589313246,0.0,-0.34184026379649846,1.8030695037667108,-0.0,-0.0,-0.19115627392255496,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0672984019713115,-0.0,-0.23476658202909567,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.14262633152293017,-0.03908057730820096,-0.0,-0.0,-0.0449716933163514,0.0,0.0,-0.1082862298169194,0.0,0.044561990517031976,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.12703061434351623,-0.0,0.08714392903058457,-0.0,0.00965297890453989,0.0,0.1118724861102196,-0.0,0.04762890763104698
-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.04526182692406109,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.6240930309074414,0.0,-0.0,0.0,0.0,-0.0,0.040984160970148474,-0.0,0.0,-0.0,0.31501695666477186,-0.08275332404209126,0.0,-0.0,-0.24851113725440116,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,2.8815705534270664,-0.114571757647525,-0.0,-0.0,-0.0,0.0,-0.5915128844946876,-0.26998509119403674,-0.16014390640538745,-0.4959397768636129,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.09036597540586384,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35400649803074014,0.0,0.0,-0.0,0.03790815513192101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.5790636580769941,0.0,0.0,0.2039148385934764,-0.0,-0.01081810590247902,0.0,-0.0,-0.09084904709581625,-0.0,-0.0,-0.09033471288768877,-0.0,0.0,-0.0,-0.0,-0.080512183463412,-0.0,-0.0
0.0,0.0,0.04362660547057694,0.0,-0.0,-0.004320677322613095,0.0,0.0,-0.0,-0.020651177091139557,-0.08409550428040198,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.13244507085730656,-0.0881850773280787,0.0,-0.0,-0.0,0.0,-0.17119798398291203,0.0,0.0,-0.0,-0.2877443190864283,-0.0,-0.0,0.0,-0.0,-0.0,-0.114571757647525,2.111399979911478,-0.31637095058600434,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.08474456486844621,-0.3977579415213584,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.13342662335249467,-0.0,0.05167673348696349,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.00017057635157528188,-0.0,0.0,-0.0,0.08845062523933178,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.17539264634090085,-0.6797186643002089,-0.34773939209625654,-0.0,0.0,0.0,-0.0,-0.0
0.007127510217835996,-0.0,0.0,-0.06610592780707665,-0.02111706649190499,-0.0,0.0,-0.0,0.0,-0.07528083168070544,-0.0,0.0,0.0,0.16153165900390784,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2566781173768597,-0.0,0.0,-0.0,-0.1786582643640308,0.0,-0.0,-0.0,-0.0,-0.23565989038629295,-0.0,-0.0,-0.12231626769335815,-0.8972460886615095,-0.0,-0.0,-0.0,-0.15425367949696214,-0.19115627392255496,-0.0,-0.31637095058600434,3.028426039982676,0.0,-0.0,-0.11230270858207587,-0.5226656279521273,0.0,0.0,-0.0,0.11842467508417584,0.0,0.0,-0.0,-0.0,0.0392939569479956,0.0,0.0,-0.0,0.0,0.0,0.15448527652277225,0.0,0.0,0.3963032219115266,0.0,0.14930661114578303,0.0,0.0,0.0,0.06838199230563602,-0.0,0.14749459739019535,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.20451134838611568,0.02071300802536588,0.0,-0.0,-0.0,0.0,0.20733144192455416,0.0,0.0,-0.0,-0.0,-0.2527741976969869,0.0,0.0,0.18570497542442524,0.15728291827165827,0.051782235864809456
-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02310488841288281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03058464789541721,0.0,-0.0,-0.0,-0.0,0.3058509430005509,0.0,0.0,-0.0,-0.27480100242607525,-0.0,-0.0,-0.018070426711522248,-0.0,0.0,0.021343396461822314,0.0,0.14165544940767247,-0.0,-0.06952001995050136,0.0,0.0,-0.0,-0.0,0.0,3.5157498990386693,-0.0,-0.11372440996334716,0.0,-0.0,-0.10583262070827389,-0.0,0.0,0.0,0.0,0.1664580614734663,0.0,0.0,0.0,-0.0,0.0,-0.11477724932695677,-0.045031876551447886,-0.012592787720284025,-0.0,-0.14326083460868666,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.026187982121000097,0.0,0.0,-0.0,-0.0,0.0,-0.14627823793456848,-0.5368445937709743,0.0,0.0,0.0,-0.003067649688910441,0.09526781481758162,0.11603897505242636,0.0,0.0,-0.0,0.0,0.0,0.15630771403386393,-0.0,0.03316959287181383,-0.43282896742429966,0.054792281916405665,-2.0374396942686643,-0.0,0.0,-0.0,-0.0
-0.0,-0.049054179683307754,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.057764677007834456,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.2752296043722688,-0.0,-0.0029793325029214,-0.0,0.0,-0.0,0.0,-0.18729932596232632,0.0,-0.0,-0.018641703290278366,0.0,0.0,-0.0,-0.0,-0.0974682340471324,0.0,-0.07484640493063718,-0.045028666059852715,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.604567811792608,-0.20967754525095444,-0.19736195403868337,-0.44380347161591993,-0.0,-0.3185428377475778,0.3179727932480594,0.0,0.10065265772379044,0.0,-0.02438492731918001,0.0,0.00681455270796202,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.013007062352686187,0.05078950610866222,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.04970175259152766,-0.45744980227411064,-0.0,-0.0,-0.13972811828631287,-0.0,-0.15555193486170762,-0.0,-0.0,0.08399080195899312,0.0,0.0,-0.1488675283596813,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.029680984057224438,-0.0025677598107503616,-0.0,0.0,-0.0,0.04423301085455046,-0.0,0.0,-0.0,-0.04025380440959756,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.00564998870964407,-0.0,-0.21072910137840792,-0.05153510766099444,0.0,-0.7920041670118149,0.0,0.0,0.2176586721657464,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.11230270858207587,-0.11372440996334716,-0.20967754525095444,2.2527517776584887,-0.03291921743815048,-0.34919656957883094,0.10486024725313522,-0.3375684970432157,0.0,-0.0,-0.021531707699735416,-0.0,-0.04334338622199131,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.2200595463695977,0.0,0.0,0.14823392298855895,0.0,0.09817023122809265,0.1771390642738692,0.02911957298325933,0.0,0.0,0.36560559099999607,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.17094448398134007,0.0,-0.0,0.08515905062061951,0.049953965301388646,0.0,0.0,-0.029138767743640125,0.0,0.0,-0.0,0.0,0.11793629374208806,-0.0,0.0,0.0,-0.5229693634881434,0.0,0.04402529490135053,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.2375880838362196,-0.0,-0.0,0.0,0.0,0.0,0.02309291432245308,0.0,0.18226330669741975,0.0,-0.0,0.0,-0.0,0.19828556806597375,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.11379160821203604,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5877313370824889,-1.6455856169136642,-0.0,-0.0,0.0,-0.0,-0.0,-0.5915128844946876,-0.0,-0.5226656279521273,0.0,-0.19736195403868337,-0.03291921743815048,3.8339724337224568,-0.5953235364560124,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0680271040768882,0.0,-0.0,-0.0,-0.0,0.09525891972065303,0.009670858438324544,0.08975435664486246,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.011690830631779937,-0.0,0.07025749177376907,-0.0,-0.0,-0.0,0.0,0.019344690890632604,-0.0,0.0,-0.06712073713630955,-0.0,-0.0,0.07370983630893561,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.07528780205244115,0.0,-0.0,-0.08253244467350412,0.0,0.0,0.20794701229836976,0.0,0.0,-0.0,-0.22426753240309555,-0.03984605350929002,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.38249976869464175,-0.3274409371416013,0.0,-0.0,-0.0,0.0,0.0,-0.02668947449984511,-0.0,-0.0,0.33288759609857904,-0.0,-0.0,0.0,-0.0,-0.26998509119403674,0.0,0.0,-0.0,-0.44380347161591993,-0.34919656957883094,-0.5953235364560124,2.2966864910812164,0.0,-0.0,0.0,-0.0,-0.06925715048372326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04121594615796292,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.06589888864986342,-0.0,-0.0,-0.0,0.0,0.0,-0.05866424065857831,0.0,-0.0,0.0,0.0,-0.0,-0.3284467605749583,-0.03942338599739154,0.0,-0.0
-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.10471067367000032,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.029229886519777277,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.15992689238364474,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.16014390640538745,-0.0,0.0,-0.10583262070827389,-0.0,0.10486024725313522,0.0,0.0,3.2690585440901674,-0.11668492784437554,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.03351527847070762,-0.0,-0.2727283143538567,-0.0,-0.048834972748674446,-0.12484254359939435,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0655963153553448,-0.0,-0.0,-0.0,0.0,-0.0,-0.05108678627422565,-0.09014354706758647,0.0,0.062128456415476256,-0.0,-0.0,0.0,-0.06368983092867544,-0.08501802194584006,-0.0,-0.0,0.0,-0.0,0.0,-0.0670098665027508,-0.0,-0.0,-1.6681022590092343,-0.56308963812477
-0.0,-0.020916954933387008,-0.0,-0.0,-0.0,-0.20484172439101905,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.07832847634178126,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.16886276614290105,-0.28214529981671854,-0.0,-0.0,-0.0,-0.4959397768636129,-0.0,-0.0,-0.0,-0.3185428377475778,-0.3375684970432157,-0.0,-0.0,-0.11668492784437554,3.814222902941833,0.0,-0.0,0.0,0.0,-0.1816297486867011,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04312274625258079,0.0,0.0,0.0,0.13598813757410372,0.05777645052871228,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.03385112953642679,0.23815244360817087,-0.0,-0.2727491503244171,-0.0,-0.20839942948958412,-0.0,0.0,-0.0,0.0,-0.005474512196453977,0.253358324535518,-0.0,-0.40774353631053767,-0.0,-0.0,-1.625474668841734
-0.4236381169496427,0.08728076775035981,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.029928496683550732,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0011993521207896796,0.0,0.0,0.0,0.2503989570112928,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.03643257614336693,0.0,-0.0,-0.0,0.019055803194959444,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.11842467508417584,0.0,0.3179727932480594,0.0,0.0,0.0,-0.0,0.0,2.773895326656277,-0.15313823017056827,-0.023926032384474903,-0.4533864573791442,-0.0,-0.0,-0.2476576847777868,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.5777081798292156,0.0,0.0,0.0,0.0,-0.0,0.06668365093474223,0.0,0.0,0.0,0.0,-0.7624016392985374,-0.2979498891156138,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.02022569433624115,-0.0
-0.2910805804949075,-0.8546629967338754,-0.7609841058744464,-0.0834775865768442,0.0,-0.0,-0.156342741885752,-0.17241583741270838,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06238906141030036,-0.12829253367373075,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.02181487795782831,-0.01650820790398351,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.24243683301572863,-0.0,0.0,0.04684878902158252,-0.1198642328812958,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15313823017056827,3.250428353450475,-0.23322090452829047,-0.0,-0.05289820385417239,-0.0,-0.5535508900124528,-0.0,-0.0,-0.02252634850490668,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.047199759468152365,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.05136503797879471,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.08495641301524766,-0.21858698537788096,-0.0,-0.12614926422179815,0.0,-0.0,-0.0,0.0,-0.0,-0.13139040202105687,-0.08186063177438399,-0.0,-0.031367697146166364,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.2406116119002924,0.09870554385352323,0.03400061580516563,-0.0,-0.0,0.0,0.0,0.0,0.10065265772379044,-0.021531707699735416,-0.0,-0.06925715048372326,0.0,0.0,-0.023926032384474903,-0.23322090452829047,2.3191856199840406,-0.0,0.0,-0.0,-0.16870690757673715,-0.0,-0.341027660171551,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.37471273211610895,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.12001068046362431,-0.0,0.0,0.0,0.0,0.028882181598678617,0.1317024907105769,0.0,0.0418808756789968,0.1083172983465484,0.0,-0.6946651918912553,-0.050871983706093325,0.0,0.11220228219856893,0.35082982844426136,-0.0,-0.0,-0.0,-0.0,0.0
-0.05658592265505832,0.0,0.0,-0.5572807522750748,-0.4365204257168529,-0.0,0.0,-0.0,-0.0,0.174071963283827,0.0,-0.0,0.0,-0.0,0.11226420567677119,0.0,0.2025584168420781,0.008706082152626115,0.0,0.0,0.09098562651171002,0.0,0.0,0.0,-0.00375806674891404,-0.0,-0.0034029746527108576,-0.0,0.0,-0.06285846633982298,0.028228766435866626,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.1664580614734663,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.4533864573791442,-0.0,-0.0,2.324739999339891,-0.1998796392101949,-0.0,-0.0025180460150674875,-0.0,-0.0,0.06660296683936136,0.0,0.0,0.0,0.0,0.0,0.003911174837111565,-0.0,-0.0,0.0,0.06108210003425569,0.0,0.0,0.0,0.18226753357521772,0.0,0.0,0.0,-0.0,0.0,-0.07270849835573702,0.15491939019372347,0.0,0.12836808534274147,0.20897226379315983,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1301893310729859,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.29530050935435653,-0.971377568169738,-1.2866563741272932,0.0,-0.0,-0.128451725152354,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.035938349029999934,0.20678394884371207,0.0,0.0,0.0,-0.0,-0.0,-0.07418570848439043,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.02438492731918001,-0.04334338622199131,-0.0680271040768882,-0.0,-0.0,-0.1816297486867011,-0.0,-0.05289820385417239,0.0,-0.1998796392101949,3.2856780156214014,-0.5483920234475294,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1233479443854107,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.08547238537281862,-0.0,-0.08403436664744214,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
