1.547006754518586158e+00,0.000000000000000000e+00,-9.012632349967854284e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.1,-8.966796184162486444e-03,-0.000000000000000000e+00.2,0.000000000000000000e+00.5,0.000000000000000000e+00.6,5.691431658261820320e-02,2.584072897105297861e-01,-0.000000000000000000e+00.3,5.807333890588033815e-02,-1.622041605612432047e-01,7.649821297092547837e-03,-1.003451873496594149e-01,-0.000000000000000000e+00.4,1.431808500029919506e-03,-0.000000000000000000e+00.5,1.005299945478558554e-01,0.000000000000000000e+00.7,0.000000000000000000e+00.8,4.989130278559100046e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.6,2.001425225328224700e-01,-6.562751072468046842e-02,0.000000000000000000e+00.10,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-7.958878706157236638e-02,0.000000000000000000e+00.11,-0.000000000000000000e+00.10,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-5.762548507367125372e-02,-0.000000000000000000e+00.11,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-2.612409095747074764e-02,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-2.186492304047776489e-02,-2.331858698906572880e-01,-0.000000000000000000e+00.12,-2.332000983186899579e-01,-9.542853765333968175e-02,0.000000000000000000e+00.18,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-1.747347487756657491e-01,-8.520449375438868267e-02,2.054092465544853779e-02,0.000000000000000000e+00.21,0.000000000000000000e+00.22,4.839788668800385635e-02,0.000000000000000000e+00.23,-0.000000000000000000e+00.17,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-1.714260333115933061e-03,-0.000000000000000000e+00.18,0.000000000000000000e+00.26,0.000000000000000000e+00.27,5.232395449850400088e-02,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-2.116780773987510765e-03,3.491894627072816143e-02,6.907096857952027547e-02,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,7.194932605805988077e-03,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-0.000000000000000000e+00.22,0.000000000000000000e+00.35,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.36,-0.000000000000000000e+00.25,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,-0.000000000000000000e+00.26,-1.195765664256151495e-01,-0.000000000000000000e+00.27
-0.0,0.0020933060077737487,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.08213918146941149,0.0,0.04818707217872795,0.1865321981631416,-0.0,0.0,0.07047481083172427,-0.2770053541451388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.27271061789452156,-0.2815417155211903,1.8819716133038304,-0.4267106010150868,-0.1239087779683144,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.011808604815038927,-0.08359100157755023,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.25575727072555005,-0.0,-0.0,-0.021870355624334568,0.0,0.009945435953552182,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.10753531274946145,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.07055568434143272,-0.26877742545716377,-0.0,0.0,-0.028662766651640928,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0059930416780597335,-0.0,0.0,-0.0,0.12844624825587522,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0756932863640827,-0.0,-0.9385006894245128,-0.17416739549326282,-0.0,-0.0,-0.46124694032907537,-0.1243495730599636,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.4267106010150868,3.555567458880008,-0.8532705716182974,-0.04826671047771632,0.0,0.0,0.0,0.0,-0.13154482250784227,0.0,0.0,0.0,0.03834477502047914,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13430605898616463,-0.0,0.0,0.0,0.0,0.009364127449998531,0.3589928405121849,0.0,0.0,0.04967511035387768,-0.0,0.0,-0.0,0.011049148678132276,0.0,-0.0,-0.0,-0.13706187293458136,-0.13115157485729884,0.0,-0.18160033287852367,-0.0,0.0,0.07364413796915947,0.0,0.215261936092237,0.0,0.076775213418669,0.0,0.0,-0.5223170836028966,-0.0,-0.0,0.17652212353112065,-0.0,-0.0,0.0,-0.0,0.0,-0.022988802988001985,-0.0,0.0,-0.0,0.0,-0.0,0.04417773384105583,-0.0,-0.07427556413612235,-0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.039216932188030254,-0.0,-0.13140539718098207,-0.23183145110758063,-0.0,0.0,0.0,-0.0,-0.6603703762632145,-0.0,-0.0,-0.0,-0.0,-0.10763195014720328,-0.1416592166072844,-0.0,0.0,-0.0,0.0,-0.1239087779683144,-0.8532705716182974,2.7785608752262454,0.0,0.0,0.0,0.0,-0.0,-0.047261893892167,-0.0,-0.21046254337917528,0.0,0.0,-0.0,-0.08508488080213333,-0.279729943432484,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07166444978097575,-0.0,-0.0,0.0,-0.0,0.1580113767434155,-0.0,-0.0,0.0,0.10062763738965184,-0.0,0.09922172466985346,0.02892553228569461,0.0,-0.0,0.0,0.18402707566965604,0.03219714402946465,0.0,0.3055809521726988,-0.0,-0.0,-0.4812540795226786,0.0889971142490198,0.0,0.0,0.0,0.01605807841027778,0.13822485669777596,-0.026241235369570726,0.0,0.15896858991438328,-0.22484956438669584,-0.0,-0.0,0.11628289744112481,0.0,-0.0,0.0
-0.07958878706157235,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.32782420869452605,-0.0,0.0,0.0,0.056511032060985615,0.0,0.0,0.0,0.0,-0.21277624666127423,0.0,-0.8597850634862413,-0.0,0.0,-0.0,0.0010986352274790748,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.1578343978257778,-0.0,-0.0,-0.04826671047771632,0.0,4.354095973583833,-0.02688606905456064,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06391055753568835,-0.8138296581970822,-0.4562816339437756,-0.10010370979218468,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.016760935164174543,0.02108506824534157,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-1.085463128812051,0.0,0.0,0.0,0.032512780742097375,0.0,0.3302931194012448,-0.004115984081142986,0.0,-0.0,-0.48881409321130653,-0.25033973811762034
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06313969347593727,0.0,-0.004273606935918966,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.01772093053780429,0.030708417044797928,0.0,-0.0,-0.0,0.11745989105548596,-0.0,0.05943086898780526,-0.028668686607697336,-0.0,-0.0,-0.39971631352939047,-0.0,-0.0,0.0,-0.22419258298288344,-0.0,0.0,0.0,-0.02688606905456064,2.6001107706732074,-0.0,-0.0,-0.0,-0.0,0.09421183154438273,0.0,-0.3219925389642403,0.0,-0.08572632413202137,-0.0,-0.0,-0.0,-0.7391016581048474,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.18994799702359888,-0.11041668124228524,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.33369816270481284,0.0,0.0,0.0,0.0,0.1442602045836993,0.0,0.0,0.0,-0.0,-0.06921128385288372,-0.0,-0.06483971980596756,0.07087179169734707,-0.05625279884804656,0.0,0.0,0.0,0.0,0.0,0.0,-0.46120155769761456,-0.2512883847768056,-0.35973695632109337,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09367476247356576,-0.0778853397789396,0.0015943657002086653,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.24053456959329703,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,2.6026129627333647,-0.5981967685178733,-0.045440222826668555,-0.23825914664073913,-0.5022247847695435,-0.0,-0.0,-0.0,-0.5689263586600506,-0.0,-0.0,0.0,-0.0,-0.016654007533181386,-0.0,0.0,-0.08739770770171114,-0.07085042607765477,-0.0,-0.0066207477308014955,-0.06974369121863995,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029352155175645774,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.03947993756270985,-0.0,-0.0,0.0,-0.0,-0.0,-0.29114118289585605,-0.17422396409897772,-0.0679968511670163,-0.0,0.0,-0.0,-0.0,-0.29267879712298894,-0.0,0.0,-0.0
0.0,-0.0,0.04441143681396546,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.004453834471660099,0.0013415348891169059,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.07753563863965382,0.0,-0.11639616966873564,0.0,0.0,0.0,0.0,-0.0,-0.5981967685178733,2.2065959244965057,-0.4027318065403552,-0.0,0.0,-0.1989444550308105,0.0,-0.0,-0.21411811920128657,-0.21299339498926004,0.08185169062241014,0.0,-0.0,0.24171133001761072,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.02440420698073511,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.12000767122654414,0.0,0.0,-0.10743243439327568,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.008040461345787604,0.2824613038539089,-0.0,-0.0,0.0,0.0,-0.0,-0.024915857005499847,-0.0,-0.0,-0.4942487988812379,0.0,-0.0,0.0,-0.0,-0.0,0.07903683571945169,-0.0
0.0,-0.0,0.0,-0.0,0.05553808998511336,0.29534346974885817,-0.1636854250019582,-0.0,0.0,-0.0,0.0,0.0,-0.0012089316698305705,-0.0,-0.0,-0.2333333432342699,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19339173469003076,0.0,0.0,-0.05504686962780365,0.0,-0.06023258632466123,0.1343043468092923,-0.0,-0.20856264567886745,-0.0,0.0,-0.0,0.0,-0.0,-0.045440222826668555,-0.4027318065403552,1.8993530130233705,-0.2577261957439932,-0.0,-0.2865203550769555,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.04494954688091727,0.0,-0.0,-0.0564876449685332,0.0,-0.0,0.06609495172108487,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.12232767771747742,0.0,-0.0,-0.0,-0.2194754869710188,-0.11754062853200754,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.09023835659586908,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.021669653141558408,-0.0,-0.0,-0.34699486658489226,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
-0.05762548507367125,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.1827332063406176,0.0,0.0,0.0,-0.0,0.0,-0.05764237033967957,-0.0,-0.13694564831279407,-0.0,-0.0,-0.5682640892119406,0.0,0.0,0.0,-0.0,0.0,-0.22966020346306945,0.0,-0.0,-0.0,-0.0,-0.13154482250784227,-0.047261893892167,-0.0,-0.0,-0.23825914664073913,-0.0,-0.2577261957439932,3.3457350860649946,-0.0,-0.3396080254831175,-0.0,-0.0,-0.3168177897709871,-0.21747601762091437,-0.5285741918407484,-0.18879334961905408,-0.5733699726697598,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.044936259165148394,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.005225674089208768,0.0,0.0,0.0,0.0,0.0,0.1460138528801468,0.0,0.0,0.3818135563975896,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.03800253925407133,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.28839964258109485
-0.0,-0.0,-0.0,0.2047391677265484,-0.0,-0.1161818352015236,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.02665080889587229,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06710840464414555,0.0,-0.40344282999519887,0.0,-0.0,-0.0,-0.0,-0.26787910702636886,-0.0895247744158306,-0.011808604815038927,0.0,-0.0,0.0,0.09421183154438273,-0.5022247847695435,0.0,-0.0,-0.0,2.0092103532630614,-0.5687308046000432,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.03550312668267889,-0.0,0.0,-0.0,-0.1416777469778253,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.061740377948975966,0.0,0.03620011672006683,0.24796109909812525,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.13873144542725344,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2065450973261949,-0.0,-0.0,-0.0,-0.28092932230743756,-0.0,0.09562198681748797,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.1006043368841524,0.0,0.0,0.0,0.0,0.0,0.0,-0.08494501658814693,-0.0,-0.0,-0.09995848472020624,-0.0,-0.0,-0.0,0.0,-0.021688946221313878,-0.4801841197295857,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16519408028391724,-0.0,-0.08359100157755023,0.0,-0.21046254337917528,0.0,0.0,-0.0,-0.1989444550308105,-0.2865203550769555,-0.3396080254831175,-0.5687308046000432,2.755055440074267,0.0,-0.312455536713688,-0.6601634722687773,-0.0856588434900186,0.0,0.006103792705530881,0.0,0.0,-0.05973856225769803,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.15153854420921825,-0.0,0.028821617900626383,0.0,0.0,0.013314217500786816,-0.0,0.0,0.020527380470970778,0.0,0.0,0.07518662394471666,0.0,0.0,0.0529278201778996,0.0,0.06513364169798574,0.0,0.0,0.06905282513778901,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05729295604352511,0.5431965909701791,0.0,-0.0,0.0,-0.0,-0.0,-0.29453132774070534,0.0,-0.0,0.0,0.11804751548409632,0.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.010176416494139605,0.1742331466324834,0.0,0.032367923558434895,0.0,-0.0,0.0,0.07005924530969534,-0.0,0.0,-0.0,-0.0,0.0,-0.13721526412740612,-0.0,-0.0,-0.0719567282095784,-0.0,0.0,0.0,0.0,-0.0,-0.3219925389642403,-0.0,0.0,0.0,-0.0,-0.0,0.0,3.199759602960893,-0.16126305587108428,-0.3142948388041256,0.0,-0.01737124640960693,-0.19609501802157503,-0.5957534017498025,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.02581953844221775,-0.0,0.0,-0.0,0.1717939868470255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00464470251964138,0.007385250733273002,0.0,0.0,0.0,0.12399519077149268,0.20188471788172008,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.12734331926903628,0.0,-0.009227451522676735,-1.5821942259216015,-0.0,0.0,-0.0,-0.0
-0.026124090957470748,0.0,0.0,0.0,0.0852257170297789,0.0,-0.0,0.0,0.0,0.0,-0.046339855728708405,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.12211812724528648,0.0,-0.0,-0.12094297588067222,-0.054914392792118794,0.0,-0.0,-0.13785857361921208,-0.0,-0.08874204789981863,-0.0,-0.04690719346662537,0.0,0.0,0.03834477502047914,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.312455536713688,-0.16126305587108428,1.778611620714288,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.1098207397501896,-0.0315836069537255,-0.0,-0.0,-0.15144590250136494,0.0,0.0,0.0,0.0,0.11937733834795396,-0.0,0.04716213834565743,-0.0,0.09823394947072205,-0.0038557018710822168,0.019011674998701537,0.30393548340960097,0.0,-0.0,-0.0,-0.0,-0.18162058129853983,0.0,0.0,0.0,-0.0,-0.22383952536363183,0.0,-0.0,0.0,-0.5562224753870352,0.0,-0.0,0.0,-0.04909621434158226,0.0,-0.0,-0.17262003316028227,0.07781307261928459,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.03288804172176708,-0.0,0.0,0.0,0.0,0.0,-0.03749662423616587,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.08781829852535651,-0.0,-0.02190238786636719,-0.0,0.0,-0.0,-0.0,-0.08572632413202137,-0.5689263586600506,-0.21411811920128657,-0.0,-0.3168177897709871,-0.0,-0.6601634722687773,-0.3142948388041256,-0.0,3.713695574014496,-0.3472450010697195,-0.0,0.0,-0.3465655963775345,-0.0,-0.1238616749765796,-0.0,-0.4510276340475666,-0.10329926100425828,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.028968277152877888,0.13192997597291106,0.0,0.18258207625883793,0.07907019594751356,0.0,0.0,0.23482841129801205,0.0,0.0,0.0,0.0,0.0,-0.0,-0.17934879969643416,0.26339882747299137,0.0,0.0,0.25003938377625334,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.7727845153061749,-0.0,0.04542236679517945,-0.0
0.0,-0.0,0.0,-0.0,-0.1797685255493779,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.022289228536849233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9052003758048118,0.0,0.0,-0.0,-0.39931625928094633,-0.018275740819241295,-0.0,-0.16090965746726016,0.0,-0.0,0.0,-0.0,-0.08508488080213333,-0.0,-0.0,-0.0,-0.21299339498926004,-0.0,-0.21747601762091437,-0.0,-0.0856588434900186,0.0,-0.0,-0.3472450010697195,2.573640411904795,-0.0,-0.0,-0.0,0.0,0.0,0.03903159017977584,-0.0,-0.01206654822276546,-0.0,0.0,0.0,0.07402695931143377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034231730763149668,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.024035132764442062,-0.0,0.1096062156077436,0.0,0.021528865274035493,-0.031165876740085273,0.0,-0.0,0.0,0.0,-0.093913652085292,-0.11105180683446844,-0.0,-0.0,-0.0,-0.20564336707049233,-0.0,0.0,-0.0,-0.009521083464069532,-0.0,0.0,-0.0,-0.09433410120956583,-0.0,-0.0
-0.021864923040477765,0.0,0.0,-0.0,0.0,0.0,-0.0290033867381251,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.11561708869411864,-0.584613995368383,0.0,0.0,-0.2260826242697934,0.0,-0.0,0.0,-0.24951493770956287,-0.171797840405969,-0.19550601099854917,0.0,-0.0,0.0,-0.0,-0.0,-0.279729943432484,-0.06391055753568835,-0.0,-0.0,0.08185169062241014,-0.0,-0.5285741918407484,0.0,0.0,-0.01737124640960693,0.0,-0.0,-0.0,2.426666713560614,-0.09521389902107373,-0.0,-0.0,-0.0,-0.0,-0.050239555621826554,-0.0,0.0,0.0,-0.0,-0.11015261244423344,-0.0,-0.0,-0.0,0.07728304438128723,-0.0,0.0,-0.0,-0.0,-0.0,0.07346826801508732,0.0,0.0,0.04507598022144678,-0.0,0.0,0.0,0.0,0.0,0.0,0.0658788773661609,0.0,0.16206267264472787,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.05447502139415965,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.37666531270085246,-0.0,-0.0
-0.2331858698906573,0.0,0.0,0.0,0.0,-0.08164838256198582,0.0,0.0,-0.06742740022865877,0.0,0.0,0.0,0.0,0.0,-0.0,0.04700075667618829,0.10657011804865082,-0.0,0.0,-0.0,0.0,0.0,-0.05960371138110091,0.0,0.3310809692972157,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.8138296581970822,-0.0,0.0,0.0,0.0,-0.18879334961905408,0.0,0.006103792705530881,-0.19609501802157503,-0.0,0.0,-0.0,-0.09521389902107373,4.197804984569372,-0.16522993409407066,-0.0,0.0,0.0,0.0,-0.0,-0.00024806574306685886,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.1849075884829018,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.06493083212130617,0.0,0.0,0.0,0.0,0.3500438627527259,0.0,0.0,-0.0,0.0,0.0,-0.0,0.10032880745156043,0.0,0.20171441123419137,-0.1486062803894476,0.09414952478916552,-0.0,-1.7364384946364673,-0.4115767761751816
-0.0,0.0,0.023097009728748983,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.13639232442637703,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.4562816339437756,-0.7391016581048474,-0.0,-0.0,-0.0,-0.5733699726697598,0.0,0.0,-0.5957534017498025,0.0,-0.3465655963775345,-0.0,-0.0,-0.16522993409407066,4.5358933737533444,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.10484701581550986,0.0,0.0,0.11175400117217626,0.0,0.0,0.0,0.0,-0.0,0.06679762108596292,-0.0,0.0,0.0,0.2561181570120431,0.5770348464025844,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.8594880699386584
-0.23320009831868996,0.0,-0.057973405264152206,0.0,-0.0,-0.02115854346569599,-0.0,0.0,-0.04205946921764997,-0.0,0.11891371609811184,-0.0,0.0,0.050244039426282486,0.0,-0.0,-0.0,-0.13520444056200423,-0.0,-0.1056088018769844,-0.01956758712838704,0.0,0.0,0.007115812856012612,0.0,0.0,0.05319561581772771,-0.0,0.0,0.01846300477795412,-0.22343044435493756,-0.0,-0.25575727072555005,-0.0,0.0,-0.10010370979218468,0.0,-0.016654007533181386,0.24171133001761072,0.0,-0.0,-0.03550312668267889,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,1.696749369526636,-0.0,-0.0,-0.0,-0.03971168575036251,-0.021426699147872742,-0.0,-0.0,0.0239520394884439,-0.0193793918124407,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1794507268852255,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.06049720655834563,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0381303832602098,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.07539592191488001,-0.1419090118947575,-0.0,-0.14398459566194893,-0.0
-0.09542853765333968,-0.5896052105446827,-0.04456153874185113,-0.0,-0.0,0.0,-0.0,-0.20520043141882371,-0.0,0.0,-0.0,0.0,-0.11927931392305356,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0037081803277824055,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.13430605898616463,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05973856225769803,-0.0,0.0,-0.1238616749765796,0.0,-0.0,0.0,0.0,-0.0,2.500620719553292,-0.48602961726957206,-0.2696587963965337,-0.0,-0.0,-0.1337000050016133,-0.3150507690245731,0.0,-0.05558444154420909,-0.0,-0.0,0.0,-0.004091500165657394,-0.027949738169384935,-0.0,0.0,0.0,0.23707815297434337,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.18101835240846983,0.0,-0.0,0.0,0.0,0.0,0.0,0.14724747956800208,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.04573260252588452,0.0,0.29276622090687515,0.0
0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.22540780931158644,-0.21444856743238855,-0.0,0.0,-0.0,0.0,-0.09819068845105584,0.016387920659752926,0.0,-0.33967980068352827,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.010069916138530283,0.016519370145656086,-0.0,0.1496952891962423,0.053144962375880206,0.0,0.0,0.0,0.14062471630350307,-0.09196640079105436,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1098207397501896,-0.0,0.03903159017977584,-0.0,0.0,0.0,-0.0,-0.48602961726957206,1.9902341944333677,-0.07165560090393391,0.0,0.0,-0.36795522524262286,-0.0,0.0,0.0008075350423069257,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15274388567180955,-0.04724087811874368,-0.12928827227574155,-0.09277787524799376,-0.0,0.0,0.03668386545724465,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.007514357023975881,-0.06911567232202363,0.0,-0.0,0.0,-0.08176443031831156,0.0,0.0,-0.00449211560236602,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.06892501070272435,0.0
