1.688070752162250443e+00,-1.640176606400521042e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-7.843632658416987502e-04,-2.690306349674139851e-03,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,5.584998890255488818e-02,-0.000000000000000000e+00.6,0.000000000000000000e+00.1,-0.000000000000000000e+00.7,-2.372009854266828865e-01,0.000000000000000000e+00.2,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-1.730057430003141550e-02,-1.986211394614991604e-02,1.147582365814625444e-01,3.679094785479716107e-02,9.931707502115756647e-02,-1.406175712914303211e-01,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.10,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.11,-8.730997543652904702e-02,-0.000000000000000000e+00.12,0.000000000000000000e+00.7,1.698647581121394967e-01,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,0.000000000000000000e+00.8,-0.000000000000000000e+00.17,-7.631058234869073087e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.18,0.000000000000000000e+00.10,-0.000000000000000000e+00.19,0.000000000000000000e+00.11,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-1.905208630645300605e-01,-1.534617789504104657e-01,-1.005308947565511507e-01,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.12,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.13,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-1.356235605505440589e-01,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.31,-1.569254060885623969e-01,-0.000000000000000000e+00.32,3.994270460835813719e-02,-0.000000000000000000e+00.33,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,0.000000000000000000e+00.21,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,8.003930431905874332e-02,1.212124775711643024e-02,-0.000000000000000000e+00.40,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43,-1.814305471836385186e-01,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45,1.315069574212889003e-02,-7.015265528682693673e-03,-0.000000000000000000e+00.46,-0.000000000000000000e+00.47,-0.000000000000000000e+00.48,-0.000000000000000000e+00.49
-0.0,0.0,0.0,0.0,0.030248323519493,0.1489766579244803,-0.0,0.18387999931255303,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1811362836502101,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0627166633472352,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.853421453267472,-0.05331305777840039,-0.0,-0.0,-0.0,-0.03431923844941685,-0.3491885681512243,-0.0,-0.15886000311455215,-0.0,-0.25335584841489195,0.0,-0.2298266155335061,-0.0,-0.0,-0.0,0.2522011616199499,-0.0,0.0,0.06007649109349662,0.0,0.0,0.11230448807906349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.22533725161114393,0.0,0.0,0.01464304691317503,0.08612871394928238,-0.0,0.0,0.0,0.0,0.13668789828479708,-0.1705801085436287,-0.0,0.10803979875415498,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.107626318726825,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.05889288513137672,0.0,0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.28369209088248365,0.25159447456583534,0.0,0.0,-0.0,0.03902197957622569,-0.044030211287455344,-0.0,-0.0,0.0,-0.5396043695225908,-0.0,-0.0,-0.0,-0.22392653660200015,-0.0,0.0,-0.0,-0.0,-0.0558683620686701,0.0,-0.32173021705822924,0.0,-0.0,0.0,-0.05331305777840039,3.1046826061409023,-0.6974824605039667,-0.0,-0.022703570503205386,0.0,0.0,-0.17501319410893929,-0.1437251912034629,-0.0,-0.0,0.4711134051054,-0.0,0.0,-0.08991775922714702,-0.2094271989749603,0.0,0.0,0.0,0.0,0.0,0.07942125667119598,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10913147247950573,-0.0,-0.0,0.0,-0.0,0.0,-0.2817100569229014,-0.2122872231526196,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.161898825978861,0.0,-0.0,0.0,-0.665236836584897,0.0,-0.0,0.0,-0.0,-0.008881629223543715,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.05059727413033629,0.2585080829240008,0.12676252709318528,0.0,0.0,0.14721246440431124
0.16986475811213947,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.09524722450269145,0.0,0.0015385516724969487,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-1.3023703994697415,-0.16687116670781724,-0.0,0.0,-0.0,-0.2765657891546024,-0.03607856465311296,-0.0,0.0,-0.0,0.0,-0.0,-0.6974824605039667,3.601269426886623,0.0,-0.0,0.23156404643248313,0.0,-0.0,-0.0,-0.0,-0.3739713207836234,0.0,-0.0391736857274942,-0.0,-0.6906460289372508,-0.4101928437328729,-0.0,0.0,0.0,0.0,0.07923081865574867,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.059102285924837406,-0.0,0.0,-0.13689198816961337,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08489650000086463,-0.0,0.0,-0.0,0.0,-0.0003237342276303747,0.0,-0.21826624145383217,-0.0,0.0,0.09962003373451617,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.06941247266302406,0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,0.0,-0.006811650669450421,-0.0,-0.0,0.0,-0.028063704764799895,-0.0,0.0,0.002759999026078985,0.17250729497481476,-0.0,-0.0,-0.003795528127606404,-0.0,-0.041106757205401606,0.0,0.0,0.0011716145504592785,-0.0,0.1992706602848165,-0.0,-0.0,0.0,-0.009686845365832144,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.2033761399845395,-0.33294988512937534,-0.0,-0.0,-0.08589306981493156,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.16191132259130708,-0.5351734737336729,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.07737561124983008,0.0,0.07878060608930398,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.08413052896882432,-0.0,0.0,-0.0,0.0,-0.038417225173488605,0.0,0.0,0.0,0.012825146051040409,0.0,-0.0,0.03611061456499948,-0.109714444814598,-0.0,-0.817045936872004,-0.0,0.08320010828480479,-0.0,-0.0,0.10189627123560988,0.0,0.0,0.0,0.0,-0.0,-0.08940465053423406
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.09064356225642531,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.06536554271493081,0.025424640820851767,0.0,-0.07624759635599665,0.0,-0.6728633518138554,0.0,0.0,-0.0,-0.0,-0.022703570503205386,-0.0,-0.33294988512937534,2.461629653343594,-0.0,-0.0,-0.0,-0.09248490422136632,-0.0,-0.0,-0.0,-0.12648128135236905,-0.06345210728279811,-0.0,-0.0,-0.0,-0.1342989645805656,0.0,0.0,0.11436992102967304,0.0,-0.0,0.09072619630912752,0.0,0.07284166753035427,0.0,0.0,-0.0,-0.010499874000200311,0.0,0.0,0.307440458940823,-0.0,0.0,-0.0,0.0,0.0,0.001451514632265888,0.06606258750848758,0.08879963719968768,0.0,0.0,0.0,-0.0,0.024546082779710907,-0.0,0.0,0.017122957158680244,-0.0,-0.0,0.0,-0.0,0.0,-0.8625049881877429,-0.0,-0.0,0.0,-0.0,-0.0,-0.2026867963220342,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1349196015390226,-0.0,-0.0,-0.0,0.0,-0.0,-0.038827052503818495,-0.0,-0.0,0.0,-0.0030557160104931883,-0.0,-0.0,0.14218593229734852,0.0,0.0,0.0,0.03083675169882641,0.0,0.0,-0.0,0.0,-0.0,-0.2998447180965369,-0.03431923844941685,0.0,0.23156404643248313,-0.0,-0.0,2.719387900058856,-0.935299891403463,-0.0,-0.08390071954664931,-0.0,-0.0,-0.0,-0.0,-0.3928903149085717,-0.0,0.0,0.0,-0.0512154039549832,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.04613119223332416,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.00870076480559068,0.0,0.07011428450800547,-0.0,0.0,0.0,0.0,0.08319335482057341,-0.0,-0.2492144152735136,-0.26332850285869525,0.0,0.0,0.0,0.516767801193761,-0.0,0.14937902991277519,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.22100796185058252,-0.0,0.0,-0.0,-0.1297014808202,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.020204537388155103,-0.0,-0.0,0.0,0.0,-0.0,-0.0371479876763673,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.1912121893411634,0.0999655340886563,-0.0,0.0,-0.008078597472775362,0.0,0.02964873772585345,0.0,-0.0,0.0,0.0,0.23900090106027305,0.0,-0.0,-0.0,0.0,-0.3491885681512243,0.0,0.0,-0.0,-0.0,-0.935299891403463,2.831268455780575,-0.5442325486509981,-0.1470689434993686,-0.1500630350593758,-0.07716961221972342,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.03097598430500993,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.13959365372045063,0.0,-0.0,0.0,-0.0,0.16709801724273834,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.11289524863156004,-0.05705689529844752,-0.5655419392068768,-0.0,0.0,-0.02136387369096227,-0.0002044452517385864,-0.0,0.20456381041685104,0.0
0.0,-0.06283570472731803,0.0,-0.0,0.0,0.0,-0.05004214415508396,0.0,-0.0,-0.0,-0.0,-0.23021165770168503,0.11189059461979103,-0.0,-0.0,-0.0,0.07050240174290288,-0.0,-0.0,0.0,0.0,-0.2040193442983285,-0.05039092485858169,-0.0,0.0,-0.06274845074256444,0.0,0.000759325728540687,-0.09489409236335505,-0.0,0.0,-0.0,-0.0,-0.17501319410893929,-0.0,-0.08589306981493156,-0.0,-0.0,-0.5442325486509981,1.8407635530626243,-0.015386617400099212,0.0,-0.2084422320251954,0.0010544942956133008,0.0,0.0296035840781316,-0.0,0.08570878210561289,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.13927940959282767,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.13942403098267195,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.24898953082890585,0.0,0.0,0.155213153321128,0.0,-0.0,-0.0,0.0,-0.0,0.04446349914388852,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.02367042060156536,-0.014586601492017763,-0.2712343939938243,-0.05529117017678238,0.0,0.08498436252169422,0.04258621439292109,0.06472380208357796,0.03533417954173472,0.1446468982277732,0.19702737617194707
-0.0,-0.0,0.08859927363792985,0.018377200160389424,0.12746544047419145,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.029264976154256255,0.0,-0.022204411164925567,-0.0,0.0,-0.0,-0.0,-0.4512810122956288,-0.0,0.0,-0.0,-0.0,0.07432874978212631,0.010312647939155968,0.0,0.0,-0.0,0.0,0.0,-0.0021132677782592303,-0.15886000311455215,-0.1437251912034629,-0.0,-0.0,-0.09248490422136632,-0.08390071954664931,-0.1470689434993686,-0.015386617400099212,3.249256081323847,-0.0,-0.10354223386094535,0.0,-0.0,-0.15058593675694243,-0.9123868063610591,-0.4817937312299689,-0.0,-0.7004284588681507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.08171111932608324,-0.31197556039917856,-0.0,0.0,0.0,0.0,0.2431058517546968,0.0,-0.0,0.0,0.0,0.0,0.07539937466081485,0.0,-0.0,0.0,-0.0,0.0,0.0032394069143994843,0.0,-0.0,-0.0,0.055297212125294086,0.0,-0.0,-0.10278590128206212,-0.0,-0.09359406344130494,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
-0.07631058234869073,-0.0,0.0,-0.0,-0.21166227506120583,-0.0,0.04937350928373121,0.0,0.03307302798920127,0.0,0.15597430884484795,-0.0,0.0,0.0,0.0,-0.1328592015840241,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08311736154766182,-0.2563916186442342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1500630350593758,0.0,-0.0,1.927237268395988,-0.1305237583877258,-0.0,-0.0,-0.2450038166151473,-0.0,-0.24721297040632795,-0.0,-0.0062560449152812645,-0.23370567868606396,-0.09191575266461637,0.0,-0.0,-0.023254743678256758,0.0,0.0,0.11363797249223724,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.014342805063232466,0.0,-0.29101648407655634,-0.0,-0.048228899946238336,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.10845327007875313,-0.0,-0.20425411130644444,-0.0,-0.43366187533596307,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.008621145379961859,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.17089814883207435,-0.04630808895981801,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.030539566620081934,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.12324966697523938,-0.0,-0.25335584841489195,-0.0,-0.3739713207836234,0.0,-0.0,-0.0,-0.07716961221972342,-0.2084422320251954,-0.10354223386094535,-0.1305237583877258,2.310603598123122,0.0,-0.2585891992700767,-0.11391483194360753,-0.6260484150652423,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.056276056510729255,-0.11577037295547322,-0.0,-0.0,-0.0,-0.0,-0.0,0.021578630826075328,-0.0,-0.0,-0.0,0.0,0.1486299405966451,0.24703418571245556,0.0,0.0,-0.0,0.0,-0.0,0.01195539675846314,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.2324439799471157,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.12163943629971552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03493860723298978,-0.0,-0.15674007496364417,0.0,-0.013153110061243804,-0.001914558027181518,-0.0,0.0,0.4711134051054,0.0,0.0,-0.0,-0.0,0.0,0.0010544942956133008,0.0,-0.0,0.0,2.6529752523330328,0.0,-0.4262641874624661,0.0,0.0,-0.1490305922012402,-0.02790980704677436,-0.0,-0.0,0.013929124655422988,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0586365605829018,0.0,0.017249740978356486,0.0,0.0,0.0,0.09573115901025261,0.2516938550234754,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.001975311928320302,-0.0,0.0,0.22891517714976545,6.602662575782816e-05,-0.0,0.0,-0.0,0.2518749670457869,0.0,-0.2061959787901124,0.0,0.013300892536447766,0.0,0.0,0.0,0.0,-0.0,-1.0326843153840335,-0.0,0.0,-0.0,-0.0250412985531105
0.0,-0.0,-0.08566873075382253,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.07770785410670505,-0.0,-0.0,-0.0,0.0,0.023697678017775843,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.15801751207801937,-0.026217116266295328,-0.08135755779073503,0.0,0.11216927536198228,-0.22867087220648616,-0.0811587367748271,-0.2298266155335061,-0.0,-0.0391736857274942,-0.0,-0.12648128135236905,-0.0,-0.0,0.0,-0.0,-0.0,-0.2585891992700767,0.0,1.491593072950898,-0.036243217464114366,-0.0,-0.0,0.0,-0.18418139949643864,0.0,0.0,0.07544186856567225,-0.0,-0.0,0.0,0.0,0.041240649672692926,0.0,0.0,0.0,-0.0,-0.058538986835793005,-0.0,-0.0,0.0,0.20735448825953895,-0.0,0.0,0.0,0.03845641585078592,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1464178830244771,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.017914826647038327,-0.0,0.0,-0.0
-0.0,-0.0,0.0,-0.0,0.0,0.0,0.01084376995403262,0.0,0.0,0.0,0.1682898880219582,0.012282799905655496,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0758654302360031,0.0,0.0,-0.0,-0.23199595901953132,-0.0,-0.11105588457127692,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.06345210728279811,-0.3928903149085717,-0.0,0.0296035840781316,-0.15058593675694243,-0.2450038166151473,-0.11391483194360753,-0.4262641874624661,-0.036243217464114366,3.527656272292766,-0.23443719706421584,-0.6978316923147637,0.0,-0.46599060009652943,-0.0,-0.0,0.06802304196703278,-0.0,-0.0,0.0014666504370748367,0.0,0.07666287111638281,0.0,0.07251230580813238,0.010167930634129536,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.17167559057160095,0.4342189817807096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.09259386097180552,0.0,0.0,-0.0,-0.0,0.16192589181516265,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2772373237627181,-0.7131106316623599,-0.0,0.009913597547346211,0.0
0.0,0.0,0.0,0.011430212576121855,0.0,-0.0,0.15431546084923775,0.06201660641732237,0.0,0.0,-0.0,0.0,0.07539054202211144,-0.0,-0.0,0.0,0.27490505232552115,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.08991775922714702,-0.6906460289372508,0.0,-0.0,-0.0,-0.0,-0.0,-0.9123868063610591,-0.0,-0.6260484150652423,0.0,-0.0,-0.23443719706421584,3.926990982306571,-0.6493258227231983,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.09685854196835984,0.01600038006415038,-0.0,-0.0,0.015410528212800242,-0.0,-0.0,-0.0,0.15103183219289532,-0.0,-0.0,0.0,0.0,0.0,0.1229333154695677,0.13419171497085475,0.15124595276923158,-0.0,0.05350811745486949,-0.0,0.0,0.08699828718153553,0.0,-0.0,0.0,-0.18333727285050996,0.0,0.0,0.0,-0.1475116043493974,-0.0,0.0,0.0,0.0,-0.18185989108583528,-0.11437614347612698,-0.0,-0.0,0.0,-0.0,-0.0,-0.06789378812600806,0.0,0.0
-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0383759390207097,0.0,0.12131967320912516,0.0,0.21677645805392923,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.3568940990116325,-0.0822895189232729,-0.0,-0.1112642607696982,0.0,-0.0,0.08691947835499148,-0.14815751076888917,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2094271989749603,-0.4101928437328729,0.0,-0.0,0.0,0.0,0.08570878210561289,-0.4817937312299689,-0.24721297040632795,-0.0,0.0,-0.0,-0.6978316923147637,-0.6493258227231983,2.82207560310596,-0.0,-0.06123058133904709,-0.05617448871167898,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.001166184708658561,0.021017651257472725,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.028959551467541072,-0.0,0.0,0.0,0.15688675496456447,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08938031357322741,-0.0,0.0
-0.0,0.0,-0.13763741502473148,0.0,-0.0,-0.14272551599039668,-0.0,-0.0,-0.0,0.0,-0.12459828123143644,0.0,0.0,0.0,0.0,-0.0,0.0,-0.06109267310837546,-0.0,-0.0,0.0,-0.0,-0.0,0.18771598937643713,0.1795871651703911,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.2522011616199499,0.0,-0.0,-0.16191132259130708,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.1490305922012402,0.0,0.0,-0.0,-0.0,2.977294854385197,-0.7034130015288351,-0.03350978302472903,-0.0,0.0,-0.0,-0.0,-0.15826822352846917,-0.0,0.0,-0.0,-0.0,-0.038084491538117375,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.16916327078144355,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1321166265447812,-0.0,-0.0,-0.0,-0.0,0.07757560858086966,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.385920047926953,-0.3144773106543295
-0.1905208630645301,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.28259409963156523,-0.0,0.0,0.2577963894899906,0.0,0.0441484198471764,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.010444185641726736,-0.0,0.0,0.0,-0.5351734737336729,-0.1342989645805656,-0.0512154039549832,-0.0,0.0,-0.7004284588681507,-0.0062560449152812645,-0.0,-0.02790980704677436,-0.18418139949643864,-0.46599060009652943,-0.0,-0.06123058133904709,-0.7034130015288351,3.5193897098706657,-0.03339239227920747,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24193699521422649,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.18403475565361044,0.0975216919323184,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.018980418160013866,-0.0,-0.0,-0.7804932706436729
-0.15346177895041047,-0.0,0.0003204233309831133,-0.0896836155893707,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.016244956457160734,-0.0,-0.023422985169558312,-0.0,0.0,0.0,-0.012887377017534684,-0.0,0.0,-0.0,0.0,-0.155540788705008,-0.14917665877223,-0.20810530420500553,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.23370567868606396,-0.0,-0.0,0.0,-0.0,-0.0,-0.05617448871167898,-0.03350978302472903,-0.03339239227920747,1.7121390517532795,-0.1433915528750788,-0.18443198309619624,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.004185545578170584,-0.0,-0.0,0.0,0.05075937706575107,-0.0,-0.0,-0.14506717770867844,-0.0,0.0,-0.09410098067626002,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.3478123566077724,-0.0,0.0,0.0,0.0,0.09267485500905444,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.10497370829453712,0.0
-0.10053089475655116,-0.30863313418378113,-0.05874715266997176,-0.22693253735112384,-0.0,0.0,-0.0,-0.6047204993106166,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01721121150448769,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.11463693060067257,0.0,-0.0,0.0006866401627571144,-0.0,-0.0,-0.0,0.0,0.06007649109349662,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.09191575266461637,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1433915528750788,2.712036901270459,-0.0,-0.0,-0.35551219820760727,0.0,-0.45779730728485857,-0.22433907723693255,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.06258659406357714,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2924993735577936,-0.0,-0.0,0.0,-0.0,-0.0,-0.010661452044481871,-0.0,0.0,-0.0,0.15363459054037673,0.002771058638652331,0.22899465065479543,0.0,0.0,0.0,0.0,-0.0,0.1301266486932187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00080451116267273,-0.0,0.0
-0.0,-0.0,0.08965070995051913,-0.3657623532355616,0.0,0.0,-0.42496286437406633,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.22346991206333888,0.0,0.09899074921933407,0.25954301297082016,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07923081865574867,0.0,0.11436992102967304,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.013929124655422988,0.07544186856567225,0.06802304196703278,0.0,0.0,0.0,0.0,-0.18443198309619624,-0.0,2.5262653720528627,-0.0,0.019817347862315968,0.0,-0.3635902983469825,-0.0,-0.13173322296247847,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.3698515300026145,-0.0,-0.23846723778181075,-0.0,-0.0,-0.0,-0.0,-0.2011639580690305,-0.0,-0.0,-0.0,0.0,-0.2141857366143004,-0.25513079292582047,-0.0,0.0,-0.04485483189516742,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.021046654532420765,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.06583775219603183
