1.799451245157264623e+00,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,9.455764963198441328e-03,0.000000000000000000e+00.3,-0.000000000000000000e+00,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,2.502862340712326827e-01,0.000000000000000000e+00.6,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-2.172768252824969770e-01,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-7.091580431444829968e-02,0.000000000000000000e+00.7,-0.000000000000000000e+00.9,0.000000000000000000e+00.8,-0.000000000000000000e+00.10,6.246631507150882112e-02,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-2.212701802143065555e-01,-2.880137889578089361e-01,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,2.433012357124285374e-01,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-4.220272321836661400e-02,-0.000000000000000000e+00.19,0.000000000000000000e+00.13,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.14,-1.527244717587477041e-01,-1.857305074875752471e-01,-0.000000000000000000e+00.22,-7.913385398864600240e-02,1.624351705707561839e-03,-0.000000000000000000e+00.23,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-2.758139428862467768e-01,1.625398087667280500e-01,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.24,0.000000000000000000e+00.19,1.206007709368557834e-01,0.000000000000000000e+00.20,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.28,1.044744162858773917e-01,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.25,-0.000000000000000000e+00.31,0.000000000000000000e+00.26,-0.000000000000000000e+00.32,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.33,1.110214938665831791e-01,0.000000000000000000e+00.31,-0.000000000000000000e+00.34,0.000000000000000000e+00.32,-0.000000000000000000e+00.35,0.000000000000000000e+00.33,1.175420189376043673e-01,-1.176205639592751012e-01,-3.784338016152635209e-01,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.38,-1.980727438381636729e-02,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40
0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.020491519160215927,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.49620781931097874,-0.2674412615611724,-0.009663947175154623,0.0,-0.0,2.582639204150317,-0.0,-0.1975924425485724,0.0,-0.07617051096584308,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.1879397988272116,-0.418359482457437,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.011743177285743932,-0.0,0.1166570005363615,-0.3018652184868974,0.0,-0.2666541680628934,-0.0,0.0,0.0,0.2774323769840684,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.9103899359376337,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.04174195907323334,-0.0,-0.06967157033187465,0.16554514370778517,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.00109664724722495,0.0,0.03008561543635328,0.0,0.0,0.0,0.02211168960610045
-0.0,0.0,-0.002002144469074256,0.0,0.0,-0.0,-0.0,-0.18850272793314607,-0.0,0.0,-0.0,-0.0,-0.0,-0.850764713292565,-0.0912787469413272,-0.0,-0.0,-0.054861971764662176,-1.0412739576779964,-0.0,-0.0,-0.0,4.326056164863516,-0.0,-0.0,-0.0,-0.07384743960932377,-0.21013545514181903,-0.0,-1.5350035312230612,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.32433419693166443,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1703612220127632,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3553070465402186,0.0,0.0,-0.0,-0.0,-0.044974767136180815,0.0,-0.0,0.0,0.08028039504339683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16779498696086556,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7863274869129073,0.0,0.0,-0.0,-0.0,-0.4319267073575805,-0.0,-0.0,-0.0,-0.0,-0.1975924425485724,-0.0,4.0149036602988675,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1696844143994226,-0.12133342764346552,-0.0,-0.0,-0.5038182850682684,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0009497066090494114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.22940374436706448,-0.256724669465396,-0.06153292107941484,-0.12417463384956536,-0.0,-0.009240552431631055,-0.6936120984262352,-0.0,-0.45746548918753543,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18144949851379413,-0.0,-0.3255801901319883,-0.13357967331391507,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.815316265739417,-0.008248888869921372,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.3845831611261703,-0.23868191495340485,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.15391872932196407,0.06505541246187847,0.0,0.0,0.060108420955612925,-0.0,-0.0,-0.0,0.0,-0.5466176178862505,-0.0,-0.07523032765596954,-0.0,0.0,0.1428883749020521,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.028536988305308188,-0.0,-0.0,-0.7549962528391637,-0.0,-0.0032508952703473658,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.11870616832591412,-0.7280152512520872,-0.0,-0.037878190123229495,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.08768884797452364,-0.0,-0.44167007793605806,-0.0,-0.0,-0.0,0.0,0.0,0.0
0.062466315071508814,0.0,-0.007809268946954015,-0.0,-0.0,-0.0,-0.0,-0.016423639767609726,-0.0,0.0,-0.0,-0.831780987340097,-0.0,0.0,0.0,0.040545000059202446,-0.0,0.0,-0.0,0.0,0.0,-0.07617051096584308,-0.0,-0.0,-0.23868191495340485,2.444863512882432,-0.26750418425991446,-0.0,-0.0,-0.0,0.07305046432344797,0.0,0.2678056219880606,0.1979700652299763,0.0,0.05712130768534097,0.0,0.16709182449509527,0.0,-0.0,0.0,-0.004773389062414611,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.14465882975953376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.29040226690127485,-0.0,-0.0,-0.17136905841348463,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.37617970267698536,-0.0,-0.2050567308376484,-0.0,-0.0,-0.31551997058839176,0.0,-0.0,-0.0,-0.1044237817699422,0.12589678764757023,-0.0,-0.04968469294723863,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.21177878122796723,0.07895450545564242,0.0
0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.4125176135925475,-0.0,-0.0,0.0,-0.028751960438081463,0.0,-0.0,0.0,0.0,0.0,-0.07384743960932377,0.0,0.0,-0.26750418425991446,2.6519027845982728,-0.30975232096710126,-0.0,-0.0,0.08405387363661769,-0.0,0.0,0.0,-0.3177987037401916,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.19141708407579583,-0.0,-0.0329286346736482,-0.009449751797448941,-0.243221670215074,-0.0,-0.627727135920623,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.23601058987826148,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.003822295022829885,-0.0,0.0,-0.0,0.0,-0.04269517444100778,0.0,0.0,-0.017230493982381644,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.17366296681086013,-0.4666499427007241,-0.0,-0.0,-0.0,0.0
0.0,-0.09398059004305197,-0.0,-0.0,-0.0,-0.008206856024691239,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21013545514181903,-0.0,0.0,-0.0,-0.30975232096710126,3.384042582023299,-0.0,-0.3431583608458001,0.0,0.0834104083857398,0.0,-0.13344373165399817,-0.2224797222788479,-0.0,-0.0583604865408806,0.14872376087863337,0.06910885495338683,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.28061023323225487,-0.0,-0.04623143172070501,-0.17305571914303283,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.28619953838785617,0.0,-0.0,0.0,-0.03274133722762748,-0.43584636678301175,-0.024495926472035856,-0.0,-0.0,-0.0,0.0,-0.0,-0.17596277710926964,-0.0,-0.0,-1.2744436609221674,-0.0,0.0,0.1462928487722971,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.013368944051095647,-0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1918618922531413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15866649277793307,-0.0,-0.18768412679991112,-0.0,-0.6294721157997142,-0.4493684350331888,-0.38627514042462513,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.055080201956264,-0.0,0.0,-0.0,0.0,-0.030524084856566183,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.10784889916924861,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.4955561281665296,-0.0,0.0,-0.0,-0.26264920276641845,-0.0,-0.5192216945409014,0.0,-0.0,0.0,-0.0,0.0,-1.6222418414097617,-0.522583478647936,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.009341566538230716,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.2706441882420804,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-1.5350035312230612,-0.0,-0.0,-0.0,-0.0,-0.3431583608458001,-0.0,3.237868490224829,0.0,0.320092747164197,0.0,-0.0,-0.0,0.028701179000126607,-0.0,0.06842232338200453,0.0,0.0927794141178182,0.0,-0.0,-0.3564849877661579,-0.0,-0.0,-0.5197972638235486,-0.24242846521161912,-0.13334151792867255,0.0,0.0,-0.0,-0.0,-0.05930564503284307,-0.0,-0.0,-0.020709199862624268,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.13900622843073815,0.0,0.0,-0.09925374017539824,0.0,-0.39253469726201823,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.08880265496547526,-0.0,-0.0,-0.0,0.0,0.2082863586825516
-0.22127018021430653,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.2171842468902641,-0.0,0.011913700495713544,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.044368564954994014,-0.0,0.0,0.0,-0.0,0.07305046432344797,0.08405387363661769,0.0,0.0,0.0,1.4723852650314715,-0.03288241043636413,-0.044391433564867425,-0.0,0.0,-0.0,0.0,-0.0,-0.09139181751036418,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.2601060906578429,0.0,-0.0,-0.06266273176451752,-0.1622066765507015,-0.0873500446625963,0.16293299566222655,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.028290422352355564,0.1126118407594314,0.06427285044402367,0.0,0.0,0.05592319603155826,-0.014510211773753796,0.0,0.0,0.0,0.006075145242425547,-0.0,-0.2710237495663314,-0.0,-0.3304696145087808,-0.0,-0.0,0.0,0.0,0.14011820447068052,-0.0
-0.28801378895780894,-0.0,0.0,0.0,0.14249017452676793,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.2591407311862369,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0834104083857398,-0.0,0.320092747164197,-0.03288241043636413,2.050859824814152,-0.0,0.0,-0.0,0.0,0.0,-0.6007246483141699,-0.0,-0.0,-0.0,-0.0,0.0,-0.22330962628353815,-0.21687078494475084,0.014943299494233129,0.0,-0.0,-0.0,0.0,-0.0,0.09229762632278153,0.0,0.0,0.0,-0.0,0.018934444774798647,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.010699346579199208,0.0,0.10585199937675614,-0.0,0.0,0.016738619093730082,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3804323139171668,-0.0,0.0,-0.15827727954269882,0.0,0.0,0.0,0.08243920103422778,0.0,0.0,0.0,-0.09261938183264547,-0.2331542779600336,-0.0,-0.009153736387859856,0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,0.058922231565526735,0.0,0.0,0.0,-0.0,0.0,0.0,-0.31354075676937126,0.0,0.05696600774866745,0.0,-0.0,-0.0,-0.7742781966648243,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.15391872932196407,0.2678056219880606,0.0,0.0,0.0,0.0,-0.044391433564867425,-0.0,2.2245106403697488,-0.0,-0.0,0.0,0.0,-0.4553817936879216,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.21203431284835367,0.19313029512155744,0.0030131991634674417,-0.1945870179937964,-0.0,0.0,0.0,0.0,0.0,0.1032311290289424,0.13624681687899012,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.046638067164341525,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11920130724651166,0.0,-0.0,-0.3961282184443404,0.10221172831592484,0.10068139615051268,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17390611003693776,-0.09783633481660275,0.0,0.12518456512636808,0.0
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.004978083483850762,-0.041575223209403434,-1.0664058653341195,-0.7960308549895921,-0.0,-0.0,-0.1879397988272116,-0.0,-0.0,0.06505541246187847,0.1979700652299763,0.0,-0.13344373165399817,-0.030524084856566183,-0.0,-0.0,0.0,-0.0,3.102298318352479,-0.09136608453477411,-0.0,-0.31395646469201294,0.0,0.0,0.0,-0.30904114702278374,0.0,-0.0,0.0,-0.0,-0.0,-0.08750049301518216,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12950567801425403,0.2039386149601903,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.49328967553904074,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1439696792809339,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.06432123403404481,0.0,-0.0,-0.11875130551991164,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
0.2433012357124285,0.0,-0.0,0.14286718464089668,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.418359482457437,-0.0,-0.0,0.0,0.0,-0.3177987037401916,-0.2224797222788479,0.0,-0.0,0.0,-0.0,-0.0,-0.09136608453477411,2.396853250012424,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.506567404793695,0.007609386277645191,0.0,-0.0,-0.4943015803401228,-0.12507111472653795,0.0,-0.0,0.0,0.0,0.05773933604972745,0.0,0.0,0.06511756259703035,0.0,0.0,0.08081568901930505,0.0,-0.0,-0.49659635020535864,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.028520013630131208,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.06602439303125254,0.13857032229139968,0.0,0.0,-0.0,-0.13391706867591155,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.007430392157026454,-0.0,0.0,-0.0,-0.05848735762923716,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.05153077819928172,0.0,-0.30085954827875366,0.0,-0.0,-0.0,-0.7267261925607498,-0.0,0.0,0.0,-0.1696844143994226,0.0,0.05712130768534097,0.0,-0.0,-0.0,0.028701179000126607,-0.0,0.0,0.0,-0.0,-0.0,3.269400454844377,-0.4535928251492746,0.0,0.0,-0.0,-0.0,0.0,0.02311672674766112,-0.0,-0.0,0.0,0.0,0.10495327231258392,-0.19491772318769332,-0.024506887159596234,-0.0,-0.0,-0.0,0.0,-0.18621855597983572,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.444407217500932,-0.0,0.0,0.2265445994980492,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.15538009896460747,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.12133342764346552,0.060108420955612925,0.0,-0.0,-0.0583604865408806,-0.0,-0.0,0.0,0.0,0.0,-0.31395646469201294,-0.0,-0.4535928251492746,4.370172803613132,0.10623197330479504,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.07044770654263652,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.33258346013347445,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.7330661544879705,-0.0,-0.0,-0.41710295364415056,-0.0,-2.075273147756679,-0.0,-0.0,-0.15495437486912314,-0.0,0.0,0.0,-0.10675565308868272,0.0,0.0,-0.04731306407566604,-0.0,0.0,-0.032088029441511005
-0.0,-0.0,0.0,0.0,0.1793173702832989,-0.0,-0.470890209339319,0.0,0.0,-0.4109937485492956,-0.0,0.0,0.0,-0.0,-0.0,-0.41071751538953216,0.0,-0.0,0.018770197399728208,-0.0,-0.1629290223957809,-0.0,0.0,-0.0,-0.0,0.16709182449509527,0.0,0.14872376087863337,0.0,0.06842232338200453,-0.0,-0.6007246483141699,-0.4553817936879216,0.0,0.0,0.0,0.10623197330479504,3.299183323711778,-0.8920499771193573,-0.0,-0.0,-0.2205364534539251,-0.1616137991317052,0.0,-0.24423387290060805,0.10705514168585048,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.04742612787052374,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.013471916170751212,0.008784444603913932,-0.0,-0.0,0.0,0.0,-0.3872218830471745,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.06910885495338683,0.0,0.0,-0.09139181751036418,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.8920499771193573,3.654841458860028,-0.49956572079017125,-0.09021609486063245,-0.2952976084592394,-0.20868713124049404,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.14116033023666696,0.0,-0.0,0.0,0.0,-0.0,-0.7331321843267324,-0.0,-0.0,-0.0,-0.2527378989568132,-0.0,-0.0,-0.0,-0.0,0.0,0.0019097318407474372,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.539606780193922,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.8023251416636192,-0.0,-0.12416474019959632,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.5475549651037996,-0.0,-0.0,-0.0,-0.43429035977083247,-0.13940123431762147,-0.0,-0.0,-0.0,-0.0,-0.2085611616703643,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5038182850682684,-0.0,-0.0,-0.0,0.0,-0.0,0.0927794141178182,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.49956572079017125,3.523833052505935,-0.22418864584181167,-0.0,-0.0,0.0,-0.06105683839895555,0.0,0.0,0.0,-0.0,-0.1020881013603499,0.012142154895360848,0.0,-0.0,0.006372290338878,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.23148961133914156,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5992876562595892,-0.0,-0.0,-0.0,-0.0,0.05223893118993212,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.12315838173415712,-0.0,0.0,-0.4108819926039459,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.003544895347211329
-0.0,0.0,0.1697888314131188,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.30904114702278374,-0.0,-0.0,-0.0,-0.0,-0.09021609486063245,-0.22418864584181167,3.773283415283283,-0.0,-0.39816834922446814,0.0,-0.0,-0.2844163430568547,-0.440085784158426,-0.0,-0.0,-1.6003468840616428,-0.0,0.0,0.0,0.0,0.03212985471807329,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.23522784282201145,-0.0,-0.038683225661704734,-0.006701789959511482,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.04683735840443815,0.0,0.0,0.34576922274698124,0.0,0.0,0.0,-0.0,0.047961228892266415,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.08132552783781953,-0.0,-0.36559033582573774,-0.0,-0.5279488043861517
-0.04220272321836661,-0.0,-0.15579768185667786,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.011743177285743932,-0.0,-0.0,-0.5466176178862505,-0.004773389062414611,-0.19141708407579583,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.2205364534539251,-0.2952976084592394,-0.0,-0.0,2.2642030674416636,-0.6646894437214523,-0.0,-0.25389496738588946,-0.0,0.0,-0.0,-0.0,0.02853333583374243,0.0,-0.0,0.14695390476953998,0.24032826265837337,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.2978671897912439,0.0,0.0,0.0,0.02633361140485282,0.07567918008778743,0.0,-0.047992779549247945,0.0,0.0,0.0,-0.1615055497304499,-0.0,-0.0,0.0,0.07001810883302206,-0.0,0.0,-0.1442829711849251,-0.0,-0.0,0.0,0.0,-0.09479519872529811,-0.0,0.0,0.0,-0.0,-0.0,-0.0791382596138542,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.24745390198231423,0.0,0.0,0.0230827028967648,-0.0,-0.0,0.0,-0.06935822907186363,-0.09672975728728435,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.10784889916924861,-0.3564849877661579,0.0,0.0,-0.0,-0.0,-0.506567404793695,0.02311672674766112,0.0,-0.1616137991317052,-0.20868713124049404,-0.0,-0.39816834922446814,-0.6646894437214523,2.5463164246982246,0.0,-0.3092880261970246,-0.0,-0.0,-0.09011842279202487,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.005324568043229605,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.020987064106404777,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.16101657695733226,0.0,0.06817315603661048,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0016707177850240164,0.0,0.0,0.0124206408455942,0.0,0.0,-0.0,0.0,-0.0,-0.5324617503915784,-0.0,-0.0,-0.0,-0.0,0.0
