,Var0,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99
Var51,17.61976563794807,8.994954331548962,8.104976971516583,11.229411596939498,12.64484552945916,11.856559065993672,13.449461589717517,14.199147752367177,16.546476017307388,13.995434345237271,21.234859098194566,16.097380702497492,18.086562607324854,19.560210429141687,20.075129245931308,11.40569883212205,19.5597366727928,21.39791806122229,22.015579808860917,23.354839118028107,21.96129769773081,20.21751070302578,18.46813385856836,18.16376201626002,19.147962664686105,20.895413718215956,20.1344983571077,19.4860528104184,22.966375499287064,18.756840904932105,20.853490282114343,16.195420376827084,19.65475991316003,22.825396471677234,20.304070177037392,20.935516507536118,21.30898695952708,18.20659596461179,16.274246732046716,14.774223857893723,21.861058056022742,21.592868109669897,21.030326408843713,19.598755527282343,20.000412927186098,21.835216901641328,22.497065555171297,21.37536310291367,17.66891325449669,22.23304847309308,13.268614499466887,0.0,7.814226915331219,10.172482923314524,9.189500271287741,12.09042436337171,14.371881470058504,16.085536928956298,15.728392442399363,19.347069123221182,17.180088030062787,20.49366501186024,21.427712643011766,20.24713181494207,21.98481710985576,19.547741777087005,14.910159034550059,22.11372248920171,22.497309240496275,20.976164046178443,22.799462790212583,20.81392995275638,20.042072241952514,14.95899576868511,17.55121489930206,18.34012778402477,22.526924278715725,18.38943711918688,21.992838410979218,15.29045299722754,20.94387192395774,22.26501930479203,20.161126915979807,20.753717995004436,20.95821016399926,21.790326183108625,21.423786849119992,20.242234207317946,21.951834264934334,20.389768361383226,17.793446804835025,14.467995718604506,16.895473777888363,21.847224366925317,21.55800556408277,20.29743526135048,21.213610340765932,22.65773612268645,17.633554550944478,21.259387715994418
Var52,17.11739527080115,8.78533231775558,9.087742515063107,8.50136951171912,12.087507202302971,10.647349151362937,10.940648941165536,11.928315118713883,14.183230895548986,14.59949675506436,20.569943497408197,16.899001076215164,16.412240228270182,19.879976926520058,20.61315653609714,9.2528003203725,18.248837011022346,19.287024974539733,20.27329654060722,22.831694990525822,21.124617373806327,19.505695623757696,19.695248356965887,18.50936577557563,19.974034055279976,22.155222005779866,22.26404280074146,22.28980134238021,22.44779908261737,20.446048396145358,20.261791036927384,16.87527785374945,19.28384723159802,21.981618188922614,21.502602756760943,19.95367705772118,22.331124810114176,19.066397912516322,17.354076941972775,13.865143283107761,20.84921062335356,23.605024227651743,22.06845156757645,21.291099468789636,21.669983058862268,23.441071500940293,23.377492593099678,23.014693201424112,16.223829131758368,21.233998122786215,13.342295933735473,7.814226915331219,0.0,8.488334542161192,8.372065731858186,10.283821314065156,10.874396819567577,13.789232354914851,12.016995819144974,17.322910893906307,15.303277989396332,17.909603137661186,20.46956013026331,19.535844632026897,21.30084971423721,20.461653826303618,11.136281004292385,20.031659530766728,20.662378629764998,18.23075713100771,22.040248693631273,19.62594049884759,20.705962757192044,12.71000174728812,15.59785010241086,17.874311944485655,21.839514481966713,20.720923219782183,21.582261084381827,16.09302741376001,20.50660481849897,20.650302816797456,21.434104153552386,20.411039129029728,22.663124345729244,22.862414964033068,22.409407308034766,22.765550346333914,20.9636418120439,18.41248170744599,17.39242597154117,13.974600632014514,15.37528647299954,22.28469116158482,21.737965533975053,21.774643838829583,23.4075260792058,23.915076775360742,16.24250514031591,20.251406597555526
Var53,19.087017405207455,11.659720584675071,11.643667931633798,10.425063345887805,13.568490203834324,10.772102301702247,12.127700423385592,13.025192417019635,13.155950858204774,13.964419850007154,20.07635873428983,16.559635591366927,15.74966569255036,19.806233848744995,20.23478972313297,13.177571386460146,17.93930131466546,18.91464083756026,20.9906796367266,20.696470071301643,21.16992539879656,20.759329215110807,19.625374715284728,16.550342614716875,20.29080798845936,22.6345034059437,21.303489836540123,21.21381346831584,20.80608733903712,20.14924375076657,20.95329920123329,17.768370554276007,19.281362552038736,20.835272880152303,21.775934702184674,17.739923864111137,20.3492287012377,18.562705853668334,16.040372269977183,13.203000695957709,18.515217704668764,23.32357021796805,22.52456555293402,21.023481298193317,20.22184349493127,21.979770063539544,22.917717514997545,22.318486600183732,15.09400740305167,19.302384641384535,15.854377009956295,10.172482923314524,8.488334542161192,0.0,10.448216467112236,12.177234444883148,12.765183056003401,13.378593072056255,13.48741926419001,16.626829504314323,14.681428403376302,17.11270672179027,19.58919945200494,19.480150985899275,20.885820547581545,20.311029155571326,12.297572491831943,19.609876622388583,19.991652825123616,18.294165070909,21.076148089619338,19.887004074004988,20.5543446927708,12.201926079689668,14.649235634356021,17.464313294818822,20.727251249040005,20.395232432966427,21.57883873703313,16.49012079359419,18.611514637365328,19.13013200985876,20.626791971403918,20.47629694017471,21.195193359195006,21.794837005631255,20.60005379622148,21.96736941095048,18.656246232305516,17.03320523086241,17.8551268925848,13.846151021790151,15.370055776128234,21.760275366278684,21.291859825450192,21.1934360200382,22.17737796776815,22.803760294638145,15.912710423148326,18.80556083021238
Var54,17.30102901638706,8.859886715931433,6.878705480531801,10.658464995908284,11.123054732414142,6.354159053110182,10.442240069548697,9.846448850185677,12.295962368769267,15.725359766980676,19.999817293998117,15.780857630466796,17.945320410048986,21.317529886585568,22.206104331654466,11.142266957351854,18.074142420679188,19.67740072042239,20.539148029770708,22.924541927797517,22.11571547293689,20.66637482725854,20.292321424838214,17.80440458502746,20.26069671391856,20.20794918369783,21.488520555986533,21.420952349528232,23.31077600258427,19.91488010891253,21.691656233155918,18.70147339587112,21.171473895731882,22.015008164498195,21.093794396880572,18.831188302043405,21.464984973428212,19.800465102747644,17.210567710793857,12.508123374806525,20.564861061468278,22.942926911249547,22.11481338845044,21.600006652617854,21.20943752926879,23.052557927802113,23.586848610168452,23.003850304607788,14.749978632992773,21.20115828339426,13.028828520730826,9.189500271287741,8.372065731858186,10.448216467112236,0.0,6.758858562978103,10.20089164866307,11.612481483960984,12.452491045909053,17.84053111998765,14.075334027267,19.233597679601406,21.348444500153043,21.043780083081884,22.47041114604964,22.133909655786443,10.831497748273224,21.238629199070136,21.07463614680452,18.92697948575743,23.179411092998773,20.072902813109998,21.227531820494807,11.299583436857386,14.600782973985421,18.47994011711459,21.890893618018122,19.65958162150171,22.67700461619021,17.87526185969807,19.66490229089469,20.815842793597902,20.469083886506187,20.027464857538977,21.7758920642265,22.71852016099955,21.40153978021573,22.07156181392727,20.298582017558875,17.82081482926834,19.369159295663877,14.634981578310432,14.390994152120504,22.537274710036918,21.171039173072735,21.780552996548305,22.43641216860797,23.68962949143199,15.058431170591824,20.185193574289396
Var55,18.09582407593428,11.883085168867828,9.594072583421996,11.631149813166422,13.645433205309073,6.225643149963082,8.484734740822878,7.186156278505197,9.107351795016882,17.03303414862042,20.768613404377724,17.367995019136284,16.776129038435357,20.911946716959818,21.758266762937538,12.5953127915015,17.119946351532807,17.232761436156807,18.69338559952096,21.969159106414317,21.639787954426115,20.4633849927106,21.389525610383558,17.786866144622035,21.225400298253064,21.16577944784006,23.19945989030415,23.10079400208403,21.874853505011487,21.202445534010266,21.68364776267417,19.879510693921368,20.835406977496135,20.433388375314138,22.2310010346696,16.791875878272613,20.88501396887762,20.256545140126356,18.42323793945804,12.338186435777452,19.414313567580876,23.83340911673979,22.78841149120824,22.489194763087713,22.77026625281929,24.028808697519732,24.56236784935836,24.578894564325054,13.571384914390077,19.301709932096657,14.779130474220224,12.09042436337171,10.283821314065156,12.177234444883148,6.758858562978103,0.0,7.405026450002907,8.667888905163577,11.528761971610223,17.968536014009988,14.700397085187447,17.251152417949132,19.88268973028855,20.0507863344252,21.307430173824212,22.13920155504106,7.8280705241106485,18.915880186846906,18.65134769806099,15.952938277297283,21.940369950510245,18.719994750366098,21.353395089404373,9.09390440866558,12.367311743515316,19.374565999365227,20.154954814608097,20.631695086485667,22.035167524644862,18.832640210879877,18.30613563214355,18.333311709285645,21.677772552699924,18.920008094471243,22.64134369002979,22.428424356108327,20.620610548624104,23.415967842056805,18.249482450875476,15.156361667109449,18.377659565486063,15.559935465422303,13.376911377466058,23.21189072612872,21.304434678378367,22.533678477460963,23.456393569162735,24.591653168397595,12.582590528693922,18.301034438302178
Var56,18.167133307948376,13.27791622515949,12.326020113481883,10.344687123626828,14.015880161216739,9.57089779817051,7.117762086588502,4.670543811580859,8.836242777558718,18.274926969041378,19.602524032261655,18.265496049478408,16.933612866406687,21.24957602272806,22.00087647638762,12.706151756864163,17.05828847126866,14.236325237196247,16.784035357249174,21.814817847303114,20.99373688105006,19.251225573123477,22.43118014049136,19.15412421546548,21.842383132300277,21.46479433059072,24.92742221319565,25.002820768048345,21.754589665134752,22.35531570521037,21.575184872315347,21.097476666452053,21.102106401655853,19.143425920998798,22.932805128233483,16.800585906754176,22.548022769696065,21.73598754932488,19.676494199796267,12.788431111316761,19.202190604045448,24.05082905729592,22.48303555011778,23.443418039531213,24.415216299420326,25.070730770363376,25.036158715328604,25.161247279713574,13.698966174192678,18.917258275548047,15.299438497909133,14.371881470058504,10.874396819567577,12.765183056003401,10.20089164866307,7.405026450002907,0.0,7.533801114004671,12.222810532829323,16.905352447789316,15.201524097405729,15.96514451904864,19.469305951924564,19.549635738608252,20.523542394088583,22.56985491790465,5.113904302023971,17.035516222230036,16.763566876158663,12.521095790118693,21.114913450666332,16.959206537433452,22.12758960281766,9.679781905360846,12.399903173512547,19.772083652783596,20.288899274628903,22.646367847211057,21.91395776645719,20.328737928548115,18.858473923335477,16.829917230380513,23.305767299612427,18.672632654411633,24.538492549051252,23.28209950985132,22.278026876692486,25.35717966830305,18.481618337771014,14.295489332663431,19.365167393972694,17.674934060743695,15.02706705503253,23.176765274139772,21.141825222709,23.670717685139106,25.100216727221266,25.495264688508044,12.176325583719304,17.91941782608407
Var57,21.206720149180814,15.920357334551937,14.535591463462364,13.679029020870463,15.205696519210532,9.994434450946857,9.36208472108335,6.530891053967695,3.9540480338779607,19.164398276311577,20.632320013712945,18.585840931075523,16.06088479003036,20.854940945365172,21.568637722716087,15.621450894784024,15.503780096914662,12.602455373964075,16.394315947099777,18.631436074721435,20.141340848197423,20.340391521524314,22.051496329183163,16.069256527539377,23.233806902521106,22.122108015867216,23.4012018919817,24.213994606211813,19.129067853553043,21.802883375421356,22.56200538788418,21.81843749896331,20.524663953495157,16.095576197015124,22.122115039130147,12.406568382988342,19.030865642657194,20.957456775390572,19.02385218165551,11.571239579346615,15.599820249865921,24.764650030874726,23.083509305659756,23.787947649282973,22.797133366365685,23.76894780003476,23.7845385263302,24.410830924429412,14.24219851376843,15.778814313524684,18.040995338834517,16.085536928956298,13.789232354914851,13.378593072056255,11.612481483960984,8.667888905163577,7.533801114004671,0.0,13.512754654627454,18.078965179977804,14.638811491744665,15.038346920474142,18.07738371435129,19.167859665166176,19.923320816348998,22.113132484183915,6.672653149842637,15.381825522061094,14.350185818462364,11.460601549529054,19.444834733926022,16.518773621204527,21.591767279848693,7.149643786214683,9.534564228728346,20.40182636983029,17.2234632669868,21.65945081454497,22.10935268890942,20.574691703533134,14.162203699466424,13.55695304945265,21.794876385307514,17.002698030742334,22.138669413307042,20.815297371898804,18.352491125718394,24.347539458948432,13.873271220331072,9.932640804435838,18.584901686492596,17.747053198410256,13.051370452162423,23.478778663929933,20.27616647802907,23.413298826057495,23.42845091711541,24.00803398325058,13.192849116251294,15.159492485384359
Var58,17.684677160537873,14.088722036535437,14.180327792122894,14.09951784246623,15.874511619412397,11.694342024054974,12.317054984412241,13.224348242835838,13.374163067732226,14.366910137547848,18.06442533299477,15.588193007191665,17.27992946873938,20.598700091671496,21.656414894207785,13.693811792320336,17.152635048913172,19.170547670214237,19.488892025671916,21.93623207913031,21.112179974727635,19.46624032164168,21.048434354863478,17.480567858982557,17.265849431016203,20.40295120810069,22.155965151686917,23.129025900585532,21.83042934542042,20.99011853989711,19.45131176586829,17.99487259799761,19.73552231313379,21.76818942355735,21.698661426380745,18.587903912625837,21.31603020939591,18.887454375720917,17.951602850852623,14.761327525202365,20.504794491106495,22.99798368818363,22.319025480571373,23.303870347996718,21.660217357678103,24.27746349476824,24.006153312828985,24.774128164534762,16.73350316218801,20.80399265811883,15.31898813468504,15.728392442399363,12.016995819144974,13.48741926419001,12.452491045909053,11.528761971610223,12.222810532829323,13.512754654627454,0.0,13.402294710241991,12.229261736877689,16.853710322406616,19.632580900043408,19.859417852984098,20.7908713632847,21.592036735763696,12.268319506151117,19.05280877172908,19.89454813755666,17.781156697344052,21.708097669323088,19.18465459751821,21.479772439735708,12.207388611440331,12.930743608858434,13.772509229153997,20.634079394222848,21.17451092463964,20.249446453321816,16.700176100903587,19.30269186270978,20.0463289382944,20.63363812221971,19.61038049505299,22.162009724756132,23.42220120565203,21.772387281808257,23.0033883363942,19.607624129398907,17.527095726908367,17.68631711042038,11.80164294364591,14.235279167686556,20.270850405898486,19.304037488926827,22.673403545960372,24.061238547320702,24.875488085574975,16.816634801573105,20.49443902744879
Var59,19.059400518661334,18.00208974825181,18.49457290607658,17.843428934918965,18.581606806220563,16.2587828865164,15.94794824924375,17.581573594618078,17.520287183552423,16.84563749361672,11.926809790679826,14.019163406973709,19.25245629438578,21.393351361023544,21.9985618813117,18.346507393098488,18.420405709006296,20.098420468428877,21.152048324468566,21.88422749989956,21.70718856000248,20.793292967287538,22.60512518509722,18.057867472867084,13.662374925250557,19.69500873320013,22.569635431155717,22.30582785637436,21.55212256368388,21.605458703195826,19.361194996999075,20.906002509775128,21.173679674815347,22.01224035456161,22.765313151103946,20.833963487631642,21.43670046835141,21.18907604142993,19.94486880558581,16.79787682879634,20.403157844621283,19.98648576134513,21.608531816790492,23.067190928559278,22.33208484930566,23.378956882338617,23.55013956410507,24.12267816017799,16.910771611041156,20.777493298926732,17.677332730846455,19.347069123221182,17.322910893906307,16.626829504314323,17.84053111998765,17.968536014009988,16.905352447789316,18.078965179977804,13.402294710241991,0.0,15.413831975311053,17.77569468383267,19.36524008355623,19.8866396454499,20.256216432400134,21.63520229014381,16.793498042320532,19.02286803010931,20.38830044813119,18.8432114216829,21.1002444291484,20.082350539293248,21.906870256476207,16.800692529638397,15.91228209356125,12.082455067730546,20.70754806278352,21.917438965139343,20.445922783040114,18.577563471930137,20.46605559266964,20.48658874649915,22.247089962419825,21.65306807200327,22.999600628136957,23.349116451399006,22.494947086032465,22.28173413075297,20.845914713048703,19.46066830617035,21.13799306352126,13.663113581323993,18.372080272640417,19.294428842289317,19.56153362434479,22.534953832638426,23.38769766207228,24.353732389173917,18.672555698154547,21.131176849481356
Var60,20.414399801248294,15.223411277586575,15.185952814235206,15.949822197277605,16.299541066819977,13.739658294038202,14.544018318972165,15.16336850963475,14.510438630596017,16.2472872525169,19.259438334391767,12.620697715471467,15.004468081653286,18.93730711445745,20.137772988468328,16.40734427058657,13.108557887261185,18.46338717562979,17.99972765194533,20.005794470255157,18.115178323843427,18.070512380359798,17.360696779295267,13.562803660200503,20.449730878374037,18.047674083477713,19.39818998682819,19.982360598402437,20.203556443384823,16.227176937200174,19.863083812274855,19.54427200043835,21.40151451172883,20.745400730639464,19.0320425237803,17.227504162623262,19.067727643490475,19.981934637095648,18.38783202498263,14.164194510207315,19.124792465056593,21.80035177206532,20.75006137025747,22.863386548165426,20.39402755768363,21.231904502971947,21.54520763186198,21.990363298760947,17.045374030978937,20.43194777287544,17.216284769708412,17.180088030062787,15.303277989396332,14.681428403376302,14.075334027267,14.700397085187447,15.201524097405729,14.638811491744665,12.229261736877689,15.413831975311053,0.0,14.549906191464027,17.60375559424272,17.912827667521935,18.990616915101157,19.946400417255955,14.617957554756888,17.451164012263355,18.93943317431487,17.778383095934952,19.614209150071275,16.786377747615546,17.927006208752733,13.883295663414339,11.369866402884918,14.130148387237432,18.72514793852221,17.282297318469126,21.15132500558586,18.53751606025398,16.910262452334774,19.850895379358782,18.813751031747262,17.074437421298114,19.254616101304237,20.868269894353546,20.099261612543163,20.874243368646948,18.499508890992352,18.01422988402641,20.529654872195284,16.323402067928235,16.19288634603191,19.021111002775594,17.020967146965333,22.500863935305613,21.383606725191544,22.285383563068926,17.067093582023155,20.522549505915844
Var61,22.362620181098332,20.153589573298838,20.17600245321482,17.99126270473096,20.04045608842306,18.446353187943032,16.138668361481844,16.578838723255608,14.560498842079852,19.782464295390007,21.821839996938028,18.89590454375548,9.381741660881591,15.21987420820319,16.477091347333406,20.198824649888472,13.121591029662799,13.306235698295929,14.64341925355389,15.029490549493472,14.58843733873362,18.189659104806186,19.35156815126532,16.780890929451374,23.139571247263884,23.230920492252128,22.68881371407287,21.950020787865807,13.779872374864084,20.25364302378087,18.68086135768925,22.00570073212957,20.25262159862858,16.062757983944653,21.586113155275545,13.994105776065222,18.47157815340227,21.165039962288258,20.90347084091419,17.51234302117651,16.091256189405726,23.803661754066,22.694782701226966,22.14314707226311,21.514155320085425,21.336171646643468,21.741178656529762,22.267538070874192,17.22478606293686,15.560326276504492,21.186544924899493,20.49366501186024,17.909603137661186,17.11270672179027,19.233597679601406,17.251152417949132,15.96514451904864,15.038346920474142,16.853710322406616,17.77569468383267,14.549906191464027,0.0,10.398991004047074,13.077200402036244,13.430357508468761,17.374128545515223,14.49355137021247,9.175612866507954,11.927333050543124,11.940618926178848,13.053703771799798,13.485061108730926,16.787124661017053,14.81843114665465,12.471620517571878,19.6532849665329,13.52883320290283,19.482198634947665,18.597433303098995,20.845364303184535,14.541086385509015,13.039295871180329,20.789249835545277,16.14482777120083,19.952791223927306,18.549195561345755,18.570509611023837,22.136735949659922,14.405262816194224,14.22093281318566,18.627873382451057,19.15327522071035,17.290408062330325,20.481978999812423,19.544742771014242,21.874556752485066,22.09450074979616,20.668665752901937,16.214570665492374,15.863039781795022
Var62,22.696107610523008,21.88860946020116,21.871868668949016,20.38535895656799,20.128861257951197,20.59355740699102,18.97364418409991,19.345856105571027,17.81492836092686,21.262017081800458,22.537972207677136,20.10031126741225,12.209947896167192,10.401961217096803,12.142212623446232,21.859380593477436,13.614229116327195,14.74973779705313,13.444740885495717,12.473762105207806,10.039461408975143,17.086147121317797,16.914239896915614,16.518082684455017,21.735934024153217,22.971088269978473,19.606954946858796,18.837262075834097,9.770798550734641,18.11019275529245,18.397029945071022,20.97691757936105,17.69411013140994,15.449091079648625,19.50008276947503,15.845747356420446,15.945893138526648,18.501811994273066,19.68314229200266,19.590949075639685,16.086690868148906,22.676048139741265,20.996621063138456,21.635366097402468,19.42948891234202,18.471822860672482,18.804703245421223,19.80468782293582,20.20616996056554,15.745036954615381,22.39011351089723,21.427712643011766,20.46956013026331,19.58919945200494,21.348444500153043,19.88268973028855,19.469305951924564,18.07738371435129,19.632580900043408,19.36524008355623,17.60375559424272,10.398991004047074,0.0,8.909793485042103,7.8830429042154435,13.119181412740854,18.2245412354443,8.359161495714577,11.04467793085833,14.116999334417619,7.798539441591638,12.956905935745503,12.595913637118235,17.444054928144546,14.641921272157159,20.579871122232372,9.243589853412816,16.239797753269485,18.653348005606205,18.83597234899145,14.008793737673065,14.425374703504323,19.03032037668896,14.711814557953282,16.082234782726243,14.765826280314219,16.05623184175042,19.718986086258084,15.065258742684003,16.18709871704525,17.233480072873768,20.543743509961143,18.0921142907677,20.156959055670043,19.676991205510554,22.014509992317517,19.06005272839043,17.83396101472074,19.529361594458532,16.98658317650706
Var63,23.13411472676729,22.04545142777116,21.564011421194348,20.45567489832875,20.73754568193693,20.54774642136749,19.41581393979687,20.16631383626278,18.839362039232192,20.287272297533118,22.531115203883353,19.611144534734393,14.188832525013348,8.403927158777314,8.580502005305245,22.19742092639504,15.926507640082576,17.571122300921328,16.523171254106288,15.583581427896767,11.574451552577429,19.303371056696456,16.032406549807444,18.468915362649135,21.615905679015302,23.071288177438973,19.79373020785329,19.059136659839513,12.51194786997458,17.092853260361935,17.94649546669535,20.72041329407744,17.869229169236558,18.79624099100835,21.165413648896504,17.31713715992781,17.61681917500291,18.206468308197042,19.65881906389352,20.389963585122374,18.270474377209986,22.6288128369653,21.7507069700979,20.408217010172947,19.93223843492236,18.19780248973949,19.214672860280746,19.110761571615843,20.529767745196967,17.456445883166616,21.951495109236795,20.24713181494207,19.535844632026897,19.480150985899275,21.043780083081884,20.0507863344252,19.549635738608252,19.167859665166176,19.859417852984098,19.8866396454499,17.912827667521935,13.077200402036244,8.909793485042103,0.0,5.842915093199106,9.684612059561305,18.653463193309754,11.919601907297391,15.235100076322906,16.50747783142804,9.057915606031973,16.23891610358021,11.993241817354223,18.455587299585915,16.522876087274106,20.524773159245036,13.322112761632615,15.839618605955556,18.0681956326223,19.204527693427,17.079806094543947,16.354341496800956,19.846276142111154,18.06804325145292,17.670256905666474,15.844654947978018,17.789024652965143,19.589342694751227,17.201145486755568,17.813030774323618,16.26859429254843,19.86170744525988,19.091250648338285,19.832004002979133,20.460575366376933,20.389221269425338,18.72843163180244,17.67469010925108,19.06630557242856,17.984207552985307
Var64,22.747741572078617,23.277734463613502,23.041785802271903,21.704689831175006,21.70661890217973,21.85237544790204,20.475922673408224,20.959874366860205,19.686145725396944,21.269643231330864,22.16589392408629,20.573762492173294,15.268959524860122,8.513804039284215,8.11732601744165,23.028047848833815,16.11486225883087,16.53226784452808,15.119520955530575,13.578389392121673,9.432516154682316,18.17266561177105,15.789082477519592,19.035031246270094,21.124577035156122,22.642156140502397,19.411902176336564,18.519127092158335,10.544194329355639,17.29671742039195,17.244997489855837,21.167004156278207,17.474587428557065,17.386961898227284,20.41985155174724,17.01427675962782,17.041992001879873,18.22126192544482,20.300931278741416,21.60390697219141,17.872242979100857,21.976551964651154,20.892882768027224,20.374357403347908,19.33663038431807,17.909896398811945,17.943948753166566,18.383286692777684,21.32776672988459,16.897205254007375,22.580295666387418,21.98481710985576,21.30084971423721,20.885820547581545,22.47041114604964,21.307430173824212,20.523542394088583,19.923320816348998,20.7908713632847,20.256216432400134,18.990616915101157,13.430357508468761,7.8830429042154435,5.842915093199106,0.0,9.560621224773765,19.813579367857653,10.995020117715129,13.50362461800493,15.69781123613358,6.18893069214726,15.24751536861153,11.39749434512389,19.64996124587611,17.320062162059823,20.94985055431748,11.463856114943436,15.78839017182259,17.212812720227806,19.54330037603564,16.842447736555904,15.838257704949017,19.07060793135282,17.127851074433913,16.761772372050416,15.333216707720117,17.075458635899153,19.172882234500896,16.8118089172703,17.881363900121226,16.83643002780012,21.052188524753763,19.61811945450653,19.397620299426737,20.06914079797539,20.474060671358153,18.41873550734853,16.68139969129432,20.04097866123598,18.086809159345247
Var65,22.37100912335786,22.076114811798462,21.787460932020235,21.69674890471415,21.35851463422669,22.377787415647102,21.783276385506376,22.75794527583479,21.931701084016446,18.84954488056216,22.473551227121884,19.37037139535292,16.714249209733385,8.849643064302118,5.187887349720183,22.423691424449665,18.63129642687327,21.261779634275005,19.72615255091962,16.890147780749977,12.785946087825884,19.3421767530137,11.629272012115484,18.748655885134937,19.95764959694868,21.327692129396777,16.495939638956596,15.13893325830287,13.52361501315344,13.944520452643125,17.876015566915804,18.726982028708722,17.30425521952228,21.014520178207857,19.443917442565542,19.981555319603086,17.538363778031492,17.0341544696177,18.29704626614742,21.74736718629663,20.33628793086121,20.081818731313426,20.130420392207654,18.558386296405214,17.508801143101692,16.240856029242956,16.885678783612157,15.992229960981438,23.076514299489677,19.84816317098568,22.229765474205447,19.547741777087005,20.461653826303618,20.311029155571326,22.133909655786443,22.13920155504106,22.56985491790465,22.113132484183915,21.592036735763696,21.63520229014381,19.946400417255955,17.374128545515223,13.119181412740854,9.684612059561305,9.560621224773765,0.0,22.052703113402057,16.791542021659563,19.037116164741295,20.83647369005056,11.72988449605561,18.93380603960626,10.024201909294964,21.231292327365523,19.873728026275558,19.86859671631679,15.467318115570144,12.377617320132526,17.85246198643293,17.691008570901154,19.4071654242139,20.36673846878736,17.875174452088714,19.608940577890536,15.352246131706115,16.454628593453744,17.229704564289953,15.593389231924535,19.72279199337816,21.210866714814507,16.19725904746151,20.05058303176154,20.441859577053435,18.627746263118407,20.09594250334364,18.774137460670968,16.56185552701005,15.545989619038435,22.043389002948874,20.39568198485032
Var66,19.481237281140707,14.659993023280066,13.082726130636965,11.498267765353823,14.993594980738045,9.678322348036168,6.5919948799371015,6.04895313454163,7.3847311386935,18.190285195660955,19.80858332728147,17.640387023148406,15.057325251187827,20.438198548717605,21.275764680619634,13.629665096179558,15.650334477737964,13.837197989152758,16.393014794646756,20.598013401741873,20.119960201042158,19.48723024421017,21.747196006931734,17.428255909876114,22.235960430157903,22.043818394934675,24.6423343635132,24.66388334767497,20.168307815735517,21.76076548274012,21.8063241631988,20.62083769929716,20.78338173303564,18.39086958856205,22.831294550269703,15.603066805790322,21.278051073588973,21.338625200390933,19.69954042798739,12.139765862728133,17.52001249283062,24.83084375188484,23.15038555715104,24.02289083227997,23.937600878864902,24.67112763310619,24.789987356905932,25.07615558705335,13.754291171676545,17.71768921704172,16.1073606147262,14.910159034550059,11.136281004292385,12.297572491831943,10.831497748273224,7.8280705241106485,5.113904302023971,6.672653149842637,12.268319506151117,16.793498042320532,14.617957554756888,14.49355137021247,18.2245412354443,18.653463193309754,19.813579367857653,22.052703113402057,0.0,15.629073862148879,15.589371949575664,11.833522225012677,19.890931514496973,16.043738899848034,21.12576287563951,6.951324920658868,10.375145823230211,19.54321032448475,18.874562545589338,21.617189712607598,21.61363501071712,19.767556812915746,16.899691509570943,15.34303549351356,22.973703984400775,17.630227526673334,23.607420373551697,22.17736259621255,20.847456463236924,24.7804790504221,16.665961859484458,12.110097594446735,18.67922437440217,16.870703537074554,14.405339962299948,23.216879026936997,20.779590715282936,23.7034923216982,24.35074833088604,24.901119305434385,12.75900589459272,16.539378982656515
